"GIRPercentageLess125yards_RANKTHISWEEK_2006","GIRPercentageLess125yards_RANKLASTWEEK_2006","GIRPercentageLess125yards_PLAYERNAME_2006","GIRPercentageLess125yards_ROUNDS_2006","GIRPercentageLess125yards_Pct_2006","GIRPercentageLess125yards_GREENSHIT_2006","GIRPercentageLess125yards_TOTALHOLES_2006","GIRPercentageLess125yards_RELATIVETOPAR_2006","stat_name","year"
57,57,"Joey Sindelar",90,82.04,329,401,-0.39,"GIRPercentageLess125yards",2006
58,58,"Brian Davis",92,81.99,396,483,-0.36,"GIRPercentageLess125yards",2006
59,59,"Joe Durant",101,81.95,463,565,-0.41,"GIRPercentageLess125yards",2006
59,59,"Will Ma Kenzie",91,81.95,386,471,-0.46,"GIRPercentageLess125yards",2006
61,61,"Shane Bertsch",104,81.93,390,476,-0.42,"GIRPercentageLess125yards",2006
62,62,"David Branshaw",98,81.85,406,496,-0.37,"GIRPercentageLess125yards",2006
63,63,"Brandt Jobe",91,81.84,320,391,-0.39,"GIRPercentageLess125yards",2006
64,64,"Retief Goosen",68,81.82,234,286,-0.38,"GIRPercentageLess125yards",2006
64,64,"Greg Owen",79,81.82,306,374,-0.46,"GIRPercentageLess125yards",2006
64,64,"David Toms",76,81.82,288,352,-0.47,"GIRPercentageLess125yards",2006
67,67,"KJ Choi",93,81.8,364,445,-0.44,"GIRPercentageLess125yards",2006
68,68,"Robert Gamez",94,81.78,359,439,-0.37,"GIRPercentageLess125yards",2006
69,69,"Matt Hansen",68,81.77,287,351,-0.38,"GIRPercentageLess125yards",2006
70,70,"John Cook",67,81.69,232,284,-0.36,"GIRPercentageLess125yards",2006
71,71,"Mathew Goggin",72,81.68,272,333,-0.42,"GIRPercentageLess125yards",2006
72,72,"Ryuji Imada",105,81.64,369,452,-0.45,"GIRPercentageLess125yards",2006
72,72,"Paul Stankowski",70,81.64,289,354,-0.36,"GIRPercentageLess125yards",2006
74,74,"Peter Lonard",77,81.61,284,348,-0.35,"GIRPercentageLess125yards",2006
75,75,"Briny Baird",81,81.57,332,407,-0.43,"GIRPercentageLess125yards",2006
75,75,"Todd Fischer",101,81.57,363,445,-0.45,"GIRPercentageLess125yards",2006
77,77,"Omar Uresti",61,81.54,243,298,-0.39,"GIRPercentageLess125yards",2006
78,78,"Chris Riley",86,81.51,313,384,-0.4,"GIRPercentageLess125yards",2006
79,79,"Bubba Watson",83,81.49,458,562,-0.43,"GIRPercentageLess125yards",2006
80,80,"Jerry Kelly",100,81.46,369,453,-0.4,"GIRPercentageLess125yards",2006
81,81,"Bill Haas",99,81.43,421,517,-0.43,"GIRPercentageLess125yards",2006
82,82,"Mark Wilson",79,81.41,311,382,-0.39,"GIRPercentageLess125yards",2006
83,83,"Shaun Micheel",96,81.36,336,413,-0.43,"GIRPercentageLess125yards",2006
84,84,"Fred Funk",106,81.22,359,442,-0.4,"GIRPercentageLess125yards",2006
85,85,"Robert Damron",91,81.21,350,431,-0.41,"GIRPercentageLess125yards",2006
86,86,"Kevin Sutherland",100,81.15,409,504,-0.41,"GIRPercentageLess125yards",2006
87,87,"Billy Mayfair",94,81.12,305,376,-0.44,"GIRPercentageLess125yards",2006
88,88,"Jimmy Walker",60,81.06,261,322,-0.41,"GIRPercentageLess125yards",2006
89,89,"Kris Cox",83,80.84,367,454,-0.41,"GIRPercentageLess125yards",2006
90,90,"Michael Connell",51,80.8,181,224,-0.39,"GIRPercentageLess125yards",2006
91,91,"Vijay Singh",103,80.78,454,562,-0.47,"GIRPercentageLess125yards",2006
92,92,"Olin Browne",108,80.77,357,442,-0.39,"GIRPercentageLess125yards",2006
93,93,"Ernie Els",69,80.75,193,239,-0.56,"GIRPercentageLess125yards",2006
94,94,"Bart Bryant",87,80.74,306,379,-0.41,"GIRPercentageLess125yards",2006
95,95,"Steve Lowery",99,80.66,392,486,-0.45,"GIRPercentageLess125yards",2006
96,96,"Billy Andrade",78,80.63,283,351,-0.35,"GIRPercentageLess125yards",2006
96,96,"Kent Jones",103,80.63,412,511,-0.43,"GIRPercentageLess125yards",2006
96,96,"Scott Verplank",88,80.63,283,351,-0.47,"GIRPercentageLess125yards",2006
99,99,"Charley Hoffman",100,80.62,491,609,-0.46,"GIRPercentageLess125yards",2006
100,100,"Tom Pernice Jr",108,80.56,348,432,-0.51,"GIRPercentageLess125yards",2006
101,101,"Stuart Appleby",83,80.43,296,368,-0.5,"GIRPercentageLess125yards",2006
101,101,"Jonathan Kaye",95,80.43,415,516,-0.38,"GIRPercentageLess125yards",2006
103,103,"Jason Schultz",77,80.39,291,362,-0.43,"GIRPercentageLess125yards",2006
104,104,"Bob May",65,80.37,258,321,-0.38,"GIRPercentageLess125yards",2006
105,105,"Tim Herron",82,80.35,278,346,-0.42,"GIRPercentageLess125yards",2006
106,106,"Geoff Ogilvy",76,80.33,245,305,-0.47,"GIRPercentageLess125yards",2006
107,107,"Freddie Jacobson",56,80.32,249,310,-0.43,"GIRPercentageLess125yards",2006
107,107,"Justin Rose",98,80.32,396,493,-0.47,"GIRPercentageLess125yards",2006
109,109,"Hunter Mahan",98,80.23,426,531,-0.42,"GIRPercentageLess125yards",2006
110,110,"DA Points",82,80.21,304,379,-0.39,"GIRPercentageLess125yards",2006
110,110,"Chris Smith",67,80.21,312,389,-0.39,"GIRPercentageLess125yards",2006
112,112,"Brian Bateman",69,80.18,271,338,-0.43,"GIRPercentageLess125yards",2006
112,112,"Dudley Hart",83,80.18,267,333,-0.43,"GIRPercentageLess125yards",2006
114,114,"Charles Howell III",96,80.17,380,474,-0.43,"GIRPercentageLess125yards",2006
115,115,"Len Mattiace",59,80.14,222,277,-0.38,"GIRPercentageLess125yards",2006
116,116,"Heath Slocum",96,80.08,390,487,-0.41,"GIRPercentageLess125yards",2006
117,117,"Ben Crane",85,80.06,265,331,-0.47,"GIRPercentageLess125yards",2006
117,117,"Jeff Maggert",81,80.06,285,356,-0.35,"GIRPercentageLess125yards",2006
119,119,"David Duval",71,80,228,285,-0.42,"GIRPercentageLess125yards",2006
120,120,"Davis Love III",85,79.94,275,344,-0.43,"GIRPercentageLess125yards",2006
120,120,"Mike Sposa",68,79.94,267,334,-0.41,"GIRPercentageLess125yards",2006
122,122,"Mark Calcavecchia",94,79.91,342,428,-0.38,"GIRPercentageLess125yards",2006
123,123,"Bob Estes",85,79.9,314,393,-0.44,"GIRPercentageLess125yards",2006
124,124,"Charles Warren",93,79.89,417,522,-0.41,"GIRPercentageLess125yards",2006
125,125,"Joe Ogilvie",95,79.88,393,492,-0.44,"GIRPercentageLess125yards",2006
126,126,"Carlos Franco",86,79.86,337,422,-0.42,"GIRPercentageLess125yards",2006
127,127,"Lucas Glover",105,79.82,451,565,-0.48,"GIRPercentageLess125yards",2006
128,128,"Rod Pampling",89,79.78,288,361,-0.45,"GIRPercentageLess125yards",2006
129,129,"Carl Pettersson",95,79.7,318,399,-0.42,"GIRPercentageLess125yards",2006
130,130,"Chris Couch",75,79.69,357,448,-0.45,"GIRPercentageLess125yards",2006
131,131,"John Engler Jr",69,79.65,270,339,-0.38,"GIRPercentageLess125yards",2006
132,132,"Vaughn Taylor",88,79.63,344,432,-0.55,"GIRPercentageLess125yards",2006
133,133,"Rich Beem",85,79.62,332,417,-0.44,"GIRPercentageLess125yards",2006
134,134,"John Daly",51,79.57,222,279,-0.4,"GIRPercentageLess125yards",2006
135,135,"JB Holmes",81,79.55,385,484,-0.47,"GIRPercentageLess125yards",2006
136,136,"Daniel Chopra",110,79.49,434,546,-0.5,"GIRPercentageLess125yards",2006
136,136,"Steve Jones",83,79.49,248,312,-0.37,"GIRPercentageLess125yards",2006
138,138,"Lee Janzen",79,79.47,271,341,-0.44,"GIRPercentageLess125yards",2006
139,139,"Dean Wilson",115,79.45,375,472,-0.43,"GIRPercentageLess125yards",2006
140,140,"Marco Dawson",87,79.43,363,457,-0.43,"GIRPercentageLess125yards",2006
141,141,"Bernhard Langer",77,79.32,257,324,-0.46,"GIRPercentageLess125yards",2006
142,142,"Ted Purdy",103,79.2,377,476,-0.4,"GIRPercentageLess125yards",2006
142,142,"Rory Sabbatini",84,79.2,278,351,-0.45,"GIRPercentageLess125yards",2006
144,144,"Mark OMeara",52,79.19,137,173,-0.38,"GIRPercentageLess125yards",2006
144,144,"Jesper Parnevik",84,79.19,331,418,-0.53,"GIRPercentageLess125yards",2006
146,146,"Troy Matteson",101,79.17,422,533,-0.42,"GIRPercentageLess125yards",2006
147,147,"Ryan Palmer",101,79.15,372,470,-0.45,"GIRPercentageLess125yards",2006
148,148,"Doug Barron",74,79.12,269,340,-0.39,"GIRPercentageLess125yards",2006
149,149,"Greg Chalmers",71,79.02,226,286,-0.39,"GIRPercentageLess125yards",2006
150,150,"Bob Tway",81,78.96,304,385,-0.38,"GIRPercentageLess125yards",2006
151,151,"James Driscoll",80,78.9,359,455,-0.41,"GIRPercentageLess125yards",2006
152,152,"DJ Trahan",92,78.85,343,435,-0.41,"GIRPercentageLess125yards",2006
153,153,"Ryan Moore",68,78.82,253,321,-0.48,"GIRPercentageLess125yards",2006
154,154,"Paul Azinger",87,78.69,336,427,-0.43,"GIRPercentageLess125yards",2006
154,154,"Tag Ridings",103,78.69,443,563,-0.43,"GIRPercentageLess125yards",2006
156,156,"Wes Short Jr",96,78.68,417,530,-0.4,"GIRPercentageLess125yards",2006
157,157,"Brian Gay",107,78.66,398,506,-0.42,"GIRPercentageLess125yards",2006
158,158,"Vance Veazey",59,78.64,232,295,-0.46,"GIRPercentageLess125yards",2006
159,159,"Camilo Villegas",95,78.59,411,523,-0.45,"GIRPercentageLess125yards",2006
160,160,"Harrison Frazar",95,78.51,391,498,-0.47,"GIRPercentageLess125yards",2006
161,161,"Arjun Atwal",97,78.48,350,446,-0.43,"GIRPercentageLess125yards",2006
162,162,"Shigeki Maruyama",94,78.45,335,427,-0.41,"GIRPercentageLess125yards",2006
163,163,"John Huston",74,78.26,306,391,-0.42,"GIRPercentageLess125yards",2006
164,164,"Woody Austin",107,78.2,391,500,-0.45,"GIRPercentageLess125yards",2006
165,165,"Jeff Overton",95,78.11,464,594,-0.4,"GIRPercentageLess125yards",2006
166,166,"Henrik Bjornstad",97,78.08,399,511,-0.39,"GIRPercentageLess125yards",2006
167,167,"Scott Gutschewski",53,78.04,231,296,-0.46,"GIRPercentageLess125yards",2006
168,168,"JL Lewis",57,77.94,219,281,-0.34,"GIRPercentageLess125yards",2006
169,169,"Duffy Waldorf",96,77.9,356,457,-0.44,"GIRPercentageLess125yards",2006
170,170,"Bubba Dickerson",98,77.86,422,542,-0.37,"GIRPercentageLess125yards",2006
171,171,"Thomas Levet",53,77.82,186,239,-0.36,"GIRPercentageLess125yards",2006
172,172,"Robert Garrigus",85,77.73,377,485,-0.44,"GIRPercentageLess125yards",2006
173,173,"Fred Couples",52,77.72,157,202,-0.41,"GIRPercentageLess125yards",2006
173,173,"Ian Leggatt",80,77.72,300,386,-0.4,"GIRPercentageLess125yards",2006
175,175,"Brett Wetterich",82,77.71,387,498,-0.47,"GIRPercentageLess125yards",2006
176,176,"Ryan Hietala",61,77.68,254,327,-0.42,"GIRPercentageLess125yards",2006
177,177,"Bo Van Pelt",102,77.62,437,563,-0.47,"GIRPercentageLess125yards",2006
178,178,"Michael Allen",84,77.61,312,402,-0.49,"GIRPercentageLess125yards",2006
179,179,"Mathias Gronberg",92,77.56,401,517,-0.41,"GIRPercentageLess125yards",2006
180,180,"Mark Brooks",90,77.55,297,383,-0.3,"GIRPercentageLess125yards",2006
181,181,"Danny Ellis",68,77.52,269,347,-0.44,"GIRPercentageLess125yards",2006
181,181,"Nicholas Thompson",96,77.52,400,516,-0.36,"GIRPercentageLess125yards",2006
183,183,"Jason Gore",86,77.34,331,428,-0.46,"GIRPercentageLess125yards",2006
184,184,"Aaron Baddeley",78,77.26,248,321,-0.52,"GIRPercentageLess125yards",2006
185,185,"Sean OHair",100,77.1,340,441,-0.44,"GIRPercentageLess125yards",2006
186,186,"Tommy Armour III",65,76.98,224,291,-0.38,"GIRPercentageLess125yards",2006
187,187,"Tjaart van der Walt",60,76.57,232,303,-0.34,"GIRPercentageLess125yards",2006
188,188,"Alex Aragon",63,76.38,236,309,-0.39,"GIRPercentageLess125yards",2006
189,189,"Brad Faxon",78,76.27,270,354,-0.4,"GIRPercentageLess125yards",2006
190,190,"Greg Kraft",79,76.22,282,370,-0.39,"GIRPercentageLess125yards",2006
191,191,"Brent Geiberger",99,76.1,379,498,-0.39,"GIRPercentageLess125yards",2006
192,192,"Daisuke Maruyama",83,75.78,291,384,-0.47,"GIRPercentageLess125yards",2006
193,193,"Jon Mills",68,75.31,241,320,-0.37,"GIRPercentageLess125yards",2006
194,194,"Patrick Sheehan",104,75,354,472,-0.41,"GIRPercentageLess125yards",2006
195,195,"Hidemichi Tanaka",74,74.44,233,313,-0.28,"GIRPercentageLess125yards",2006
196,196,"Todd Hamilton",72,73.72,202,274,-0.44,"GIRPercentageLess125yards",2006
