"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2016","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2016","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2016","AveragePuttingDistanceGIR1Putts_ROUNDS_2016","AveragePuttingDistanceGIR1Putts_AVG_2016","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2016","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2016","stat_name","year"
43,52,"Justin Hicks",26,NA,808.083,72,"AveragePuttingDistanceGIR1Putts",2016
43,46,"Michael Kim",62,NA,1763.417,157,"AveragePuttingDistanceGIR1Putts",2016
43,46,"Lucas Lee",22,NA,404.25,36,"AveragePuttingDistanceGIR1Putts",2016
43,52,"Brett Stegmaier",57,NA,1469.083,131,"AveragePuttingDistanceGIR1Putts",2016
51,43,"Peter Malnati",53,NA,1385.333,124,"AveragePuttingDistanceGIR1Putts",2016
52,38,"Robert Streb",51,NA,965.083,87,"AveragePuttingDistanceGIR1Putts",2016
53,86,"Ernie Els",34,NA,872.167,79,"AveragePuttingDistanceGIR1Putts",2016
53,41,"Harris English",51,NA,1033.333,94,"AveragePuttingDistanceGIR1Putts",2016
53,52,"Chesson Hadley",51,NA,1205.583,110,"AveragePuttingDistanceGIR1Putts",2016
53,57,"Henrik Norlander",41,NA,855.333,78,"AveragePuttingDistanceGIR1Putts",2016
53,80,"Ian Poulter",37,NA,582.167,53,"AveragePuttingDistanceGIR1Putts",2016
58,63,"Jason Day",36,NA,895.417,82,"AveragePuttingDistanceGIR1Putts",2016
58,63,"Tony Finau",49,NA,1144.583,105,"AveragePuttingDistanceGIR1Putts",2016
58,63,"Brice Garnett",29,NA,481.5,44,"AveragePuttingDistanceGIR1Putts",2016
58,35,"Retief Goosen",37,NA,1001.667,92,"AveragePuttingDistanceGIR1Putts",2016
58,72,"Brian Harman",60,NA,1552.75,142,"AveragePuttingDistanceGIR1Putts",2016
58,46,"Scott Langley",41,NA,928.25,85,"AveragePuttingDistanceGIR1Putts",2016
58,63,"Marc Leishman",41,NA,905.583,83,"AveragePuttingDistanceGIR1Putts",2016
58,59,"Sean OHair",45,NA,1395.583,128,"AveragePuttingDistanceGIR1Putts",2016
58,52,"John Senden",48,NA,1400.083,128,"AveragePuttingDistanceGIR1Putts",2016
58,46,"Steve Wheatcroft",53,NA,1266.917,116,"AveragePuttingDistanceGIR1Putts",2016
68,63,"Adam Hadwin",53,NA,1657.25,153,"AveragePuttingDistanceGIR1Putts",2016
68,72,"Russell Knox",48,NA,897.417,83,"AveragePuttingDistanceGIR1Putts",2016
68,72,"Rory Sabbatini",40,NA,748.917,69,"AveragePuttingDistanceGIR1Putts",2016
68,91,"Chris Stroud",52,NA,1419.833,131,"AveragePuttingDistanceGIR1Putts",2016
68,72,"Hudson Swafford",52,NA,1304.5,120,"AveragePuttingDistanceGIR1Putts",2016
73,80,"Rhein Gibson",36,NA,710.5,66,"AveragePuttingDistanceGIR1Putts",2016
73,63,"Andres Gonzales",46,NA,969.167,90,"AveragePuttingDistanceGIR1Putts",2016
73,80,"Brooks Koepka",39,NA,1104.917,103,"AveragePuttingDistanceGIR1Putts",2016
73,80,"Dicky Pride",33,NA,687.333,64,"AveragePuttingDistanceGIR1Putts",2016
73,183,"Ollie Schniederjans",23,NA,592.5,55,"AveragePuttingDistanceGIR1Putts",2016
73,59,"Webb Simpson",34,NA,955.917,89,"AveragePuttingDistanceGIR1Putts",2016
73,63,"Cameron Smith",45,NA,782.417,73,"AveragePuttingDistanceGIR1Putts",2016
80,86,"Jon Curran",55,NA,1305.917,122,"AveragePuttingDistanceGIR1Putts",2016
80,59,"Luke Donald",49,NA,940.917,88,"AveragePuttingDistanceGIR1Putts",2016
80,86,"Luke Guthrie",31,NA,630.917,59,"AveragePuttingDistanceGIR1Putts",2016
80,52,"Francesco Molinari",36,NA,967.583,91,"AveragePuttingDistanceGIR1Putts",2016
80,63,"Dawie van der Walt",48,NA,1094.75,103,"AveragePuttingDistanceGIR1Putts",2016
85,72,"Daniel Berger",52,NA,1153.167,109,"AveragePuttingDistanceGIR1Putts",2016
85,91,"Chad Campbell",54,NA,1256.25,119,"AveragePuttingDistanceGIR1Putts",2016
85,86,"Derek Fathauer",58,NA,1363.833,129,"AveragePuttingDistanceGIR1Putts",2016
85,91,"Billy Hurley III",22,NA,477.25,45,"AveragePuttingDistanceGIR1Putts",2016
85,80,"Kevin Kisner",49,NA,1219.5,115,"AveragePuttingDistanceGIR1Putts",2016
85,130,"Greg Owen",56,NA,1296.75,123,"AveragePuttingDistanceGIR1Putts",2016
85,91,"Carl Pettersson",31,NA,794.75,75,"AveragePuttingDistanceGIR1Putts",2016
85,91,"Chez Reavie",56,NA,1429.167,135,"AveragePuttingDistanceGIR1Putts",2016
85,91,"Wes Roach",33,NA,612,58,"AveragePuttingDistanceGIR1Putts",2016
85,72,"Vijay Singh",42,NA,1187.417,112,"AveragePuttingDistanceGIR1Putts",2016
95,98,"Charlie Beljan",26,NA,335.083,32,"AveragePuttingDistanceGIR1Putts",2016
95,98,"Ken Duke",26,NA,493.083,47,"AveragePuttingDistanceGIR1Putts",2016
95,112,"Mark Hubbard",73,NA,1789.583,171,"AveragePuttingDistanceGIR1Putts",2016
95,98,"Andrew Landry",24,NA,347.417,33,"AveragePuttingDistanceGIR1Putts",2016
95,80,"Danny Lee",53,NA,1278.917,122,"AveragePuttingDistanceGIR1Putts",2016
95,86,"Jeff Overton",51,NA,1345.583,128,"AveragePuttingDistanceGIR1Putts",2016
95,91,"Kyle Stanley",57,NA,1593.75,152,"AveragePuttingDistanceGIR1Putts",2016
95,72,"Johnson Wagner",44,NA,1110.167,106,"AveragePuttingDistanceGIR1Putts",2016
95,98,"Bubba Watson",30,NA,653.083,62,"AveragePuttingDistanceGIR1Putts",2016
104,59,"Paul Casey",39,NA,762.5,73,"AveragePuttingDistanceGIR1Putts",2016
104,98,"Jim Herman",55,NA,1083.417,104,"AveragePuttingDistanceGIR1Putts",2016
104,107,"Dustin Johnson",37,NA,762.75,73,"AveragePuttingDistanceGIR1Putts",2016
104,107,"Matt Kuchar",46,NA,1076.917,103,"AveragePuttingDistanceGIR1Putts",2016
104,98,"David Lingmerth",54,NA,1191,114,"AveragePuttingDistanceGIR1Putts",2016
104,98,"Davis Love III",40,NA,1031.917,99,"AveragePuttingDistanceGIR1Putts",2016
104,98,"Adam Scott",39,NA,979.333,94,"AveragePuttingDistanceGIR1Putts",2016
111,112,"Miguel Angel Carballo",24,NA,394.167,38,"AveragePuttingDistanceGIR1Putts",2016
111,137,"Matt Every",34,NA,795,77,"AveragePuttingDistanceGIR1Putts",2016
111,112,"Freddie Jacobson",54,NA,1240,120,"AveragePuttingDistanceGIR1Putts",2016
111,130,"Will Ma Kenzie",54,NA,1204.5,117,"AveragePuttingDistanceGIR1Putts",2016
111,112,"DA Points",32,NA,559.917,54,"AveragePuttingDistanceGIR1Putts",2016
111,98,"David Toms",38,NA,980.917,95,"AveragePuttingDistanceGIR1Putts",2016
111,107,"Will Wilcox",47,NA,1196.417,116,"AveragePuttingDistanceGIR1Putts",2016
118,107,"Bill Haas",42,NA,812.333,79,"AveragePuttingDistanceGIR1Putts",2016
118,156,"JB Holmes",39,NA,1021.917,100,"AveragePuttingDistanceGIR1Putts",2016
118,151,"Matt Jones",45,NA,821.25,80,"AveragePuttingDistanceGIR1Putts",2016
118,137,"Jason Kokrak",52,NA,1125.25,110,"AveragePuttingDistanceGIR1Putts",2016
118,122,"Ryan Palmer",46,NA,1400.583,137,"AveragePuttingDistanceGIR1Putts",2016
118,112,"Nick Taylor",57,NA,1308.083,128,"AveragePuttingDistanceGIR1Putts",2016
124,122,"Blayne Barber",44,NA,1150,113,"AveragePuttingDistanceGIR1Putts",2016
124,112,"Rickie Fowler",42,NA,1200,118,"AveragePuttingDistanceGIR1Putts",2016
124,156,"Morgan Hoffmann",43,NA,1135.667,112,"AveragePuttingDistanceGIR1Putts",2016
124,122,"Sung Kang",51,NA,1195.917,118,"AveragePuttingDistanceGIR1Putts",2016
124,112,"Si Woo Kim",63,NA,1478.75,145,"AveragePuttingDistanceGIR1Putts",2016
124,130,"Hideki Matsuyama",40,NA,1035.333,102,"AveragePuttingDistanceGIR1Putts",2016
124,130,"Bryce Molder",50,NA,1236.583,122,"AveragePuttingDistanceGIR1Putts",2016
124,130,"Kevin Na",52,NA,1192.583,117,"AveragePuttingDistanceGIR1Putts",2016
124,122,"Shawn Stefani",45,NA,792.083,78,"AveragePuttingDistanceGIR1Putts",2016
124,156,"Kevin Streelman",46,NA,973.417,96,"AveragePuttingDistanceGIR1Putts",2016
124,112,"Daniel Summerhays",55,NA,1376.25,135,"AveragePuttingDistanceGIR1Putts",2016
135,137,"Abraham Ancer",26,NA,462.167,46,"AveragePuttingDistanceGIR1Putts",2016
135,179,"Jonas Blixt",46,NA,1252.083,124,"AveragePuttingDistanceGIR1Putts",2016
135,137,"Stewart Cink",45,NA,927.5,92,"AveragePuttingDistanceGIR1Putts",2016
135,137,"John Huh",51,NA,1418.333,141,"AveragePuttingDistanceGIR1Putts",2016
135,122,"Whee Kim",54,NA,1093.417,108,"AveragePuttingDistanceGIR1Putts",2016
135,122,"Kelly Kraft",35,NA,625.583,62,"AveragePuttingDistanceGIR1Putts",2016
135,122,"Spencer Levin",62,NA,1465.417,145,"AveragePuttingDistanceGIR1Putts",2016
135,112,"Luke List",51,NA,1160.417,115,"AveragePuttingDistanceGIR1Putts",2016
135,130,"Jamie Lovemark",57,NA,1625.167,161,"AveragePuttingDistanceGIR1Putts",2016
135,137,"Seung Yul Noh",54,NA,1433.833,142,"AveragePuttingDistanceGIR1Putts",2016
135,137,"Camilo Villegas",50,NA,1097.75,109,"AveragePuttingDistanceGIR1Putts",2016
135,137,"Tim Wilkinson",40,NA,867.583,86,"AveragePuttingDistanceGIR1Putts",2016
147,130,"Lucas Glover",53,NA,1423.083,142,"AveragePuttingDistanceGIR1Putts",2016
147,148,"Billy Horschel",45,NA,1148.917,115,"AveragePuttingDistanceGIR1Putts",2016
147,151,"Patrick Rodgers",49,NA,1200.333,120,"AveragePuttingDistanceGIR1Putts",2016
147,112,"Brendan Steele",48,NA,1187.667,119,"AveragePuttingDistanceGIR1Putts",2016
147,148,"DJ Trahan",23,NA,420.5,42,"AveragePuttingDistanceGIR1Putts",2016
147,122,"Gary Woodland",45,NA,987.333,99,"AveragePuttingDistanceGIR1Putts",2016
153,151,"Smylie Kaufman",57,NA,1423.917,143,"AveragePuttingDistanceGIR1Putts",2016
153,151,"Troy Merritt",41,NA,891.583,90,"AveragePuttingDistanceGIR1Putts",2016
153,137,"Harold Varner III",58,NA,1574.75,159,"AveragePuttingDistanceGIR1Putts",2016
156,156,"Stuart Appleby",39,NA,1065,108,"AveragePuttingDistanceGIR1Putts",2016
156,148,"Scott Brown",59,NA,1152.417,117,"AveragePuttingDistanceGIR1Putts",2016
156,165,"Alex Cejka",47,NA,916.167,93,"AveragePuttingDistanceGIR1Putts",2016
156,156,"Sergio Garcia",28,NA,334.667,34,"AveragePuttingDistanceGIR1Putts",2016
156,165,"Andrew Loupe",50,NA,1418.833,144,"AveragePuttingDistanceGIR1Putts",2016
156,183,"Steve Marino",40,NA,787,80,"AveragePuttingDistanceGIR1Putts",2016
156,137,"Phil Mickelson",37,NA,936.583,95,"AveragePuttingDistanceGIR1Putts",2016
156,156,"Scott Piercy",45,NA,883.333,90,"AveragePuttingDistanceGIR1Putts",2016
164,151,"Ricky Barnes",57,NA,1373.333,141,"AveragePuttingDistanceGIR1Putts",2016
164,179,"James Hahn",45,NA,1037.583,106,"AveragePuttingDistanceGIR1Putts",2016
164,137,"Martin Piller",37,NA,739.667,76,"AveragePuttingDistanceGIR1Putts",2016
167,169,"Tyler Aldridge",53,NA,1154.917,119,"AveragePuttingDistanceGIR1Putts",2016
167,169,"Aaron Baddeley",51,NA,1110.667,115,"AveragePuttingDistanceGIR1Putts",2016
167,165,"Roberto Castro",55,NA,1357.75,141,"AveragePuttingDistanceGIR1Putts",2016
167,156,"Kevin Chappell",49,NA,1229.5,127,"AveragePuttingDistanceGIR1Putts",2016
167,165,"Robert Garrigus",34,NA,621.167,64,"AveragePuttingDistanceGIR1Putts",2016
167,169,"Fabian Gomez",49,NA,1318.833,136,"AveragePuttingDistanceGIR1Putts",2016
167,169,"Justin Leonard",28,NA,552.083,57,"AveragePuttingDistanceGIR1Putts",2016
174,187,"Steven Bowditch",40,NA,756.417,79,"AveragePuttingDistanceGIR1Putts",2016
174,178,"Chris Kirk",51,NA,1167.583,122,"AveragePuttingDistanceGIR1Putts",2016
174,190,"Cameron Tringale",47,NA,1247.583,130,"AveragePuttingDistanceGIR1Putts",2016
174,169,"Tyrone Van Aswegen",67,NA,1371.5,143,"AveragePuttingDistanceGIR1Putts",2016
178,169,"Jason Bohn",37,NA,968.417,102,"AveragePuttingDistanceGIR1Putts",2016
178,156,"Tom Hoge",47,NA,1052.583,111,"AveragePuttingDistanceGIR1Putts",2016
178,169,"Carlos Ortiz",47,NA,966,102,"AveragePuttingDistanceGIR1Putts",2016
178,169,"Patrick Reed",53,NA,886.25,93,"AveragePuttingDistanceGIR1Putts",2016
178,179,"Charl Schwartzel",29,NA,696.333,73,"AveragePuttingDistanceGIR1Putts",2016
178,179,"Justin Thomas",53,NA,1022.917,108,"AveragePuttingDistanceGIR1Putts",2016
184,198,"Byeong Hun An",23,NA,432.833,46,"AveragePuttingDistanceGIR1Putts",2016
184,183,"Branden Grace",31,NA,498.167,53,"AveragePuttingDistanceGIR1Putts",2016
184,196,"Geoff Ogilvy",37,NA,631.833,67,"AveragePuttingDistanceGIR1Putts",2016
187,169,"Erik Compton",45,NA,796.5,85,"AveragePuttingDistanceGIR1Putts",2016
187,187,"Hunter Mahan",43,NA,921,99,"AveragePuttingDistanceGIR1Putts",2016
187,187,"Graeme McDowell",33,NA,559.417,60,"AveragePuttingDistanceGIR1Putts",2016
187,156,"Henrik Stenson",30,NA,615.917,66,"AveragePuttingDistanceGIR1Putts",2016
191,192,"Graham DeLaet",50,NA,1332.333,145,"AveragePuttingDistanceGIR1Putts",2016
191,183,"Martin Laird",46,NA,1104.25,120,"AveragePuttingDistanceGIR1Putts",2016
191,192,"Brandt Snedeker",47,NA,1158.333,126,"AveragePuttingDistanceGIR1Putts",2016
191,192,"Jimmy Walker",43,NA,1113.167,121,"AveragePuttingDistanceGIR1Putts",2016
195,190,"Bronson Burgoon",53,NA,965.75,106,"AveragePuttingDistanceGIR1Putts",2016
196,208,"Chad Collins",45,NA,927.333,104,"AveragePuttingDistanceGIR1Putts",2016
196,201,"Justin Rose",35,NA,805.667,90,"AveragePuttingDistanceGIR1Putts",2016
198,192,"Derek Ernst",36,NA,557.333,63,"AveragePuttingDistanceGIR1Putts",2016
198,199,"Emiliano Grillo",47,NA,994.75,113,"AveragePuttingDistanceGIR1Putts",2016
198,196,"Padraig Harrington",38,NA,752.5,85,"AveragePuttingDistanceGIR1Putts",2016
198,202,"Anirban Lahiri",44,NA,700.5,79,"AveragePuttingDistanceGIR1Putts",2016
202,199,"Brendon de Jonge",55,NA,903.417,103,"AveragePuttingDistanceGIR1Putts",2016
203,202,"Jerry Kelly",44,NA,534.333,63,"AveragePuttingDistanceGIR1Putts",2016
204,205,"Andres Romero",22,NA,306.667,37,"AveragePuttingDistanceGIR1Putts",2016
204,202,"Scott Stallings",46,NA,928.25,113,"AveragePuttingDistanceGIR1Putts",2016
204,206,"Vaughn Taylor",30,NA,699.5,85,"AveragePuttingDistanceGIR1Putts",2016
207,206,"Keegan Bradley",40,NA,637.167,78,"AveragePuttingDistanceGIR1Putts",2016
