"Approach200225yardsRTP_RANKTHISWEEK_2011","Approach200225yardsRTP_RANKLASTWEEK_2011","Approach200225yardsRTP_PLAYERNAME_2011","Approach200225yardsRTP_ROUNDS_2011","Approach200225yardsRTP_AVGRTP_2011","stat_name","year"
1,1,"Dustin Johnson",72,-0.172,"Approach200225yardsRTP",2011
2,2,"Robert Karlsson",61,-0.169,"Approach200225yardsRTP",2011
3,3,"Jason Day",76,-0.168,"Approach200225yardsRTP",2011
3,3,"Nick Watney",80,-0.168,"Approach200225yardsRTP",2011
5,5,"JB Holmes",57,-0.161,"Approach200225yardsRTP",2011
6,6,"Brandt Jobe",100,-0.115,"Approach200225yardsRTP",2011
7,7,"Gary Woodland",93,-0.095,"Approach200225yardsRTP",2011
8,8,"Chris Kirk",87,-0.088,"Approach200225yardsRTP",2011
8,8,"Vijay Singh",79,-0.088,"Approach200225yardsRTP",2011
10,10,"Cameron Tringale",110,-0.086,"Approach200225yardsRTP",2011
11,11,"Padraig Harrington",60,-0.085,"Approach200225yardsRTP",2011
12,12,"Steven Bowditch",86,-0.082,"Approach200225yardsRTP",2011
13,13,"Martin Laird",77,-0.075,"Approach200225yardsRTP",2011
14,14,"Adam Scott",60,-0.074,"Approach200225yardsRTP",2011
15,15,"Bobby Gates",82,-0.073,"Approach200225yardsRTP",2011
16,16,"Aaron Baddeley",77,-0.071,"Approach200225yardsRTP",2011
17,17,"Charley Hoffman",93,-0.068,"Approach200225yardsRTP",2011
17,17,"Zach Johnson",79,-0.068,"Approach200225yardsRTP",2011
19,19,"Ryan Palmer",82,-0.067,"Approach200225yardsRTP",2011
20,20,"Nate Smith",66,-0.066,"Approach200225yardsRTP",2011
21,21,"Trevor Immelman",84,-0.065,"Approach200225yardsRTP",2011
22,22,"Phil Mickelson",79,-0.063,"Approach200225yardsRTP",2011
22,22,"Tag Ridings",87,-0.063,"Approach200225yardsRTP",2011
24,24,"YE Yang",63,-0.061,"Approach200225yardsRTP",2011
25,25,"Chez Reavie",92,-0.06,"Approach200225yardsRTP",2011
25,25,"DJ Trahan",91,-0.06,"Approach200225yardsRTP",2011
27,27,"Jim Furyk",87,-0.059,"Approach200225yardsRTP",2011
28,28,"Chris Couch",73,-0.058,"Approach200225yardsRTP",2011
29,29,"David Toms",78,-0.056,"Approach200225yardsRTP",2011
30,30,"Brandt Snedeker",85,-0.055,"Approach200225yardsRTP",2011
31,31,"Troy Merritt",63,-0.054,"Approach200225yardsRTP",2011
31,31,"Josh Teater",104,-0.054,"Approach200225yardsRTP",2011
33,33,"Davis Love III",70,-0.053,"Approach200225yardsRTP",2011
34,34,"Heath Slocum",89,-0.052,"Approach200225yardsRTP",2011
35,35,"Rickie Fowler",84,-0.051,"Approach200225yardsRTP",2011
36,36,"Mark Wilson",89,-0.049,"Approach200225yardsRTP",2011
37,37,"Brendon de Jonge",105,-0.047,"Approach200225yardsRTP",2011
37,37,"Luke Donald",73,-0.047,"Approach200225yardsRTP",2011
37,37,"Ernie Els",71,-0.047,"Approach200225yardsRTP",2011
40,40,"Blake Adams",116,-0.045,"Approach200225yardsRTP",2011
40,40,"Matt Kuchar",94,-0.045,"Approach200225yardsRTP",2011
42,42,"Steve Flesch",88,-0.043,"Approach200225yardsRTP",2011
43,43,"Joe Ogilvie",75,-0.042,"Approach200225yardsRTP",2011
43,43,"John Senden",94,-0.042,"Approach200225yardsRTP",2011
45,45,"Angel Cabrera",50,-0.04,"Approach200225yardsRTP",2011
46,46,"Steve Stricker",70,-0.038,"Approach200225yardsRTP",2011
47,47,"Charl Schwartzel",58,-0.037,"Approach200225yardsRTP",2011
48,48,"Freddie Jacobson",92,-0.034,"Approach200225yardsRTP",2011
49,49,"Ian Poulter",52,-0.03,"Approach200225yardsRTP",2011
50,50,"Bill Haas",93,-0.029,"Approach200225yardsRTP",2011
50,50,"Shaun Micheel",77,-0.029,"Approach200225yardsRTP",2011
52,52,"Ryan Moore",79,-0.028,"Approach200225yardsRTP",2011
53,53,"Steve Elkington",50,-0.026,"Approach200225yardsRTP",2011
53,53,"Nathan Green",81,-0.026,"Approach200225yardsRTP",2011
53,53,"Scott Stallings",84,-0.026,"Approach200225yardsRTP",2011
56,56,"Jimmy Walker",79,-0.025,"Approach200225yardsRTP",2011
