"Approaches100yardsRghRTP_RANKTHISWEEK_2016","Approaches100yardsRghRTP_RANKLASTWEEK_2016","Approaches100yardsRghRTP_PLAYERNAME_2016","Approaches100yardsRghRTP_ROUNDS_2016","Approaches100yardsRghRTP_AVGRTP_2016","stat_name","year"
1,3,"Rickie Fowler",42,-0.126,"Approaches100yardsRghRTP",2016
2,1,"Gary Woodland",45,-0.115,"Approaches100yardsRghRTP",2016
3,2,"Rory McIlroy",37,-0.114,"Approaches100yardsRghRTP",2016
4,5,"Bubba Watson",30,-0.113,"Approaches100yardsRghRTP",2016
5,7,"Dustin Johnson",37,-0.086,"Approaches100yardsRghRTP",2016
6,8,"Matthew Fitzpatrick",23,-0.08,"Approaches100yardsRghRTP",2016
7,9,"Brooks Koepka",39,-0.072,"Approaches100yardsRghRTP",2016
8,10,"Branden Grace",31,-0.063,"Approaches100yardsRghRTP",2016
8,6,"Sean OHair",45,-0.063,"Approaches100yardsRghRTP",2016
10,11,"Marc Leishman",41,-0.056,"Approaches100yardsRghRTP",2016
11,12,"Jordan Spieth",34,-0.051,"Approaches100yardsRghRTP",2016
12,41,"Phil Mickelson",37,-0.039,"Approaches100yardsRghRTP",2016
12,13,"Brandt Snedeker",47,-0.039,"Approaches100yardsRghRTP",2016
14,4,"Brian Stuard",24,-0.038,"Approaches100yardsRghRTP",2016
15,16,"Jhonattan Vegas",49,-0.033,"Approaches100yardsRghRTP",2016
16,15,"Kevin Na",52,-0.029,"Approaches100yardsRghRTP",2016
17,18,"Brice Garnett",29,-0.026,"Approaches100yardsRghRTP",2016
17,18,"Charl Schwartzel",29,-0.026,"Approaches100yardsRghRTP",2016
17,18,"Jimmy Walker",43,-0.026,"Approaches100yardsRghRTP",2016
20,21,"Andres Romero",22,-0.025,"Approaches100yardsRghRTP",2016
21,17,"Tony Finau",49,-0.018,"Approaches100yardsRghRTP",2016
22,24,"Jason Dufner",53,-0.016,"Approaches100yardsRghRTP",2016
22,23,"Jamie Lovemark",57,-0.016,"Approaches100yardsRghRTP",2016
22,24,"Ryan Palmer",46,-0.016,"Approaches100yardsRghRTP",2016
25,14,"Kevin Chappell",49,0,"Approaches100yardsRghRTP",2016
25,27,"Smylie Kaufman",57,0,"Approaches100yardsRghRTP",2016
25,27,"Cameron Percy",22,0,"Approaches100yardsRghRTP",2016
28,30,"Billy Horschel",45,0.009,"Approaches100yardsRghRTP",2016
28,30,"John Huh",51,0.009,"Approaches100yardsRghRTP",2016
30,33,"Ben Crane",48,0.01,"Approaches100yardsRghRTP",2016
31,27,"Thomas Aiken",42,0.016,"Approaches100yardsRghRTP",2016
31,26,"Vijay Singh",42,0.016,"Approaches100yardsRghRTP",2016
33,40,"Patrick Reed",53,0.017,"Approaches100yardsRghRTP",2016
34,35,"Luke List",51,0.018,"Approaches100yardsRghRTP",2016
34,33,"Francesco Molinari",36,0.018,"Approaches100yardsRghRTP",2016
36,21,"David Toms",38,0.021,"Approaches100yardsRghRTP",2016
37,36,"Jason Kokrak",52,0.026,"Approaches100yardsRghRTP",2016
38,43,"Jason Day",36,0.028,"Approaches100yardsRghRTP",2016
39,37,"Jonas Blixt",46,0.031,"Approaches100yardsRghRTP",2016
40,46,"Miguel Angel Carballo",24,0.032,"Approaches100yardsRghRTP",2016
41,44,"Andrew Loupe",50,0.034,"Approaches100yardsRghRTP",2016
41,50,"Louis Oosthuizen",25,0.034,"Approaches100yardsRghRTP",2016
43,44,"Steve Wheatcroft",53,0.035,"Approaches100yardsRghRTP",2016
44,51,"Andrew Landry",24,0.036,"Approaches100yardsRghRTP",2016
45,58,"Adam Scott",39,0.037,"Approaches100yardsRghRTP",2016
46,58,"Justin Thomas",53,0.038,"Approaches100yardsRghRTP",2016
47,49,"Martin Piller",37,0.04,"Approaches100yardsRghRTP",2016
