"GIRPercentage150175yards_RANKTHISWEEK_2012","GIRPercentage150175yards_RANKLASTWEEK_2012","GIRPercentage150175yards_PLAYERNAME_2012","GIRPercentage150175yards_ROUNDS_2012","GIRPercentage150175yards_Pct_2012","GIRPercentage150175yards_GREENSHIT_2012","GIRPercentage150175yards_TOTALHOLES_2012","GIRPercentage150175yards_RELATIVETOPAR_2012","stat_name","year"
81,81,"Carl Pettersson",92,64.87,205,316,-0.2,"GIRPercentage150175yards",2012
82,82,"DJ Trahan",73,64.86,144,222,-0.19,"GIRPercentage150175yards",2012
82,82,"Steve Wheatcroft",56,64.86,96,148,-0.1,"GIRPercentage150175yards",2012
84,84,"Ricky Barnes",92,64.84,201,310,-0.1,"GIRPercentage150175yards",2012
85,85,"Bobby Gates",87,64.83,188,290,-0.08,"GIRPercentage150175yards",2012
86,86,"Nick Watney",97,64.81,186,287,-0.14,"GIRPercentage150175yards",2012
87,87,"JB Holmes",90,64.8,162,250,-0.16,"GIRPercentage150175yards",2012
88,88,"Scott Dunlap",57,64.77,114,176,-0.14,"GIRPercentage150175yards",2012
89,89,"Brian Davis",91,64.75,180,278,-0.14,"GIRPercentage150175yards",2012
90,90,"Stuart Appleby",75,64.58,175,271,-0.17,"GIRPercentage150175yards",2012
91,91,"Kyle Thompson",51,64.57,82,127,-0.1,"GIRPercentage150175yards",2012
92,92,"David Hearn",95,64.53,222,344,-0.16,"GIRPercentage150175yards",2012
93,93,"Hunter Haas",69,64.44,116,180,-0.19,"GIRPercentage150175yards",2012
94,94,"Jonas Blixt",72,64.37,159,247,-0.18,"GIRPercentage150175yards",2012
95,95,"Jason Kokrak",79,64.34,184,286,-0.14,"GIRPercentage150175yards",2012
96,96,"Miguel Angel Carballo",73,64.32,146,227,-0.07,"GIRPercentage150175yards",2012
97,97,"DA Points",88,64.29,189,294,-0.21,"GIRPercentage150175yards",2012
98,98,"Ernie Els",80,64.1,150,234,-0.13,"GIRPercentage150175yards",2012
99,99,"Geoff Ogilvy",73,64.08,132,206,-0.1,"GIRPercentage150175yards",2012
100,100,"Michael Thompson",80,64.04,171,267,-0.13,"GIRPercentage150175yards",2012
100,100,"Mark Wilson",84,64.04,187,292,-0.12,"GIRPercentage150175yards",2012
102,102,"Pat Perez",81,64,176,275,-0.14,"GIRPercentage150175yards",2012
103,103,"Jhonattan Vegas",77,63.95,165,258,-0.17,"GIRPercentage150175yards",2012
104,104,"Andres Romero",68,63.82,127,199,-0.12,"GIRPercentage150175yards",2012
104,104,"Heath Slocum",93,63.82,187,293,-0.19,"GIRPercentage150175yards",2012
106,106,"Scott Brown",65,63.81,134,210,-0.14,"GIRPercentage150175yards",2012
107,107,"Jerry Kelly",84,63.79,185,290,-0.18,"GIRPercentage150175yards",2012
108,108,"Scott Stallings",78,63.57,171,269,-0.13,"GIRPercentage150175yards",2012
109,109,"Stephen Ames",54,63.52,101,159,-0.1,"GIRPercentage150175yards",2012
110,110,"Brandt Jobe",57,63.41,130,205,-0.12,"GIRPercentage150175yards",2012
111,111,"Richard Lee",71,63.38,135,213,-0.18,"GIRPercentage150175yards",2012
112,112,"Robert Karlsson",54,63.35,102,161,-0.12,"GIRPercentage150175yards",2012
113,113,"Rod Pampling",88,63.32,164,259,-0.14,"GIRPercentage150175yards",2012
114,114,"Trevor Immelman",76,63.29,150,237,-0.16,"GIRPercentage150175yards",2012
115,115,"Davis Love III",64,63.21,134,212,-0.21,"GIRPercentage150175yards",2012
116,116,"Mark Anderson",75,63.2,146,231,-0.08,"GIRPercentage150175yards",2012
116,116,"Arjun Atwal",79,63.2,170,269,-0.18,"GIRPercentage150175yards",2012
118,118,"JJ Killeen",101,63.14,209,331,-0.19,"GIRPercentage150175yards",2012
118,118,"Jimmy Walker",101,63.14,221,350,-0.19,"GIRPercentage150175yards",2012
120,120,"Charlie Beljan",61,63.09,94,149,-0.18,"GIRPercentage150175yards",2012
121,121,"Cameron Beckman",81,63,172,273,-0.16,"GIRPercentage150175yards",2012
122,122,"Henrik Stenson",51,62.99,97,154,-0.15,"GIRPercentage150175yards",2012
123,123,"David Mathis",83,62.95,175,278,-0.19,"GIRPercentage150175yards",2012
124,124,"Zach Johnson",95,62.89,183,291,-0.23,"GIRPercentage150175yards",2012
125,125,"Brian Harman",101,62.85,203,323,-0.21,"GIRPercentage150175yards",2012
126,126,"Martin Laird",77,62.8,130,207,-0.15,"GIRPercentage150175yards",2012
127,127,"Bud Cauley",99,62.74,229,365,-0.17,"GIRPercentage150175yards",2012
128,128,"Gary Woodland",70,62.63,124,198,-0.11,"GIRPercentage150175yards",2012
129,129,"Troy Kelly",68,62.57,117,187,-0.16,"GIRPercentage150175yards",2012
130,130,"KJ Choi",71,62.5,120,192,-0.18,"GIRPercentage150175yards",2012
131,131,"Kevin Streelman",89,62.46,178,285,-0.2,"GIRPercentage150175yards",2012
132,132,"Bob Estes",78,62.4,156,250,-0.2,"GIRPercentage150175yards",2012
133,133,"George McNeill",85,62.14,174,280,-0.18,"GIRPercentage150175yards",2012
134,134,"Justin Leonard",79,62.07,162,261,-0.15,"GIRPercentage150175yards",2012
135,135,"Brendon Todd",78,62.06,157,253,-0.17,"GIRPercentage150175yards",2012
136,136,"Ken Duke",104,61.96,215,347,-0.15,"GIRPercentage150175yards",2012
137,137,"Phil Mickelson",79,61.95,140,226,-0.16,"GIRPercentage150175yards",2012
138,138,"Daniel Summerhays",81,61.92,148,239,-0.18,"GIRPercentage150175yards",2012
138,138,"Josh Teater",97,61.92,187,302,-0.13,"GIRPercentage150175yards",2012
140,140,"John Huh",99,61.9,208,336,-0.2,"GIRPercentage150175yards",2012
141,141,"James Driscoll",83,61.82,183,296,-0.17,"GIRPercentage150175yards",2012
142,142,"Marc Leishman",84,61.76,168,272,-0.16,"GIRPercentage150175yards",2012
143,143,"Colt Knost",79,61.75,155,251,-0.13,"GIRPercentage150175yards",2012
144,144,"Derek Lamely",64,61.64,135,219,-0.14,"GIRPercentage150175yards",2012
145,145,"Luke Donald",63,61.62,114,185,-0.18,"GIRPercentage150175yards",2012
146,146,"Jeff Overton",101,61.61,207,336,-0.23,"GIRPercentage150175yards",2012
147,147,"Garth Mulroy",59,61.58,109,177,-0.19,"GIRPercentage150175yards",2012
148,148,"Ben Crane",73,61.5,139,226,-0.18,"GIRPercentage150175yards",2012
149,149,"Charley Hoffman",88,61.45,169,275,-0.15,"GIRPercentage150175yards",2012
150,150,"William McGirt",96,61.36,189,308,-0.11,"GIRPercentage150175yards",2012
151,151,"Marco Dawson",60,61.35,100,163,-0.22,"GIRPercentage150175yards",2012
151,151,"Billy Hurley III",70,61.35,127,207,-0.14,"GIRPercentage150175yards",2012
153,153,"Ryan Palmer",81,61.09,157,257,-0.17,"GIRPercentage150175yards",2012
154,154,"Danny Lee",74,61.06,138,226,-0.2,"GIRPercentage150175yards",2012
155,155,"Rickie Fowler",84,60.92,173,284,-0.12,"GIRPercentage150175yards",2012
156,156,"Tom Gillis",75,60.8,152,250,-0.23,"GIRPercentage150175yards",2012
157,157,"Dustin Johnson",70,60.2,118,196,-0.12,"GIRPercentage150175yards",2012
158,158,"Matt Kuchar",86,60.16,154,256,-0.24,"GIRPercentage150175yards",2012
159,159,"Rory McIlroy",60,60.14,89,148,-0.12,"GIRPercentage150175yards",2012
160,160,"Rocco Mediate",70,60.09,134,223,-0.14,"GIRPercentage150175yards",2012
161,161,"Robert Garrigus",89,60,153,255,-0.19,"GIRPercentage150175yards",2012
162,162,"Kevin Kisner",69,59.9,124,207,-0.14,"GIRPercentage150175yards",2012
163,163,"Jason Day",57,59.77,104,174,-0.16,"GIRPercentage150175yards",2012
164,164,"Jason Bohn",81,59.53,153,257,-0.18,"GIRPercentage150175yards",2012
165,165,"Kevin Chappell",91,59.32,156,263,-0.1,"GIRPercentage150175yards",2012
166,166,"YE Yang",64,59.2,119,201,-0.19,"GIRPercentage150175yards",2012
167,167,"Chris Couch",61,59.11,120,203,-0.13,"GIRPercentage150175yards",2012
168,168,"Freddie Jacobson",61,59.09,117,198,-0.14,"GIRPercentage150175yards",2012
169,169,"Chris Stroud",86,58.93,165,280,-0.16,"GIRPercentage150175yards",2012
170,170,"Billy Mayfair",90,58.79,184,313,-0.08,"GIRPercentage150175yards",2012
171,171,"Aaron Baddeley",73,58.67,132,225,-0.13,"GIRPercentage150175yards",2012
172,172,"Matt Bettencourt",80,58.61,143,244,-0.15,"GIRPercentage150175yards",2012
173,173,"Martin Flores",95,58.55,178,304,-0.2,"GIRPercentage150175yards",2012
174,174,"Ryuji Imada",78,57.52,153,266,-0.13,"GIRPercentage150175yards",2012
175,175,"Tommy Gainey",98,57.35,199,347,-0.16,"GIRPercentage150175yards",2012
176,176,"Matt Jones",53,57.29,110,192,-0.11,"GIRPercentage150175yards",2012
177,177,"Spencer Levin",81,57.25,146,255,-0.23,"GIRPercentage150175yards",2012
178,178,"Harrison Frazar",56,57.05,89,156,-0.11,"GIRPercentage150175yards",2012
179,179,"Tommy Biershenk",74,57.01,122,214,-0.2,"GIRPercentage150175yards",2012
180,180,"Chris DiMarco",83,56.98,151,265,-0.17,"GIRPercentage150175yards",2012
180,180,"Stephen Gangluff",57,56.98,98,172,-0.12,"GIRPercentage150175yards",2012
182,182,"Greg Chalmers",88,56.77,176,310,-0.15,"GIRPercentage150175yards",2012
183,183,"Ryo Ishikawa",54,56,84,150,-0.17,"GIRPercentage150175yards",2012
184,184,"Charlie Wi",86,55.56,150,270,-0.16,"GIRPercentage150175yards",2012
185,185,"John Daly",50,55.07,76,138,-0.2,"GIRPercentage150175yards",2012
186,186,"Daniel Chopra",55,55.03,82,149,-0.13,"GIRPercentage150175yards",2012
187,187,"Rory Sabbatini",84,54.92,145,264,-0.23,"GIRPercentage150175yards",2012
188,188,"Erik Compton",81,54.55,144,264,-0.18,"GIRPercentage150175yards",2012
189,189,"Sung Kang",75,52.8,132,250,-0.06,"GIRPercentage150175yards",2012
190,190,"Edward Loar",59,52.66,89,169,-0.15,"GIRPercentage150175yards",2012
191,191,"Sangmoon Bae",81,49.77,106,213,-0.12,"GIRPercentage150175yards",2012
