"Approachesfrom100125yardsRgh_RANKTHISWEEK_2008","Approachesfrom100125yardsRgh_RANKLASTWEEK_2008","Approachesfrom100125yardsRgh_PLAYERNAME_2008","Approachesfrom100125yardsRgh_ROUNDS_2008","Approachesfrom100125yardsRgh_AVG_2008","Approachesfrom100125yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom100125yardsRgh_OFATTEMPTS_2008","Approachesfrom100125yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Alejandro Canizares",52,NA,332.167,18,-3,"Approachesfrom100125yardsRgh",2008
2,2,"Heath Slocum",104,NA,466.417,25,-3,"Approachesfrom100125yardsRgh",2008
3,3,"Kenneth Ferrie",72,NA,404.917,21,-1,"Approachesfrom100125yardsRgh",2008
4,4,"Chris Stroud",81,NA,613.5,31,0,"Approachesfrom100125yardsRgh",2008
5,5,"David Duval",51,NA,268.5,13,-3,"Approachesfrom100125yardsRgh",2008
6,6,"Jerry Kelly",89,NA,460,22,-1,"Approachesfrom100125yardsRgh",2008
6,6,"Nick OHern",82,NA,502.75,24,2,"Approachesfrom100125yardsRgh",2008
8,8,"Mike Weir",88,NA,545.25,26,-3,"Approachesfrom100125yardsRgh",2008
9,9,"John Huston",56,NA,530.667,25,-3,"Approachesfrom100125yardsRgh",2008
10,10,"Ben Curtis",80,NA,333,15,-2,"Approachesfrom100125yardsRgh",2008
10,10,"Peter Lonard",92,NA,842.25,38,-3,"Approachesfrom100125yardsRgh",2008
12,12,"Stephen Leaney",53,NA,204,9,0,"Approachesfrom100125yardsRgh",2008
13,13,"Jeff Maggert",86,NA,690.667,30,0,"Approachesfrom100125yardsRgh",2008
14,14,"Chris Riley",51,NA,322.917,14,-3,"Approachesfrom100125yardsRgh",2008
15,15,"Justin Leonard",101,NA,555.417,24,3,"Approachesfrom100125yardsRgh",2008
16,16,"Jon Mills",95,NA,841.917,36,2,"Approachesfrom100125yardsRgh",2008
17,17,"Chez Reavie",102,NA,542.333,23,-3,"Approachesfrom100125yardsRgh",2008
18,18,"Steve Marino",119,NA,1233.25,52,0,"Approachesfrom100125yardsRgh",2008
19,19,"Ron Whittaker",54,NA,166.917,7,2,"Approachesfrom100125yardsRgh",2008
20,20,"Alex Cejka",75,NA,526.583,22,3,"Approachesfrom100125yardsRgh",2008
20,20,"Ernie Els",51,NA,383.083,16,0,"Approachesfrom100125yardsRgh",2008
20,20,"Robert Gamez",79,NA,549.333,23,5,"Approachesfrom100125yardsRgh",2008
20,20,"Lee Janzen",89,NA,455.083,19,-1,"Approachesfrom100125yardsRgh",2008
20,20,"Charlie Wi",97,NA,644.667,27,-1,"Approachesfrom100125yardsRgh",2008
25,25,"Scott McCarron",63,NA,263.917,11,-1,"Approachesfrom100125yardsRgh",2008
26,26,"Craig Kanada",65,NA,529.083,22,0,"Approachesfrom100125yardsRgh",2008
27,27,"Jonathan Byrd",88,NA,628.083,26,-4,"Approachesfrom100125yardsRgh",2008
28,28,"Robert Allenby",108,NA,756.083,31,-5,"Approachesfrom100125yardsRgh",2008
28,28,"David Toms",70,NA,634.75,26,-3,"Approachesfrom100125yardsRgh",2008
30,30,"Ryan Moore",72,NA,600.917,24,1,"Approachesfrom100125yardsRgh",2008
30,30,"Bubba Watson",97,NA,1198.583,48,0,"Approachesfrom100125yardsRgh",2008
32,32,"Steve Flesch",95,NA,907.417,36,3,"Approachesfrom100125yardsRgh",2008
33,33,"Mark Calcavecchia",67,NA,681.833,27,-2,"Approachesfrom100125yardsRgh",2008
34,34,"Scott Verplank",82,NA,632.667,25,-3,"Approachesfrom100125yardsRgh",2008
35,35,"Jeff Overton",103,NA,1329.583,52,-3,"Approachesfrom100125yardsRgh",2008
36,36,"Boo Weekley",86,NA,1180,46,-1,"Approachesfrom100125yardsRgh",2008
37,37,"Woody Austin",109,NA,929.417,36,7,"Approachesfrom100125yardsRgh",2008
38,38,"Lucas Glover",91,NA,1217.667,47,-1,"Approachesfrom100125yardsRgh",2008
38,38,"Tim Herron",97,NA,960.333,37,1,"Approachesfrom100125yardsRgh",2008
40,40,"Ben Crane",86,NA,676.917,26,-1,"Approachesfrom100125yardsRgh",2008
40,40,"Steve Stricker",75,NA,650.917,25,-3,"Approachesfrom100125yardsRgh",2008
42,42,"Aaron Baddeley",76,NA,651.333,25,-4,"Approachesfrom100125yardsRgh",2008
42,42,"Ted Purdy",68,NA,834.75,32,7,"Approachesfrom100125yardsRgh",2008
42,42,"John Senden",93,NA,652.417,25,2,"Approachesfrom100125yardsRgh",2008
45,45,"Steve Elkington",84,NA,655.167,25,-3,"Approachesfrom100125yardsRgh",2008
45,45,"Cody Freeman",66,NA,679.25,26,5,"Approachesfrom100125yardsRgh",2008
47,47,"Eric Axley",113,NA,865,33,6,"Approachesfrom100125yardsRgh",2008
47,47,"Shane Bertsch",96,NA,682.833,26,1,"Approachesfrom100125yardsRgh",2008
49,49,"Greg Kraft",63,NA,315.5,12,0,"Approachesfrom100125yardsRgh",2008
50,50,"Nathan Green",95,NA,686.917,26,-1,"Approachesfrom100125yardsRgh",2008
51,51,"Joe Ogilvie",100,NA,980.917,37,1,"Approachesfrom100125yardsRgh",2008
52,52,"Ken Duke",116,NA,1494.917,56,7,"Approachesfrom100125yardsRgh",2008
53,53,"Chris DiMarco",87,NA,1101.667,41,0,"Approachesfrom100125yardsRgh",2008
53,53,"Jim Furyk",95,NA,509.417,19,0,"Approachesfrom100125yardsRgh",2008
53,53,"Nick Watney",96,NA,1422.583,53,-1,"Approachesfrom100125yardsRgh",2008
56,56,"Jin Park",85,NA,565,21,3,"Approachesfrom100125yardsRgh",2008
57,57,"Carlos Franco",73,NA,784.083,29,3,"Approachesfrom100125yardsRgh",2008
58,58,"Shigeki Maruyama",50,NA,324.833,12,1,"Approachesfrom100125yardsRgh",2008
59,59,"Kenny Perry",97,NA,842.167,31,-1,"Approachesfrom100125yardsRgh",2008
59,59,"Camilo Villegas",79,NA,652.333,24,0,"Approachesfrom100125yardsRgh",2008
61,61,"Stuart Appleby",87,NA,955.417,35,-4,"Approachesfrom100125yardsRgh",2008
62,62,"JJ Henry",108,NA,1289.5,47,4,"Approachesfrom100125yardsRgh",2008
62,62,"Jeff Quinney",87,NA,602.833,22,10,"Approachesfrom100125yardsRgh",2008
64,64,"Mark Hensby",71,NA,1018.333,37,3,"Approachesfrom100125yardsRgh",2008
64,64,"Kevin Sutherland",98,NA,881,32,3,"Approachesfrom100125yardsRgh",2008
66,66,"Daniel Chopra",84,NA,1102.25,40,-1,"Approachesfrom100125yardsRgh",2008
66,66,"Martin Laird",98,NA,911.333,33,4,"Approachesfrom100125yardsRgh",2008
68,68,"Frank Lickliter II",107,NA,830.917,30,2,"Approachesfrom100125yardsRgh",2008
69,69,"Justin Bolli",87,NA,639.75,23,5,"Approachesfrom100125yardsRgh",2008
69,69,"Harrison Frazar",73,NA,1056.917,38,6,"Approachesfrom100125yardsRgh",2008
