"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2006","TenthTeeEarlyPar5ScoringAverage_AVG_2006","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2006","stat_name","year"
33,33,"Aaron Baddeley",78,4.58,284,62,"TenthTeeEarlyPar5ScoringAverage",2006
33,33,"JP Hayes",55,4.58,183,40,"TenthTeeEarlyPar5ScoringAverage",2006
33,33,"Charles Howell III",96,4.58,298,65,"TenthTeeEarlyPar5ScoringAverage",2006
33,33,"Frank Lickliter II",99,4.58,284,62,"TenthTeeEarlyPar5ScoringAverage",2006
33,33,"Greg Owen",79,4.58,298,65,"TenthTeeEarlyPar5ScoringAverage",2006
33,33,"Vijay Singh",103,4.58,339,74,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Stephen Ames",63,4.59,101,22,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Stewart Cink",93,4.59,170,37,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Carlos Franco",86,4.59,326,71,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Scott Gutschewski",53,4.59,211,46,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Troy Matteson",101,4.59,340,74,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Jose Maria Olazabal",62,4.59,124,27,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Vaughn Taylor",88,4.59,179,39,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Bubba Watson",83,4.59,289,63,"TenthTeeEarlyPar5ScoringAverage",2006
39,39,"Mike Weir",88,4.59,179,39,"TenthTeeEarlyPar5ScoringAverage",2006
48,48,"Bart Bryant",87,4.6,198,43,"TenthTeeEarlyPar5ScoringAverage",2006
49,49,"Michael Allen",84,4.61,189,41,"TenthTeeEarlyPar5ScoringAverage",2006
49,49,"Steve Lowery",99,4.61,263,57,"TenthTeeEarlyPar5ScoringAverage",2006
49,49,"Brett Quigley",109,4.61,281,61,"TenthTeeEarlyPar5ScoringAverage",2006
52,52,"Eric Axley",91,4.62,365,79,"TenthTeeEarlyPar5ScoringAverage",2006
52,52,"Jonathan Byrd",66,4.62,240,52,"TenthTeeEarlyPar5ScoringAverage",2006
52,52,"Jerry Kelly",100,4.62,360,78,"TenthTeeEarlyPar5ScoringAverage",2006
52,52,"Skip Kendall",72,4.62,268,58,"TenthTeeEarlyPar5ScoringAverage",2006
52,52,"Duffy Waldorf",96,4.62,314,68,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Shane Bertsch",104,4.63,333,72,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Jason Gore",86,4.63,278,60,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Peter Lonard",77,4.63,148,32,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Arron Oberholser",82,4.63,222,48,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Rod Pampling",89,4.63,227,49,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Nick Watney",97,4.63,338,73,"TenthTeeEarlyPar5ScoringAverage",2006
57,57,"Dean Wilson",115,4.63,236,51,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Jason Bohn",104,4.64,269,58,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Olin Browne",108,4.64,269,58,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Robert Damron",91,4.64,413,89,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Paul Goydos",72,4.64,246,53,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Brandt Jobe",91,4.64,255,55,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Richard Johnson",94,4.64,353,76,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Bernhard Langer",77,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"JL Lewis",57,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Ian Poulter",53,4.64,102,22,"TenthTeeEarlyPar5ScoringAverage",2006
64,64,"Kirk Triplett",58,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2006
74,74,"David Branshaw",98,4.65,302,65,"TenthTeeEarlyPar5ScoringAverage",2006
74,74,"Joe Durant",101,4.65,251,54,"TenthTeeEarlyPar5ScoringAverage",2006
74,74,"Charley Hoffman",100,4.65,265,57,"TenthTeeEarlyPar5ScoringAverage",2006
74,74,"Mark Wilson",79,4.65,265,57,"TenthTeeEarlyPar5ScoringAverage",2006
78,78,"Brian Davis",92,4.66,401,86,"TenthTeeEarlyPar5ScoringAverage",2006
78,78,"Bob Estes",85,4.66,303,65,"TenthTeeEarlyPar5ScoringAverage",2006
80,80,"Greg Kraft",79,4.67,266,57,"TenthTeeEarlyPar5ScoringAverage",2006
80,80,"Davis Love III",85,4.67,215,46,"TenthTeeEarlyPar5ScoringAverage",2006
80,80,"Pat Perez",50,4.67,182,39,"TenthTeeEarlyPar5ScoringAverage",2006
80,80,"Adam Scott",70,4.67,168,36,"TenthTeeEarlyPar5ScoringAverage",2006
80,80,"Chris Smith",67,4.67,285,61,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Stuart Appleby",83,4.68,234,50,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Woody Austin",107,4.68,295,63,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"KJ Choi",93,4.68,131,28,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Steve Elkington",52,4.68,206,44,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"David Howell",52,4.68,103,22,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Will Ma Kenzie",91,4.68,323,69,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Chris Riley",86,4.68,248,53,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Patrick Sheehan",104,4.68,304,65,"TenthTeeEarlyPar5ScoringAverage",2006
85,85,"Roger Tambellini",64,4.68,262,56,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Jeff Brehaut",100,4.69,319,68,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Marco Dawson",87,4.69,413,88,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Sergio Garcia",59,4.69,136,29,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Mathew Goggin",72,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Mathias Gronberg",92,4.69,291,62,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Steve Jones",83,4.69,291,62,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Ian Leggatt",80,4.69,277,59,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Hunter Mahan",98,4.69,300,64,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Rory Sabbatini",84,4.69,197,42,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Nicholas Thompson",96,4.69,352,75,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"DJ Trahan",92,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Camilo Villegas",95,4.69,333,71,"TenthTeeEarlyPar5ScoringAverage",2006
94,94,"Charles Warren",93,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2006
107,107,"Ben Curtis",86,4.7,207,44,"TenthTeeEarlyPar5ScoringAverage",2006
107,107,"Fred Funk",106,4.7,263,56,"TenthTeeEarlyPar5ScoringAverage",2006
107,107,"Brent Geiberger",99,4.7,268,57,"TenthTeeEarlyPar5ScoringAverage",2006
107,107,"Brett Wetterich",82,4.7,207,44,"TenthTeeEarlyPar5ScoringAverage",2006
111,111,"Briny Baird",81,4.71,226,48,"TenthTeeEarlyPar5ScoringAverage",2006
111,111,"Mark Calcavecchia",94,4.71,240,51,"TenthTeeEarlyPar5ScoringAverage",2006
111,111,"Jesper Parnevik",84,4.71,259,55,"TenthTeeEarlyPar5ScoringAverage",2006
111,111,"John Senden",96,4.71,278,59,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Alex Cejka",93,4.72,302,64,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Ben Crane",85,4.72,184,39,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Chris DiMarco",83,4.72,250,53,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Todd Fischer",101,4.72,307,65,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Zach Johnson",98,4.72,217,46,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Justin Leonard",83,4.72,184,39,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Joey Sindelar",90,4.72,307,65,"TenthTeeEarlyPar5ScoringAverage",2006
115,115,"Ron Whittaker",81,4.72,184,39,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Doug Barron",74,4.73,284,60,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Daniel Chopra",110,4.73,345,73,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Robert Garrigus",85,4.73,331,70,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Nathan Green",108,4.73,364,77,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Jonathan Kaye",95,4.73,393,83,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Shigeki Maruyama",94,4.73,265,56,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Jeff Sluman",101,4.73,336,71,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Jerry Smith",94,4.73,407,86,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Mike Sposa",68,4.73,279,59,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Bob Tway",81,4.73,317,67,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Scott Verplank",88,4.73,350,74,"TenthTeeEarlyPar5ScoringAverage",2006
123,123,"Jimmy Walker",60,4.73,194,41,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Henrik Bjornstad",97,4.74,289,61,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Steve Flesch",119,4.74,412,87,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Jeff Maggert",81,4.74,270,57,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Geoff Ogilvy",76,4.74,128,27,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"DA Points",82,4.74,223,47,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Ted Purdy",103,4.74,365,77,"TenthTeeEarlyPar5ScoringAverage",2006
135,135,"Jason Schultz",77,4.74,308,65,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Arjun Atwal",97,4.75,299,63,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Kris Cox",83,4.75,247,52,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Bill Haas",99,4.75,247,52,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Jeff Overton",95,4.75,337,71,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Kenny Perry",73,4.75,209,44,"TenthTeeEarlyPar5ScoringAverage",2006
142,142,"Tim Petrovic",95,4.75,323,68,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Billy Andrade",78,4.76,157,33,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Retief Goosen",68,4.76,214,45,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Matt Hansen",68,4.76,238,50,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Larry Mize",53,4.76,200,42,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Carl Pettersson",95,4.76,162,34,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Wes Short Jr",96,4.76,262,55,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"David Toms",76,4.76,219,46,"TenthTeeEarlyPar5ScoringAverage",2006
148,148,"Omar Uresti",61,4.76,157,33,"TenthTeeEarlyPar5ScoringAverage",2006
156,156,"James Driscoll",80,4.77,296,62,"TenthTeeEarlyPar5ScoringAverage",2006
156,156,"Dudley Hart",83,4.77,248,52,"TenthTeeEarlyPar5ScoringAverage",2006
156,156,"Stephen Leaney",84,4.77,210,44,"TenthTeeEarlyPar5ScoringAverage",2006
156,156,"Tom Lehman",70,4.77,224,47,"TenthTeeEarlyPar5ScoringAverage",2006
160,160,"Michael Connell",51,4.78,234,49,"TenthTeeEarlyPar5ScoringAverage",2006
160,160,"Tim Herron",82,4.78,172,36,"TenthTeeEarlyPar5ScoringAverage",2006
160,160,"Paul Stankowski",70,4.78,301,63,"TenthTeeEarlyPar5ScoringAverage",2006
163,163,"Bubba Dickerson",98,4.79,340,71,"TenthTeeEarlyPar5ScoringAverage",2006
163,163,"Freddie Jacobson",56,4.79,158,33,"TenthTeeEarlyPar5ScoringAverage",2006
163,163,"Lee Janzen",79,4.79,297,62,"TenthTeeEarlyPar5ScoringAverage",2006
166,166,"Chad Campbell",91,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2006
166,166,"Robert Gamez",94,4.8,283,59,"TenthTeeEarlyPar5ScoringAverage",2006
166,166,"Jeff Gove",91,4.8,264,55,"TenthTeeEarlyPar5ScoringAverage",2006
169,169,"John Engler Jr",69,4.81,284,59,"TenthTeeEarlyPar5ScoringAverage",2006
169,169,"Billy Mayfair",94,4.81,322,67,"TenthTeeEarlyPar5ScoringAverage",2006
171,171,"Chris Couch",75,4.82,366,76,"TenthTeeEarlyPar5ScoringAverage",2006
171,171,"Ryuji Imada",105,4.82,347,72,"TenthTeeEarlyPar5ScoringAverage",2006
171,171,"Thomas Levet",53,4.82,159,33,"TenthTeeEarlyPar5ScoringAverage",2006
174,174,"Shaun Micheel",96,4.83,290,60,"TenthTeeEarlyPar5ScoringAverage",2006
174,174,"Corey Pavin",74,4.83,222,46,"TenthTeeEarlyPar5ScoringAverage",2006
176,176,"Brad Faxon",78,4.84,242,50,"TenthTeeEarlyPar5ScoringAverage",2006
176,176,"Todd Hamilton",72,4.84,150,31,"TenthTeeEarlyPar5ScoringAverage",2006
176,176,"Bob May",65,4.84,213,44,"TenthTeeEarlyPar5ScoringAverage",2006
176,176,"Joe Ogilvie",95,4.84,179,37,"TenthTeeEarlyPar5ScoringAverage",2006
180,180,"Tommy Armour III",65,4.85,267,55,"TenthTeeEarlyPar5ScoringAverage",2006
180,180,"Mark Brooks",90,4.85,267,55,"TenthTeeEarlyPar5ScoringAverage",2006
180,180,"Greg Chalmers",71,4.85,199,41,"TenthTeeEarlyPar5ScoringAverage",2006
180,180,"Len Mattiace",59,4.85,252,52,"TenthTeeEarlyPar5ScoringAverage",2006
180,180,"Tag Ridings",103,4.85,412,85,"TenthTeeEarlyPar5ScoringAverage",2006
185,185,"John Cook",67,4.86,204,42,"TenthTeeEarlyPar5ScoringAverage",2006
185,185,"David McKenzie",82,4.86,272,56,"TenthTeeEarlyPar5ScoringAverage",2006
185,185,"Jon Mills",68,4.86,204,42,"TenthTeeEarlyPar5ScoringAverage",2006
185,185,"Tjaart van der Walt",60,4.86,170,35,"TenthTeeEarlyPar5ScoringAverage",2006
189,189,"Alex Aragon",63,4.88,249,51,"TenthTeeEarlyPar5ScoringAverage",2006
190,190,"Ryan Hietala",61,4.89,220,45,"TenthTeeEarlyPar5ScoringAverage",2006
191,191,"Brian Bateman",69,4.9,304,62,"TenthTeeEarlyPar5ScoringAverage",2006
191,191,"Danny Ellis",68,4.9,250,51,"TenthTeeEarlyPar5ScoringAverage",2006
193,193,"Mark OMeara",52,4.91,172,35,"TenthTeeEarlyPar5ScoringAverage",2006
194,194,"Hidemichi Tanaka",74,4.97,298,60,"TenthTeeEarlyPar5ScoringAverage",2006
195,195,"David Duval",71,5,110,22,"TenthTeeEarlyPar5ScoringAverage",2006
196,196,"John Daly",51,5.09,117,23,"TenthTeeEarlyPar5ScoringAverage",2006
