"3PuttAvoidanceRound1_RANKTHISWEEK_2014","3PuttAvoidanceRound1_RANKLASTWEEK_2014","3PuttAvoidanceRound1_PLAYERNAME_2014","3PuttAvoidanceRound1__2014","3PuttAvoidanceRound1_Pct_2014","3PuttAvoidanceRound1_TOTAL3PUTTS_2014","3PuttAvoidanceRound1_TOTALHOLES_2014","stat_name","year"
1,1,"Tim Wilkinson",NA,0.69,3,432,"3PuttAvoidanceRound1",2014
2,2,"Will Wilcox",NA,0.74,2,270,"3PuttAvoidanceRound1",2014
3,3,"Justin Leonard",NA,1.01,4,396,"3PuttAvoidanceRound1",2014
4,4,"Bubba Watson",NA,1.11,4,360,"3PuttAvoidanceRound1",2014
5,5,"William McGirt",NA,1.15,6,522,"3PuttAvoidanceRound1",2014
6,6,"Matt Kuchar",NA,1.21,5,414,"3PuttAvoidanceRound1",2014
7,7,"John Senden",NA,1.23,6,486,"3PuttAvoidanceRound1",2014
8,8,"Jonas Blixt",NA,1.39,5,360,"3PuttAvoidanceRound1",2014
8,8,"Jim Furyk",NA,1.39,5,360,"3PuttAvoidanceRound1",2014
8,8,"Jim Herman",NA,1.39,5,360,"3PuttAvoidanceRound1",2014
8,8,"Graeme McDowell",NA,1.39,4,288,"3PuttAvoidanceRound1",2014
8,8,"Brian Stuard",NA,1.39,7,504,"3PuttAvoidanceRound1",2014
13,13,"Freddie Jacobson",NA,1.44,7,486,"3PuttAvoidanceRound1",2014
13,13,"Chris Kirk",NA,1.44,7,486,"3PuttAvoidanceRound1",2014
15,15,"Brian Harman",NA,1.56,9,576,"3PuttAvoidanceRound1",2014
16,16,"Stuart Appleby",NA,1.59,8,504,"3PuttAvoidanceRound1",2014
16,16,"Erik Compton",NA,1.59,8,504,"3PuttAvoidanceRound1",2014
18,18,"Bryce Molder",NA,1.62,7,432,"3PuttAvoidanceRound1",2014
19,19,"Marc Leishman",NA,1.69,7,414,"3PuttAvoidanceRound1",2014
20,20,"Kevin Kisner",NA,1.71,8,468,"3PuttAvoidanceRound1",2014
21,21,"Stewart Cink",NA,1.78,8,450,"3PuttAvoidanceRound1",2014
21,21,"Retief Goosen",NA,1.78,8,450,"3PuttAvoidanceRound1",2014
21,21,"Chris Stroud",NA,1.78,8,450,"3PuttAvoidanceRound1",2014
24,24,"Kevin Chappell",NA,1.85,9,486,"3PuttAvoidanceRound1",2014
24,24,"Sergio Garcia",NA,1.85,5,270,"3PuttAvoidanceRound1",2014
24,24,"John Merrick",NA,1.85,8,432,"3PuttAvoidanceRound1",2014
27,27,"Ricky Barnes",NA,1.92,9,468,"3PuttAvoidanceRound1",2014
28,28,"KJ Choi",NA,1.93,8,414,"3PuttAvoidanceRound1",2014
28,28,"Jerry Kelly",NA,1.93,8,414,"3PuttAvoidanceRound1",2014
30,30,"Robert Streb",NA,1.94,7,360,"3PuttAvoidanceRound1",2014
31,31,"Jason Bohn",NA,2,9,450,"3PuttAvoidanceRound1",2014
31,31,"Greg Chalmers",NA,2,9,450,"3PuttAvoidanceRound1",2014
31,31,"Hudson Swafford",NA,2,9,450,"3PuttAvoidanceRound1",2014
34,34,"Martin Laird",NA,2.05,7,342,"3PuttAvoidanceRound1",2014
35,35,"Chad Collins",NA,2.06,10,486,"3PuttAvoidanceRound1",2014
35,35,"Harris English",NA,2.06,10,486,"3PuttAvoidanceRound1",2014
35,35,"Brice Garnett",NA,2.06,10,486,"3PuttAvoidanceRound1",2014
35,35,"Patrick Reed",NA,2.06,10,486,"3PuttAvoidanceRound1",2014
35,35,"John Rollins",NA,2.06,10,486,"3PuttAvoidanceRound1",2014
40,40,"Dustin Johnson",NA,2.08,6,288,"3PuttAvoidanceRound1",2014
40,40,"Rory McIlroy",NA,2.08,6,288,"3PuttAvoidanceRound1",2014
40,40,"Brandt Snedeker",NA,2.08,9,432,"3PuttAvoidanceRound1",2014
43,43,"Ben Martin",NA,2.14,10,468,"3PuttAvoidanceRound1",2014
44,44,"Johnson Wagner",NA,2.17,9,414,"3PuttAvoidanceRound1",2014
45,45,"Scott Langley",NA,2.18,11,504,"3PuttAvoidanceRound1",2014
46,46,"Keegan Bradley",NA,2.22,10,450,"3PuttAvoidanceRound1",2014
46,46,"Scott Brown",NA,2.22,12,540,"3PuttAvoidanceRound1",2014
46,46,"Ben Crane",NA,2.22,10,450,"3PuttAvoidanceRound1",2014
46,46,"Zach Johnson",NA,2.22,10,450,"3PuttAvoidanceRound1",2014
46,46,"Spencer Levin",NA,2.22,8,360,"3PuttAvoidanceRound1",2014
46,46,"Troy Merritt",NA,2.22,8,360,"3PuttAvoidanceRound1",2014
52,52,"Josh Teater",NA,2.26,11,486,"3PuttAvoidanceRound1",2014
53,53,"Chad Campbell",NA,2.29,7,306,"3PuttAvoidanceRound1",2014
54,54,"Gonzalo Fdez Castano",NA,2.31,10,432,"3PuttAvoidanceRound1",2014
54,54,"George McNeill",NA,2.31,10,432,"3PuttAvoidanceRound1",2014
56,56,"Cameron Tringale",NA,2.33,13,558,"3PuttAvoidanceRound1",2014
57,57,"Jason Kokrak",NA,2.34,8,342,"3PuttAvoidanceRound1",2014
58,58,"Billy Hurley III",NA,2.35,11,468,"3PuttAvoidanceRound1",2014
58,58,"DA Points",NA,2.35,11,468,"3PuttAvoidanceRound1",2014
60,60,"Brian Davis",NA,2.38,12,504,"3PuttAvoidanceRound1",2014
60,60,"Jason Day",NA,2.38,6,252,"3PuttAvoidanceRound1",2014
60,60,"David Hearn",NA,2.38,12,504,"3PuttAvoidanceRound1",2014
63,63,"Ben Curtis",NA,2.42,10,414,"3PuttAvoidanceRound1",2014
64,64,"Justin Rose",NA,2.47,8,324,"3PuttAvoidanceRound1",2014
65,65,"Brendon Todd",NA,2.49,13,522,"3PuttAvoidanceRound1",2014
66,66,"Brendon de Jonge",NA,2.51,14,558,"3PuttAvoidanceRound1",2014
67,67,"Ryo Ishikawa",NA,2.55,11,432,"3PuttAvoidanceRound1",2014
67,67,"Tyrone Van Aswegen",NA,2.55,11,432,"3PuttAvoidanceRound1",2014
67,67,"Mike Weir",NA,2.55,11,432,"3PuttAvoidanceRound1",2014
70,70,"Jimmy Walker",NA,2.56,12,468,"3PuttAvoidanceRound1",2014
71,71,"Bud Cauley",NA,2.63,9,342,"3PuttAvoidanceRound1",2014
72,72,"Jonathan Byrd",NA,2.66,11,414,"3PuttAvoidanceRound1",2014
73,73,"Bill Haas",NA,2.67,13,486,"3PuttAvoidanceRound1",2014
73,73,"Trevor Immelman",NA,2.67,13,486,"3PuttAvoidanceRound1",2014
73,73,"Sean OHair",NA,2.67,12,450,"3PuttAvoidanceRound1",2014
73,73,"Daniel Summerhays",NA,2.67,13,486,"3PuttAvoidanceRound1",2014
77,77,"Roberto Castro",NA,2.78,13,468,"3PuttAvoidanceRound1",2014
77,77,"Martin Flores",NA,2.78,13,468,"3PuttAvoidanceRound1",2014
77,77,"Russell Knox",NA,2.78,13,468,"3PuttAvoidanceRound1",2014
77,77,"Hunter Mahan",NA,2.78,12,432,"3PuttAvoidanceRound1",2014
77,77,"Troy Matteson",NA,2.78,11,396,"3PuttAvoidanceRound1",2014
77,77,"Jordan Spieth",NA,2.78,13,468,"3PuttAvoidanceRound1",2014
77,77,"Henrik Stenson",NA,2.78,7,252,"3PuttAvoidanceRound1",2014
77,77,"Andrew Svoboda",NA,2.78,12,432,"3PuttAvoidanceRound1",2014
85,85,"Charles Howell III",NA,2.87,15,522,"3PuttAvoidanceRound1",2014
86,86,"Rickie Fowler",NA,2.89,13,450,"3PuttAvoidanceRound1",2014
86,86,"Charley Hoffman",NA,2.89,13,450,"3PuttAvoidanceRound1",2014
88,88,"Aaron Baddeley",NA,2.9,12,414,"3PuttAvoidanceRound1",2014
88,88,"Ryan Moore",NA,2.9,12,414,"3PuttAvoidanceRound1",2014
90,90,"David Toms",NA,2.92,10,342,"3PuttAvoidanceRound1",2014
91,91,"Charl Schwartzel",NA,2.94,9,306,"3PuttAvoidanceRound1",2014
91,91,"Shawn Stefani",NA,2.94,9,306,"3PuttAvoidanceRound1",2014
93,93,"Tim Clark",NA,2.99,14,468,"3PuttAvoidanceRound1",2014
93,93,"Richard Lee",NA,2.99,14,468,"3PuttAvoidanceRound1",2014
95,95,"JB Holmes",NA,3.01,13,432,"3PuttAvoidanceRound1",2014
96,96,"Kevin Tway",NA,3.03,12,396,"3PuttAvoidanceRound1",2014
97,97,"Russell Henley",NA,3.07,16,522,"3PuttAvoidanceRound1",2014
98,98,"Danny Lee",NA,3.09,15,486,"3PuttAvoidanceRound1",2014
98,98,"Will Ma Kenzie",NA,3.09,15,486,"3PuttAvoidanceRound1",2014
98,98,"Kevin Na",NA,3.09,15,486,"3PuttAvoidanceRound1",2014
98,98,"YE Yang",NA,3.09,15,486,"3PuttAvoidanceRound1",2014
102,102,"James Driscoll",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
102,102,"Matt Jones",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
102,102,"Pat Perez",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
102,102,"Vijay Singh",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
102,102,"Brendan Steele",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
102,102,"Bo Van Pelt",NA,3.11,14,450,"3PuttAvoidanceRound1",2014
108,108,"Paul Casey",NA,3.13,9,288,"3PuttAvoidanceRound1",2014
109,109,"Steven Bowditch",NA,3.15,17,540,"3PuttAvoidanceRound1",2014
110,110,"Andrew Loupe",NA,3.17,12,378,"3PuttAvoidanceRound1",2014
110,110,"Phil Mickelson",NA,3.17,12,378,"3PuttAvoidanceRound1",2014
110,110,"Carl Pettersson",NA,3.17,16,504,"3PuttAvoidanceRound1",2014
113,113,"James Hahn",NA,3.21,15,468,"3PuttAvoidanceRound1",2014
114,114,"Morgan Hoffmann",NA,3.23,18,558,"3PuttAvoidanceRound1",2014
115,115,"Tommy Gainey",NA,3.24,14,432,"3PuttAvoidanceRound1",2014
115,115,"Gary Woodland",NA,3.24,14,432,"3PuttAvoidanceRound1",2014
117,117,"Scott Stallings",NA,3.29,16,486,"3PuttAvoidanceRound1",2014
118,118,"Charlie Beljan",NA,3.33,15,450,"3PuttAvoidanceRound1",2014
118,118,"Brian Gay",NA,3.33,15,450,"3PuttAvoidanceRound1",2014
118,118,"David Lingmerth",NA,3.33,15,450,"3PuttAvoidanceRound1",2014
121,121,"Martin Kaymer",NA,3.4,11,324,"3PuttAvoidanceRound1",2014
122,122,"Woody Austin",NA,3.44,13,378,"3PuttAvoidanceRound1",2014
123,123,"Justin Hicks",NA,3.45,18,522,"3PuttAvoidanceRound1",2014
124,124,"Luke Donald",NA,3.47,10,288,"3PuttAvoidanceRound1",2014
124,124,"Brooks Koepka",NA,3.47,10,288,"3PuttAvoidanceRound1",2014
124,124,"Ted Potter Jr",NA,3.47,15,432,"3PuttAvoidanceRound1",2014
124,124,"Ian Poulter",NA,3.47,10,288,"3PuttAvoidanceRound1",2014
124,124,"Andres Romero",NA,3.47,15,432,"3PuttAvoidanceRound1",2014
124,124,"Webb Simpson",NA,3.47,15,432,"3PuttAvoidanceRound1",2014
130,130,"Robert Garrigus",NA,3.56,16,450,"3PuttAvoidanceRound1",2014
130,130,"Kevin Stadler",NA,3.56,16,450,"3PuttAvoidanceRound1",2014
132,132,"Adam Scott",NA,3.59,11,306,"3PuttAvoidanceRound1",2014
132,132,"Lee Westwood",NA,3.59,11,306,"3PuttAvoidanceRound1",2014
134,134,"John Peterson",NA,3.62,15,414,"3PuttAvoidanceRound1",2014
134,134,"Kevin Streelman",NA,3.62,15,414,"3PuttAvoidanceRound1",2014
136,136,"Luke Guthrie",NA,3.63,17,468,"3PuttAvoidanceRound1",2014
136,136,"JJ Henry",NA,3.63,17,468,"3PuttAvoidanceRound1",2014
138,138,"Camilo Villegas",NA,3.64,19,522,"3PuttAvoidanceRound1",2014
139,139,"Sangmoon Bae",NA,3.7,16,432,"3PuttAvoidanceRound1",2014
139,139,"Jason Dufner",NA,3.7,10,270,"3PuttAvoidanceRound1",2014
139,139,"John Huh",NA,3.7,18,486,"3PuttAvoidanceRound1",2014
139,139,"Charlie Wi",NA,3.7,16,432,"3PuttAvoidanceRound1",2014
143,143,"Boo Weekley",NA,3.79,15,396,"3PuttAvoidanceRound1",2014
144,144,"Ernie Els",NA,3.86,16,414,"3PuttAvoidanceRound1",2014
144,144,"Jeff Overton",NA,3.86,16,414,"3PuttAvoidanceRound1",2014
144,144,"Ryan Palmer",NA,3.86,16,414,"3PuttAvoidanceRound1",2014
147,147,"Jim Renner",NA,3.94,17,432,"3PuttAvoidanceRound1",2014
148,148,"Geoff Ogilvy",NA,4,18,450,"3PuttAvoidanceRound1",2014
149,149,"Chesson Hadley",NA,4.02,21,522,"3PuttAvoidanceRound1",2014
150,150,"Jhonattan Vegas",NA,4.04,16,396,"3PuttAvoidanceRound1",2014
151,151,"Matt Every",NA,4.06,19,468,"3PuttAvoidanceRound1",2014
152,152,"Seung Yul Noh",NA,4.12,20,486,"3PuttAvoidanceRound1",2014
