"3PuttAvoidanceInside5_RANKTHISWEEK_2016","3PuttAvoidanceInside5_RANKLASTWEEK_2016","3PuttAvoidanceInside5_PLAYERNAME_2016","3PuttAvoidanceInside5_ROUNDS_2016","3PuttAvoidanceInside5_Pct_2016","3PuttAvoidanceInside5_TOTAL3PUTTS_2016","3PuttAvoidanceInside5_ATTEMPTS_2016","3PuttAvoidanceInside5_2PUTTORBETTERPct_2016","stat_name","year"
1,1,"Thomas Aiken",42,0,NA,82,100,"3PuttAvoidanceInside5",2016
1,1,"Byeong Hun An",23,0,NA,48,100,"3PuttAvoidanceInside5",2016
1,1,"Abraham Ancer",26,0,NA,53,100,"3PuttAvoidanceInside5",2016
1,1,"Stuart Appleby",39,0,NA,151,100,"3PuttAvoidanceInside5",2016
1,1,"Aaron Baddeley",51,0,NA,165,100,"3PuttAvoidanceInside5",2016
1,1,"Ricky Barnes",57,0,NA,197,100,"3PuttAvoidanceInside5",2016
1,1,"Daniel Berger",52,0,NA,123,100,"3PuttAvoidanceInside5",2016
1,1,"Shane Bertsch",30,0,NA,68,100,"3PuttAvoidanceInside5",2016
1,1,"Zac Blair",56,0,NA,189,100,"3PuttAvoidanceInside5",2016
1,1,"Jonas Blixt",46,0,NA,158,100,"3PuttAvoidanceInside5",2016
1,1,"Jason Bohn",37,0,NA,112,100,"3PuttAvoidanceInside5",2016
1,1,"Steven Bowditch",40,0,NA,97,100,"3PuttAvoidanceInside5",2016
1,1,"Keegan Bradley",40,0,NA,114,100,"3PuttAvoidanceInside5",2016
1,1,"Scott Brown",59,0,NA,164,100,"3PuttAvoidanceInside5",2016
1,1,"Bronson Burgoon",53,0,NA,156,100,"3PuttAvoidanceInside5",2016
1,1,"Chad Campbell",54,0,NA,173,100,"3PuttAvoidanceInside5",2016
1,1,"Miguel Angel Carballo",24,0,NA,50,100,"3PuttAvoidanceInside5",2016
1,1,"Roberto Castro",55,0,NA,177,100,"3PuttAvoidanceInside5",2016
1,1,"Alex Cejka",47,0,NA,121,100,"3PuttAvoidanceInside5",2016
1,1,"Kevin Chappell",49,0,NA,167,100,"3PuttAvoidanceInside5",2016
1,1,"KJ Choi",47,0,NA,175,100,"3PuttAvoidanceInside5",2016
1,1,"Stewart Cink",45,0,NA,120,100,"3PuttAvoidanceInside5",2016
1,1,"Chad Collins",45,0,NA,149,100,"3PuttAvoidanceInside5",2016
1,1,"Erik Compton",45,0,NA,145,100,"3PuttAvoidanceInside5",2016
1,1,"Ben Crane",48,0,NA,140,100,"3PuttAvoidanceInside5",2016
1,1,"Jon Curran",55,0,NA,167,100,"3PuttAvoidanceInside5",2016
1,1,"Jason Day",36,0,NA,87,100,"3PuttAvoidanceInside5",2016
1,1,"Brendon de Jonge",55,0,NA,136,100,"3PuttAvoidanceInside5",2016
1,1,"Graham DeLaet",50,0,NA,156,100,"3PuttAvoidanceInside5",2016
1,1,"Luke Donald",49,0,NA,143,100,"3PuttAvoidanceInside5",2016
1,1,"Jamie Donaldson",28,0,NA,95,100,"3PuttAvoidanceInside5",2016
1,1,"Jason Dufner",53,0,NA,123,100,"3PuttAvoidanceInside5",2016
1,1,"Ken Duke",26,0,NA,90,100,"3PuttAvoidanceInside5",2016
1,1,"Ernie Els",34,0,NA,125,100,"3PuttAvoidanceInside5",2016
1,1,"Matt Every",34,0,NA,105,100,"3PuttAvoidanceInside5",2016
1,1,"Derek Fathauer",58,0,NA,189,100,"3PuttAvoidanceInside5",2016
1,1,"Tony Finau",49,0,NA,149,100,"3PuttAvoidanceInside5",2016
1,1,"Matthew Fitzpatrick",23,0,NA,47,100,"3PuttAvoidanceInside5",2016
1,1,"Rickie Fowler",42,0,NA,128,100,"3PuttAvoidanceInside5",2016
1,1,"Sergio Garcia",28,0,NA,41,100,"3PuttAvoidanceInside5",2016
1,1,"Brice Garnett",29,0,NA,55,100,"3PuttAvoidanceInside5",2016
1,1,"Robert Garrigus",34,0,NA,86,100,"3PuttAvoidanceInside5",2016
1,1,"Rhein Gibson",36,0,NA,102,100,"3PuttAvoidanceInside5",2016
