"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2006","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2006","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2006","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2006","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2006","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2006","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2006","stat_name","year"
130,130,"Dudley Hart",83,51.27,61627.4,120197,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
131,131,"Ben Crane",85,51.18,59123.5,115519,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
132,132,"Kent Jones",103,51.16,85458.2,167047,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
133,133,"John Engler Jr",69,51.13,61318.6,119935,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
134,134,"Steve Elkington",52,51.12,43645,85376,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
135,135,"Billy Mayfair",94,51.11,70908.1,138739,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
136,136,"Billy Andrade",78,51.1,55537.9,108681,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
137,137,"Jeff Brehaut",100,51.08,83038.2,162555,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
138,138,"Bob Estes",85,51.07,69916,136900,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
139,139,"Tim Petrovic",95,51.05,79710.6,156152,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
140,140,"Mark Calcavecchia",94,51.04,74587.4,146124,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
141,141,"Jeff Maggert",81,51.01,62091.8,121714,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
141,141,"Dean Wilson",115,51.01,84452.4,165547,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
143,143,"Ryuji Imada",105,50.99,82709.5,162199,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
144,144,"Steve Stricker",64,50.96,48424,95026,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
145,145,"Brent Geiberger",99,50.95,81954.2,160849,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
146,146,"Bob Tway",81,50.93,62367.8,122460,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
147,147,"Shigeki Maruyama",94,50.84,72204.4,142023,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
148,148,"Jim Furyk",89,50.83,59946.1,117928,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
149,149,"Tommy Armour III",65,50.82,50002.5,98396,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
150,150,"Peter Lonard",77,50.8,55529.1,109311,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
151,151,"Nathan Green",108,50.79,87423.3,172115,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
152,152,"Chris Riley",86,50.76,64273.2,126630,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
153,153,"Daisuke Maruyama",83,50.75,66334.3,130719,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
154,154,"Kirk Triplett",58,50.72,45918.1,90527,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
155,155,"Zach Johnson",98,50.69,68297.3,134731,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
155,155,"Mike Weir",88,50.69,60500.1,119353,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
157,157,"Mike Sposa",68,50.65,55123.1,108827,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
158,158,"Luke Donald",66,50.64,37762.5,74574,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
159,159,"Heath Slocum",96,50.63,79266.8,156573,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
160,160,"Robert Damron",91,50.58,77823.8,153851,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
160,160,"David McKenzie",82,50.58,64224.1,126987,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
162,162,"Richard Johnson",94,50.56,78348.2,154946,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
163,163,"Bart Bryant",87,50.52,63249.9,125193,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
164,164,"Mark Wilson",79,50.46,70100.2,138924,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
165,165,"Lee Janzen",79,50.41,66511.9,131929,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
166,166,"Ron Whittaker",81,50.37,65306.1,129665,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
167,167,"Steve Jones",83,50.36,64674.2,128431,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
168,168,"Justin Leonard",83,50.3,55810.1,110956,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
169,169,"Jeff Sluman",101,50.24,78793.6,156819,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
170,170,"Robert Gamez",94,50.21,71918,143234,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
171,171,"Omar Uresti",61,50.2,45309.9,90251,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
172,172,"Michael Connell",51,50.16,38884.2,77513,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
173,173,"Skip Kendall",72,49.88,57613.4,115498,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
174,174,"Tjaart van der Walt",60,49.85,46918.8,94127,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
175,175,"Jerry Kelly",100,49.84,78137.1,156777,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
176,176,"Hidemichi Tanaka",74,49.83,60610.1,121624,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
177,177,"Tim Clark",80,49.81,55841.6,112115,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
178,178,"Ben Curtis",86,49.72,57860.5,116377,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
178,178,"Chris DiMarco",83,49.72,54456.1,109522,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
180,180,"Jerry Smith",94,49.59,77099.1,155470,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
181,181,"Olin Browne",108,49.56,75736.3,152821,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
182,182,"Doug Barron",74,49.5,61520.9,124279,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
183,183,"Stephen Leaney",84,49.45,71157.1,143909,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
184,184,"Mark Brooks",90,49.33,69688.2,141276,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
184,184,"Brad Faxon",78,49.33,65825.1,133440,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
186,186,"Scott Verplank",88,49.24,63339.1,128640,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
187,187,"Fred Funk",106,49.2,72349.9,147050,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
188,188,"Brian Gay",107,49.19,91198.7,185385,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
189,189,"John Cook",67,49.17,50446.9,102593,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
190,190,"Todd Fischer",101,49.15,85420.7,173811,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
191,191,"Shane Bertsch",104,49.12,82949.2,168854,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
192,192,"Mark OMeara",52,49.08,34754.1,70811,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
193,193,"Larry Mize",53,49.06,38541.3,78567,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
194,194,"Greg Kraft",79,49.02,61657.1,125769,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
195,195,"Paul Goydos",72,48.79,58770.2,120454,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
196,196,"Corey Pavin",74,48.11,45240.1,94040,"PercentageofYardagecoveredbyTeeShotsPar5s",2006
