"ShortGameRating_RANKTHISWEEK_2005","ShortGameRating_RANKLASTWEEK_2005","ShortGameRating_PLAYERNAME_2005","ShortGameRating_EVENTS_2005","ShortGameRating_RATING_2005","stat_name","year"
64,NA,"Craig Stadler",4,6.6,"ShortGameRating",2005
64,NA,"Henrik Stenson",2,6.6,"ShortGameRating",2005
64,NA,"Steve Stricker",9,6.6,"ShortGameRating",2005
64,NA,"Peter Tomasulo",1,6.6,"ShortGameRating",2005
64,NA,"Dean Wilson",15,6.6,"ShortGameRating",2005
82,NA,"Aaron Baddeley",14,6.5,"ShortGameRating",2005
82,NA,"Craig Barlow",13,6.5,"ShortGameRating",2005
82,NA,"Alex Cejka",13,6.5,"ShortGameRating",2005
82,NA,"John Cook",9,6.5,"ShortGameRating",2005
82,NA,"Robert Damron",16,6.5,"ShortGameRating",2005
82,NA,"Ryan Dillon",1,6.5,"ShortGameRating",2005
82,NA,"Chris DiMarco",14,6.5,"ShortGameRating",2005
82,NA,"Will Dodson",1,6.5,"ShortGameRating",2005
82,NA,"Dan Forsman",9,6.5,"ShortGameRating",2005
82,NA,"Padraig Harrington",9,6.5,"ShortGameRating",2005
82,NA,"John Huston",13,6.5,"ShortGameRating",2005
82,NA,"Lee Janzen",8,6.5,"ShortGameRating",2005
82,NA,"Neal Lancaster",17,6.5,"ShortGameRating",2005
82,NA,"Stephen Leaney",16,6.5,"ShortGameRating",2005
82,NA,"Tom Lehman",11,6.5,"ShortGameRating",2005
82,NA,"Spencer Levin",3,6.5,"ShortGameRating",2005
82,NA,"Rocco Mediate",15,6.5,"ShortGameRating",2005
82,NA,"Larry Mize",8,6.5,"ShortGameRating",2005
82,NA,"Rod Pampling",16,6.5,"ShortGameRating",2005
82,NA,"Pat Perez",14,6.5,"ShortGameRating",2005
82,NA,"Tom Pernice Jr",18,6.5,"ShortGameRating",2005
82,NA,"Phillip Price",12,6.5,"ShortGameRating",2005
82,NA,"David Toms",14,6.5,"ShortGameRating",2005
82,NA,"Tiger Woods",13,6.5,"ShortGameRating",2005
106,NA,"Michael Allen",13,6.4,"ShortGameRating",2005
106,NA,"Stephen Ames",14,6.4,"ShortGameRating",2005
106,NA,"Bart Bryant",16,6.4,"ShortGameRating",2005
106,NA,"Neil Cheetham",1,6.4,"ShortGameRating",2005
106,NA,"Jay Delsing",7,6.4,"ShortGameRating",2005
106,NA,"Brad Faxon",8,6.4,"ShortGameRating",2005
106,NA,"Todd Fischer",16,6.4,"ShortGameRating",2005
106,NA,"Brian Gay",18,6.4,"ShortGameRating",2005
106,NA,"Retief Goosen",11,6.4,"ShortGameRating",2005
106,NA,"Tim Herron",18,6.4,"ShortGameRating",2005
106,NA,"Freddie Jacobson",12,6.4,"ShortGameRating",2005
106,NA,"Jerry Kelly",14,6.4,"ShortGameRating",2005
106,NA,"James McLean",1,6.4,"ShortGameRating",2005
106,NA,"Dennis Paulson",8,6.4,"ShortGameRating",2005
106,NA,"Craig Perks",6,6.4,"ShortGameRating",2005
106,NA,"Justin Rose",19,6.4,"ShortGameRating",2005
106,NA,"Rory Sabbatini",11,6.4,"ShortGameRating",2005
106,NA,"Jeff Sluman",19,6.4,"ShortGameRating",2005
106,NA,"Kevin Sutherland",16,6.4,"ShortGameRating",2005
106,NA,"Kirk Triplett",8,6.4,"ShortGameRating",2005
106,NA,"Camilo Villegas",1,6.4,"ShortGameRating",2005
127,NA,"Jose Coceres",4,6.3,"ShortGameRating",2005
127,NA,"Gavin Coles",13,6.3,"ShortGameRating",2005
127,NA,"Erik Compton",1,6.3,"ShortGameRating",2005
127,NA,"Nick Dougherty",3,6.3,"ShortGameRating",2005
127,NA,"David Frost",2,6.3,"ShortGameRating",2005
127,NA,"Stephen Gallacher",1,6.3,"ShortGameRating",2005
127,NA,"Sergio Garcia",13,6.3,"ShortGameRating",2005
127,NA,"Per Ulrik Johansson",3,6.3,"ShortGameRating",2005
127,NA,"Steve Jones",6,6.3,"ShortGameRating",2005
127,NA,"Brendan Jones",13,6.3,"ShortGameRating",2005
127,NA,"Matt Kuchar",8,6.3,"ShortGameRating",2005
127,NA,"Franklin Langham",12,6.3,"ShortGameRating",2005
127,NA,"John Ray Leary",1,6.3,"ShortGameRating",2005
127,NA,"Thomas Levet",6,6.3,"ShortGameRating",2005
127,NA,"David Lundstrom",1,6.3,"ShortGameRating",2005
127,NA,"Will Ma Kenzie",10,6.3,"ShortGameRating",2005
127,NA,"Jeff Maggert",13,6.3,"ShortGameRating",2005
127,NA,"John Maginnes",1,6.3,"ShortGameRating",2005
127,NA,"Len Mattiace",10,6.3,"ShortGameRating",2005
127,NA,"Phil Mickelson",13,6.3,"ShortGameRating",2005
127,NA,"Ryan Moore",8,6.3,"ShortGameRating",2005
127,NA,"Greg Owen",17,6.3,"ShortGameRating",2005
127,NA,"Corey Pavin",11,6.3,"ShortGameRating",2005
127,NA,"Carl Pettersson",19,6.3,"ShortGameRating",2005
127,NA,"Nick Price",9,6.3,"ShortGameRating",2005
127,NA,"John Riegger",2,6.3,"ShortGameRating",2005
127,NA,"Joey Sindelar",22,6.3,"ShortGameRating",2005
127,NA,"Hideto Tanihara",6,6.3,"ShortGameRating",2005
127,NA,"Duffy Waldorf",12,6.3,"ShortGameRating",2005
127,NA,"Simon Yates",1,6.3,"ShortGameRating",2005
157,NA,"Woody Austin",19,6.2,"ShortGameRating",2005
157,NA,"Eric Axley",1,6.2,"ShortGameRating",2005
157,NA,"Jason Bohn",15,6.2,"ShortGameRating",2005
157,NA,"Jeff Brehaut",12,6.2,"ShortGameRating",2005
157,NA,"Steve Collins",1,6.2,"ShortGameRating",2005
157,NA,"Ernie Els",7,6.2,"ShortGameRating",2005
157,NA,"Steve Flesch",11,6.2,"ShortGameRating",2005
157,NA,"Harrison Frazar",19,6.2,"ShortGameRating",2005
157,NA,"Robert Gamez",17,6.2,"ShortGameRating",2005
157,NA,"Tom Gillis",11,6.2,"ShortGameRating",2005
157,NA,"Bill Glasson",6,6.2,"ShortGameRating",2005
157,NA,"Todd Hamilton",13,6.2,"ShortGameRating",2005
157,NA,"JP Hayes",9,6.2,"ShortGameRating",2005
157,NA,"PH Horgan III",1,6.2,"ShortGameRating",2005
157,NA,"Mike Hulbert",1,6.2,"ShortGameRating",2005
157,NA,"Hank Kuehne",10,6.2,"ShortGameRating",2005
157,NA,"Davis Love III",13,6.2,"ShortGameRating",2005
157,NA,"Billy Mayfair",24,6.2,"ShortGameRating",2005
157,NA,"Blaine McCallister",5,6.2,"ShortGameRating",2005
157,NA,"Sean OHair",19,6.2,"ShortGameRating",2005
157,NA,"Mark OMeara",10,6.2,"ShortGameRating",2005
157,NA,"Geoff Ogilvy",18,6.2,"ShortGameRating",2005
157,NA,"Tim Petrovic",14,6.2,"ShortGameRating",2005
157,NA,"Kevin Stadler",12,6.2,"ShortGameRating",2005
157,NA,"Hal Sutton",2,6.2,"ShortGameRating",2005
157,NA,"Vaughn Taylor",18,6.2,"ShortGameRating",2005
157,NA,"DJ Trahan",11,6.2,"ShortGameRating",2005
157,NA,"Scott Verplank",15,6.2,"ShortGameRating",2005
157,NA,"Grant Waite",3,6.2,"ShortGameRating",2005
186,NA,"Chris Anderson",7,6.1,"ShortGameRating",2005
186,NA,"Jim Carter",6,6.1,"ShortGameRating",2005
186,NA,"Marco Dawson",18,6.1,"ShortGameRating",2005
186,NA,"David Edwards",3,6.1,"ShortGameRating",2005
186,NA,"Jeff Hart",8,6.1,"ShortGameRating",2005
186,NA,"Dudley Hart",15,6.1,"ShortGameRating",2005
186,NA,"Tom Kite",4,6.1,"ShortGameRating",2005
186,NA,"Andrew Magee",12,6.1,"ShortGameRating",2005
186,NA,"Paul McGinley",3,6.1,"ShortGameRating",2005
186,NA,"Ryan Palmer",16,6.1,"ShortGameRating",2005
186,NA,"Ted Purdy",24,6.1,"ShortGameRating",2005
186,NA,"Chris Riley",6,6.1,"ShortGameRating",2005
186,NA,"Scott Simpson",3,6.1,"ShortGameRating",2005
186,NA,"Heath Slocum",19,6.1,"ShortGameRating",2005
186,NA,"Bo Van Pelt",20,6.1,"ShortGameRating",2005
201,NA,"Billy Andrade",15,6,"ShortGameRating",2005
201,NA,"Arjun Atwal",15,6,"ShortGameRating",2005
201,NA,"Paul Azinger",10,6,"ShortGameRating",2005
201,NA,"Ahmad Bateman",1,6,"ShortGameRating",2005
201,NA,"Olin Browne",17,6,"ShortGameRating",2005
201,NA,"Jonathan Byrd",21,6,"ShortGameRating",2005
201,NA,"Tom Byrum",15,6,"ShortGameRating",2005
201,NA,"Stewart Cink",17,6,"ShortGameRating",2005
201,NA,"Darren Clarke",7,6,"ShortGameRating",2005
201,NA,"Ben Crane",16,6,"ShortGameRating",2005
201,NA,"Glen Day",13,6,"ShortGameRating",2005
201,NA,"Brad Fabel",1,6,"ShortGameRating",2005
201,NA,"Lucas Glover",16,6,"ShortGameRating",2005
201,NA,"Bob Heintz",8,6,"ShortGameRating",2005
201,NA,"Skip Kendall",6,6,"ShortGameRating",2005
201,NA,"Carl Paulson",6,6,"ShortGameRating",2005
201,NA,"Jyoti Randhawa",2,6,"ShortGameRating",2005
201,NA,"John Rollins",18,6,"ShortGameRating",2005
201,NA,"John Senden",20,6,"ShortGameRating",2005
201,NA,"Bob Sowards",2,6,"ShortGameRating",2005
201,NA,"Jimmy Walker",2,6,"ShortGameRating",2005
201,NA,"Garrett Willis",3,6,"ShortGameRating",2005
223,NA,"Robert Allenby",15,5.9,"ShortGameRating",2005
223,NA,"Guy Boros",3,5.9,"ShortGameRating",2005
223,NA,"Matt Davidson",6,5.9,"ShortGameRating",2005
223,NA,"Richard Green",6,5.9,"ShortGameRating",2005
223,NA,"Jay Haas",9,5.9,"ShortGameRating",2005
223,NA,"Mike Heinen",1,5.9,"ShortGameRating",2005
223,NA,"Scott Hend",8,5.9,"ShortGameRating",2005
223,NA,"Brandt Jobe",19,5.9,"ShortGameRating",2005
223,NA,"Frank Lickliter II",16,5.9,"ShortGameRating",2005
223,NA,"Steve Lowery",14,5.9,"ShortGameRating",2005
223,NA,"Tag Ridings",13,5.9,"ShortGameRating",2005
223,NA,"Adam Scott",11,5.9,"ShortGameRating",2005
223,NA,"Chris Smith",9,5.9,"ShortGameRating",2005
223,NA,"Brandt Snedeker",1,5.9,"ShortGameRating",2005
223,NA,"Mike Springer",2,5.9,"ShortGameRating",2005
223,NA,"Hidemichi Tanaka",18,5.9,"ShortGameRating",2005
223,NA,"Doug Tewell",1,5.9,"ShortGameRating",2005
223,NA,"Esteban Toledo",2,5.9,"ShortGameRating",2005
223,NA,"Bob Tway",14,5.9,"ShortGameRating",2005
242,NA,"Steve Allan",17,5.8,"ShortGameRating",2005
242,NA,"Brian Bateman",14,5.8,"ShortGameRating",2005
242,NA,"DJ Brigman",9,5.8,"ShortGameRating",2005
242,NA,"Chad Campbell",16,5.8,"ShortGameRating",2005
242,NA,"Ben Curtis",8,5.8,"ShortGameRating",2005
242,NA,"John Daly",11,5.8,"ShortGameRating",2005
242,NA,"Steve Elkington",12,5.8,"ShortGameRating",2005
242,NA,"Brent Geiberger",10,5.8,"ShortGameRating",2005
242,NA,"JJ Henry",15,5.8,"ShortGameRating",2005
242,NA,"Kevin Johnson",1,5.8,"ShortGameRating",2005
242,NA,"Jonathan Kaye",14,5.8,"ShortGameRating",2005
242,NA,"Steve Marino",1,5.8,"ShortGameRating",2005
242,NA,"Shaun Micheel",9,5.8,"ShortGameRating",2005
242,NA,"Brenden Pappas",9,5.8,"ShortGameRating",2005
242,NA,"Scott Piercy",3,5.8,"ShortGameRating",2005
242,NA,"DA Points",13,5.8,"ShortGameRating",2005
242,NA,"Brett Wetterich",10,5.8,"ShortGameRating",2005
259,NA,"Tommy Armour III",20,5.7,"ShortGameRating",2005
259,NA,"Rich Beem",6,5.7,"ShortGameRating",2005
259,NA,"Michael Bradley",2,5.7,"ShortGameRating",2005
259,NA,"Bob Burns",5,5.7,"ShortGameRating",2005
259,NA,"Joe Durant",14,5.7,"ShortGameRating",2005
259,NA,"Robin Freeman",2,5.7,"ShortGameRating",2005
259,NA,"Matt Gogel",11,5.7,"ShortGameRating",2005
259,NA,"Mathias Gronberg",10,5.7,"ShortGameRating",2005
259,NA,"Tripp Isenhour",2,5.7,"ShortGameRating",2005
259,NA,"Kent Jones",16,5.7,"ShortGameRating",2005
259,NA,"Joel Kribel",1,5.7,"ShortGameRating",2005
259,NA,"Peter Lonard",12,5.7,"ShortGameRating",2005
259,NA,"Scott McCarron",13,5.7,"ShortGameRating",2005
259,NA,"Jesper Parnevik",15,5.7,"ShortGameRating",2005
259,NA,"Tom Purtzer",1,5.7,"ShortGameRating",2005
259,NA,"Wes Short Jr",7,5.7,"ShortGameRating",2005
259,NA,"Roland Thatcher",11,5.7,"ShortGameRating",2005
276,NA,"Danny Briggs",8,5.6,"ShortGameRating",2005
276,NA,"Michael Campbell",2,5.6,"ShortGameRating",2005
276,NA,"Stephen Dodd",2,5.6,"ShortGameRating",2005
276,NA,"Scott Gutschewski",14,5.6,"ShortGameRating",2005
276,NA,"Donnie Hammond",1,5.6,"ShortGameRating",2005
276,NA,"Miguel Jimenez",3,5.6,"ShortGameRating",2005
276,NA,"John Morgan",2,5.6,"ShortGameRating",2005
276,NA,"Brian Watts",1,5.6,"ShortGameRating",2005
276,NA,"Jay Williamson",10,5.6,"ShortGameRating",2005
285,NA,"Cameron Beckman",14,5.5,"ShortGameRating",2005
285,NA,"Marc Cayeux",1,5.5,"ShortGameRating",2005
285,NA,"Scott Dunlap",2,5.5,"ShortGameRating",2005
285,NA,"Brian Henninger",1,5.5,"ShortGameRating",2005
285,NA,"Bradley Hughes",4,5.5,"ShortGameRating",2005
285,NA,"Hunter Mahan",19,5.5,"ShortGameRating",2005
285,NA,"Graeme McDowell",7,5.5,"ShortGameRating",2005
285,NA,"Ian Poulter",6,5.5,"ShortGameRating",2005
285,NA,"Patrick Sheehan",18,5.5,"ShortGameRating",2005
285,NA,"Paul Sheehan",1,5.5,"ShortGameRating",2005
285,NA,"Charles Warren",13,5.5,"ShortGameRating",2005
296,NA,"Mark Hensby",10,5.4,"ShortGameRating",2005
296,NA,"Michael Long",8,5.4,"ShortGameRating",2005
296,NA,"Rob Rashell",6,5.4,"ShortGameRating",2005
296,NA,"Mario Tiziani",11,5.4,"ShortGameRating",2005
296,NA,"Nick Watney",12,5.4,"ShortGameRating",2005
301,NA,"Jason Allred",7,5.3,"ShortGameRating",2005
301,NA,"Briny Baird",16,5.3,"ShortGameRating",2005
301,NA,"Notah Begay III",4,5.3,"ShortGameRating",2005
301,NA,"David Duval",2,5.3,"ShortGameRating",2005
301,NA,"John Elliott",6,5.3,"ShortGameRating",2005
301,NA,"Rick Heath",1,5.3,"ShortGameRating",2005
301,NA,"Joey Snyder III",16,5.3,"ShortGameRating",2005
301,NA,"Ted Tryba",1,5.3,"ShortGameRating",2005
301,NA,"Lee Westwood",7,5.3,"ShortGameRating",2005
310,NA,"Warren Abery",1,5.2,"ShortGameRating",2005
310,NA,"Rich Barcelo",1,5.2,"ShortGameRating",2005
310,NA,"Yasuharu Imano",1,5.2,"ShortGameRating",2005
310,NA,"Euan Walters",2,5.2,"ShortGameRating",2005
314,NA,"Jaxon Brigman",1,5,"ShortGameRating",2005
314,NA,"Thongchai Jaidee",2,5,"ShortGameRating",2005
314,NA,"Michael Putnam",3,5,"ShortGameRating",2005
314,NA,"Chris Starkjohann",1,5,"ShortGameRating",2005
318,NA,"Paul Casey",2,4.9,"ShortGameRating",2005
319,NA,"Camilo Benedetti",1,4.8,"ShortGameRating",2005
319,NA,"Kenneth Ferrie",1,4.8,"ShortGameRating",2005
319,NA,"Matt Hendrix",1,4.8,"ShortGameRating",2005
319,NA,"Charley Hoffman",1,4.8,"ShortGameRating",2005
323,NA,"Jason Gore",3,4.7,"ShortGameRating",2005
323,NA,"Kelly Grunewald",1,4.7,"ShortGameRating",2005
325,NA,"Angel Cabrera",4,4.6,"ShortGameRating",2005
326,NA,"David Hearn",10,4.4,"ShortGameRating",2005
326,NA,"Tetsuji Hiratsuka",1,4.4,"ShortGameRating",2005
326,NA,"Ian Leggatt",2,4.4,"ShortGameRating",2005
326,NA,"Sean Murphy",1,4.4,"ShortGameRating",2005
330,NA,"Gary Hallberg",1,4.3,"ShortGameRating",2005
330,NA,"Kazuhiko Hosokawa",1,4.3,"ShortGameRating",2005
330,NA,"Akio Sadakata",1,4.3,"ShortGameRating",2005
330,NA,"Mike Standly",1,4.3,"ShortGameRating",2005
334,NA,"Don Yrene",1,4.2,"ShortGameRating",2005
335,NA,"Andre Stolz",3,4.1,"ShortGameRating",2005
336,NA,"Chris Couch",1,3.9,"ShortGameRating",2005
336,NA,"Trevor Dodds",1,3.9,"ShortGameRating",2005
338,NA,"Bradley Dredge",1,3.8,"ShortGameRating",2005
339,NA,"Ryan Brehm",1,3.7,"ShortGameRating",2005
339,NA,"Ben Portie",1,3.7,"ShortGameRating",2005
341,NA,"Brad Lardon",1,3,"ShortGameRating",2005
342,NA,"Greg Meyer",1,2.9,"ShortGameRating",2005
343,NA,"Scott Hoch",1,2.8,"ShortGameRating",2005
343,NA,"David Podas",1,2.8,"ShortGameRating",2005
345,NA,"Brian Nosler",1,2.7,"ShortGameRating",2005
346,NA,"Paul Holtby",1,2.1,"ShortGameRating",2005
