"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2006","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2006","AveragePuttingDistanceAll2putts_PLAYERNAME_2006","AveragePuttingDistanceAll2putts_ROUNDS_2006","AveragePuttingDistanceAll2putts_AVG_2006","AveragePuttingDistanceAll2putts_DISTANCEFEET_2006","AveragePuttingDistanceAll2putts_TOTALPUTTS_2006","stat_name","year"
38,38,"Mike Sposa",68,NA,13420.083,577,"AveragePuttingDistanceAll2putts",2006
38,38,"Bubba Watson",83,NA,17543.917,755,"AveragePuttingDistanceAll2putts",2006
41,41,"Brad Faxon",78,NA,16743,722,"AveragePuttingDistanceAll2putts",2006
41,41,"Greg Owen",79,NA,14876,641,"AveragePuttingDistanceAll2putts",2006
43,43,"Aaron Baddeley",78,NA,15045.167,652,"AveragePuttingDistanceAll2putts",2006
43,43,"Bart Bryant",87,NA,17754.75,770,"AveragePuttingDistanceAll2putts",2006
43,43,"Bob Estes",85,NA,18049.25,783,"AveragePuttingDistanceAll2putts",2006
43,43,"Nick Watney",97,NA,19594.25,849,"AveragePuttingDistanceAll2putts",2006
47,47,"Luke Donald",66,NA,9555.75,416,"AveragePuttingDistanceAll2putts",2006
47,47,"Danny Ellis",68,NA,13858.25,603,"AveragePuttingDistanceAll2putts",2006
47,47,"Lucas Glover",105,NA,20393.583,886,"AveragePuttingDistanceAll2putts",2006
47,47,"Jason Gore",86,NA,16779.5,729,"AveragePuttingDistanceAll2putts",2006
47,47,"Len Mattiace",59,NA,11625.167,506,"AveragePuttingDistanceAll2putts",2006
47,47,"Corey Pavin",74,NA,13632.917,592,"AveragePuttingDistanceAll2putts",2006
47,47,"Tag Ridings",103,NA,20557.667,893,"AveragePuttingDistanceAll2putts",2006
47,47,"Ron Whittaker",81,NA,17375.917,755,"AveragePuttingDistanceAll2putts",2006
55,55,"Fred Couples",52,NA,7406.833,323,"AveragePuttingDistanceAll2putts",2006
55,55,"JJ Henry",96,NA,19037.417,832,"AveragePuttingDistanceAll2putts",2006
55,55,"Hunter Mahan",98,NA,21193,926,"AveragePuttingDistanceAll2putts",2006
55,55,"DA Points",82,NA,16351.833,713,"AveragePuttingDistanceAll2putts",2006
59,59,"Brian Bateman",69,NA,13865,607,"AveragePuttingDistanceAll2putts",2006
59,59,"David Branshaw",98,NA,20946.083,916,"AveragePuttingDistanceAll2putts",2006
59,59,"Jeff Brehaut",100,NA,20555.417,901,"AveragePuttingDistanceAll2putts",2006
59,59,"Chris Couch",75,NA,16556.583,725,"AveragePuttingDistanceAll2putts",2006
59,59,"Jim Furyk",89,NA,15964.167,700,"AveragePuttingDistanceAll2putts",2006
59,59,"Brandt Jobe",91,NA,17220,755,"AveragePuttingDistanceAll2putts",2006
59,59,"Steve Jones",83,NA,16233.25,711,"AveragePuttingDistanceAll2putts",2006
59,59,"Frank Lickliter II",99,NA,19713.667,864,"AveragePuttingDistanceAll2putts",2006
59,59,"Troy Matteson",101,NA,21075.75,924,"AveragePuttingDistanceAll2putts",2006
59,59,"Mark OMeara",52,NA,7979.083,350,"AveragePuttingDistanceAll2putts",2006
59,59,"Carl Pettersson",95,NA,16696.583,732,"AveragePuttingDistanceAll2putts",2006
59,59,"Bo Van Pelt",102,NA,20933,917,"AveragePuttingDistanceAll2putts",2006
59,59,"Charles Warren",93,NA,19589.083,859,"AveragePuttingDistanceAll2putts",2006
72,72,"Tommy Armour III",65,NA,12191.667,536,"AveragePuttingDistanceAll2putts",2006
72,72,"Briny Baird",81,NA,17010.333,748,"AveragePuttingDistanceAll2putts",2006
72,72,"Stewart Cink",93,NA,16680.833,733,"AveragePuttingDistanceAll2putts",2006
72,72,"Kris Cox",83,NA,16834,740,"AveragePuttingDistanceAll2putts",2006
72,72,"Jonathan Kaye",95,NA,21117.583,927,"AveragePuttingDistanceAll2putts",2006
72,72,"Bernhard Langer",77,NA,13456.417,591,"AveragePuttingDistanceAll2putts",2006
72,72,"JL Lewis",57,NA,11424.917,503,"AveragePuttingDistanceAll2putts",2006
72,72,"Sean OHair",100,NA,17614.667,775,"AveragePuttingDistanceAll2putts",2006
72,72,"Paul Stankowski",70,NA,15032.167,660,"AveragePuttingDistanceAll2putts",2006
72,72,"Steve Stricker",64,NA,11622.667,510,"AveragePuttingDistanceAll2putts",2006
82,82,"Jonathan Byrd",66,NA,12271.667,541,"AveragePuttingDistanceAll2putts",2006
82,82,"JB Holmes",81,NA,14180.583,626,"AveragePuttingDistanceAll2putts",2006
82,82,"Greg Kraft",79,NA,15555.667,687,"AveragePuttingDistanceAll2putts",2006
82,82,"Steve Lowery",99,NA,19305.667,853,"AveragePuttingDistanceAll2putts",2006
82,82,"Jeff Overton",95,NA,20157.75,890,"AveragePuttingDistanceAll2putts",2006
82,82,"Tom Pernice Jr",108,NA,19072.833,840,"AveragePuttingDistanceAll2putts",2006
82,82,"Bob Tway",81,NA,15733.417,694,"AveragePuttingDistanceAll2putts",2006
89,89,"Robert Allenby",79,NA,13778.333,611,"AveragePuttingDistanceAll2putts",2006
89,89,"Stephen Ames",63,NA,9988.917,443,"AveragePuttingDistanceAll2putts",2006
89,89,"Alex Aragon",63,NA,11983,531,"AveragePuttingDistanceAll2putts",2006
89,89,"Arjun Atwal",97,NA,18503.667,818,"AveragePuttingDistanceAll2putts",2006
89,89,"Paul Azinger",87,NA,18048.583,798,"AveragePuttingDistanceAll2putts",2006
89,89,"Carlos Franco",86,NA,18001.25,796,"AveragePuttingDistanceAll2putts",2006
89,89,"Trevor Immelman",86,NA,17168.083,759,"AveragePuttingDistanceAll2putts",2006
89,89,"Daisuke Maruyama",83,NA,16280,720,"AveragePuttingDistanceAll2putts",2006
89,89,"Arron Oberholser",82,NA,14476.833,640,"AveragePuttingDistanceAll2putts",2006
89,89,"John Rollins",93,NA,18088.5,802,"AveragePuttingDistanceAll2putts",2006
89,89,"Hidemichi Tanaka",74,NA,15353.667,679,"AveragePuttingDistanceAll2putts",2006
89,89,"Vance Veazey",59,NA,12826,568,"AveragePuttingDistanceAll2putts",2006
101,101,"Jason Bohn",104,NA,20519.25,912,"AveragePuttingDistanceAll2putts",2006
101,101,"Tim Clark",80,NA,12857.083,571,"AveragePuttingDistanceAll2putts",2006
101,101,"Matt Hansen",68,NA,13143.75,584,"AveragePuttingDistanceAll2putts",2006
101,101,"Jerry Kelly",100,NA,19471.583,865,"AveragePuttingDistanceAll2putts",2006
101,101,"Stephen Leaney",84,NA,17662.667,786,"AveragePuttingDistanceAll2putts",2006
106,106,"Michael Allen",84,NA,15983.417,713,"AveragePuttingDistanceAll2putts",2006
106,106,"Shane Bertsch",104,NA,20164.417,900,"AveragePuttingDistanceAll2putts",2006
106,106,"Mark Calcavecchia",94,NA,17276.75,772,"AveragePuttingDistanceAll2putts",2006
106,106,"Chad Campbell",91,NA,15735.583,702,"AveragePuttingDistanceAll2putts",2006
106,106,"Kent Jones",103,NA,19958.083,890,"AveragePuttingDistanceAll2putts",2006
106,106,"Geoff Ogilvy",76,NA,11598.75,517,"AveragePuttingDistanceAll2putts",2006
112,112,"John Cook",67,NA,12327.5,553,"AveragePuttingDistanceAll2putts",2006
112,112,"Steve Flesch",119,NA,23232.083,1040,"AveragePuttingDistanceAll2putts",2006
112,112,"Freddie Jacobson",56,NA,12240.083,549,"AveragePuttingDistanceAll2putts",2006
112,112,"Camilo Villegas",95,NA,18622.833,835,"AveragePuttingDistanceAll2putts",2006
116,116,"Eric Axley",91,NA,17868.333,802,"AveragePuttingDistanceAll2putts",2006
116,116,"Greg Chalmers",71,NA,12456.75,559,"AveragePuttingDistanceAll2putts",2006
116,116,"Skip Kendall",72,NA,13566.417,609,"AveragePuttingDistanceAll2putts",2006
116,116,"Jose Maria Olazabal",62,NA,9115.667,410,"AveragePuttingDistanceAll2putts",2006
116,116,"Tim Petrovic",95,NA,18656.667,840,"AveragePuttingDistanceAll2putts",2006
116,116,"Rory Sabbatini",84,NA,14228.333,640,"AveragePuttingDistanceAll2putts",2006
122,122,"Harrison Frazar",95,NA,16341.417,736,"AveragePuttingDistanceAll2putts",2006
122,122,"Scott Gutschewski",53,NA,10762.417,485,"AveragePuttingDistanceAll2putts",2006
122,122,"Justin Leonard",83,NA,14946.167,675,"AveragePuttingDistanceAll2putts",2006
122,122,"Jon Mills",68,NA,12821.75,578,"AveragePuttingDistanceAll2putts",2006
122,122,"Jerry Smith",94,NA,18841.583,851,"AveragePuttingDistanceAll2putts",2006
127,127,"Billy Andrade",78,NA,13604.25,615,"AveragePuttingDistanceAll2putts",2006
127,127,"Marco Dawson",87,NA,17033.333,771,"AveragePuttingDistanceAll2putts",2006
127,127,"Paul Goydos",72,NA,14322,648,"AveragePuttingDistanceAll2putts",2006
127,127,"Mathias Gronberg",92,NA,18089.75,818,"AveragePuttingDistanceAll2putts",2006
127,127,"Bill Haas",99,NA,20139.75,911,"AveragePuttingDistanceAll2putts",2006
127,127,"Ryuji Imada",105,NA,19582.333,886,"AveragePuttingDistanceAll2putts",2006
127,127,"Ian Leggatt",80,NA,16102.417,729,"AveragePuttingDistanceAll2putts",2006
127,127,"Thomas Levet",53,NA,11131.333,505,"AveragePuttingDistanceAll2putts",2006
127,127,"Ryan Palmer",101,NA,18433.667,836,"AveragePuttingDistanceAll2putts",2006
127,127,"Ted Purdy",103,NA,18320.833,831,"AveragePuttingDistanceAll2putts",2006
127,127,"Chris Riley",86,NA,14644.167,662,"AveragePuttingDistanceAll2putts",2006
127,127,"Vijay Singh",103,NA,18313.167,829,"AveragePuttingDistanceAll2putts",2006
127,127,"David Toms",76,NA,13586.25,615,"AveragePuttingDistanceAll2putts",2006
140,140,"Stuart Appleby",83,NA,13993.583,637,"AveragePuttingDistanceAll2putts",2006
140,140,"Doug Barron",74,NA,14014.583,636,"AveragePuttingDistanceAll2putts",2006
140,140,"Brian Gay",107,NA,21381.75,973,"AveragePuttingDistanceAll2putts",2006
140,140,"Lee Janzen",79,NA,14913.667,678,"AveragePuttingDistanceAll2putts",2006
140,140,"Zach Johnson",98,NA,17844.583,812,"AveragePuttingDistanceAll2putts",2006
140,140,"Ian Poulter",53,NA,9146.167,415,"AveragePuttingDistanceAll2putts",2006
140,140,"Patrick Sheehan",104,NA,19594.333,892,"AveragePuttingDistanceAll2putts",2006
140,140,"Mike Weir",88,NA,13877,630,"AveragePuttingDistanceAll2putts",2006
148,148,"Craig Barlow",77,NA,12955.667,591,"AveragePuttingDistanceAll2putts",2006
148,148,"Robert Damron",91,NA,17883.917,816,"AveragePuttingDistanceAll2putts",2006
148,148,"Peter Lonard",77,NA,15180.5,693,"AveragePuttingDistanceAll2putts",2006
148,148,"Jeff Maggert",81,NA,15775.75,721,"AveragePuttingDistanceAll2putts",2006
148,148,"Kenny Perry",73,NA,14500,661,"AveragePuttingDistanceAll2putts",2006
148,148,"Vaughn Taylor",88,NA,16310.5,744,"AveragePuttingDistanceAll2putts",2006
154,154,"Woody Austin",107,NA,19474,893,"AveragePuttingDistanceAll2putts",2006
154,154,"Michael Connell",51,NA,9640.5,442,"AveragePuttingDistanceAll2putts",2006
154,154,"Bubba Dickerson",98,NA,19570.583,897,"AveragePuttingDistanceAll2putts",2006
154,154,"Joe Durant",101,NA,22345.333,1024,"AveragePuttingDistanceAll2putts",2006
154,154,"Jeff Sluman",101,NA,18525.333,847,"AveragePuttingDistanceAll2putts",2006
154,154,"Nicholas Thompson",96,NA,17787.833,814,"AveragePuttingDistanceAll2putts",2006
160,160,"Chris DiMarco",83,NA,13650.5,627,"AveragePuttingDistanceAll2putts",2006
160,160,"Fred Funk",106,NA,19127.333,880,"AveragePuttingDistanceAll2putts",2006
160,160,"Todd Hamilton",72,NA,12077.667,556,"AveragePuttingDistanceAll2putts",2006
160,160,"Tom Lehman",70,NA,11110.5,511,"AveragePuttingDistanceAll2putts",2006
160,160,"Justin Rose",98,NA,19343.917,888,"AveragePuttingDistanceAll2putts",2006
165,165,"Rich Beem",85,NA,14486.25,668,"AveragePuttingDistanceAll2putts",2006
165,165,"Padraig Harrington",54,NA,8205.25,378,"AveragePuttingDistanceAll2putts",2006
165,165,"John Huston",74,NA,13621.083,629,"AveragePuttingDistanceAll2putts",2006
165,165,"Joe Ogilvie",95,NA,16682.667,770,"AveragePuttingDistanceAll2putts",2006
165,165,"Adam Scott",70,NA,11224.75,518,"AveragePuttingDistanceAll2putts",2006
165,165,"DJ Trahan",92,NA,16528.5,763,"AveragePuttingDistanceAll2putts",2006
171,171,"David Duval",71,NA,11318.083,524,"AveragePuttingDistanceAll2putts",2006
171,171,"Ernie Els",69,NA,9929.5,460,"AveragePuttingDistanceAll2putts",2006
171,171,"Todd Fischer",101,NA,19454,903,"AveragePuttingDistanceAll2putts",2006
171,171,"Phil Mickelson",74,NA,10232.083,474,"AveragePuttingDistanceAll2putts",2006
171,171,"Pat Perez",50,NA,9209.5,427,"AveragePuttingDistanceAll2putts",2006
171,171,"Scott Verplank",88,NA,14725.75,683,"AveragePuttingDistanceAll2putts",2006
171,171,"Brett Wetterich",82,NA,16407.333,761,"AveragePuttingDistanceAll2putts",2006
178,178,"Mark Brooks",90,NA,16841.417,784,"AveragePuttingDistanceAll2putts",2006
178,178,"Sergio Garcia",59,NA,8562.667,399,"AveragePuttingDistanceAll2putts",2006
178,178,"JP Hayes",55,NA,9982.333,465,"AveragePuttingDistanceAll2putts",2006
178,178,"Shigeki Maruyama",94,NA,16833.333,783,"AveragePuttingDistanceAll2putts",2006
182,182,"Olin Browne",108,NA,18426.25,861,"AveragePuttingDistanceAll2putts",2006
182,182,"Davis Love III",85,NA,12427.917,580,"AveragePuttingDistanceAll2putts",2006
182,182,"Joey Sindelar",90,NA,17454.5,814,"AveragePuttingDistanceAll2putts",2006
185,185,"Robert Garrigus",85,NA,16082.417,753,"AveragePuttingDistanceAll2putts",2006
186,186,"Wes Short Jr",96,NA,18035.583,848,"AveragePuttingDistanceAll2putts",2006
187,187,"Brian Davis",92,NA,17465.667,824,"AveragePuttingDistanceAll2putts",2006
188,188,"John Daly",51,NA,8364.417,396,"AveragePuttingDistanceAll2putts",2006
188,188,"Robert Gamez",94,NA,17708.083,839,"AveragePuttingDistanceAll2putts",2006
188,188,"Retief Goosen",68,NA,9862.25,468,"AveragePuttingDistanceAll2putts",2006
188,188,"Heath Slocum",96,NA,19501.083,925,"AveragePuttingDistanceAll2putts",2006
192,192,"Tim Herron",82,NA,13812.083,657,"AveragePuttingDistanceAll2putts",2006
192,192,"Kirk Triplett",58,NA,10165.917,484,"AveragePuttingDistanceAll2putts",2006
194,194,"Omar Uresti",61,NA,11018.25,527,"AveragePuttingDistanceAll2putts",2006
195,195,"Bob May",65,NA,11864.917,569,"AveragePuttingDistanceAll2putts",2006
196,196,"Alex Cejka",93,NA,17166.417,846,"AveragePuttingDistanceAll2putts",2006
