"AveragePuttingDistanceAll1putts_RANKTHISWEEK_2016","AveragePuttingDistanceAll1putts_RANKLASTWEEK_2016","AveragePuttingDistanceAll1putts_PLAYERNAME_2016","AveragePuttingDistanceAll1putts_ROUNDS_2016","AveragePuttingDistanceAll1putts_AVG_2016","AveragePuttingDistanceAll1putts_DISTANCEFEET_2016","AveragePuttingDistanceAll1putts_TOTALPUTTS_2016","stat_name","year"
109,100,"Cameron Smith",45,NA,1322.75,189,"AveragePuttingDistanceAll1putts",2016
109,75,"Brendan Steele",48,NA,1778.333,255,"AveragePuttingDistanceAll1putts",2016
109,110,"Cameron Tringale",47,NA,2048.5,294,"AveragePuttingDistanceAll1putts",2016
109,160,"Tim Wilkinson",40,NA,1462.75,210,"AveragePuttingDistanceAll1putts",2016
124,129,"Jon Curran",55,NA,2070.083,298,"AveragePuttingDistanceAll1putts",2016
124,100,"Graham DeLaet",50,NA,1966.25,283,"AveragePuttingDistanceAll1putts",2016
124,129,"Sergio Garcia",28,NA,551.167,80,"AveragePuttingDistanceAll1putts",2016
124,129,"Mark Hubbard",73,NA,2953.417,428,"AveragePuttingDistanceAll1putts",2016
124,129,"John Huh",51,NA,2158.583,311,"AveragePuttingDistanceAll1putts",2016
124,129,"Freddie Jacobson",54,NA,2066.75,300,"AveragePuttingDistanceAll1putts",2016
124,110,"Jamie Lovemark",57,NA,2543.417,367,"AveragePuttingDistanceAll1putts",2016
124,110,"DA Points",32,NA,948.75,137,"AveragePuttingDistanceAll1putts",2016
124,110,"Nick Taylor",57,NA,2159.667,314,"AveragePuttingDistanceAll1putts",2016
124,90,"Gary Woodland",45,NA,1590.333,229,"AveragePuttingDistanceAll1putts",2016
134,160,"Stuart Appleby",39,NA,1885.333,277,"AveragePuttingDistanceAll1putts",2016
134,142,"Steven Bowditch",40,NA,1372.75,200,"AveragePuttingDistanceAll1putts",2016
134,110,"Scott Brown",59,NA,1995.417,292,"AveragePuttingDistanceAll1putts",2016
134,129,"Chad Campbell",54,NA,1971,287,"AveragePuttingDistanceAll1putts",2016
134,142,"Luke Guthrie",31,NA,1042.75,153,"AveragePuttingDistanceAll1putts",2016
134,142,"Jim Herman",55,NA,1686.25,247,"AveragePuttingDistanceAll1putts",2016
134,142,"David Lingmerth",54,NA,1773.5,259,"AveragePuttingDistanceAll1putts",2016
134,129,"Davis Love III",40,NA,1477.167,216,"AveragePuttingDistanceAll1putts",2016
134,142,"Will Ma Kenzie",54,NA,1795.833,262,"AveragePuttingDistanceAll1putts",2016
134,142,"Troy Merritt",41,NA,1506.917,221,"AveragePuttingDistanceAll1putts",2016
134,142,"Bryce Molder",50,NA,2024.417,298,"AveragePuttingDistanceAll1putts",2016
134,100,"Carlos Ortiz",47,NA,1600.083,235,"AveragePuttingDistanceAll1putts",2016
134,110,"Jeff Overton",51,NA,2135.75,312,"AveragePuttingDistanceAll1putts",2016
134,160,"Patrick Rodgers",49,NA,1725.5,253,"AveragePuttingDistanceAll1putts",2016
134,110,"Vijay Singh",42,NA,1864.417,273,"AveragePuttingDistanceAll1putts",2016
134,110,"Henrik Stenson",30,NA,837.417,123,"AveragePuttingDistanceAll1putts",2016
134,129,"Justin Thomas",53,NA,1680.833,247,"AveragePuttingDistanceAll1putts",2016
134,142,"DJ Trahan",23,NA,586.333,86,"AveragePuttingDistanceAll1putts",2016
134,142,"Steve Wheatcroft",53,NA,2188.417,322,"AveragePuttingDistanceAll1putts",2016
134,110,"Will Wilcox",47,NA,1992.833,290,"AveragePuttingDistanceAll1putts",2016
154,160,"Charlie Beljan",26,NA,738.333,110,"AveragePuttingDistanceAll1putts",2016
154,160,"Roberto Castro",55,NA,2048.167,304,"AveragePuttingDistanceAll1putts",2016
154,110,"Lucas Glover",53,NA,2071.5,306,"AveragePuttingDistanceAll1putts",2016
154,110,"Retief Goosen",37,NA,1634.25,242,"AveragePuttingDistanceAll1putts",2016
154,160,"Emiliano Grillo",47,NA,1573.333,233,"AveragePuttingDistanceAll1putts",2016
154,129,"Tom Hoge",47,NA,1851.833,273,"AveragePuttingDistanceAll1putts",2016
154,142,"Sung Kang",51,NA,2031.167,301,"AveragePuttingDistanceAll1putts",2016
154,110,"Martin Laird",46,NA,1868.583,276,"AveragePuttingDistanceAll1putts",2016
154,172,"Scott Langley",41,NA,1497,222,"AveragePuttingDistanceAll1putts",2016
154,142,"Spencer Levin",62,NA,2182.417,324,"AveragePuttingDistanceAll1putts",2016
154,142,"Hunter Mahan",43,NA,1615.333,239,"AveragePuttingDistanceAll1putts",2016
154,142,"Martin Piller",37,NA,1263.917,188,"AveragePuttingDistanceAll1putts",2016
154,142,"David Toms",38,NA,1575.333,233,"AveragePuttingDistanceAll1putts",2016
154,160,"Camilo Villegas",50,NA,2032.917,301,"AveragePuttingDistanceAll1putts",2016
168,172,"Aaron Baddeley",51,NA,1957.833,294,"AveragePuttingDistanceAll1putts",2016
168,160,"Ricky Barnes",57,NA,2234.167,336,"AveragePuttingDistanceAll1putts",2016
168,160,"Bronson Burgoon",53,NA,1777.833,267,"AveragePuttingDistanceAll1putts",2016
168,142,"Kevin Chappell",49,NA,1932.5,291,"AveragePuttingDistanceAll1putts",2016
168,160,"Erik Compton",45,NA,1535.333,230,"AveragePuttingDistanceAll1putts",2016
168,172,"Brian Gay",22,NA,1066.833,161,"AveragePuttingDistanceAll1putts",2016
168,172,"Whee Kim",54,NA,1902.083,285,"AveragePuttingDistanceAll1putts",2016
168,172,"Chris Kirk",51,NA,1879.917,282,"AveragePuttingDistanceAll1putts",2016
168,172,"Andrew Landry",24,NA,620.083,93,"AveragePuttingDistanceAll1putts",2016
168,172,"Carl Pettersson",31,NA,1422.583,214,"AveragePuttingDistanceAll1putts",2016
168,172,"Chez Reavie",56,NA,2281.333,343,"AveragePuttingDistanceAll1putts",2016
168,172,"Wes Roach",33,NA,975.917,146,"AveragePuttingDistanceAll1putts",2016
180,142,"Luke Donald",49,NA,1533.333,234,"AveragePuttingDistanceAll1putts",2016
180,184,"Branden Grace",31,NA,858.083,130,"AveragePuttingDistanceAll1putts",2016
180,193,"James Hahn",45,NA,1634.417,248,"AveragePuttingDistanceAll1putts",2016
180,184,"Tyrone Van Aswegen",67,NA,2416.583,367,"AveragePuttingDistanceAll1putts",2016
184,184,"Brendon de Jonge",55,NA,1621.583,248,"AveragePuttingDistanceAll1putts",2016
184,188,"Billy Hurley III",22,NA,848.083,131,"AveragePuttingDistanceAll1putts",2016
184,188,"Lucas Lee",22,NA,679,104,"AveragePuttingDistanceAll1putts",2016
184,190,"Ian Poulter",37,NA,1143.917,176,"AveragePuttingDistanceAll1putts",2016
184,172,"Shawn Stefani",45,NA,1455.5,224,"AveragePuttingDistanceAll1putts",2016
189,193,"Robert Garrigus",34,NA,921.417,143,"AveragePuttingDistanceAll1putts",2016
189,190,"Si Woo Kim",63,NA,2423.833,379,"AveragePuttingDistanceAll1putts",2016
189,184,"Luke List",51,NA,1855.833,288,"AveragePuttingDistanceAll1putts",2016
189,142,"Francesco Molinari",36,NA,1501.333,234,"AveragePuttingDistanceAll1putts",2016
189,190,"Brandt Snedeker",47,NA,1725.083,268,"AveragePuttingDistanceAll1putts",2016
194,203,"Chad Collins",45,NA,1701.833,267,"AveragePuttingDistanceAll1putts",2016
194,193,"Ken Duke",26,NA,856.25,135,"AveragePuttingDistanceAll1putts",2016
194,199,"Anirban Lahiri",44,NA,1239.25,196,"AveragePuttingDistanceAll1putts",2016
194,193,"Geoff Ogilvy",37,NA,1245.083,196,"AveragePuttingDistanceAll1putts",2016
198,199,"Keegan Bradley",40,NA,1071.667,174,"AveragePuttingDistanceAll1putts",2016
198,193,"Padraig Harrington",38,NA,1389.083,224,"AveragePuttingDistanceAll1putts",2016
200,201,"Graeme McDowell",33,NA,915.083,150,"AveragePuttingDistanceAll1putts",2016
200,201,"Patrick Reed",53,NA,1495.333,247,"AveragePuttingDistanceAll1putts",2016
200,198,"Scott Stallings",46,NA,1613.667,267,"AveragePuttingDistanceAll1putts",2016
203,206,"Derek Ernst",36,NA,917.417,155,"AveragePuttingDistanceAll1putts",2016
203,204,"Justin Leonard",28,NA,1010.167,170,"AveragePuttingDistanceAll1putts",2016
205,206,"Jerry Kelly",44,NA,1160.083,200,"AveragePuttingDistanceAll1putts",2016
205,204,"Vaughn Taylor",30,NA,1057.083,180,"AveragePuttingDistanceAll1putts",2016
207,208,"Andres Romero",22,NA,580.833,102,"AveragePuttingDistanceAll1putts",2016
