"AverageGoingforitShotDistanceinYards_RANKTHISWEEK_2016","AverageGoingforitShotDistanceinYards_RANKLASTWEEK_2016","AverageGoingforitShotDistanceinYards_PLAYERNAME_2016","AverageGoingforitShotDistanceinYards_EVENTS_2016","AverageGoingforitShotDistanceinYards_AVG_2016","AverageGoingforitShotDistanceinYards_DISTANCEININCHES_2016","AverageGoingforitShotDistanceinYards_ATTEMPTS_2016","stat_name","year"
36,55,"Smylie Kaufman",16,254.8,1045531,114,"AverageGoingforitShotDistanceinYards",2016
37,70,"Angel Cabrera",13,255,734324,80,"AverageGoingforitShotDistanceinYards",2016
37,55,"Derek Fathauer",18,255,725231,79,"AverageGoingforitShotDistanceinYards",2016
39,59,"Jason Dufner",15,255.1,615267,67,"AverageGoingforitShotDistanceinYards",2016
40,46,"Scott Brown",17,255.2,652241,71,"AverageGoingforitShotDistanceinYards",2016
40,63,"Rory Sabbatini",14,255.2,560471,61,"AverageGoingforitShotDistanceinYards",2016
42,52,"Greg Owen",18,255.3,919102,100,"AverageGoingforitShotDistanceinYards",2016
43,6,"Adam Scott",10,255.4,643632,70,"AverageGoingforitShotDistanceinYards",2016
44,33,"David Toms",11,255.5,202333,22,"AverageGoingforitShotDistanceinYards",2016
45,64,"Colt Knost",15,255.7,423446,46,"AverageGoingforitShotDistanceinYards",2016
45,45,"Will Ma Kenzie",17,255.7,561500,61,"AverageGoingforitShotDistanceinYards",2016
45,66,"Graeme McDowell",11,255.7,395766,43,"AverageGoingforitShotDistanceinYards",2016
48,46,"Jamie Lovemark",17,255.8,1151075,125,"AverageGoingforitShotDistanceinYards",2016
49,38,"Jonas Blixt",16,255.9,690795,75,"AverageGoingforitShotDistanceinYards",2016
49,68,"Chris Kirk",15,255.9,681709,74,"AverageGoingforitShotDistanceinYards",2016
49,52,"Ben Martin",14,255.9,746277,81,"AverageGoingforitShotDistanceinYards",2016
49,27,"Justin Rose",10,255.9,801515,87,"AverageGoingforitShotDistanceinYards",2016
49,43,"Sam Saunders",15,255.9,479017,52,"AverageGoingforitShotDistanceinYards",2016
49,68,"Ollie Schniederjans",7,255.9,525081,57,"AverageGoingforitShotDistanceinYards",2016
55,18,"Tony Finau",15,256,1050499,114,"AverageGoingforitShotDistanceinYards",2016
56,40,"Harold Varner III",18,256.2,1125066,122,"AverageGoingforitShotDistanceinYards",2016
57,65,"Daniel Berger",15,256.3,830554,90,"AverageGoingforitShotDistanceinYards",2016
58,81,"James Hahn",15,256.4,673859,73,"AverageGoingforitShotDistanceinYards",2016
58,41,"George McNeill",13,256.4,387709,42,"AverageGoingforitShotDistanceinYards",2016
58,72,"Andy Sullivan",7,256.4,332323,36,"AverageGoingforitShotDistanceinYards",2016
61,59,"Peter Malnati",19,256.5,535587,58,"AverageGoingforitShotDistanceinYards",2016
62,71,"Chad Campbell",18,256.7,785597,85,"AverageGoingforitShotDistanceinYards",2016
63,23,"Brendan Steele",14,256.8,841301,91,"AverageGoingforitShotDistanceinYards",2016
64,84,"Fabian Gomez",15,256.9,915501,99,"AverageGoingforitShotDistanceinYards",2016
64,75,"Davis Love III",11,256.9,582593,63,"AverageGoingforitShotDistanceinYards",2016
66,55,"Steve Marino",14,257,471818,51,"AverageGoingforitShotDistanceinYards",2016
67,52,"Kyle Stanley",17,257.1,675657,73,"AverageGoingforitShotDistanceinYards",2016
68,85,"Miguel Angel Carballo",11,257.3,240788,26,"AverageGoingforitShotDistanceinYards",2016
68,67,"Jim Herman",17,257.3,713234,77,"AverageGoingforitShotDistanceinYards",2016
68,59,"Brett Stegmaier",19,257.3,907809,98,"AverageGoingforitShotDistanceinYards",2016
71,58,"Erik Compton",16,257.4,555923,60,"AverageGoingforitShotDistanceinYards",2016
71,81,"Geoff Ogilvy",14,257.4,491203,53,"AverageGoingforitShotDistanceinYards",2016
73,88,"Steve Stricker",8,257.5,194651,21,"AverageGoingforitShotDistanceinYards",2016
74,93,"Dustin Johnson",9,257.8,631025,68,"AverageGoingforitShotDistanceinYards",2016
75,75,"Steven Bowditch",14,257.9,556974,60,"AverageGoingforitShotDistanceinYards",2016
75,95,"Rhein Gibson",13,257.9,529283,57,"AverageGoingforitShotDistanceinYards",2016
75,106,"Jason Gore",15,257.9,492130,53,"AverageGoingforitShotDistanceinYards",2016
75,95,"Chez Reavie",16,257.9,807693,87,"AverageGoingforitShotDistanceinYards",2016
75,85,"Will Wilcox",16,257.9,761358,82,"AverageGoingforitShotDistanceinYards",2016
80,100,"Shane Bertsch",9,258,232162,25,"AverageGoingforitShotDistanceinYards",2016
81,75,"Steve Wheatcroft",16,258.1,743361,80,"AverageGoingforitShotDistanceinYards",2016
81,104,"Mark Wilson",13,258.1,343734,37,"AverageGoingforitShotDistanceinYards",2016
83,104,"Brooks Koepka",11,258.2,734189,79,"AverageGoingforitShotDistanceinYards",2016
84,88,"Brian Harman",18,258.3,790501,85,"AverageGoingforitShotDistanceinYards",2016
84,72,"David Lingmerth",15,258.3,678912,73,"AverageGoingforitShotDistanceinYards",2016
84,78,"Vijay Singh",13,258.3,715889,77,"AverageGoingforitShotDistanceinYards",2016
87,110,"Danny Lee",16,258.5,818869,88,"AverageGoingforitShotDistanceinYards",2016
88,95,"Webb Simpson",10,258.6,605095,65,"AverageGoingforitShotDistanceinYards",2016
88,59,"Robert Streb",16,258.6,558525,60,"AverageGoingforitShotDistanceinYards",2016
90,107,"Billy Hurley III",8,258.8,204968,22,"AverageGoingforitShotDistanceinYards",2016
91,100,"Adam Hadwin",16,258.9,1006680,108,"AverageGoingforitShotDistanceinYards",2016
91,119,"Justin Hicks",10,258.9,270289,29,"AverageGoingforitShotDistanceinYards",2016
91,108,"Billy Horschel",12,258.9,671091,72,"AverageGoingforitShotDistanceinYards",2016
91,100,"Patton Kizzire",16,258.9,810992,87,"AverageGoingforitShotDistanceinYards",2016
91,29,"Francesco Molinari",10,258.9,559171,60,"AverageGoingforitShotDistanceinYards",2016
96,50,"Sean OHair",14,259,867074,93,"AverageGoingforitShotDistanceinYards",2016
96,95,"Kyle Reifers",19,259,829952,89,"AverageGoingforitShotDistanceinYards",2016
96,109,"Bubba Watson",8,259,578018,62,"AverageGoingforitShotDistanceinYards",2016
99,83,"Zac Blair",18,259.2,550464,59,"AverageGoingforitShotDistanceinYards",2016
100,117,"Ben Crane",17,259.3,494682,53,"AverageGoingforitShotDistanceinYards",2016
100,100,"Hunter Mahan",14,259.3,625536,67,"AverageGoingforitShotDistanceinYards",2016
102,110,"Robert Allenby",16,259.4,280156,30,"AverageGoingforitShotDistanceinYards",2016
103,34,"Paul Casey",11,259.8,514386,55,"AverageGoingforitShotDistanceinYards",2016
103,115,"Graham DeLaet",14,259.8,897736,96,"AverageGoingforitShotDistanceinYards",2016
103,32,"Vaughn Taylor",11,259.8,317967,34,"AverageGoingforitShotDistanceinYards",2016
106,78,"Stuart Appleby",13,259.9,430401,46,"AverageGoingforitShotDistanceinYards",2016
106,95,"Blayne Barber",16,259.9,617484,66,"AverageGoingforitShotDistanceinYards",2016
108,122,"Pat Perez",11,260,308927,33,"AverageGoingforitShotDistanceinYards",2016
108,122,"Scott Piercy",12,260,748886,80,"AverageGoingforitShotDistanceinYards",2016
108,122,"Wes Roach",12,260,383726,41,"AverageGoingforitShotDistanceinYards",2016
111,92,"Rob Oppenheim",11,260.1,374477,40,"AverageGoingforitShotDistanceinYards",2016
112,78,"Boo Weekley",17,260.2,815046,87,"AverageGoingforitShotDistanceinYards",2016
113,114,"Chesson Hadley",16,260.3,712192,76,"AverageGoingforitShotDistanceinYards",2016
113,127,"Charl Schwartzel",8,260.3,477898,51,"AverageGoingforitShotDistanceinYards",2016
115,110,"Bronson Burgoon",17,260.4,768797,82,"AverageGoingforitShotDistanceinYards",2016
115,119,"Nick Taylor",17,260.4,899849,96,"AverageGoingforitShotDistanceinYards",2016
117,129,"Jason Day",9,260.5,694101,74,"AverageGoingforitShotDistanceinYards",2016
117,90,"Andrew Loupe",16,260.5,1181582,126,"AverageGoingforitShotDistanceinYards",2016
119,129,"Si Woo Kim",19,260.6,1154105,123,"AverageGoingforitShotDistanceinYards",2016
120,110,"Hiroshi Iwata",18,260.7,619379,66,"AverageGoingforitShotDistanceinYards",2016
120,147,"Luke List",17,260.7,1051136,112,"AverageGoingforitShotDistanceinYards",2016
122,90,"Alex Cejka",15,260.9,572834,61,"AverageGoingforitShotDistanceinYards",2016
122,132,"Jon Curran",18,260.9,300555,32,"AverageGoingforitShotDistanceinYards",2016
122,115,"Harris English",15,260.9,713800,76,"AverageGoingforitShotDistanceinYards",2016
122,132,"Louis Oosthuizen",6,260.9,178467,19,"AverageGoingforitShotDistanceinYards",2016
126,135,"Keegan Bradley",14,261,610786,65,"AverageGoingforitShotDistanceinYards",2016
127,138,"Ryan Moore",11,261.1,404124,43,"AverageGoingforitShotDistanceinYards",2016
128,137,"Troy Merritt",14,261.2,620588,66,"AverageGoingforitShotDistanceinYards",2016
128,72,"Carlos Ortiz",17,261.2,752134,80,"AverageGoingforitShotDistanceinYards",2016
130,93,"John Senden",15,261.5,696544,74,"AverageGoingforitShotDistanceinYards",2016
130,140,"Jordan Spieth",9,261.5,508439,54,"AverageGoingforitShotDistanceinYards",2016
132,131,"Retief Goosen",10,261.6,527315,56,"AverageGoingforitShotDistanceinYards",2016
132,145,"William McGirt",15,261.6,894613,95,"AverageGoingforitShotDistanceinYards",2016
132,150,"Cameron Tringale",14,261.6,630942,67,"AverageGoingforitShotDistanceinYards",2016
135,121,"Kevin Chappell",14,261.8,838833,89,"AverageGoingforitShotDistanceinYards",2016
135,138,"David Hearn",18,261.8,480647,51,"AverageGoingforitShotDistanceinYards",2016
137,146,"Branden Grace",9,261.9,339379,36,"AverageGoingforitShotDistanceinYards",2016
138,153,"Shawn Stefani",16,262,594245,63,"AverageGoingforitShotDistanceinYards",2016
139,147,"Brendon de Jonge",19,262.2,660650,70,"AverageGoingforitShotDistanceinYards",2016
139,140,"JJ Henry",14,262.2,651288,69,"AverageGoingforitShotDistanceinYards",2016
139,150,"Cameron Percy",7,262.2,273706,29,"AverageGoingforitShotDistanceinYards",2016
139,150,"Dicky Pride",13,262.2,235958,25,"AverageGoingforitShotDistanceinYards",2016
143,126,"Emiliano Grillo",13,262.5,850478,90,"AverageGoingforitShotDistanceinYards",2016
143,155,"Kelly Kraft",12,262.5,292912,31,"AverageGoingforitShotDistanceinYards",2016
143,128,"Hideki Matsuyama",12,262.5,699390,74,"AverageGoingforitShotDistanceinYards",2016
146,140,"Sung Kang",16,262.6,831906,88,"AverageGoingforitShotDistanceinYards",2016
146,122,"Scott Pinckney",18,262.6,907454,96,"AverageGoingforitShotDistanceinYards",2016
148,157,"Tyrone Van Aswegen",20,262.7,945546,100,"AverageGoingforitShotDistanceinYards",2016
149,132,"Rickie Fowler",12,263,1003484,106,"AverageGoingforitShotDistanceinYards",2016
149,118,"Jhonattan Vegas",14,263,1031945,109,"AverageGoingforitShotDistanceinYards",2016
151,166,"DA Points",11,263.1,284121,30,"AverageGoingforitShotDistanceinYards",2016
152,87,"Ernie Els",10,263.3,616193,65,"AverageGoingforitShotDistanceinYards",2016
152,159,"Brandt Snedeker",14,263.3,786859,83,"AverageGoingforitShotDistanceinYards",2016
152,173,"Kevin Streelman",15,263.3,549693,58,"AverageGoingforitShotDistanceinYards",2016
155,160,"Aaron Baddeley",15,263.4,682660,72,"AverageGoingforitShotDistanceinYards",2016
156,140,"Martin Piller",12,263.6,436575,46,"AverageGoingforitShotDistanceinYards",2016
156,162,"Patrick Reed",14,263.6,844435,89,"AverageGoingforitShotDistanceinYards",2016
158,135,"Tim Wilkinson",11,263.8,256416,27,"AverageGoingforitShotDistanceinYards",2016
159,164,"Brian Gay",8,264,104546,11,"AverageGoingforitShotDistanceinYards",2016
160,160,"Patrick Rodgers",16,264.1,1045962,110,"AverageGoingforitShotDistanceinYards",2016
160,178,"Scott Stallings",17,264.1,827043,87,"AverageGoingforitShotDistanceinYards",2016
162,140,"JB Holmes",10,264.2,894131,94,"AverageGoingforitShotDistanceinYards",2016
162,156,"Matt Jones",15,264.2,665664,70,"AverageGoingforitShotDistanceinYards",2016
164,166,"Freddie Jacobson",16,264.3,589828,62,"AverageGoingforitShotDistanceinYards",2016
164,166,"Bryce Molder",16,264.3,523230,55,"AverageGoingforitShotDistanceinYards",2016
166,169,"John Huh",16,264.6,742950,78,"AverageGoingforitShotDistanceinYards",2016
166,147,"Daniel Summerhays",15,264.6,942921,99,"AverageGoingforitShotDistanceinYards",2016
168,170,"Sergio Garcia",8,264.9,333813,35,"AverageGoingforitShotDistanceinYards",2016
169,178,"Brendon Todd",18,265.2,448637,47,"AverageGoingforitShotDistanceinYards",2016
170,183,"Padraig Harrington",11,265.3,697242,73,"AverageGoingforitShotDistanceinYards",2016
171,174,"Whee Kim",18,265.4,812265,85,"AverageGoingforitShotDistanceinYards",2016
172,182,"Kevin Na",14,265.5,583070,61,"AverageGoingforitShotDistanceinYards",2016
173,175,"Chris Stroud",17,265.7,774649,81,"AverageGoingforitShotDistanceinYards",2016
174,157,"Johnson Wagner",14,265.8,631649,66,"AverageGoingforitShotDistanceinYards",2016
175,185,"Jason Bohn",11,266.1,517282,54,"AverageGoingforitShotDistanceinYards",2016
175,175,"Shane Lowry",10,266.1,335230,35,"AverageGoingforitShotDistanceinYards",2016
175,170,"Henrik Stenson",8,266.1,498067,52,"AverageGoingforitShotDistanceinYards",2016
178,190,"Derek Ernst",12,266.2,469551,49,"AverageGoingforitShotDistanceinYards",2016
178,175,"Phil Mickelson",11,266.2,728210,76,"AverageGoingforitShotDistanceinYards",2016
180,183,"Matt Every",14,266.4,575378,60,"AverageGoingforitShotDistanceinYards",2016
180,189,"Michael Kim",18,266.4,796145,83,"AverageGoingforitShotDistanceinYards",2016
180,192,"Anirban Lahiri",13,266.4,642546,67,"AverageGoingforitShotDistanceinYards",2016
180,185,"Jimmy Walker",12,266.4,901587,94,"AverageGoingforitShotDistanceinYards",2016
184,181,"Mark Hubbard",20,266.6,1065281,111,"AverageGoingforitShotDistanceinYards",2016
185,170,"Robert Garrigus",11,267.2,586844,61,"AverageGoingforitShotDistanceinYards",2016
185,154,"Henrik Norlander",13,267.2,481047,50,"AverageGoingforitShotDistanceinYards",2016
187,188,"Chad Collins",16,267.3,567683,59,"AverageGoingforitShotDistanceinYards",2016
187,163,"Tom Hoge",15,267.3,673483,70,"AverageGoingforitShotDistanceinYards",2016
189,190,"Lucas Lee",9,267.4,192509,20,"AverageGoingforitShotDistanceinYards",2016
190,193,"Dawie van der Walt",16,267.6,635729,66,"AverageGoingforitShotDistanceinYards",2016
191,193,"Luke Guthrie",11,267.7,404777,42,"AverageGoingforitShotDistanceinYards",2016
191,193,"Charley Hoffman",14,267.7,790262,82,"AverageGoingforitShotDistanceinYards",2016
193,165,"Jeff Overton",17,268,820179,85,"AverageGoingforitShotDistanceinYards",2016
194,197,"Scott Langley",13,268.1,608147,63,"AverageGoingforitShotDistanceinYards",2016
195,198,"Matthew Fitzpatrick",7,268.2,260673,27,"AverageGoingforitShotDistanceinYards",2016
195,203,"Brian Stuard",8,268.2,183457,19,"AverageGoingforitShotDistanceinYards",2016
197,199,"Darron Stiles",10,268.4,48310,5,"AverageGoingforitShotDistanceinYards",2016
198,193,"Roberto Castro",16,269.2,891454,92,"AverageGoingforitShotDistanceinYards",2016
199,201,"Brice Garnett",9,269.6,242670,25,"AverageGoingforitShotDistanceinYards",2016
199,200,"Andres Gonzales",17,269.6,611346,63,"AverageGoingforitShotDistanceinYards",2016
199,201,"Bernd Wiesberger",7,269.6,194126,20,"AverageGoingforitShotDistanceinYards",2016
202,178,"Jamie Donaldson",8,270.1,369450,38,"AverageGoingforitShotDistanceinYards",2016
203,205,"Abraham Ancer",11,272.1,195891,20,"AverageGoingforitShotDistanceinYards",2016
204,204,"DH Lee",13,274.2,345540,35,"AverageGoingforitShotDistanceinYards",2016
205,206,"Andrew Landry",9,274.7,207653,21,"AverageGoingforitShotDistanceinYards",2016
206,207,"DJ Trahan",7,276.3,268561,27,"AverageGoingforitShotDistanceinYards",2016
207,208,"Andres Romero",8,281.5,354708,35,"AverageGoingforitShotDistanceinYards",2016
