"Back9Par4ScoringAverage_RANKTHISWEEK_2007","Back9Par4ScoringAverage_RANKLASTWEEK_2007","Back9Par4ScoringAverage_PLAYERNAME_2007","Back9Par4ScoringAverage_ROUNDS_2007","Back9Par4ScoringAverage_AVG_2007","Back9Par4ScoringAverage_TOTALSTROKES_2007","Back9Par4ScoringAverage_TOTALHOLES_2007","stat_name","year"
33,33,"Dicky Pride",71,4.04,1515,375,"Back9Par4ScoringAverage",2007
33,33,"Chris Riley",59,4.04,1253,310,"Back9Par4ScoringAverage",2007
33,33,"Michael Sim",52,4.04,1104,273,"Back9Par4ScoringAverage",2007
33,33,"Brandt Snedeker",105,4.04,2297,568,"Back9Par4ScoringAverage",2007
33,33,"Camilo Villegas",82,4.04,1786,442,"Back9Par4ScoringAverage",2007
33,33,"Nick Watney",87,4.04,1861,461,"Back9Par4ScoringAverage",2007
50,50,"Stephen Ames",81,4.05,1725,426,"Back9Par4ScoringAverage",2007
50,50,"Jeff Brehaut",59,4.05,1255,310,"Back9Par4ScoringAverage",2007
50,50,"Bart Bryant",87,4.05,1849,457,"Back9Par4ScoringAverage",2007
50,50,"Brian Davis",101,4.05,2169,535,"Back9Par4ScoringAverage",2007
50,50,"Glen Day",85,4.05,1833,453,"Back9Par4ScoringAverage",2007
50,50,"Ken Duke",112,4.05,2398,592,"Back9Par4ScoringAverage",2007
50,50,"Ernie Els",59,4.05,1303,322,"Back9Par4ScoringAverage",2007
50,50,"Robert Garrigus",95,4.05,2037,503,"Back9Par4ScoringAverage",2007
50,50,"Ryuji Imada",104,4.05,2228,550,"Back9Par4ScoringAverage",2007
50,50,"Doug LaBelle II",104,4.05,2260,558,"Back9Par4ScoringAverage",2007
50,50,"Craig Lile",77,4.05,1650,407,"Back9Par4ScoringAverage",2007
50,50,"Steve Lowery",74,4.05,1576,389,"Back9Par4ScoringAverage",2007
50,50,"Hunter Mahan",91,4.05,2016,498,"Back9Par4ScoringAverage",2007
50,50,"Jesper Parnevik",88,4.05,1881,464,"Back9Par4ScoringAverage",2007
50,50,"Joey Sindelar",75,4.05,1570,388,"Back9Par4ScoringAverage",2007
50,50,"David Toms",80,4.05,1725,426,"Back9Par4ScoringAverage",2007
66,66,"Cameron Beckman",96,4.06,2032,501,"Back9Par4ScoringAverage",2007
66,66,"Stewart Cink",91,4.06,1967,484,"Back9Par4ScoringAverage",2007
66,66,"Chris Couch",76,4.06,1640,404,"Back9Par4ScoringAverage",2007
66,66,"Bob Estes",88,4.06,1916,472,"Back9Par4ScoringAverage",2007
66,66,"Bill Haas",93,4.06,2002,493,"Back9Par4ScoringAverage",2007
66,66,"Padraig Harrington",64,4.06,1388,342,"Back9Par4ScoringAverage",2007
66,66,"Lee Janzen",66,4.06,1386,341,"Back9Par4ScoringAverage",2007
66,66,"Craig Kanada",109,4.06,2356,581,"Back9Par4ScoringAverage",2007
66,66,"Jerry Kelly",101,4.06,2267,558,"Back9Par4ScoringAverage",2007
66,66,"Cliff Kresge",107,4.06,2333,575,"Back9Par4ScoringAverage",2007
66,66,"Tom Lehman",62,4.06,1360,335,"Back9Par4ScoringAverage",2007
66,66,"Shaun Micheel",91,4.06,1894,467,"Back9Par4ScoringAverage",2007
66,66,"Phil Mickelson",73,4.06,1566,386,"Back9Par4ScoringAverage",2007
66,66,"Ian Poulter",63,4.06,1328,327,"Back9Par4ScoringAverage",2007
66,66,"Vijay Singh",102,4.06,2215,545,"Back9Par4ScoringAverage",2007
66,66,"Steve Stricker",81,4.06,1793,442,"Back9Par4ScoringAverage",2007
66,66,"Chris Tidland",59,4.06,1254,309,"Back9Par4ScoringAverage",2007
66,66,"Scott Verplank",82,4.06,1822,449,"Back9Par4ScoringAverage",2007
66,66,"Bubba Watson",80,4.06,1695,417,"Back9Par4ScoringAverage",2007
66,66,"Charlie Wi",90,4.06,1918,472,"Back9Par4ScoringAverage",2007
86,86,"Craig Barlow",52,4.07,1090,268,"Back9Par4ScoringAverage",2007
86,86,"Mark Calcavecchia",93,4.07,2054,505,"Back9Par4ScoringAverage",2007
86,86,"Bubba Dickerson",51,4.07,1090,268,"Back9Par4ScoringAverage",2007
86,86,"Jason Dufner",100,4.07,2158,530,"Back9Par4ScoringAverage",2007
86,86,"Mathew Goggin",97,4.07,2102,517,"Back9Par4ScoringAverage",2007
86,86,"Nathan Green",103,4.07,2244,551,"Back9Par4ScoringAverage",2007
86,86,"Trevor Immelman",74,4.07,1507,370,"Back9Par4ScoringAverage",2007
86,86,"Zach Johnson",76,4.07,1657,407,"Back9Par4ScoringAverage",2007
86,86,"Steve Marino",106,4.07,2297,564,"Back9Par4ScoringAverage",2007
86,86,"Corey Pavin",81,4.07,1768,434,"Back9Par4ScoringAverage",2007
86,86,"Pat Perez",84,4.07,1882,462,"Back9Par4ScoringAverage",2007
86,86,"Tim Petrovic",106,4.07,2310,568,"Back9Par4ScoringAverage",2007
86,86,"Tag Ridings",52,4.07,1086,267,"Back9Par4ScoringAverage",2007
86,86,"John Senden",97,4.07,2127,522,"Back9Par4ScoringAverage",2007
86,86,"Heath Slocum",101,4.07,2228,547,"Back9Par4ScoringAverage",2007
86,86,"Chris Stroud",66,4.07,1422,349,"Back9Par4ScoringAverage",2007
86,86,"Kirk Triplett",77,4.07,1619,398,"Back9Par4ScoringAverage",2007
86,86,"Johnson Wagner",97,4.07,2064,507,"Back9Par4ScoringAverage",2007
86,86,"Charles Warren",101,4.07,2187,538,"Back9Par4ScoringAverage",2007
86,86,"Mike Weir",82,4.07,1791,440,"Back9Par4ScoringAverage",2007
106,106,"Michael Allen",74,4.08,1590,390,"Back9Par4ScoringAverage",2007
106,106,"Aaron Baddeley",83,4.08,1805,442,"Back9Par4ScoringAverage",2007
106,106,"Briny Baird",115,4.08,2487,610,"Back9Par4ScoringAverage",2007
106,106,"Rich Barcelo",80,4.08,1710,419,"Back9Par4ScoringAverage",2007
106,106,"David Branshaw",83,4.08,1768,433,"Back9Par4ScoringAverage",2007
106,106,"Luke Donald",69,4.08,1517,372,"Back9Par4ScoringAverage",2007
106,106,"Harrison Frazar",88,4.08,1901,466,"Back9Par4ScoringAverage",2007
106,106,"Fred Funk",65,4.08,1485,364,"Back9Par4ScoringAverage",2007
106,106,"Robert Gamez",88,4.08,1894,464,"Back9Par4ScoringAverage",2007
106,106,"Lucas Glover",98,4.08,2078,509,"Back9Par4ScoringAverage",2007
106,106,"Scott Gutschewski",67,4.08,1444,354,"Back9Par4ScoringAverage",2007
106,106,"Tim Herron",98,4.08,2205,540,"Back9Par4ScoringAverage",2007
106,106,"Richard Johnson",93,4.08,2003,491,"Back9Par4ScoringAverage",2007
106,106,"Anthony Kim",93,4.08,2050,502,"Back9Par4ScoringAverage",2007
106,106,"Frank Lickliter II",95,4.08,2075,509,"Back9Par4ScoringAverage",2007
106,106,"Will Ma Kenzie",100,4.08,2216,543,"Back9Par4ScoringAverage",2007
106,106,"Shigeki Maruyama",84,4.08,1830,448,"Back9Par4ScoringAverage",2007
106,106,"Billy Mayfair",98,4.08,2152,528,"Back9Par4ScoringAverage",2007
106,106,"Kevin Na",84,4.08,1816,445,"Back9Par4ScoringAverage",2007
106,106,"Arron Oberholser",69,4.08,1547,379,"Back9Par4ScoringAverage",2007
106,106,"Greg Owen",81,4.08,1749,429,"Back9Par4ScoringAverage",2007
106,106,"Michael Putnam",96,4.08,2106,516,"Back9Par4ScoringAverage",2007
106,106,"Jeff Quinney",95,4.08,2058,505,"Back9Par4ScoringAverage",2007
106,106,"Justin Rose",63,4.08,1335,327,"Back9Par4ScoringAverage",2007
106,106,"Kevin Sutherland",85,4.08,1823,447,"Back9Par4ScoringAverage",2007
106,106,"DJ Trahan",99,4.08,2174,533,"Back9Par4ScoringAverage",2007
106,106,"Duffy Waldorf",69,4.08,1454,356,"Back9Par4ScoringAverage",2007
106,106,"Steve Wheatcroft",73,4.08,1544,378,"Back9Par4ScoringAverage",2007
134,134,"Jose Coceres",50,4.09,1113,272,"Back9Par4ScoringAverage",2007
134,134,"Brendon de Jonge",76,4.09,1628,398,"Back9Par4ScoringAverage",2007
134,134,"Sergio Garcia",68,4.09,1477,361,"Back9Par4ScoringAverage",2007
134,134,"Jeff Gove",103,4.09,2195,537,"Back9Par4ScoringAverage",2007
134,134,"JJ Henry",86,4.09,1908,466,"Back9Par4ScoringAverage",2007
134,134,"Daisuke Maruyama",86,4.09,1871,457,"Back9Par4ScoringAverage",2007
134,134,"George McNeill",95,4.09,2043,500,"Back9Par4ScoringAverage",2007
134,134,"John Merrick",92,4.09,1988,486,"Back9Par4ScoringAverage",2007
134,134,"Geoff Ogilvy",84,4.09,1791,438,"Back9Par4ScoringAverage",2007
134,134,"Jason Schultz",63,4.09,1361,333,"Back9Par4ScoringAverage",2007
134,134,"Brett Wetterich",88,4.09,1954,478,"Back9Par4ScoringAverage",2007
134,134,"Dean Wilson",92,4.09,2044,500,"Back9Par4ScoringAverage",2007
146,146,"Mark Brooks",53,4.1,1148,280,"Back9Par4ScoringAverage",2007
146,146,"Joe Durant",88,4.1,1957,477,"Back9Par4ScoringAverage",2007
146,146,"Steve Elkington",87,4.1,1904,464,"Back9Par4ScoringAverage",2007
146,146,"Matt Hendrix",63,4.1,1349,329,"Back9Par4ScoringAverage",2007
146,146,"Tom Johnson",74,4.1,1573,384,"Back9Par4ScoringAverage",2007
146,146,"Troy Matteson",87,4.1,1913,467,"Back9Par4ScoringAverage",2007
146,146,"Parker McLachlin",83,4.1,1783,435,"Back9Par4ScoringAverage",2007
146,146,"Rocco Mediate",72,4.1,1573,384,"Back9Par4ScoringAverage",2007
146,146,"Rod Pampling",92,4.1,2052,501,"Back9Par4ScoringAverage",2007
146,146,"Tom Pernice Jr",104,4.1,2308,563,"Back9Par4ScoringAverage",2007
146,146,"Ted Purdy",102,4.1,2195,535,"Back9Par4ScoringAverage",2007
146,146,"Darron Stiles",65,4.1,1416,345,"Back9Par4ScoringAverage",2007
158,158,"Stuart Appleby",74,4.11,1643,400,"Back9Par4ScoringAverage",2007
158,158,"Jonathan Byrd",73,4.11,1604,390,"Back9Par4ScoringAverage",2007
158,158,"Charles Howell III",89,4.11,1891,460,"Back9Par4ScoringAverage",2007
158,158,"John Mallinger",96,4.11,2094,510,"Back9Par4ScoringAverage",2007
158,158,"Bryce Molder",56,4.11,1200,292,"Back9Par4ScoringAverage",2007
158,158,"Kenny Perry",83,4.11,1820,443,"Back9Par4ScoringAverage",2007
164,164,"Chad Campbell",96,4.12,2051,498,"Back9Par4ScoringAverage",2007
164,164,"Paul Goydos",60,4.12,1311,318,"Back9Par4ScoringAverage",2007
164,164,"Mark Hensby",81,4.12,1763,428,"Back9Par4ScoringAverage",2007
164,164,"Charley Hoffman",97,4.12,2103,511,"Back9Par4ScoringAverage",2007
164,164,"Tripp Isenhour",86,4.12,1874,455,"Back9Par4ScoringAverage",2007
164,164,"Kyle Reifers",71,4.12,1546,375,"Back9Par4ScoringAverage",2007
164,164,"Vaughn Taylor",91,4.12,2022,491,"Back9Par4ScoringAverage",2007
164,164,"Jaco Van Zyl",51,4.12,1088,264,"Back9Par4ScoringAverage",2007
172,172,"Robert Allenby",90,4.13,2015,488,"Back9Par4ScoringAverage",2007
172,172,"Eric Axley",107,4.13,2357,571,"Back9Par4ScoringAverage",2007
172,172,"Jason Bohn",57,4.13,1246,302,"Back9Par4ScoringAverage",2007
172,172,"Paul Gow",70,4.13,1508,365,"Back9Par4ScoringAverage",2007
172,172,"Kevin Stadler",95,4.13,2066,500,"Back9Par4ScoringAverage",2007
172,172,"Paul Stankowski",52,4.13,1110,269,"Back9Par4ScoringAverage",2007
178,178,"Brian Bateman",55,4.14,1245,301,"Back9Par4ScoringAverage",2007
178,178,"Rich Beem",89,4.14,1991,481,"Back9Par4ScoringAverage",2007
178,178,"Andrew Buckle",77,4.14,1738,420,"Back9Par4ScoringAverage",2007
178,178,"Ben Curtis",80,4.14,1836,444,"Back9Par4ScoringAverage",2007
178,178,"Anders Hansen",55,4.14,1249,302,"Back9Par4ScoringAverage",2007
178,178,"Ryan Palmer",91,4.14,1974,477,"Back9Par4ScoringAverage",2007
178,178,"Brett Quigley",79,4.14,1749,422,"Back9Par4ScoringAverage",2007
178,178,"Jeff Sluman",60,4.14,1297,313,"Back9Par4ScoringAverage",2007
186,186,"Billy Andrade",88,4.15,1901,458,"Back9Par4ScoringAverage",2007
186,186,"Tom Byrum",50,4.15,1088,262,"Back9Par4ScoringAverage",2007
186,186,"John Daly",59,4.15,1317,317,"Back9Par4ScoringAverage",2007
186,186,"Davis Love III",66,4.15,1508,363,"Back9Par4ScoringAverage",2007
190,190,"Nick OHern",72,4.17,1579,379,"Back9Par4ScoringAverage",2007
191,191,"Jim Rutledge",59,4.18,1293,309,"Back9Par4ScoringAverage",2007
192,192,"Chris DiMarco",79,4.19,1737,415,"Back9Par4ScoringAverage",2007
192,192,"Henrik Stenson",52,4.19,1047,250,"Back9Par4ScoringAverage",2007
194,194,"Retief Goosen",50,4.2,1126,268,"Back9Par4ScoringAverage",2007
194,194,"Jose Maria Olazabal",52,4.2,1108,264,"Back9Par4ScoringAverage",2007
196,196,"Todd Hamilton",76,4.24,1702,401,"Back9Par4ScoringAverage",2007
