"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2010","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2010","TotalMoneyOfficialandUnofficial_PLAYERNAME_2010","TotalMoneyOfficialandUnofficial_EVENTS_2010","TotalMoneyOfficialandUnofficial_MONEY_2010","stat_name","year"
32,31,"Martin Kaymer",13,2636960,"TotalMoneyOfficialandUnofficial",2010
33,32,"Ryan Moore",25,2612323,"TotalMoneyOfficialandUnofficial",2010
34,33,"Charley Hoffman",24,2559646,"TotalMoneyOfficialandUnofficial",2010
35,34,"Martin Laird",27,2540928,"TotalMoneyOfficialandUnofficial",2010
36,36,"Heath Slocum",27,2480187,"TotalMoneyOfficialandUnofficial",2010
37,38,"KJ Choi",25,2419712,"TotalMoneyOfficialandUnofficial",2010
38,37,"Geoff Ogilvy",19,2393045,"TotalMoneyOfficialandUnofficial",2010
39,39,"Brian Davis",34,2265516,"TotalMoneyOfficialandUnofficial",2010
40,40,"Ricky Barnes",31,2176445,"TotalMoneyOfficialandUnofficial",2010
41,41,"Brendon de Jonge",32,2167978,"TotalMoneyOfficialandUnofficial",2010
42,42,"Kevin Na",27,2093815,"TotalMoneyOfficialandUnofficial",2010
43,43,"Tiger Woods",15,2090479,"TotalMoneyOfficialandUnofficial",2010
44,44,"Carl Pettersson",31,2074465,"TotalMoneyOfficialandUnofficial",2010
45,45,"Stuart Appleby",33,2044825,"TotalMoneyOfficialandUnofficial",2010
46,46,"Sean OHair",26,2041540,"TotalMoneyOfficialandUnofficial",2010
47,47,"David Toms",27,1948498,"TotalMoneyOfficialandUnofficial",2010
48,48,"Jason Bohn",26,1941263,"TotalMoneyOfficialandUnofficial",2010
49,49,"DJ Trahan",28,1857193,"TotalMoneyOfficialandUnofficial",2010
50,50,"Vaughn Taylor",26,1838861,"TotalMoneyOfficialandUnofficial",2010
51,54,"Scott Verplank",24,1795690,"TotalMoneyOfficialandUnofficial",2010
52,51,"Charl Schwartzel",12,1788045,"TotalMoneyOfficialandUnofficial",2010
53,52,"Stewart Cink",25,1778636,"TotalMoneyOfficialandUnofficial",2010
54,53,"Francesco Molinari",10,1768696,"TotalMoneyOfficialandUnofficial",2010
55,55,"Freddie Jacobson",24,1666252,"TotalMoneyOfficialandUnofficial",2010
56,56,"Arjun Atwal",16,1659643,"TotalMoneyOfficialandUnofficial",2010
57,57,"Charlie Wi",28,1646492,"TotalMoneyOfficialandUnofficial",2010
58,62,"Rory Sabbatini",27,1633058,"TotalMoneyOfficialandUnofficial",2010
59,58,"Brandt Snedeker",26,1602690,"TotalMoneyOfficialandUnofficial",2010
60,59,"Robert Garrigus",22,1583275,"TotalMoneyOfficialandUnofficial",2010
61,60,"Kevin Streelman",29,1564849,"TotalMoneyOfficialandUnofficial",2010
62,61,"Charles Howell III",29,1557211,"TotalMoneyOfficialandUnofficial",2010
63,63,"Marc Leishman",27,1544837,"TotalMoneyOfficialandUnofficial",2010
64,64,"Jonathan Byrd",26,1534981,"TotalMoneyOfficialandUnofficial",2010
65,65,"Brian Gay",30,1521663,"TotalMoneyOfficialandUnofficial",2010
66,66,"Lucas Glover",23,1511275,"TotalMoneyOfficialandUnofficial",2010
67,67,"Steve Marino",24,1479239,"TotalMoneyOfficialandUnofficial",2010
68,68,"Louis Oosthuizen",6,1459177,"TotalMoneyOfficialandUnofficial",2010
69,69,"Padraig Harrington",20,1458653,"TotalMoneyOfficialandUnofficial",2010
70,70,"Michael Sim",22,1433176,"TotalMoneyOfficialandUnofficial",2010
71,71,"Bryce Molder",26,1428438,"TotalMoneyOfficialandUnofficial",2010
72,72,"YE Yang",23,1406976,"TotalMoneyOfficialandUnofficial",2010
73,78,"Davis Love III",26,1350722,"TotalMoneyOfficialandUnofficial",2010
74,73,"Vijay Singh",24,1334262,"TotalMoneyOfficialandUnofficial",2010
75,74,"John Senden",31,1333558,"TotalMoneyOfficialandUnofficial",2010
76,75,"Tom Gillis",28,1287396,"TotalMoneyOfficialandUnofficial",2010
77,76,"Alex Prugh",28,1272606,"TotalMoneyOfficialandUnofficial",2010
78,77,"Angel Cabrera",19,1266440,"TotalMoneyOfficialandUnofficial",2010
79,84,"Jerry Kelly",30,1261898,"TotalMoneyOfficialandUnofficial",2010
80,79,"Matt Jones",27,1215743,"TotalMoneyOfficialandUnofficial",2010
81,80,"Spencer Levin",31,1199672,"TotalMoneyOfficialandUnofficial",2010
82,81,"John Rollins",26,1182736,"TotalMoneyOfficialandUnofficial",2010
83,82,"Cameron Beckman",25,1158485,"TotalMoneyOfficialandUnofficial",2010
84,83,"Rocco Mediate",25,1138067,"TotalMoneyOfficialandUnofficial",2010
85,85,"Jason Dufner",25,1121695,"TotalMoneyOfficialandUnofficial",2010
86,86,"Paul Goydos",25,1121250,"TotalMoneyOfficialandUnofficial",2010
87,87,"Boo Weekley",29,1119396,"TotalMoneyOfficialandUnofficial",2010
88,88,"Kris Blanks",30,1109178,"TotalMoneyOfficialandUnofficial",2010
89,89,"Bill Lunde",29,1104874,"TotalMoneyOfficialandUnofficial",2010
90,94,"Justin Leonard",28,1098945,"TotalMoneyOfficialandUnofficial",2010
91,90,"Robert Karlsson",12,1081920,"TotalMoneyOfficialandUnofficial",2010
92,105,"Kenny Perry",21,1055061,"TotalMoneyOfficialandUnofficial",2010
93,91,"JJ Henry",27,1035688,"TotalMoneyOfficialandUnofficial",2010
94,92,"Tim Petrovic",32,1028960,"TotalMoneyOfficialandUnofficial",2010
95,93,"Ryuji Imada",28,1028869,"TotalMoneyOfficialandUnofficial",2010
96,95,"Shaun Micheel",21,1025500,"TotalMoneyOfficialandUnofficial",2010
97,114,"David Duval",25,1005834,"TotalMoneyOfficialandUnofficial",2010
98,96,"Josh Teater",31,1005323,"TotalMoneyOfficialandUnofficial",2010
99,97,"Chris Riley",24,1001582,"TotalMoneyOfficialandUnofficial",2010
100,98,"Greg Chalmers",27,989415,"TotalMoneyOfficialandUnofficial",2010
101,99,"Andres Romero",21,979170,"TotalMoneyOfficialandUnofficial",2010
102,100,"DA Points",29,975433,"TotalMoneyOfficialandUnofficial",2010
103,101,"Webb Simpson",31,972962,"TotalMoneyOfficialandUnofficial",2010
104,102,"Derek Lamely",28,972961,"TotalMoneyOfficialandUnofficial",2010
105,103,"Ben Curtis",25,972136,"TotalMoneyOfficialandUnofficial",2010
106,104,"Chad Campbell",28,971154,"TotalMoneyOfficialandUnofficial",2010
107,106,"Blake Adams",26,963593,"TotalMoneyOfficialandUnofficial",2010
108,107,"Steve Elkington",22,955084,"TotalMoneyOfficialandUnofficial",2010
109,108,"Graham DeLaet",28,954011,"TotalMoneyOfficialandUnofficial",2010
110,109,"Pat Perez",27,947588,"TotalMoneyOfficialandUnofficial",2010
111,110,"Chris Stroud",27,942082,"TotalMoneyOfficialandUnofficial",2010
112,111,"Jimmy Walker",27,937987,"TotalMoneyOfficialandUnofficial",2010
113,112,"Sergio Garcia",15,936845,"TotalMoneyOfficialandUnofficial",2010
114,113,"Kevin Stadler",28,931720,"TotalMoneyOfficialandUnofficial",2010
115,115,"Stephen Ames",23,916527,"TotalMoneyOfficialandUnofficial",2010
116,116,"Alex Cejka",28,904253,"TotalMoneyOfficialandUnofficial",2010
117,117,"Chris Couch",23,888146,"TotalMoneyOfficialandUnofficial",2010
118,118,"Henrik Stenson",17,883070,"TotalMoneyOfficialandUnofficial",2010
119,119,"Aaron Baddeley",26,879317,"TotalMoneyOfficialandUnofficial",2010
120,120,"Garrett Willis",24,871763,"TotalMoneyOfficialandUnofficial",2010
121,121,"JP Hayes",25,862523,"TotalMoneyOfficialandUnofficial",2010
122,122,"Matt Bettencourt",32,855901,"TotalMoneyOfficialandUnofficial",2010
123,123,"Michael Connell",25,846459,"TotalMoneyOfficialandUnofficial",2010
124,124,"Corey Pavin",8,839193,"TotalMoneyOfficialandUnofficial",2010
125,125,"Dean Wilson",18,832640,"TotalMoneyOfficialandUnofficial",2010
126,126,"Kevin Sutherland",25,818682,"TotalMoneyOfficialandUnofficial",2010
127,127,"Chad Collins",26,815961,"TotalMoneyOfficialandUnofficial",2010
128,128,"Edoardo Molinari",10,814018,"TotalMoneyOfficialandUnofficial",2010
129,129,"Gregory Havret",2,810000,"TotalMoneyOfficialandUnofficial",2010
130,130,"Jeff Maggert",28,801579,"TotalMoneyOfficialandUnofficial",2010
131,131,"Roland Thatcher",26,796157,"TotalMoneyOfficialandUnofficial",2010
132,132,"Mark Wilson",28,789681,"TotalMoneyOfficialandUnofficial",2010
133,133,"Joe Durant",19,788755,"TotalMoneyOfficialandUnofficial",2010
134,134,"Troy Merritt",29,786977,"TotalMoneyOfficialandUnofficial",2010
135,135,"Johnson Wagner",29,758802,"TotalMoneyOfficialandUnofficial",2010
136,136,"Briny Baird",29,758577,"TotalMoneyOfficialandUnofficial",2010
137,137,"Richard Johnson",29,754515,"TotalMoneyOfficialandUnofficial",2010
138,138,"Nick OHern",12,748633,"TotalMoneyOfficialandUnofficial",2010
139,139,"Troy Matteson",28,736060,"TotalMoneyOfficialandUnofficial",2010
140,140,"Peter Hanson",10,735289,"TotalMoneyOfficialandUnofficial",2010
141,141,"Woody Austin",29,727352,"TotalMoneyOfficialandUnofficial",2010
142,142,"Michael Allen",17,726631,"TotalMoneyOfficialandUnofficial",2010
143,143,"Aron Price",23,713737,"TotalMoneyOfficialandUnofficial",2010
144,144,"Bob Estes",26,701158,"TotalMoneyOfficialandUnofficial",2010
145,145,"Billy Mayfair",27,692231,"TotalMoneyOfficialandUnofficial",2010
146,146,"Paul Stankowski",19,691591,"TotalMoneyOfficialandUnofficial",2010
147,147,"John Mallinger",30,684687,"TotalMoneyOfficialandUnofficial",2010
148,148,"Scott Piercy",29,676432,"TotalMoneyOfficialandUnofficial",2010
149,149,"George McNeill",29,664854,"TotalMoneyOfficialandUnofficial",2010
150,150,"John Merrick",32,663815,"TotalMoneyOfficialandUnofficial",2010
151,151,"Tom Pernice Jr",22,662730,"TotalMoneyOfficialandUnofficial",2010
152,152,"Lee Janzen",28,653195,"TotalMoneyOfficialandUnofficial",2010
153,153,"Scott McCarron",30,647543,"TotalMoneyOfficialandUnofficial",2010
154,164,"Mike Weir",20,645342,"TotalMoneyOfficialandUnofficial",2010
155,154,"Joe Ogilvie",33,641797,"TotalMoneyOfficialandUnofficial",2010
156,155,"Nathan Green",27,636180,"TotalMoneyOfficialandUnofficial",2010
157,156,"Cameron Percy",26,625262,"TotalMoneyOfficialandUnofficial",2010
158,157,"Jeff Quinney",30,610866,"TotalMoneyOfficialandUnofficial",2010
159,158,"Brett Quigley",30,597296,"TotalMoneyOfficialandUnofficial",2010
160,159,"Chris Tidland",25,588291,"TotalMoneyOfficialandUnofficial",2010
161,160,"Alvaro Quiros",10,586264,"TotalMoneyOfficialandUnofficial",2010
162,161,"Charles Warren",22,579616,"TotalMoneyOfficialandUnofficial",2010
163,162,"Michael Letzig",28,568729,"TotalMoneyOfficialandUnofficial",2010
164,163,"Will Ma Kenzie",24,562504,"TotalMoneyOfficialandUnofficial",2010
165,165,"Nicholas Thompson",30,551476,"TotalMoneyOfficialandUnofficial",2010
166,166,"Brian Stuard",28,536497,"TotalMoneyOfficialandUnofficial",2010
167,180,"Chris DiMarco",26,534205,"TotalMoneyOfficialandUnofficial",2010
168,167,"Trevor Immelman",20,532171,"TotalMoneyOfficialandUnofficial",2010
169,168,"James Nitties",31,530034,"TotalMoneyOfficialandUnofficial",2010
170,169,"James Driscoll",27,525625,"TotalMoneyOfficialandUnofficial",2010
171,170,"Fred Couples",8,515406,"TotalMoneyOfficialandUnofficial",2010
172,171,"Brett Wetterich",16,510672,"TotalMoneyOfficialandUnofficial",2010
173,172,"Mathew Goggin",29,488537,"TotalMoneyOfficialandUnofficial",2010
174,173,"Thongchai Jaidee",9,473685,"TotalMoneyOfficialandUnofficial",2010
175,174,"Oliver Wilson",9,464472,"TotalMoneyOfficialandUnofficial",2010
176,175,"Matt Every",18,456847,"TotalMoneyOfficialandUnofficial",2010
177,176,"Jarrod Lyle",19,450260,"TotalMoneyOfficialandUnofficial",2010
178,177,"Steve Flesch",25,440374,"TotalMoneyOfficialandUnofficial",2010
179,178,"Jeev Milkha Singh",19,420245,"TotalMoneyOfficialandUnofficial",2010
180,179,"Miguel Angel Jimenez",9,415250,"TotalMoneyOfficialandUnofficial",2010
181,181,"Steve Wheatcroft",27,408595,"TotalMoneyOfficialandUnofficial",2010
182,182,"Ross Fisher",13,404996,"TotalMoneyOfficialandUnofficial",2010
183,183,"Jay Williamson",24,404498,"TotalMoneyOfficialandUnofficial",2010
184,184,"Tim Herron",24,391502,"TotalMoneyOfficialandUnofficial",2010
185,185,"Ryo Ishikawa",11,380430,"TotalMoneyOfficialandUnofficial",2010
186,186,"Richie Ramsay",1,372500,"TotalMoneyOfficialandUnofficial",2010
187,187,"Roger Tambellini",26,370736,"TotalMoneyOfficialandUnofficial",2010
188,188,"Michael Bradley",24,360845,"TotalMoneyOfficialandUnofficial",2010
189,189,"Tom Lehman",9,356785,"TotalMoneyOfficialandUnofficial",2010
190,190,"Bob Heintz",3,355047,"TotalMoneyOfficialandUnofficial",2010
191,191,"WC Liang",5,347186,"TotalMoneyOfficialandUnofficial",2010
192,192,"Cameron Tringale",23,332618,"TotalMoneyOfficialandUnofficial",2010
193,193,"Martin Flores",27,323673,"TotalMoneyOfficialandUnofficial",2010
194,194,"Mathias Gronberg",22,322130,"TotalMoneyOfficialandUnofficial",2010
195,195,"Yuta Ikeda",12,319213,"TotalMoneyOfficialandUnofficial",2010
196,196,"Daniel Chopra",28,311405,"TotalMoneyOfficialandUnofficial",2010
197,197,"Skip Kendall",19,309439,"TotalMoneyOfficialandUnofficial",2010
198,198,"Ted Purdy",30,307677,"TotalMoneyOfficialandUnofficial",2010
199,199,"Simon Dyson",8,304321,"TotalMoneyOfficialandUnofficial",2010
200,200,"Rod Pampling",26,299264,"TotalMoneyOfficialandUnofficial",2010
201,201,"Garth Mulroy",20,287118,"TotalMoneyOfficialandUnofficial",2010
202,202,"Omar Uresti",28,283455,"TotalMoneyOfficialandUnofficial",2010
203,304,"Darren Clarke",3,278275,"TotalMoneyOfficialandUnofficial",2010
204,203,"Greg Owen",28,273835,"TotalMoneyOfficialandUnofficial",2010
205,204,"Mardan Mamat",2,263500,"TotalMoneyOfficialandUnofficial",2010
206,205,"Ross McGowan",6,259722,"TotalMoneyOfficialandUnofficial",2010
207,206,"Kirk Triplett",11,258873,"TotalMoneyOfficialandUnofficial",2010
208,207,"Soren Kjeldsen",7,246989,"TotalMoneyOfficialandUnofficial",2010
209,208,"Alistair Presnell",2,246050,"TotalMoneyOfficialandUnofficial",2010
210,209,"Mark Hensby",13,228384,"TotalMoneyOfficialandUnofficial",2010
211,210,"Ken Duke",5,220777,"TotalMoneyOfficialandUnofficial",2010
212,211,"Henrik Bjornstad",26,215913,"TotalMoneyOfficialandUnofficial",2010
213,212,"Kent Jones",10,213746,"TotalMoneyOfficialandUnofficial",2010
214,213,"Seung Yul Noh",7,211622,"TotalMoneyOfficialandUnofficial",2010
215,214,"Nick Price",2,204000,"TotalMoneyOfficialandUnofficial",2010
216,215,"Harrison Frazar",17,201280,"TotalMoneyOfficialandUnofficial",2010
217,216,"Cliff Kresge",17,199584,"TotalMoneyOfficialandUnofficial",2010
218,217,"Mark OMeara",5,196500,"TotalMoneyOfficialandUnofficial",2010
219,243,"Mark Calcavecchia",17,192480,"TotalMoneyOfficialandUnofficial",2010
220,218,"Rich Barcelo",25,188892,"TotalMoneyOfficialandUnofficial",2010
221,219,"Robert Rock",1,186239,"TotalMoneyOfficialandUnofficial",2010
222,220,"Craig Barlow",11,184622,"TotalMoneyOfficialandUnofficial",2010
223,221,"Anders Hansen",7,182750,"TotalMoneyOfficialandUnofficial",2010
224,222,"Fredrik Andersson Hed",3,177557,"TotalMoneyOfficialandUnofficial",2010
225,223,"Jeff Klauk",14,173676,"TotalMoneyOfficialandUnofficial",2010
226,224,"Soren Hansen",7,170750,"TotalMoneyOfficialandUnofficial",2010
227,225,"Tim Wilkinson",16,165706,"TotalMoneyOfficialandUnofficial",2010
228,267,"Fred Funk",7,164053,"TotalMoneyOfficialandUnofficial",2010
229,226,"John Daly",20,158587,"TotalMoneyOfficialandUnofficial",2010
230,227,"Tom Watson",3,149371,"TotalMoneyOfficialandUnofficial",2010
231,228,"Stephen Gallacher",2,149245,"TotalMoneyOfficialandUnofficial",2010
232,229,"Glen Day",14,147777,"TotalMoneyOfficialandUnofficial",2010
233,230,"Richard Green",1,145714,"TotalMoneyOfficialandUnofficial",2010
234,231,"Simon Khan",5,143021,"TotalMoneyOfficialandUnofficial",2010
235,232,"Craig Bowden",21,140935,"TotalMoneyOfficialandUnofficial",2010
236,233,"Marcus Fraser",3,135250,"TotalMoneyOfficialandUnofficial",2010
237,234,"Brenden Pappas",24,133584,"TotalMoneyOfficialandUnofficial",2010
238,235,"Rich Beem",11,128877,"TotalMoneyOfficialandUnofficial",2010
239,236,"Matt Weibring",10,128328,"TotalMoneyOfficialandUnofficial",2010
240,237,"Carlos Franco",12,128232,"TotalMoneyOfficialandUnofficial",2010
241,238,"David Horsey",3,123950,"TotalMoneyOfficialandUnofficial",2010
242,239,"David Lutterus",26,123170,"TotalMoneyOfficialandUnofficial",2010
243,240,"Siddikur Rahman",1,121250,"TotalMoneyOfficialandUnofficial",2010
244,241,"Gary Woodland",9,120815,"TotalMoneyOfficialandUnofficial",2010
245,242,"Brad Faxon",24,120482,"TotalMoneyOfficialandUnofficial",2010
246,244,"Steve Lowery",25,118602,"TotalMoneyOfficialandUnofficial",2010
247,245,"Katsumasa Miyamoto",3,114500,"TotalMoneyOfficialandUnofficial",2010
248,246,"Chez Reavie",15,112994,"TotalMoneyOfficialandUnofficial",2010
249,247,"Vance Veazey",23,111370,"TotalMoneyOfficialandUnofficial",2010
250,248,"Marco Dawson",10,108160,"TotalMoneyOfficialandUnofficial",2010
251,249,"Andrew Dodt",2,103500,"TotalMoneyOfficialandUnofficial",2010
252,250,"Rhys Davies",5,103012,"TotalMoneyOfficialandUnofficial",2010
253,251,"Gregory Bourdy",3,101975,"TotalMoneyOfficialandUnofficial",2010
254,252,"Robert Gamez",8,101700,"TotalMoneyOfficialandUnofficial",2010
255,253,"Gonzalo Fdez Castano",3,99633,"TotalMoneyOfficialandUnofficial",2010
256,254,"Kiradech Aphibarnrat",2,99000,"TotalMoneyOfficialandUnofficial",2010
257,255,"Sam Saunders",7,95226,"TotalMoneyOfficialandUnofficial",2010
258,256,"Pariya Junhasavasdikul",2,93250,"TotalMoneyOfficialandUnofficial",2010
259,257,"Alexander Noren",3,92250,"TotalMoneyOfficialandUnofficial",2010
260,258,"Jeff Gove",22,92155,"TotalMoneyOfficialandUnofficial",2010
261,259,"Jerod Turner",21,91343,"TotalMoneyOfficialandUnofficial",2010
262,260,"Jaco Van Zyl",1,90000,"TotalMoneyOfficialandUnofficial",2010
263,261,"Thaworn Wiratchant",2,89500,"TotalMoneyOfficialandUnofficial",2010
264,262,"Pablo Martin Benavides",4,88907,"TotalMoneyOfficialandUnofficial",2010
265,263,"Ignacio Garrido",1,87840,"TotalMoneyOfficialandUnofficial",2010
266,264,"Tetsuji Hiratsuka",3,86500,"TotalMoneyOfficialandUnofficial",2010
267,265,"Jason Gore",11,82213,"TotalMoneyOfficialandUnofficial",2010
268,266,"KT Kim",3,82102,"TotalMoneyOfficialandUnofficial",2010
269,268,"Todd Hamilton",20,77608,"TotalMoneyOfficialandUnofficial",2010
270,NA,"Greg Norman",1,77500,"TotalMoneyOfficialandUnofficial",2010
271,269,"Erik Compton",8,77245,"TotalMoneyOfficialandUnofficial",2010
272,270,"Chris Wilson",26,76481,"TotalMoneyOfficialandUnofficial",2010
273,271,"Frank Lickliter II",6,74721,"TotalMoneyOfficialandUnofficial",2010
274,272,"Justin Bolli",23,73990,"TotalMoneyOfficialandUnofficial",2010
275,273,"Kevin Johnson",26,69806,"TotalMoneyOfficialandUnofficial",2010
276,274,"Brent Delahoussaye",22,69708,"TotalMoneyOfficialandUnofficial",2010
277,275,"Mike Small",8,69665,"TotalMoneyOfficialandUnofficial",2010
278,276,"John Huston",13,69249,"TotalMoneyOfficialandUnofficial",2010
279,277,"Kyle Stanley",4,68090,"TotalMoneyOfficialandUnofficial",2010
280,278,"Brandt Jobe",2,60317,"TotalMoneyOfficialandUnofficial",2010
281,279,"Brendan Jones",1,60200,"TotalMoneyOfficialandUnofficial",2010
282,280,"Hiroyuki Fujita",5,59118,"TotalMoneyOfficialandUnofficial",2010
283,281,"Shane Bertsch",4,57108,"TotalMoneyOfficialandUnofficial",2010
284,282,"Alejandro Canizares",2,55956,"TotalMoneyOfficialandUnofficial",2010
285,283,"Billy Andrade",2,55000,"TotalMoneyOfficialandUnofficial",2010
286,284,"Guy Boros",7,54833,"TotalMoneyOfficialandUnofficial",2010
287,285,"Chris Kirk",1,54480,"TotalMoneyOfficialandUnofficial",2010
288,286,"Parker McLachlin",20,53291,"TotalMoneyOfficialandUnofficial",2010
289,287,"Andrew McLardy",21,53106,"TotalMoneyOfficialandUnofficial",2010
290,288,"Peter Jacobsen",1,52500,"TotalMoneyOfficialandUnofficial",2010
291,289,"Greg Kraft",22,52176,"TotalMoneyOfficialandUnofficial",2010
292,290,"Darren Fichardt",2,51000,"TotalMoneyOfficialandUnofficial",2010
292,290,"Chih Bing Lam",1,51000,"TotalMoneyOfficialandUnofficial",2010
294,292,"John Cook",1,50000,"TotalMoneyOfficialandUnofficial",2010
294,292,"Shaaban Hussin",1,50000,"TotalMoneyOfficialandUnofficial",2010
296,294,"Chris Baryla",8,49254,"TotalMoneyOfficialandUnofficial",2010
297,295,"Michael Putnam",2,48850,"TotalMoneyOfficialandUnofficial",2010
298,296,"Bradley Dredge",1,48000,"TotalMoneyOfficialandUnofficial",2010
298,296,"Marcel Siem",1,48000,"TotalMoneyOfficialandUnofficial",2010
300,298,"Mark Brooks",14,46360,"TotalMoneyOfficialandUnofficial",2010
301,299,"Jamie Lovemark",4,45400,"TotalMoneyOfficialandUnofficial",2010
302,300,"Fran Quinn",7,45096,"TotalMoneyOfficialandUnofficial",2010
303,301,"Chris Wood",5,45000,"TotalMoneyOfficialandUnofficial",2010
304,302,"Kevin Chappell",2,44000,"TotalMoneyOfficialandUnofficial",2010
304,302,"John Ellis",1,44000,"TotalMoneyOfficialandUnofficial",2010
306,305,"Robert Damron",5,42446,"TotalMoneyOfficialandUnofficial",2010
307,306,"James Kingston",1,42250,"TotalMoneyOfficialandUnofficial",2010
308,307,"Steve Allan",2,42000,"TotalMoneyOfficialandUnofficial",2010
309,308,"Hennie Otto",1,40750,"TotalMoneyOfficialandUnofficial",2010
310,309,"Dicky Pride",6,40120,"TotalMoneyOfficialandUnofficial",2010
311,310,"Jonathan Kaye",7,38989,"TotalMoneyOfficialandUnofficial",2010
312,311,"Ben Martin",3,37500,"TotalMoneyOfficialandUnofficial",2010
312,311,"William McGirt",2,37500,"TotalMoneyOfficialandUnofficial",2010
314,313,"Alexandre Rocha",2,37040,"TotalMoneyOfficialandUnofficial",2010
315,314,"Matteo Manassero",2,36500,"TotalMoneyOfficialandUnofficial",2010
316,315,"Michael Jonzon",1,35875,"TotalMoneyOfficialandUnofficial",2010
317,316,"Shunsuke Sonoda",2,34750,"TotalMoneyOfficialandUnofficial",2010
318,317,"Bobby Gates",2,34722,"TotalMoneyOfficialandUnofficial",2010
319,318,"Toru Taniguchi",2,34720,"TotalMoneyOfficialandUnofficial",2010
320,319,"Shane Lowry",2,33792,"TotalMoneyOfficialandUnofficial",2010
320,319,"Colm Moriarty",1,33792,"TotalMoneyOfficialandUnofficial",2010
322,321,"Benjamin Fox",3,33540,"TotalMoneyOfficialandUnofficial",2010
323,322,"Michio Matsumura",1,33500,"TotalMoneyOfficialandUnofficial",2010
324,323,"Todd Fischer",2,31200,"TotalMoneyOfficialandUnofficial",2010
325,324,"Colin Montgomerie",3,30978,"TotalMoneyOfficialandUnofficial",2010
326,325,"Danny Willett",2,30250,"TotalMoneyOfficialandUnofficial",2010
327,326,"Jim Carter",5,29285,"TotalMoneyOfficialandUnofficial",2010
328,327,"John Morse",5,28998,"TotalMoneyOfficialandUnofficial",2010
329,328,"Tag Ridings",1,28594,"TotalMoneyOfficialandUnofficial",2010
330,329,"Jim Herman",2,28385,"TotalMoneyOfficialandUnofficial",2010
331,330,"Kang Chun Wu",1,27750,"TotalMoneyOfficialandUnofficial",2010
332,331,"Chao Li",1,26500,"TotalMoneyOfficialandUnofficial",2010
333,332,"Jhonattan Vegas",1,26483,"TotalMoneyOfficialandUnofficial",2010
334,333,"Hao Yuan",1,25500,"TotalMoneyOfficialandUnofficial",2010
335,334,"Joseph Bramlett",3,25000,"TotalMoneyOfficialandUnofficial",2010
335,334,"Andres Gonzales",1,25000,"TotalMoneyOfficialandUnofficial",2010
