"Scrambling30ydsRTPScore_RANKTHISWEEK_2006","Scrambling30ydsRTPScore_RANKLASTWEEK_2006","Scrambling30ydsRTPScore_PLAYERNAME_2006","Scrambling30ydsRTPScore_ROUNDS_2006","Scrambling30ydsRTPScore_AVGRTP_2006","Scrambling30ydsRTPScore_TOTALHOLES_2006","Scrambling30ydsRTPScore_TOTALRTP_2006","stat_name","year"
47,47,"Jerry Kelly",100,0.818,66,54,"Scrambling30ydsRTPScore",2006
48,48,"Fred Couples",52,0.821,28,23,"Scrambling30ydsRTPScore",2006
49,49,"Nick Watney",97,0.823,79,65,"Scrambling30ydsRTPScore",2006
50,50,"Tim Petrovic",95,0.825,114,94,"Scrambling30ydsRTPScore",2006
51,51,"Brian Davis",92,0.828,93,77,"Scrambling30ydsRTPScore",2006
51,51,"Chris DiMarco",83,0.828,58,48,"Scrambling30ydsRTPScore",2006
53,53,"Omar Uresti",61,0.829,41,34,"Scrambling30ydsRTPScore",2006
54,54,"Kevin Sutherland",100,0.83,94,78,"Scrambling30ydsRTPScore",2006
55,55,"JL Lewis",57,0.831,77,64,"Scrambling30ydsRTPScore",2006
55,55,"Dean Wilson",115,0.831,118,98,"Scrambling30ydsRTPScore",2006
55,55,"Mark Wilson",79,0.831,83,69,"Scrambling30ydsRTPScore",2006
58,58,"Tim Herron",82,0.835,79,66,"Scrambling30ydsRTPScore",2006
59,59,"Mark OMeara",52,0.836,55,46,"Scrambling30ydsRTPScore",2006
60,60,"Richard Johnson",94,0.837,98,82,"Scrambling30ydsRTPScore",2006
61,61,"Aaron Baddeley",78,0.839,93,78,"Scrambling30ydsRTPScore",2006
61,61,"Joe Durant",101,0.839,62,52,"Scrambling30ydsRTPScore",2006
63,63,"Tiger Woods",55,0.84,25,21,"Scrambling30ydsRTPScore",2006
64,64,"Kenny Perry",73,0.843,51,43,"Scrambling30ydsRTPScore",2006
65,65,"Peter Lonard",77,0.846,91,77,"Scrambling30ydsRTPScore",2006
66,66,"Woody Austin",107,0.849,106,90,"Scrambling30ydsRTPScore",2006
67,67,"Jon Mills",68,0.852,81,69,"Scrambling30ydsRTPScore",2006
68,68,"Robert Damron",91,0.853,95,81,"Scrambling30ydsRTPScore",2006
69,69,"Justin Leonard",83,0.856,90,77,"Scrambling30ydsRTPScore",2006
70,70,"Todd Fischer",101,0.857,126,108,"Scrambling30ydsRTPScore",2006
70,70,"Joe Ogilvie",95,0.857,91,78,"Scrambling30ydsRTPScore",2006
72,72,"Jonathan Byrd",66,0.86,50,43,"Scrambling30ydsRTPScore",2006
72,72,"Len Mattiace",59,0.86,86,74,"Scrambling30ydsRTPScore",2006
72,72,"Carl Pettersson",95,0.86,93,80,"Scrambling30ydsRTPScore",2006
75,75,"Shaun Micheel",96,0.862,94,81,"Scrambling30ydsRTPScore",2006
76,76,"David Branshaw",98,0.863,80,69,"Scrambling30ydsRTPScore",2006
76,76,"Charles Warren",93,0.863,73,63,"Scrambling30ydsRTPScore",2006
78,78,"Kent Jones",103,0.87,100,87,"Scrambling30ydsRTPScore",2006
79,79,"Jeff Gove",91,0.871,70,61,"Scrambling30ydsRTPScore",2006
79,79,"Roger Tambellini",64,0.871,70,61,"Scrambling30ydsRTPScore",2006
81,81,"Brandt Jobe",91,0.872,78,68,"Scrambling30ydsRTPScore",2006
82,82,"Chad Campbell",91,0.875,88,77,"Scrambling30ydsRTPScore",2006
82,82,"Freddie Jacobson",56,0.875,64,56,"Scrambling30ydsRTPScore",2006
84,84,"Michael Connell",51,0.877,57,50,"Scrambling30ydsRTPScore",2006
85,85,"DA Points",82,0.879,91,80,"Scrambling30ydsRTPScore",2006
86,86,"Arron Oberholser",82,0.88,75,66,"Scrambling30ydsRTPScore",2006
87,87,"Vaughn Taylor",88,0.881,118,104,"Scrambling30ydsRTPScore",2006
88,88,"Dudley Hart",83,0.882,93,82,"Scrambling30ydsRTPScore",2006
89,89,"Davis Love III",85,0.883,60,53,"Scrambling30ydsRTPScore",2006
89,89,"Jeff Overton",95,0.883,94,83,"Scrambling30ydsRTPScore",2006
89,89,"Bo Van Pelt",102,0.883,77,68,"Scrambling30ydsRTPScore",2006
92,92,"John Huston",74,0.884,86,76,"Scrambling30ydsRTPScore",2006
92,92,"Rory Sabbatini",84,0.884,69,61,"Scrambling30ydsRTPScore",2006
94,94,"Arjun Atwal",97,0.885,113,100,"Scrambling30ydsRTPScore",2006
95,95,"Daniel Chopra",110,0.887,115,102,"Scrambling30ydsRTPScore",2006
95,95,"Todd Hamilton",72,0.887,106,94,"Scrambling30ydsRTPScore",2006
97,97,"Paul Azinger",87,0.889,108,96,"Scrambling30ydsRTPScore",2006
97,97,"Troy Matteson",101,0.889,99,88,"Scrambling30ydsRTPScore",2006
99,99,"Robert Gamez",94,0.89,91,81,"Scrambling30ydsRTPScore",2006
100,100,"Olin Browne",108,0.891,92,82,"Scrambling30ydsRTPScore",2006
100,100,"Greg Owen",79,0.891,46,41,"Scrambling30ydsRTPScore",2006
102,102,"KJ Choi",93,0.892,74,66,"Scrambling30ydsRTPScore",2006
103,103,"Bob May",65,0.893,56,50,"Scrambling30ydsRTPScore",2006
104,104,"Chris Smith",67,0.895,57,51,"Scrambling30ydsRTPScore",2006
105,105,"Duffy Waldorf",96,0.897,58,52,"Scrambling30ydsRTPScore",2006
106,106,"Tim Clark",80,0.9,70,63,"Scrambling30ydsRTPScore",2006
106,106,"Jonathan Kaye",95,0.9,70,63,"Scrambling30ydsRTPScore",2006
108,108,"Vance Veazey",59,0.901,81,73,"Scrambling30ydsRTPScore",2006
109,109,"Ben Crane",85,0.902,92,83,"Scrambling30ydsRTPScore",2006
109,109,"Lucas Glover",105,0.902,82,74,"Scrambling30ydsRTPScore",2006
111,111,"Shigeki Maruyama",94,0.903,93,84,"Scrambling30ydsRTPScore",2006
112,112,"Briny Baird",81,0.907,54,49,"Scrambling30ydsRTPScore",2006
112,112,"Will Ma Kenzie",91,0.907,75,68,"Scrambling30ydsRTPScore",2006
112,112,"John Rollins",93,0.907,86,78,"Scrambling30ydsRTPScore",2006
115,115,"John Cook",67,0.909,55,50,"Scrambling30ydsRTPScore",2006
115,115,"Jason Schultz",77,0.909,99,90,"Scrambling30ydsRTPScore",2006
117,117,"Greg Kraft",79,0.91,67,61,"Scrambling30ydsRTPScore",2006
118,118,"Mark Calcavecchia",94,0.911,90,82,"Scrambling30ydsRTPScore",2006
118,118,"David Duval",71,0.911,90,82,"Scrambling30ydsRTPScore",2006
120,120,"Nathan Green",108,0.912,113,103,"Scrambling30ydsRTPScore",2006
121,121,"Geoff Ogilvy",76,0.914,81,74,"Scrambling30ydsRTPScore",2006
122,122,"Brett Wetterich",82,0.917,72,66,"Scrambling30ydsRTPScore",2006
123,123,"Sergio Garcia",59,0.918,49,45,"Scrambling30ydsRTPScore",2006
124,124,"Shane Bertsch",104,0.922,116,107,"Scrambling30ydsRTPScore",2006
124,124,"Hunter Mahan",98,0.922,90,83,"Scrambling30ydsRTPScore",2006
124,124,"John Senden",96,0.922,64,59,"Scrambling30ydsRTPScore",2006
127,127,"Charley Hoffman",100,0.924,92,85,"Scrambling30ydsRTPScore",2006
128,128,"David Howell",52,0.927,41,38,"Scrambling30ydsRTPScore",2006
129,129,"Bill Haas",99,0.928,111,103,"Scrambling30ydsRTPScore",2006
130,130,"Harrison Frazar",95,0.929,99,92,"Scrambling30ydsRTPScore",2006
130,130,"Heath Slocum",96,0.929,84,78,"Scrambling30ydsRTPScore",2006
132,132,"Chris Couch",75,0.93,71,66,"Scrambling30ydsRTPScore",2006
132,132,"Padraig Harrington",54,0.93,43,40,"Scrambling30ydsRTPScore",2006
132,132,"Ron Whittaker",81,0.93,71,66,"Scrambling30ydsRTPScore",2006
135,135,"Ryan Palmer",101,0.937,95,89,"Scrambling30ydsRTPScore",2006
136,136,"Jason Bohn",104,0.938,80,75,"Scrambling30ydsRTPScore",2006
136,136,"Bart Bryant",87,0.938,64,60,"Scrambling30ydsRTPScore",2006
138,138,"JP Hayes",55,0.94,67,63,"Scrambling30ydsRTPScore",2006
139,139,"Nicholas Thompson",96,0.942,69,65,"Scrambling30ydsRTPScore",2006
140,140,"Jason Gore",86,0.943,106,100,"Scrambling30ydsRTPScore",2006
141,141,"Ben Curtis",86,0.944,72,68,"Scrambling30ydsRTPScore",2006
141,141,"Bob Tway",81,0.944,90,85,"Scrambling30ydsRTPScore",2006
143,143,"Mark Brooks",90,0.952,84,80,"Scrambling30ydsRTPScore",2006
143,143,"Paul Stankowski",70,0.952,83,79,"Scrambling30ydsRTPScore",2006
145,145,"James Driscoll",80,0.953,106,101,"Scrambling30ydsRTPScore",2006
145,145,"Vijay Singh",103,0.953,64,61,"Scrambling30ydsRTPScore",2006
147,147,"Paul Goydos",72,0.955,67,64,"Scrambling30ydsRTPScore",2006
147,147,"Sean OHair",100,0.955,110,105,"Scrambling30ydsRTPScore",2006
149,149,"Marco Dawson",87,0.956,90,86,"Scrambling30ydsRTPScore",2006
150,150,"Patrick Sheehan",104,0.957,92,88,"Scrambling30ydsRTPScore",2006
151,151,"Camilo Villegas",95,0.961,76,73,"Scrambling30ydsRTPScore",2006
152,152,"Steve Lowery",99,0.965,86,83,"Scrambling30ydsRTPScore",2006
153,153,"Billy Andrade",78,0.967,61,59,"Scrambling30ydsRTPScore",2006
153,153,"Justin Rose",98,0.967,91,88,"Scrambling30ydsRTPScore",2006
155,155,"Mathias Gronberg",92,0.971,70,68,"Scrambling30ydsRTPScore",2006
155,155,"Tag Ridings",103,0.971,138,134,"Scrambling30ydsRTPScore",2006
157,157,"Greg Chalmers",71,0.981,103,101,"Scrambling30ydsRTPScore",2006
158,158,"Ryan Moore",68,0.983,59,58,"Scrambling30ydsRTPScore",2006
159,159,"Jeff Brehaut",100,0.987,76,75,"Scrambling30ydsRTPScore",2006
159,159,"Frank Lickliter II",99,0.987,78,77,"Scrambling30ydsRTPScore",2006
161,161,"Jimmy Walker",60,0.988,83,82,"Scrambling30ydsRTPScore",2006
162,162,"Jeff Maggert",81,0.989,94,93,"Scrambling30ydsRTPScore",2006
163,163,"Brian Bateman",69,1,70,70,"Scrambling30ydsRTPScore",2006
163,163,"John Engler Jr",69,1,106,106,"Scrambling30ydsRTPScore",2006
163,163,"Carlos Franco",86,1,90,90,"Scrambling30ydsRTPScore",2006
163,163,"Mathew Goggin",72,1,51,51,"Scrambling30ydsRTPScore",2006
167,167,"Ian Leggatt",80,1.01,99,100,"Scrambling30ydsRTPScore",2006
168,168,"David McKenzie",82,1.012,82,83,"Scrambling30ydsRTPScore",2006
169,169,"Daisuke Maruyama",83,1.015,67,68,"Scrambling30ydsRTPScore",2006
170,170,"Craig Barlow",77,1.024,84,86,"Scrambling30ydsRTPScore",2006
171,171,"DJ Trahan",92,1.027,75,77,"Scrambling30ydsRTPScore",2006
172,172,"Ian Poulter",53,1.03,33,34,"Scrambling30ydsRTPScore",2006
173,173,"Mike Sposa",68,1.032,63,65,"Scrambling30ydsRTPScore",2006
174,174,"Doug Barron",74,1.034,89,92,"Scrambling30ydsRTPScore",2006
175,175,"Robert Allenby",79,1.035,57,59,"Scrambling30ydsRTPScore",2006
176,176,"Lee Janzen",79,1.04,101,105,"Scrambling30ydsRTPScore",2006
177,177,"Hidemichi Tanaka",74,1.041,123,128,"Scrambling30ydsRTPScore",2006
178,178,"Henrik Bjornstad",97,1.042,96,100,"Scrambling30ydsRTPScore",2006
179,179,"Brent Geiberger",99,1.043,93,97,"Scrambling30ydsRTPScore",2006
180,180,"Joey Sindelar",90,1.045,67,70,"Scrambling30ydsRTPScore",2006
181,181,"Kirk Triplett",58,1.059,51,54,"Scrambling30ydsRTPScore",2006
182,182,"Alex Aragon",63,1.063,80,85,"Scrambling30ydsRTPScore",2006
183,183,"John Daly",51,1.066,61,65,"Scrambling30ydsRTPScore",2006
184,184,"Kris Cox",83,1.07,86,92,"Scrambling30ydsRTPScore",2006
185,185,"JB Holmes",81,1.075,80,86,"Scrambling30ydsRTPScore",2006
186,186,"Ryan Hietala",61,1.081,74,80,"Scrambling30ydsRTPScore",2006
187,187,"Bubba Dickerson",98,1.085,117,127,"Scrambling30ydsRTPScore",2006
188,188,"Rich Beem",85,1.088,57,62,"Scrambling30ydsRTPScore",2006
189,189,"Pat Perez",50,1.091,44,48,"Scrambling30ydsRTPScore",2006
190,190,"Matt Hansen",68,1.102,59,65,"Scrambling30ydsRTPScore",2006
191,191,"Alex Cejka",93,1.104,77,85,"Scrambling30ydsRTPScore",2006
192,192,"Ted Purdy",103,1.108,83,92,"Scrambling30ydsRTPScore",2006
193,193,"Eric Axley",91,1.131,99,112,"Scrambling30ydsRTPScore",2006
194,194,"Wes Short Jr",96,1.154,104,120,"Scrambling30ydsRTPScore",2006
195,195,"Scott Gutschewski",53,1.2,50,60,"Scrambling30ydsRTPScore",2006
196,196,"Robert Garrigus",85,1.286,70,90,"Scrambling30ydsRTPScore",2006
