"CareerMoneyLeaders_RANKTHISWEEK_2014","CareerMoneyLeaders_RANKLASTWEEK_2014","CareerMoneyLeaders_PLAYERNAME_2014","CareerMoneyLeaders__2014","CareerMoneyLeaders_MONEY_2014","stat_name","year"
138,138,"Joe Ogilvie",NA,10149923,"CareerMoneyLeaders",2014
139,139,"Marc Leishman",NA,10131186,"CareerMoneyLeaders",2014
140,140,"George McNeill",NA,10063032,"CareerMoneyLeaders",2014
141,141,"Craig Stadler",NA,10021897,"CareerMoneyLeaders",2014
142,142,"Charlie Wi",NA,9930397,"CareerMoneyLeaders",2014
143,143,"DA Points",NA,9819952,"CareerMoneyLeaders",2014
144,144,"Cameron Beckman",NA,9766039,"CareerMoneyLeaders",2014
145,145,"Chris Kirk",NA,9762437,"CareerMoneyLeaders",2014
146,146,"Bart Bryant",NA,9713852,"CareerMoneyLeaders",2014
147,147,"Kevin Stadler",NA,9656037,"CareerMoneyLeaders",2014
148,148,"Rich Beem",NA,9602992,"CareerMoneyLeaders",2014
149,149,"DJ Trahan",NA,9534574,"CareerMoneyLeaders",2014
150,150,"Peter Lonard",NA,9493678,"CareerMoneyLeaders",2014
151,151,"Tommy Armour III",NA,9458248,"CareerMoneyLeaders",2014
152,152,"Mark Brooks",NA,9455441,"CareerMoneyLeaders",2014
153,153,"Steve Marino",NA,9432308,"CareerMoneyLeaders",2014
154,154,"Carlos Franco",NA,9431368,"CareerMoneyLeaders",2014
155,155,"Brendon de Jonge",NA,9375064,"CareerMoneyLeaders",2014
156,156,"Billy Horschel",NA,9335691,"CareerMoneyLeaders",2014
157,157,"Troy Matteson",NA,9272131,"CareerMoneyLeaders",2014
158,158,"Ryuji Imada",NA,9213425,"CareerMoneyLeaders",2014
159,159,"David Frost",NA,9195639,"CareerMoneyLeaders",2014
160,160,"Glen Day",NA,9187013,"CareerMoneyLeaders",2014
161,161,"Shaun Micheel",NA,9091949,"CareerMoneyLeaders",2014
162,162,"Brandt Jobe",NA,8987448,"CareerMoneyLeaders",2014
163,163,"Greg Chalmers",NA,8984143,"CareerMoneyLeaders",2014
164,164,"Charl Schwartzel",NA,8953527,"CareerMoneyLeaders",2014
165,165,"Ken Duke",NA,8930992,"CareerMoneyLeaders",2014
166,166,"Dean Wilson",NA,8924744,"CareerMoneyLeaders",2014
167,167,"Gary Woodland",NA,8908200,"CareerMoneyLeaders",2014
168,168,"Robert Gamez",NA,8712304,"CareerMoneyLeaders",2014
169,169,"Dan Forsman",NA,8687983,"CareerMoneyLeaders",2014
170,170,"Darren Clarke",NA,8619464,"CareerMoneyLeaders",2014
171,171,"YE Yang",NA,8612087,"CareerMoneyLeaders",2014
172,172,"Olin Browne",NA,8516287,"CareerMoneyLeaders",2014
173,173,"Andrew Magee",NA,8512753,"CareerMoneyLeaders",2014
174,174,"Craig Parry",NA,8481456,"CareerMoneyLeaders",2014
175,175,"Bryce Molder",NA,8406678,"CareerMoneyLeaders",2014
176,176,"Andres Romero",NA,8391468,"CareerMoneyLeaders",2014
177,177,"JP Hayes",NA,8391404,"CareerMoneyLeaders",2014
178,178,"John Merrick",NA,8334194,"CareerMoneyLeaders",2014
179,179,"Martin Kaymer",NA,8298127,"CareerMoneyLeaders",2014
180,180,"Johnson Wagner",NA,8277645,"CareerMoneyLeaders",2014
181,181,"Chris Stroud",NA,8271552,"CareerMoneyLeaders",2014
182,182,"Jordan Spieth",NA,8222568,"CareerMoneyLeaders",2014
183,183,"Scott Piercy",NA,8087841,"CareerMoneyLeaders",2014
184,184,"Skip Kendall",NA,8087631,"CareerMoneyLeaders",2014
185,185,"Steve Pate",NA,8039988,"CareerMoneyLeaders",2014
186,186,"Alex Cejka",NA,7971299,"CareerMoneyLeaders",2014
187,187,"Daniel Chopra",NA,7926996,"CareerMoneyLeaders",2014
188,188,"Larry Mize",NA,7894472,"CareerMoneyLeaders",2014
189,189,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2014
190,190,"Arron Oberholser",NA,7665222,"CareerMoneyLeaders",2014
191,191,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2014
192,192,"Graham DeLaet",NA,7481724,"CareerMoneyLeaders",2014
193,193,"JL Lewis",NA,7480274,"CareerMoneyLeaders",2014
194,194,"Ted Purdy",NA,7376176,"CareerMoneyLeaders",2014
195,195,"Brent Geiberger",NA,7374382,"CareerMoneyLeaders",2014
196,196,"Paul Stankowski",NA,7357259,"CareerMoneyLeaders",2014
197,197,"Matt Jones",NA,7140464,"CareerMoneyLeaders",2014
198,198,"Ben Crenshaw",NA,7139756,"CareerMoneyLeaders",2014
199,199,"Brett Wetterich",NA,7008473,"CareerMoneyLeaders",2014
200,200,"Louis Oosthuizen",NA,6954456,"CareerMoneyLeaders",2014
201,201,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2014
202,202,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2014
203,203,"Len Mattiace",NA,6856719,"CareerMoneyLeaders",2014
204,204,"Nathan Green",NA,6856057,"CareerMoneyLeaders",2014
205,205,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2014
206,206,"Tom Byrum",NA,6554699,"CareerMoneyLeaders",2014
207,207,"Steve Jones",NA,6519451,"CareerMoneyLeaders",2014
208,208,"Will Ma Kenzie",NA,6492361,"CareerMoneyLeaders",2014
209,209,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2014
210,210,"Robert Damron",NA,6363926,"CareerMoneyLeaders",2014
211,211,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2014
212,212,"Harris English",NA,6334492,"CareerMoneyLeaders",2014
213,213,"Michael Allen",NA,6316156,"CareerMoneyLeaders",2014
214,214,"Neal Lancaster",NA,6312668,"CareerMoneyLeaders",2014
215,215,"Patrick Reed",NA,6310630,"CareerMoneyLeaders",2014
216,216,"Matt Every",NA,6284297,"CareerMoneyLeaders",2014
217,217,"Scott Stallings",NA,6259217,"CareerMoneyLeaders",2014
218,218,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2014
219,219,"Richard Johnson",NA,6204475,"CareerMoneyLeaders",2014
220,220,"Mark Hensby",NA,6194683,"CareerMoneyLeaders",2014
221,221,"Jim Gallagher Jr",NA,6002202,"CareerMoneyLeaders",2014
222,222,"Cameron Tringale",NA,5997094,"CareerMoneyLeaders",2014
223,223,"Kyle Stanley",NA,5987167,"CareerMoneyLeaders",2014
224,224,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2014
225,225,"Jay Williamson",NA,5944298,"CareerMoneyLeaders",2014
226,226,"Greg Owen",NA,5872927,"CareerMoneyLeaders",2014
227,227,"Fuzzy Zoeller",NA,5819293,"CareerMoneyLeaders",2014
228,228,"Greg Kraft",NA,5786218,"CareerMoneyLeaders",2014
229,229,"James Driscoll",NA,5748902,"CareerMoneyLeaders",2014
230,230,"David Peoples",NA,5736812,"CareerMoneyLeaders",2014
231,231,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2014
232,232,"Spencer Levin",NA,5717466,"CareerMoneyLeaders",2014
233,233,"Ricky Barnes",NA,5642792,"CareerMoneyLeaders",2014
234,234,"Jonas Blixt",NA,5625410,"CareerMoneyLeaders",2014
235,235,"Russ Cochran",NA,5579837,"CareerMoneyLeaders",2014
236,236,"Michael Bradley",NA,5572570,"CareerMoneyLeaders",2014
237,237,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2014
238,238,"Todd Hamilton",NA,5521259,"CareerMoneyLeaders",2014
239,239,"Chez Reavie",NA,5511077,"CareerMoneyLeaders",2014
240,240,"Dicky Pride",NA,5438325,"CareerMoneyLeaders",2014
241,241,"Tommy Gainey",NA,5416561,"CareerMoneyLeaders",2014
242,242,"Kent Jones",NA,5369058,"CareerMoneyLeaders",2014
243,243,"Jose Coceres",NA,5337955,"CareerMoneyLeaders",2014
244,244,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2014
245,245,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2014
246,246,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2014
247,247,"Blaine McCallister",NA,5227278,"CareerMoneyLeaders",2014
248,248,"Notah Begay III",NA,5207339,"CareerMoneyLeaders",2014
249,249,"John Huh",NA,5195638,"CareerMoneyLeaders",2014
250,250,"Craig Barlow",NA,5183390,"CareerMoneyLeaders",2014
251,251,"Brendan Steele",NA,5181326,"CareerMoneyLeaders",2014
252,252,"Kevin Chappell",NA,5161887,"CareerMoneyLeaders",2014
253,253,"Nicholas Thompson",NA,5053422,"CareerMoneyLeaders",2014
254,254,"Michael Thompson",NA,5016202,"CareerMoneyLeaders",2014
255,255,"Dennis Paulson",NA,4983871,"CareerMoneyLeaders",2014
256,256,"Chris Smith",NA,4797148,"CareerMoneyLeaders",2014
257,257,"Arjun Atwal",NA,4790805,"CareerMoneyLeaders",2014
258,258,"David Edwards",NA,4773198,"CareerMoneyLeaders",2014
259,259,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2014
260,260,"Jim Carter",NA,4766778,"CareerMoneyLeaders",2014
261,261,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2014
262,262,"Jason Gore",NA,4721298,"CareerMoneyLeaders",2014
263,263,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2014
264,264,"Gene Sauers",NA,4660569,"CareerMoneyLeaders",2014
265,265,"Russell Henley",NA,4598519,"CareerMoneyLeaders",2014
266,266,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2014
267,267,"Grant Waite",NA,4583879,"CareerMoneyLeaders",2014
268,268,"Brendon Todd",NA,4548103,"CareerMoneyLeaders",2014
269,269,"Josh Teater",NA,4484970,"CareerMoneyLeaders",2014
270,270,"Brian Harman",NA,4470541,"CareerMoneyLeaders",2014
271,271,"David Hearn",NA,4461326,"CareerMoneyLeaders",2014
272,272,"Seung Yul Noh",NA,4337239,"CareerMoneyLeaders",2014
273,273,"Marco Dawson",NA,4321879,"CareerMoneyLeaders",2014
274,274,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2014
275,275,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2014
276,276,"Chris Couch",NA,4233973,"CareerMoneyLeaders",2014
277,277,"Tag Ridings",NA,4222105,"CareerMoneyLeaders",2014
278,278,"Daniel Summerhays",NA,4200850,"CareerMoneyLeaders",2014
279,279,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2014
280,280,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2014
281,281,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2014
282,282,"Rick Fehr",NA,4018239,"CareerMoneyLeaders",2014
283,283,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2014
284,284,"Garrett Willis",NA,3942190,"CareerMoneyLeaders",2014
285,285,"William McGirt",NA,3905002,"CareerMoneyLeaders",2014
286,286,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2014
287,287,"Brian Bateman",NA,3869324,"CareerMoneyLeaders",2014
288,288,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2014
289,289,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2014
290,290,"Omar Uresti",NA,3803293,"CareerMoneyLeaders",2014
291,291,"Ken Green",NA,3745345,"CareerMoneyLeaders",2014
292,292,"Sangmoon Bae",NA,3636054,"CareerMoneyLeaders",2014
293,293,"Jay Delsing",NA,3608666,"CareerMoneyLeaders",2014
294,294,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2014
295,295,"Bud Cauley",NA,3601213,"CareerMoneyLeaders",2014
296,296,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2014
297,297,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2014
298,298,"Hideki Matsuyama",NA,3527951,"CareerMoneyLeaders",2014
299,299,"Roberto Castro",NA,3525926,"CareerMoneyLeaders",2014
300,300,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2014
301,301,"Jhonattan Vegas",NA,3454292,"CareerMoneyLeaders",2014
302,302,"Brian Stuard",NA,3421056,"CareerMoneyLeaders",2014
303,303,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2014
304,304,"Blake Adams",NA,3396934,"CareerMoneyLeaders",2014
305,305,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2014
306,306,"Bill Lunde",NA,3353515,"CareerMoneyLeaders",2014
307,307,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2014
308,308,"Bob Burns",NA,3313226,"CareerMoneyLeaders",2014
309,309,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2014
310,310,"Steven Bowditch",NA,3280072,"CareerMoneyLeaders",2014
311,311,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2014
312,312,"Jason Kokrak",NA,3218126,"CareerMoneyLeaders",2014
313,313,"Martin Flores",NA,3195286,"CareerMoneyLeaders",2014
314,314,"Phil Tataurangi",NA,3174391,"CareerMoneyLeaders",2014
315,315,"Kris Blanks",NA,3173704,"CareerMoneyLeaders",2014
316,316,"Fulton Allem",NA,3155787,"CareerMoneyLeaders",2014
317,317,"Ronnie Black",NA,3155053,"CareerMoneyLeaders",2014
318,318,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2014
319,319,"Erik Compton",NA,3067335,"CareerMoneyLeaders",2014
320,320,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2014
321,321,"Charlie Beljan",NA,3002408,"CareerMoneyLeaders",2014
322,322,"Scott Brown",NA,2932630,"CareerMoneyLeaders",2014
323,323,"Eric Axley",NA,2921031,"CareerMoneyLeaders",2014
324,324,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2014
325,325,"Jim McGovern",NA,2858703,"CareerMoneyLeaders",2014
326,326,"Sandy Lyle",NA,2855439,"CareerMoneyLeaders",2014
327,327,"Ryo Ishikawa",NA,2851203,"CareerMoneyLeaders",2014
328,328,"Tom Scherrer",NA,2850394,"CareerMoneyLeaders",2014
329,329,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2014
330,330,"Peter Hanson",NA,2844078,"CareerMoneyLeaders",2014
331,331,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2014
332,332,"Matt Bettencourt",NA,2822071,"CareerMoneyLeaders",2014
333,333,"Hank Kuehne",NA,2761274,"CareerMoneyLeaders",2014
334,334,"Willie Wood",NA,2760886,"CareerMoneyLeaders",2014
335,335,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2014
336,336,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2014
337,337,"David Lynn",NA,2721881,"CareerMoneyLeaders",2014
338,338,"Scott Gump",NA,2715190,"CareerMoneyLeaders",2014
339,339,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2014
340,340,"Brad Fabel",NA,2636911,"CareerMoneyLeaders",2014
341,341,"Ted Potter Jr",NA,2599281,"CareerMoneyLeaders",2014
342,342,"Justin Hicks",NA,2599279,"CareerMoneyLeaders",2014
343,343,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2014
344,344,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2014
345,345,"Morgan Hoffmann",NA,2589225,"CareerMoneyLeaders",2014
346,346,"Tim Wilkinson",NA,2489220,"CareerMoneyLeaders",2014
347,347,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2014
348,348,"David Lingmerth",NA,2424770,"CareerMoneyLeaders",2014
349,349,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2014
350,350,"Spike McRoy",NA,2412577,"CareerMoneyLeaders",2014
351,351,"Ian Leggatt",NA,2410796,"CareerMoneyLeaders",2014
352,352,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2014
353,353,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2014
354,354,"Gabriel Hjertstedt",NA,2339756,"CareerMoneyLeaders",2014
355,355,"Russell Knox",NA,2332187,"CareerMoneyLeaders",2014
356,356,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2014
357,357,"Parker McLachlin",NA,2302419,"CareerMoneyLeaders",2014
358,358,"Calvin Peete",NA,2302363,"CareerMoneyLeaders",2014
359,359,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2014
360,360,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2014
361,361,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2014
362,362,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2014
363,363,"David Gossett",NA,2234484,"CareerMoneyLeaders",2014
364,364,"Roger Maltbie",NA,2212879,"CareerMoneyLeaders",2014
365,365,"JC Snead",NA,2197545,"CareerMoneyLeaders",2014
366,366,"Robin Freeman",NA,2174379,"CareerMoneyLeaders",2014
367,367,"Clarence Rose",NA,2155380,"CareerMoneyLeaders",2014
368,368,"Luke Guthrie",NA,2117129,"CareerMoneyLeaders",2014
369,369,"Richard Lee",NA,2087012,"CareerMoneyLeaders",2014
370,370,"Ian Baker Finch",NA,2078743,"CareerMoneyLeaders",2014
371,371,"John Adams",NA,2019582,"CareerMoneyLeaders",2014
372,372,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2014
373,373,"Marc Turnesa",NA,1993461,"CareerMoneyLeaders",2014
374,374,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2014
375,375,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2014
376,376,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2014
377,377,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2014
378,378,"Shawn Stefani",NA,1908307,"CareerMoneyLeaders",2014
379,379,"Michael Putnam",NA,1893141,"CareerMoneyLeaders",2014
380,380,"David Graham",NA,1888731,"CareerMoneyLeaders",2014
