"LatePar3ScoringAverage_RANKTHISWEEK_2009","LatePar3ScoringAverage_RANKLASTWEEK_2009","LatePar3ScoringAverage_PLAYERNAME_2009","LatePar3ScoringAverage_ROUNDS_2009","LatePar3ScoringAverage_AVG_2009","LatePar3ScoringAverage_TOTALSTROKES_2009","LatePar3ScoringAverage_TOTALHOLES_2009","stat_name","year"
27,27,"Jeff Overton",92,3.02,588,195,"LatePar3ScoringAverage",2009
27,27,"Tom Pernice Jr",82,3.02,502,166,"LatePar3ScoringAverage",2009
27,27,"Tag Ridings",50,3.02,338,112,"LatePar3ScoringAverage",2009
27,27,"David Toms",98,3.02,640,212,"LatePar3ScoringAverage",2009
27,27,"Scott Verplank",88,3.02,571,189,"LatePar3ScoringAverage",2009
35,35,"Greg Chalmers",85,3.03,610,201,"LatePar3ScoringAverage",2009
35,35,"Tim Clark",81,3.03,506,167,"LatePar3ScoringAverage",2009
35,35,"Steve Flesch",77,3.03,434,143,"LatePar3ScoringAverage",2009
35,35,"Paul Goydos",79,3.03,476,157,"LatePar3ScoringAverage",2009
35,35,"Cliff Kresge",78,3.03,503,166,"LatePar3ScoringAverage",2009
35,35,"Michael Letzig",96,3.03,573,189,"LatePar3ScoringAverage",2009
35,35,"Ryan Palmer",78,3.03,464,153,"LatePar3ScoringAverage",2009
35,35,"Kenny Perry",92,3.03,634,209,"LatePar3ScoringAverage",2009
35,35,"Gary Woodland",53,3.03,297,98,"LatePar3ScoringAverage",2009
44,44,"Brian Davis",103,3.04,571,188,"LatePar3ScoringAverage",2009
44,44,"Chris DiMarco",97,3.04,507,167,"LatePar3ScoringAverage",2009
44,44,"Jason Dufner",90,3.04,545,179,"LatePar3ScoringAverage",2009
44,44,"Harrison Frazar",93,3.04,548,180,"LatePar3ScoringAverage",2009
44,44,"Robert Garrigus",83,3.04,517,170,"LatePar3ScoringAverage",2009
44,44,"Hunter Mahan",94,3.04,575,189,"LatePar3ScoringAverage",2009
44,44,"David Mathis",82,3.04,480,158,"LatePar3ScoringAverage",2009
44,44,"Jeff Quinney",78,3.04,414,136,"LatePar3ScoringAverage",2009
44,44,"Steve Stricker",81,3.04,595,196,"LatePar3ScoringAverage",2009
44,44,"Johnson Wagner",81,3.04,481,158,"LatePar3ScoringAverage",2009
54,54,"Stephen Ames",77,3.05,534,175,"LatePar3ScoringAverage",2009
54,54,"Ricky Barnes",67,3.05,393,129,"LatePar3ScoringAverage",2009
54,54,"KJ Choi",65,3.05,409,134,"LatePar3ScoringAverage",2009
54,54,"Retief Goosen",74,3.05,476,156,"LatePar3ScoringAverage",2009
54,54,"Nathan Green",104,3.05,603,198,"LatePar3ScoringAverage",2009
54,54,"Bob Heintz",59,3.05,348,114,"LatePar3ScoringAverage",2009
54,54,"Tim Herron",87,3.05,543,178,"LatePar3ScoringAverage",2009
54,54,"Ryuji Imada",85,3.05,473,155,"LatePar3ScoringAverage",2009
54,54,"Jerry Kelly",90,3.05,562,184,"LatePar3ScoringAverage",2009
54,54,"Colt Knost",71,3.05,454,149,"LatePar3ScoringAverage",2009
54,54,"Jarrod Lyle",65,3.05,375,123,"LatePar3ScoringAverage",2009
54,54,"John Mallinger",90,3.05,470,154,"LatePar3ScoringAverage",2009
54,54,"Rocco Mediate",79,3.05,421,138,"LatePar3ScoringAverage",2009
54,54,"Nick OHern",90,3.05,534,175,"LatePar3ScoringAverage",2009
54,54,"Corey Pavin",73,3.05,399,131,"LatePar3ScoringAverage",2009
54,54,"Tim Petrovic",97,3.05,635,208,"LatePar3ScoringAverage",2009
54,54,"Bo Van Pelt",100,3.05,616,202,"LatePar3ScoringAverage",2009
71,71,"Robert Allenby",71,3.06,441,144,"LatePar3ScoringAverage",2009
71,71,"Bart Bryant",58,3.06,346,113,"LatePar3ScoringAverage",2009
71,71,"Angel Cabrera",55,3.06,318,104,"LatePar3ScoringAverage",2009
71,71,"Jason Gore",74,3.06,428,140,"LatePar3ScoringAverage",2009
71,71,"Zach Johnson",94,3.06,637,208,"LatePar3ScoringAverage",2009
71,71,"Justin Leonard",95,3.06,602,197,"LatePar3ScoringAverage",2009
71,71,"Davis Love III",89,3.06,520,170,"LatePar3ScoringAverage",2009
71,71,"James Nitties",86,3.06,619,202,"LatePar3ScoringAverage",2009
71,71,"Darron Stiles",52,3.06,333,109,"LatePar3ScoringAverage",2009
71,71,"Dean Wilson",81,3.06,435,142,"LatePar3ScoringAverage",2009
81,81,"Matt Bettencourt",98,3.07,596,194,"LatePar3ScoringAverage",2009
81,81,"Daniel Chopra",89,3.07,516,168,"LatePar3ScoringAverage",2009
81,81,"Luke Donald",79,3.07,467,152,"LatePar3ScoringAverage",2009
81,81,"Ernie Els",70,3.07,420,137,"LatePar3ScoringAverage",2009
81,81,"Spencer Levin",75,3.07,414,135,"LatePar3ScoringAverage",2009
81,81,"Peter Lonard",86,3.07,451,147,"LatePar3ScoringAverage",2009
81,81,"Steve Marino",98,3.07,681,222,"LatePar3ScoringAverage",2009
81,81,"Billy Mayfair",83,3.07,470,153,"LatePar3ScoringAverage",2009
81,81,"John Merrick",91,3.07,595,194,"LatePar3ScoringAverage",2009
81,81,"Aron Price",89,3.07,452,147,"LatePar3ScoringAverage",2009
81,81,"Chris Stroud",88,3.07,565,184,"LatePar3ScoringAverage",2009
81,81,"Kirk Triplett",60,3.07,344,112,"LatePar3ScoringAverage",2009
81,81,"Camilo Villegas",76,3.07,458,149,"LatePar3ScoringAverage",2009
81,81,"Nick Watney",86,3.07,608,198,"LatePar3ScoringAverage",2009
95,95,"Brad Adamonis",70,3.08,388,126,"LatePar3ScoringAverage",2009
95,95,"Brian Bateman",55,3.08,327,106,"LatePar3ScoringAverage",2009
95,95,"Chad Campbell",90,3.08,483,157,"LatePar3ScoringAverage",2009
95,95,"Alex Cejka",82,3.08,518,168,"LatePar3ScoringAverage",2009
95,95,"Jim Furyk",86,3.08,570,185,"LatePar3ScoringAverage",2009
95,95,"Charley Hoffman",97,3.08,625,203,"LatePar3ScoringAverage",2009
95,95,"Greg Kraft",51,3.08,271,88,"LatePar3ScoringAverage",2009
95,95,"Kevin Na",91,3.08,612,199,"LatePar3ScoringAverage",2009
95,95,"Rod Pampling",72,3.08,471,153,"LatePar3ScoringAverage",2009
95,95,"Chez Reavie",81,3.08,419,136,"LatePar3ScoringAverage",2009
95,95,"John Senden",100,3.08,644,209,"LatePar3ScoringAverage",2009
95,95,"Heath Slocum",95,3.08,532,173,"LatePar3ScoringAverage",2009
95,95,"Charles Warren",63,3.08,363,118,"LatePar3ScoringAverage",2009
108,108,"Woody Austin",84,3.09,516,167,"LatePar3ScoringAverage",2009
108,108,"Mark Calcavecchia",72,3.09,389,126,"LatePar3ScoringAverage",2009
108,108,"Brendon de Jonge",90,3.09,529,171,"LatePar3ScoringAverage",2009
108,108,"Joe Durant",62,3.09,368,119,"LatePar3ScoringAverage",2009
108,108,"JB Holmes",74,3.09,445,144,"LatePar3ScoringAverage",2009
108,108,"Charles Howell III",99,3.09,615,199,"LatePar3ScoringAverage",2009
108,108,"Tom Lehman",55,3.09,306,99,"LatePar3ScoringAverage",2009
108,108,"Sean OHair",80,3.09,532,172,"LatePar3ScoringAverage",2009
108,108,"Joe Ogilvie",85,3.09,544,176,"LatePar3ScoringAverage",2009
108,108,"Rory Sabbatini",81,3.09,534,173,"LatePar3ScoringAverage",2009
108,108,"Webb Simpson",94,3.09,590,191,"LatePar3ScoringAverage",2009
108,108,"Vaughn Taylor",88,3.09,562,182,"LatePar3ScoringAverage",2009
108,108,"Brian Vranesh",51,3.09,278,90,"LatePar3ScoringAverage",2009
108,108,"Mark Wilson",99,3.09,631,204,"LatePar3ScoringAverage",2009
122,122,"Tommy Armour III",58,3.1,344,111,"LatePar3ScoringAverage",2009
122,122,"Rich Beem",77,3.1,465,150,"LatePar3ScoringAverage",2009
122,122,"Fred Couples",54,3.1,353,114,"LatePar3ScoringAverage",2009
122,122,"Ken Duke",87,3.1,480,155,"LatePar3ScoringAverage",2009
122,122,"David Duval",56,3.1,366,118,"LatePar3ScoringAverage",2009
122,122,"Steve Elkington",70,3.1,409,132,"LatePar3ScoringAverage",2009
122,122,"Sergio Garcia",59,3.1,385,124,"LatePar3ScoringAverage",2009
122,122,"Martin Laird",72,3.1,484,156,"LatePar3ScoringAverage",2009
122,122,"Rick Price",54,3.1,329,106,"LatePar3ScoringAverage",2009
122,122,"Ted Purdy",101,3.1,611,197,"LatePar3ScoringAverage",2009
122,122,"Vijay Singh",71,3.1,415,134,"LatePar3ScoringAverage",2009
122,122,"Marc Turnesa",77,3.1,456,147,"LatePar3ScoringAverage",2009
122,122,"YE Yang",83,3.1,511,165,"LatePar3ScoringAverage",2009
135,135,"Eric Axley",71,3.11,407,131,"LatePar3ScoringAverage",2009
135,135,"Jason Bohn",88,3.11,504,162,"LatePar3ScoringAverage",2009
135,135,"Ben Curtis",63,3.11,361,116,"LatePar3ScoringAverage",2009
135,135,"Mathew Goggin",76,3.11,454,146,"LatePar3ScoringAverage",2009
135,135,"Bill Haas",91,3.11,606,195,"LatePar3ScoringAverage",2009
135,135,"Kevin Sutherland",96,3.11,497,160,"LatePar3ScoringAverage",2009
135,135,"Peter Tomasulo",61,3.11,404,130,"LatePar3ScoringAverage",2009
135,135,"Charlie Wi",92,3.11,612,197,"LatePar3ScoringAverage",2009
143,143,"Lucas Glover",93,3.12,680,218,"LatePar3ScoringAverage",2009
143,143,"Todd Hamilton",83,3.12,514,165,"LatePar3ScoringAverage",2009
143,143,"Dustin Johnson",85,3.12,577,185,"LatePar3ScoringAverage",2009
143,143,"Bill Lunde",83,3.12,459,147,"LatePar3ScoringAverage",2009
143,143,"Troy Matteson",95,3.12,602,193,"LatePar3ScoringAverage",2009
143,143,"Greg Owen",97,3.12,608,195,"LatePar3ScoringAverage",2009
143,143,"Kevin Streelman",97,3.12,611,196,"LatePar3ScoringAverage",2009
143,143,"Nicholas Thompson",96,3.12,533,171,"LatePar3ScoringAverage",2009
143,143,"Brendon Todd",53,3.12,331,106,"LatePar3ScoringAverage",2009
143,143,"Bubba Watson",73,3.12,471,151,"LatePar3ScoringAverage",2009
153,153,"Stuart Appleby",79,3.13,498,159,"LatePar3ScoringAverage",2009
153,153,"Aaron Baddeley",66,3.13,363,116,"LatePar3ScoringAverage",2009
153,153,"Padraig Harrington",66,3.13,425,136,"LatePar3ScoringAverage",2009
153,153,"Marc Leishman",91,3.13,572,183,"LatePar3ScoringAverage",2009
153,153,"Steve Lowery",83,3.13,407,130,"LatePar3ScoringAverage",2009
153,153,"Will Ma Kenzie",69,3.13,441,141,"LatePar3ScoringAverage",2009
153,153,"Jeff Maggert",79,3.13,517,165,"LatePar3ScoringAverage",2009
153,153,"Scott Piercy",85,3.13,611,195,"LatePar3ScoringAverage",2009
153,153,"John Rollins",92,3.13,595,190,"LatePar3ScoringAverage",2009
153,153,"DJ Trahan",96,3.13,576,184,"LatePar3ScoringAverage",2009
163,163,"Michael Allen",73,3.14,508,162,"LatePar3ScoringAverage",2009
163,163,"Stewart Cink",79,3.14,461,147,"LatePar3ScoringAverage",2009
163,163,"Anthony Kim",76,3.14,515,164,"LatePar3ScoringAverage",2009
163,163,"Geoff Ogilvy",78,3.14,493,157,"LatePar3ScoringAverage",2009
163,163,"Pat Perez",74,3.14,486,155,"LatePar3ScoringAverage",2009
163,163,"Carl Pettersson",86,3.14,540,172,"LatePar3ScoringAverage",2009
163,163,"Adam Scott",53,3.14,323,103,"LatePar3ScoringAverage",2009
163,163,"Brandt Snedeker",81,3.14,518,165,"LatePar3ScoringAverage",2009
171,171,"Jonathan Byrd",89,3.15,579,184,"LatePar3ScoringAverage",2009
171,171,"Leif Olson",51,3.15,318,101,"LatePar3ScoringAverage",2009
173,173,"Ian Poulter",59,3.16,442,140,"LatePar3ScoringAverage",2009
173,173,"Boo Weekley",79,3.16,512,162,"LatePar3ScoringAverage",2009
175,175,"Bob Estes",78,3.17,491,155,"LatePar3ScoringAverage",2009
175,175,"Kent Jones",73,3.17,441,139,"LatePar3ScoringAverage",2009
177,177,"Brad Faxon",59,3.18,343,108,"LatePar3ScoringAverage",2009
178,178,"Ben Crane",93,3.19,583,183,"LatePar3ScoringAverage",2009
178,178,"George McNeill",82,3.19,492,154,"LatePar3ScoringAverage",2009
178,178,"Justin Rose",71,3.19,434,136,"LatePar3ScoringAverage",2009
181,181,"Glen Day",79,3.2,540,169,"LatePar3ScoringAverage",2009
181,181,"Derek Fathauer",63,3.2,407,127,"LatePar3ScoringAverage",2009
181,181,"Parker McLachlin",71,3.2,393,123,"LatePar3ScoringAverage",2009
184,184,"Andres Romero",58,3.21,302,94,"LatePar3ScoringAverage",2009
