"ShortGameRating_RANKTHISWEEK_2008","ShortGameRating_RANKLASTWEEK_2008","ShortGameRating_PLAYERNAME_2008","ShortGameRating_EVENTS_2008","ShortGameRating_RATING_2008","stat_name","year"
51,51,"Justin Leonard",16,6.8,"ShortGameRating",2008
51,51,"Rocco Mediate",12,6.8,"ShortGameRating",2008
51,51,"Phil Mickelson",14,6.8,"ShortGameRating",2008
51,51,"Kevin Na",19,6.8,"ShortGameRating",2008
51,51,"Nick OHern",13,6.8,"ShortGameRating",2008
51,51,"Adam Scott",7,6.8,"ShortGameRating",2008
64,64,"Paul Azinger",1,6.7,"ShortGameRating",2008
64,64,"Angel Cabrera",7,6.7,"ShortGameRating",2008
64,64,"Jay Delsing",1,6.7,"ShortGameRating",2008
64,64,"Jason Dufner",5,6.7,"ShortGameRating",2008
64,64,"Tommy Gainey",2,6.7,"ShortGameRating",2008
64,64,"Retief Goosen",8,6.7,"ShortGameRating",2008
64,64,"Nathan Green",15,6.7,"ShortGameRating",2008
64,64,"Dudley Hart",12,6.7,"ShortGameRating",2008
64,64,"Tim Herron",18,6.7,"ShortGameRating",2008
64,64,"Jerry Kelly",13,6.7,"ShortGameRating",2008
64,64,"Anthony Kim",15,6.7,"ShortGameRating",2008
64,64,"Sean OHair",11,6.7,"ShortGameRating",2008
64,64,"Dicky Pride",4,6.7,"ShortGameRating",2008
64,64,"Paul Sheehan",1,6.7,"ShortGameRating",2008
64,64,"Nick Taylor",1,6.7,"ShortGameRating",2008
64,64,"Omar Uresti",11,6.7,"ShortGameRating",2008
80,80,"Daniel Chopra",11,6.6,"ShortGameRating",2008
80,80,"Ben Curtis",15,6.6,"ShortGameRating",2008
80,80,"Brian Davis",19,6.6,"ShortGameRating",2008
80,80,"Mathew Goggin",17,6.6,"ShortGameRating",2008
80,80,"Miguel Angel Jimenez",3,6.6,"ShortGameRating",2008
80,80,"Parker McLachlin",16,6.6,"ShortGameRating",2008
80,80,"Mark OMeara",1,6.6,"ShortGameRating",2008
80,80,"Joe Ogilvie",16,6.6,"ShortGameRating",2008
80,80,"Brett Rumford",8,6.6,"ShortGameRating",2008
80,80,"Nicholas Thompson",18,6.6,"ShortGameRating",2008
80,80,"Bob Tway",11,6.6,"ShortGameRating",2008
80,80,"Tim Wilkinson",14,6.6,"ShortGameRating",2008
80,80,"Dean Wilson",17,6.6,"ShortGameRating",2008
93,93,"Craig Barlow",6,6.5,"ShortGameRating",2008
93,93,"Rich Beem",14,6.5,"ShortGameRating",2008
93,93,"Notah Begay III",3,6.5,"ShortGameRating",2008
93,93,"Marco Dawson",9,6.5,"ShortGameRating",2008
93,93,"Bob Estes",16,6.5,"ShortGameRating",2008
93,93,"Carlos Franco",9,6.5,"ShortGameRating",2008
93,93,"Jim Furyk",16,6.5,"ShortGameRating",2008
93,93,"Rob Grube",1,6.5,"ShortGameRating",2008
93,93,"Anders Hansen",2,6.5,"ShortGameRating",2008
93,93,"Matt Kuchar",13,6.5,"ShortGameRating",2008
93,93,"Jamie Lovemark",2,6.5,"ShortGameRating",2008
93,93,"Steve Lowery",10,6.5,"ShortGameRating",2008
93,93,"David Lutterus",5,6.5,"ShortGameRating",2008
93,93,"Will Ma Kenzie",9,6.5,"ShortGameRating",2008
93,93,"John Mallinger",17,6.5,"ShortGameRating",2008
93,93,"Shigeki Maruyama",7,6.5,"ShortGameRating",2008
93,93,"Ryan Palmer",10,6.5,"ShortGameRating",2008
93,93,"Dennis Paulson",1,6.5,"ShortGameRating",2008
93,93,"Pat Perez",16,6.5,"ShortGameRating",2008
93,93,"Tim Petrovic",14,6.5,"ShortGameRating",2008
93,93,"Ted Purdy",7,6.5,"ShortGameRating",2008
93,93,"Brett Quigley",14,6.5,"ShortGameRating",2008
93,93,"Chris Riley",6,6.5,"ShortGameRating",2008
93,93,"John Senden",16,6.5,"ShortGameRating",2008
93,93,"Michael Sim",4,6.5,"ShortGameRating",2008
93,93,"Vijay Singh",11,6.5,"ShortGameRating",2008
93,93,"Scott Sterling",13,6.5,"ShortGameRating",2008
93,93,"Chris Stroud",11,6.5,"ShortGameRating",2008
93,93,"Marc Turnesa",10,6.5,"ShortGameRating",2008
93,93,"Charlie Wi",18,6.5,"ShortGameRating",2008
93,93,"Jay Williamson",12,6.5,"ShortGameRating",2008
124,124,"Aaron Baddeley",12,6.4,"ShortGameRating",2008
124,124,"Olin Browne",11,6.4,"ShortGameRating",2008
124,124,"Brent Geiberger",1,6.4,"ShortGameRating",2008
124,124,"Anton Haig",2,6.4,"ShortGameRating",2008
124,124,"Trevor Immelman",10,6.4,"ShortGameRating",2008
124,124,"Lee Janzen",12,6.4,"ShortGameRating",2008
124,124,"Richard Johnson",5,6.4,"ShortGameRating",2008
124,124,"Kent Jones",9,6.4,"ShortGameRating",2008
124,124,"Craig Kanada",8,6.4,"ShortGameRating",2008
124,124,"Derek Lamely",1,6.4,"ShortGameRating",2008
124,124,"Frank Lickliter II",20,6.4,"ShortGameRating",2008
124,124,"Davis Love III",12,6.4,"ShortGameRating",2008
124,124,"Scott McCarron",8,6.4,"ShortGameRating",2008
124,124,"Andrew McLardy",1,6.4,"ShortGameRating",2008
124,124,"Tom Pernice Jr",22,6.4,"ShortGameRating",2008
124,124,"Heath Slocum",19,6.4,"ShortGameRating",2008
124,124,"Richard Sterne",4,6.4,"ShortGameRating",2008
124,124,"Ron Whittaker",3,6.4,"ShortGameRating",2008
124,124,"YE Yang",14,6.4,"ShortGameRating",2008
143,143,"Michael Allen",16,6.3,"ShortGameRating",2008
143,143,"Stephen Ames",14,6.3,"ShortGameRating",2008
143,143,"Jason Bohn",7,6.3,"ShortGameRating",2008
143,143,"Jonathan Byrd",15,6.3,"ShortGameRating",2008
143,143,"Chad Campbell",18,6.3,"ShortGameRating",2008
143,143,"KJ Choi",12,6.3,"ShortGameRating",2008
143,143,"Chad Collins",10,6.3,"ShortGameRating",2008
143,143,"Ken Duke",23,6.3,"ShortGameRating",2008
143,143,"Reid Edstrom",1,6.3,"ShortGameRating",2008
143,143,"Harrison Frazar",10,6.3,"ShortGameRating",2008
143,143,"Gabriel Hjertstedt",1,6.3,"ShortGameRating",2008
143,143,"Charles Howell III",17,6.3,"ShortGameRating",2008
143,143,"John Huston",10,6.3,"ShortGameRating",2008
143,143,"Freddie Jacobson",13,6.3,"ShortGameRating",2008
143,143,"Chris Kirk",1,6.3,"ShortGameRating",2008
143,143,"Andrew Magee",1,6.3,"ShortGameRating",2008
143,143,"Prayad Marksaeng",1,6.3,"ShortGameRating",2008
143,143,"Billy Mayfair",18,6.3,"ShortGameRating",2008
143,143,"Geoff Ogilvy",9,6.3,"ShortGameRating",2008
143,143,"John Rollins",14,6.3,"ShortGameRating",2008
143,143,"Rory Sabbatini",14,6.3,"ShortGameRating",2008
143,143,"Brandt Snedeker",13,6.3,"ShortGameRating",2008
143,143,"Scott Strange",1,6.3,"ShortGameRating",2008
143,143,"Kevin Streelman",18,6.3,"ShortGameRating",2008
143,143,"Toru Taniguchi",2,6.3,"ShortGameRating",2008
143,143,"Bo Van Pelt",17,6.3,"ShortGameRating",2008
143,143,"Charles Warren",9,6.3,"ShortGameRating",2008
143,143,"Mark Wilson",23,6.3,"ShortGameRating",2008
171,171,"Paul Casey",7,6.2,"ShortGameRating",2008
171,171,"Erik Compton",1,6.2,"ShortGameRating",2008
171,171,"Fred Couples",10,6.2,"ShortGameRating",2008
171,171,"Chris DiMarco",12,6.2,"ShortGameRating",2008
171,171,"Fred Funk",5,6.2,"ShortGameRating",2008
171,171,"Sergio Garcia",13,6.2,"ShortGameRating",2008
171,171,"Robert Garrigus",12,6.2,"ShortGameRating",2008
171,171,"Todd Hamilton",13,6.2,"ShortGameRating",2008
171,171,"Charley Hoffman",16,6.2,"ShortGameRating",2008
171,171,"JB Holmes",15,6.2,"ShortGameRating",2008
171,171,"Doug LaBelle II",8,6.2,"ShortGameRating",2008
171,171,"Craig Parry",2,6.2,"ShortGameRating",2008
171,171,"Chez Reavie",18,6.2,"ShortGameRating",2008
171,171,"Kevin Sutherland",20,6.2,"ShortGameRating",2008
171,171,"DJ Trahan",15,6.2,"ShortGameRating",2008
171,171,"Johnson Wagner",11,6.2,"ShortGameRating",2008
171,171,"Boo Weekley",14,6.2,"ShortGameRating",2008
188,188,"Brad Adamonis",13,6.1,"ShortGameRating",2008
188,188,"Cameron Beckman",11,6.1,"ShortGameRating",2008
188,188,"Shane Bertsch",19,6.1,"ShortGameRating",2008
188,188,"Justin Bolli",12,6.1,"ShortGameRating",2008
188,188,"Andrew Buckle",7,6.1,"ShortGameRating",2008
188,188,"Lucas Glover",17,6.1,"ShortGameRating",2008
188,188,"Paul Goydos",10,6.1,"ShortGameRating",2008
188,188,"Brandt Jobe",6,6.1,"ShortGameRating",2008
188,188,"Zach Johnson",14,6.1,"ShortGameRating",2008
188,188,"Dustin Johnson",15,6.1,"ShortGameRating",2008
188,188,"Martin Laird",18,6.1,"ShortGameRating",2008
188,188,"Stephen Leaney",7,6.1,"ShortGameRating",2008
188,188,"Jon Mills",11,6.1,"ShortGameRating",2008
188,188,"Ryan Moore",10,6.1,"ShortGameRating",2008
188,188,"Brenden Pappas",7,6.1,"ShortGameRating",2008
188,188,"Jesper Parnevik",12,6.1,"ShortGameRating",2008
188,188,"Andres Romero",10,6.1,"ShortGameRating",2008
188,188,"Kirk Triplett",4,6.1,"ShortGameRating",2008
188,188,"Jimmy Walker",8,6.1,"ShortGameRating",2008
188,188,"Bubba Watson",14,6.1,"ShortGameRating",2008
208,208,"Woody Austin",20,6,"ShortGameRating",2008
208,208,"Tom Byrum",5,6,"ShortGameRating",2008
208,208,"Stewart Cink",16,6,"ShortGameRating",2008
208,208,"Paul Claxton",6,6,"ShortGameRating",2008
208,208,"Ben Crane",15,6,"ShortGameRating",2008
208,208,"Jason Day",12,6,"ShortGameRating",2008
208,208,"John Douma",1,6,"ShortGameRating",2008
208,208,"Kenneth Ferrie",8,6,"ShortGameRating",2008
208,208,"Jason Gore",15,6,"ShortGameRating",2008
208,208,"Gregory Havret",1,6,"ShortGameRating",2008
208,208,"Jonathan Kaye",3,6,"ShortGameRating",2008
208,208,"Soren Kjeldsen",1,6,"ShortGameRating",2008
208,208,"Cliff Kresge",10,6,"ShortGameRating",2008
208,208,"Danny Lee",1,6,"ShortGameRating",2008
208,208,"Michael Letzig",12,6,"ShortGameRating",2008
208,208,"Peter Lonard",13,6,"ShortGameRating",2008
208,208,"Bob May",2,6,"ShortGameRating",2008
208,208,"Jeff Quinney",15,6,"ShortGameRating",2008
208,208,"Esteban Toledo",1,6,"ShortGameRating",2008
208,208,"Jon Turcott",1,6,"ShortGameRating",2008
208,208,"Jhonattan Vegas",1,6,"ShortGameRating",2008
208,208,"Camilo Villegas",15,6,"ShortGameRating",2008
230,230,"Steve Allan",4,5.9,"ShortGameRating",2008
230,230,"Robert Allenby",16,5.9,"ShortGameRating",2008
230,230,"Billy Andrade",8,5.9,"ShortGameRating",2008
230,230,"Alejandro Canizares",7,5.9,"ShortGameRating",2008
230,230,"Steve Elkington",15,5.9,"ShortGameRating",2008
230,230,"JP Hayes",7,5.9,"ShortGameRating",2008
230,230,"Matt Jones",12,5.9,"ShortGameRating",2008
230,230,"Pablo Larrazabal",1,5.9,"ShortGameRating",2008
230,230,"Troy Matteson",13,5.9,"ShortGameRating",2008
230,230,"George McNeill",16,5.9,"ShortGameRating",2008
230,230,"Kiyoshi Miyazato",1,5.9,"ShortGameRating",2008
230,230,"Mike Ruiz",1,5.9,"ShortGameRating",2008
230,230,"Patrick Sheehan",21,5.9,"ShortGameRating",2008
230,230,"Nick Watney",18,5.9,"ShortGameRating",2008
230,230,"Lee Westwood",3,5.9,"ShortGameRating",2008
245,245,"Stuart Deane",1,5.8,"ShortGameRating",2008
245,245,"Nick Dougherty",2,5.8,"ShortGameRating",2008
245,245,"Cody Freeman",5,5.8,"ShortGameRating",2008
245,245,"Robert Gamez",12,5.8,"ShortGameRating",2008
245,245,"Greg Kraft",8,5.8,"ShortGameRating",2008
245,245,"Spike McRoy",2,5.8,"ShortGameRating",2008
245,245,"Kenny Perry",22,5.8,"ShortGameRating",2008
245,245,"Ian Poulter",8,5.8,"ShortGameRating",2008
245,245,"Joey Sindelar",1,5.8,"ShortGameRating",2008
245,245,"David Toms",11,5.8,"ShortGameRating",2008
255,255,"Mark Calcavecchia",9,5.7,"ShortGameRating",2008
255,255,"Alex Cejka",10,5.7,"ShortGameRating",2008
255,255,"Dan Forsman",5,5.7,"ShortGameRating",2008
255,255,"JJ Henry",19,5.7,"ShortGameRating",2008
255,255,"Mark Hensby",8,5.7,"ShortGameRating",2008
255,255,"JL Lewis",3,5.7,"ShortGameRating",2008
255,255,"Jeff Maggert",15,5.7,"ShortGameRating",2008
255,255,"Hunter Mahan",14,5.7,"ShortGameRating",2008
255,255,"Steve Marino",23,5.7,"ShortGameRating",2008
255,255,"Shaun Micheel",4,5.7,"ShortGameRating",2008
255,255,"Carl Pettersson",21,5.7,"ShortGameRating",2008
255,255,"John Riegger",10,5.7,"ShortGameRating",2008
255,255,"Kyle Thompson",6,5.7,"ShortGameRating",2008
255,255,"Brett Wetterich",6,5.7,"ShortGameRating",2008
269,269,"John Merrick",14,5.6,"ShortGameRating",2008
269,269,"Colin Montgomerie",2,5.6,"ShortGameRating",2008
269,269,"Bob Sowards",6,5.6,"ShortGameRating",2008
269,269,"Kevin Stadler",10,5.6,"ShortGameRating",2008
274,274,"John Daly",1,5.5,"ShortGameRating",2008
274,274,"James Driscoll",13,5.5,"ShortGameRating",2008
274,274,"Joe Durant",14,5.5,"ShortGameRating",2008
274,274,"Richard Finch",1,5.5,"ShortGameRating",2008
274,274,"Graeme McDowell",2,5.5,"ShortGameRating",2008
274,274,"Jim McGovern",9,5.5,"ShortGameRating",2008
274,274,"Jeff Overton",16,5.5,"ShortGameRating",2008
281,281,"Tommy Armour III",11,5.4,"ShortGameRating",2008
281,281,"Philip Francis",1,5.4,"ShortGameRating",2008
281,281,"Shingo Katayama",1,5.4,"ShortGameRating",2008
281,281,"James Kingston",2,5.4,"ShortGameRating",2008
281,281,"Chapchai Nirat",1,5.4,"ShortGameRating",2008
286,286,"Ryan Armour",11,5.3,"ShortGameRating",2008
286,286,"Jim Gallagher Jr",1,5.3,"ShortGameRating",2008
286,286,"Soren Hansen",3,5.3,"ShortGameRating",2008
286,286,"Martin Kaymer",2,5.3,"ShortGameRating",2008
286,286,"Ian Leggatt",2,5.3,"ShortGameRating",2008
286,286,"Rod Perry",1,5.3,"ShortGameRating",2008
292,292,"Nick Flanagan",12,5.2,"ShortGameRating",2008
292,292,"WC Liang",3,5.2,"ShortGameRating",2008
292,292,"John Morse",1,5.2,"ShortGameRating",2008
292,292,"Chip Sullivan",2,5.2,"ShortGameRating",2008
296,296,"Brian Bateman",4,5.1,"ShortGameRating",2008
296,296,"SSP Chawrasia",1,5.1,"ShortGameRating",2008
296,296,"Jose Coceres",5,5.1,"ShortGameRating",2008
296,296,"David Howell",1,5.1,"ShortGameRating",2008
296,296,"Roland Thatcher",4,5.1,"ShortGameRating",2008
301,301,"Ross Fisher",2,5,"ShortGameRating",2008
302,302,"Robert Floyd",1,4.9,"ShortGameRating",2008
302,302,"Peter Hanson",1,4.9,"ShortGameRating",2008
302,302,"Louis Oosthuizen",1,4.9,"ShortGameRating",2008
305,305,"Graeme Storm",1,4.8,"ShortGameRating",2008
306,306,"Bubba Dickerson",1,4.7,"ShortGameRating",2008
306,306,"Richard Green",3,4.7,"ShortGameRating",2008
306,306,"Spencer Levin",1,4.7,"ShortGameRating",2008
306,306,"DA Points",2,4.7,"ShortGameRating",2008
306,306,"Michael Thompson",2,4.7,"ShortGameRating",2008
311,311,"Daisuke Maruyama",1,4.6,"ShortGameRating",2008
312,312,"Bernhard Langer",1,4.5,"ShortGameRating",2008
313,313,"Mark Brown",2,4.4,"ShortGameRating",2008
313,313,"Bryan DeCorso",1,4.4,"ShortGameRating",2008
313,313,"Travis Perkins",2,4.4,"ShortGameRating",2008
313,313,"Mitsuhiro Tateyama",1,4.4,"ShortGameRating",2008
317,317,"David Hearn",1,4.3,"ShortGameRating",2008
317,317,"Steve Webster",1,4.3,"ShortGameRating",2008
319,319,"Larry Mize",4,4.1,"ShortGameRating",2008
319,319,"Alan Morin",1,4.1,"ShortGameRating",2008
321,321,"Robert Damron",2,3.7,"ShortGameRating",2008
321,321,"Deane Pappas",1,3.7,"ShortGameRating",2008
323,323,"Hidemasa Hoshino",1,3.4,"ShortGameRating",2008
324,324,"Peter Karmis",1,3.2,"ShortGameRating",2008
325,325,"Rick Fehr",1,2.4,"ShortGameRating",2008
