"ProximitytoHolefrom2030yards_RANKTHISWEEK_2012","ProximitytoHolefrom2030yards_RANKLASTWEEK_2012","ProximitytoHolefrom2030yards_PLAYERNAME_2012","ProximitytoHolefrom2030yards_ROUNDS_2012","ProximitytoHolefrom2030yards_AVGDTP_2012","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2012","ProximitytoHolefrom2030yards_OFSHOTS_2012","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2012","stat_name","year"
50,50,"Ted Potter Jr",77,NA,719.5,81,132,"ProximitytoHolefrom2030yards",2012
50,50,"Justin Rose",69,NA,732.083,82,12,"ProximitytoHolefrom2030yards",2012
50,50,"Rory Sabbatini",84,NA,967.417,108,55,"ProximitytoHolefrom2030yards",2012
50,50,"Vaughn Taylor",81,NA,786.667,88,116,"ProximitytoHolefrom2030yards",2012
55,55,"Robert Allenby",76,NA,795.417,88,183,"ProximitytoHolefrom2030yards",2012
55,55,"Roberto Castro",92,NA,1068.417,119,62,"ProximitytoHolefrom2030yards",2012
55,55,"Tom Gillis",75,NA,1065.25,118,68,"ProximitytoHolefrom2030yards",2012
55,55,"John Rollins",81,NA,1107.667,123,80,"ProximitytoHolefrom2030yards",2012
59,59,"Greg Chalmers",88,NA,1212.833,134,11,"ProximitytoHolefrom2030yards",2012
59,59,"JJ Henry",93,NA,878.167,97,89,"ProximitytoHolefrom2030yards",2012
59,59,"Billy Horschel",63,NA,679.25,75,36,"ProximitytoHolefrom2030yards",2012
59,59,"Billy Hurley III",70,NA,1027.75,113,90,"ProximitytoHolefrom2030yards",2012
59,59,"Brandt Jobe",57,NA,509.75,56,157,"ProximitytoHolefrom2030yards",2012
59,59,"Tom Pernice Jr",62,NA,663.417,73,117,"ProximitytoHolefrom2030yards",2012
59,59,"Jimmy Walker",101,NA,1552.833,171,78,"ProximitytoHolefrom2030yards",2012
59,59,"YE Yang",64,NA,781.083,86,87,"ProximitytoHolefrom2030yards",2012
67,67,"Stephen Ames",54,NA,522,57,112,"ProximitytoHolefrom2030yards",2012
67,67,"Ernie Els",80,NA,929.25,101,24,"ProximitytoHolefrom2030yards",2012
67,67,"Bob Estes",78,NA,937.917,102,25,"ProximitytoHolefrom2030yards",2012
67,67,"David Hearn",95,NA,1301,142,23,"ProximitytoHolefrom2030yards",2012
67,67,"Zach Johnson",95,NA,1098.083,120,30,"ProximitytoHolefrom2030yards",2012
67,67,"Russell Knox",72,NA,596,65,76,"ProximitytoHolefrom2030yards",2012
73,73,"Chad Campbell",84,NA,961.667,104,145,"ProximitytoHolefrom2030yards",2012
73,73,"Tim Clark",60,NA,746.333,81,79,"ProximitytoHolefrom2030yards",2012
73,73,"Erik Compton",81,NA,1021.917,110,161,"ProximitytoHolefrom2030yards",2012
73,73,"Ben Curtis",62,NA,516.167,56,66,"ProximitytoHolefrom2030yards",2012
73,73,"Sergio Garcia",57,NA,720,78,69,"ProximitytoHolefrom2030yards",2012
73,73,"Matt Jones",53,NA,637.583,69,61,"ProximitytoHolefrom2030yards",2012
73,73,"Chris Kirk",93,NA,1029.417,111,71,"ProximitytoHolefrom2030yards",2012
80,80,"Ricky Barnes",92,NA,1093.917,117,148,"ProximitytoHolefrom2030yards",2012
80,80,"Michael Bradley",63,NA,830.25,89,156,"ProximitytoHolefrom2030yards",2012
80,80,"Miguel Angel Carballo",73,NA,867.917,93,178,"ProximitytoHolefrom2030yards",2012
80,80,"Brian Davis",91,NA,1126.083,121,51,"ProximitytoHolefrom2030yards",2012
80,80,"Luke Donald",63,NA,728.167,78,5,"ProximitytoHolefrom2030yards",2012
80,80,"Harris English",98,NA,1314.417,141,159,"ProximitytoHolefrom2030yards",2012
80,80,"Nathan Green",73,NA,926.333,99,88,"ProximitytoHolefrom2030yards",2012
80,80,"Troy Matteson",100,NA,1183.5,127,114,"ProximitytoHolefrom2030yards",2012
80,80,"Billy Mayfair",90,NA,1189.917,128,15,"ProximitytoHolefrom2030yards",2012
80,80,"Garth Mulroy",59,NA,699.167,75,180,"ProximitytoHolefrom2030yards",2012
80,80,"Dicky Pride",62,NA,654.667,70,93,"ProximitytoHolefrom2030yards",2012
80,80,"Adam Scott",59,NA,624.917,67,128,"ProximitytoHolefrom2030yards",2012
80,80,"Kyle Thompson",51,NA,524.917,56,189,"ProximitytoHolefrom2030yards",2012
80,80,"Cameron Tringale",88,NA,1223.75,131,52,"ProximitytoHolefrom2030yards",2012
80,80,"Bo Van Pelt",84,NA,754.083,81,130,"ProximitytoHolefrom2030yards",2012
80,80,"Jhonattan Vegas",77,NA,1149.75,123,187,"ProximitytoHolefrom2030yards",2012
96,96,"Rickie Fowler",84,NA,865.75,92,106,"ProximitytoHolefrom2030yards",2012
96,96,"Colt Knost",79,NA,1095,116,140,"ProximitytoHolefrom2030yards",2012
96,96,"William McGirt",96,NA,1139.167,121,59,"ProximitytoHolefrom2030yards",2012
96,96,"Michael Thompson",80,NA,954,101,136,"ProximitytoHolefrom2030yards",2012
96,96,"Brendon Todd",78,NA,1148.083,122,129,"ProximitytoHolefrom2030yards",2012
96,96,"Bubba Watson",68,NA,696.917,74,110,"ProximitytoHolefrom2030yards",2012
102,102,"Kevin Chappell",91,NA,968,102,83,"ProximitytoHolefrom2030yards",2012
102,102,"KJ Choi",71,NA,949.333,100,150,"ProximitytoHolefrom2030yards",2012
102,102,"Marco Dawson",60,NA,561.917,59,176,"ProximitytoHolefrom2030yards",2012
102,102,"Brendon de Jonge",115,NA,1365.75,144,59,"ProximitytoHolefrom2030yards",2012
102,102,"James Driscoll",83,NA,1302.583,137,153,"ProximitytoHolefrom2030yards",2012
102,102,"Harrison Frazar",56,NA,616.5,65,155,"ProximitytoHolefrom2030yards",2012
102,102,"Mathew Goggin",65,NA,903.417,95,105,"ProximitytoHolefrom2030yards",2012
102,102,"Matt Kuchar",86,NA,825.833,87,7,"ProximitytoHolefrom2030yards",2012
102,102,"Richard Lee",71,NA,898.917,95,143,"ProximitytoHolefrom2030yards",2012
102,102,"Charlie Wi",86,NA,1214.083,128,45,"ProximitytoHolefrom2030yards",2012
112,112,"Mark Anderson",75,NA,1057.25,110,163,"ProximitytoHolefrom2030yards",2012
112,112,"Martin Flores",95,NA,1306.25,136,47,"ProximitytoHolefrom2030yards",2012
112,112,"Marc Leishman",84,NA,1171.5,122,74,"ProximitytoHolefrom2030yards",2012
115,115,"Cameron Beckman",81,NA,920.083,95,170,"ProximitytoHolefrom2030yards",2012
115,115,"Tommy Gainey",98,NA,1347.333,139,162,"ProximitytoHolefrom2030yards",2012
115,115,"Jason Kokrak",79,NA,1057.583,109,115,"ProximitytoHolefrom2030yards",2012
115,115,"Henrik Stenson",51,NA,771.583,80,47,"ProximitytoHolefrom2030yards",2012
115,115,"Kevin Streelman",89,NA,1197.5,124,77,"ProximitytoHolefrom2030yards",2012
115,115,"Steve Stricker",73,NA,591.417,61,34,"ProximitytoHolefrom2030yards",2012
121,121,"Stuart Appleby",75,NA,941.833,97,29,"ProximitytoHolefrom2030yards",2012
121,121,"Ken Duke",104,NA,1262.667,130,26,"ProximitytoHolefrom2030yards",2012
121,121,"David Mathis",83,NA,1084.5,111,85,"ProximitytoHolefrom2030yards",2012
121,121,"Sean OHair",84,NA,1300.333,133,121,"ProximitytoHolefrom2030yards",2012
121,121,"Greg Owen",90,NA,933.583,96,154,"ProximitytoHolefrom2030yards",2012
121,121,"Ian Poulter",57,NA,553.417,57,2,"ProximitytoHolefrom2030yards",2012
121,121,"Kyle Reifers",86,NA,899.5,92,100,"ProximitytoHolefrom2030yards",2012
121,121,"Patrick Sheehan",58,NA,680.5,70,131,"ProximitytoHolefrom2030yards",2012
121,121,"Scott Stallings",78,NA,975.083,100,175,"ProximitytoHolefrom2030yards",2012
121,121,"Daniel Summerhays",81,NA,994.667,102,122,"ProximitytoHolefrom2030yards",2012
131,131,"Tommy Biershenk",74,NA,975.917,99,184,"ProximitytoHolefrom2030yards",2012
131,131,"Stephen Gangluff",57,NA,706.417,72,166,"ProximitytoHolefrom2030yards",2012
131,131,"Ryo Ishikawa",54,NA,522.25,53,152,"ProximitytoHolefrom2030yards",2012
131,131,"Jeff Overton",101,NA,1464.333,149,42,"ProximitytoHolefrom2030yards",2012
131,131,"Andres Romero",68,NA,794.583,81,124,"ProximitytoHolefrom2030yards",2012
131,131,"John Senden",81,NA,1140.167,116,94,"ProximitytoHolefrom2030yards",2012
137,137,"Sangmoon Bae",81,NA,1005.25,101,182,"ProximitytoHolefrom2030yards",2012
137,137,"Ben Crane",73,NA,836,84,97,"ProximitytoHolefrom2030yards",2012
137,137,"Bryce Molder",83,NA,1129.583,114,20,"ProximitytoHolefrom2030yards",2012
137,137,"DA Points",88,NA,1099.583,111,112,"ProximitytoHolefrom2030yards",2012
141,141,"Jason Bohn",81,NA,869.167,87,119,"ProximitytoHolefrom2030yards",2012
141,141,"Angel Cabrera",54,NA,568.167,57,188,"ProximitytoHolefrom2030yards",2012
141,141,"Bobby Gates",87,NA,1216.417,122,127,"ProximitytoHolefrom2030yards",2012
141,141,"Brian Gay",91,NA,1190.667,119,1,"ProximitytoHolefrom2030yards",2012
141,141,"Seung Yul Noh",105,NA,1286.833,129,80,"ProximitytoHolefrom2030yards",2012
146,146,"Chris DiMarco",83,NA,1252.417,124,103,"ProximitytoHolefrom2030yards",2012
146,146,"Robert Garrigus",89,NA,1047.583,104,133,"ProximitytoHolefrom2030yards",2012
146,146,"Gary Woodland",70,NA,928.917,92,171,"ProximitytoHolefrom2030yards",2012
149,149,"Will Claxton",99,NA,1116.333,110,102,"ProximitytoHolefrom2030yards",2012
149,149,"Chris Couch",61,NA,948.417,93,72,"ProximitytoHolefrom2030yards",2012
149,149,"Edward Loar",59,NA,812.75,80,190,"ProximitytoHolefrom2030yards",2012
149,149,"Steve Wheatcroft",56,NA,699.917,69,101,"ProximitytoHolefrom2030yards",2012
153,153,"Brian Harman",101,NA,1476.917,144,49,"ProximitytoHolefrom2030yards",2012
153,153,"Charley Hoffman",88,NA,1197.833,117,181,"ProximitytoHolefrom2030yards",2012
153,153,"Kevin Kisner",69,NA,841.75,82,40,"ProximitytoHolefrom2030yards",2012
153,153,"Jeff Maggert",83,NA,936.25,91,64,"ProximitytoHolefrom2030yards",2012
153,153,"Louis Oosthuizen",65,NA,646.333,63,137,"ProximitytoHolefrom2030yards",2012
153,153,"Carl Pettersson",92,NA,1177.583,115,30,"ProximitytoHolefrom2030yards",2012
159,159,"Rod Pampling",88,NA,1102.083,107,98,"ProximitytoHolefrom2030yards",2012
159,159,"Chez Reavie",83,NA,889.25,86,111,"ProximitytoHolefrom2030yards",2012
159,159,"Nick Watney",97,NA,1096.583,106,141,"ProximitytoHolefrom2030yards",2012
162,162,"Gary Christian",91,NA,1001.5,96,139,"ProximitytoHolefrom2030yards",2012
162,162,"Martin Laird",77,NA,928.333,89,125,"ProximitytoHolefrom2030yards",2012
162,162,"John Merrick",83,NA,992.25,95,146,"ProximitytoHolefrom2030yards",2012
162,162,"Johnson Wagner",88,NA,1205.667,116,104,"ProximitytoHolefrom2030yards",2012
166,166,"Keegan Bradley",90,NA,1154.083,110,91,"ProximitytoHolefrom2030yards",2012
166,166,"Ryan Palmer",81,NA,1119.667,107,73,"ProximitytoHolefrom2030yards",2012
166,166,"Camilo Villegas",79,NA,1019.917,97,151,"ProximitytoHolefrom2030yards",2012
169,169,"Robert Karlsson",54,NA,676.917,64,172,"ProximitytoHolefrom2030yards",2012
169,169,"Ryan Moore",89,NA,1155.5,109,107,"ProximitytoHolefrom2030yards",2012
169,169,"Geoff Ogilvy",73,NA,753.417,71,6,"ProximitytoHolefrom2030yards",2012
169,169,"Kyle Stanley",86,NA,833.833,79,173,"ProximitytoHolefrom2030yards",2012
173,173,"Gavin Coles",72,NA,788.25,74,38,"ProximitytoHolefrom2030yards",2012
173,173,"Scott Piercy",95,NA,1293.25,121,35,"ProximitytoHolefrom2030yards",2012
173,173,"Brendan Steele",77,NA,1073.167,101,135,"ProximitytoHolefrom2030yards",2012
176,176,"Blake Adams",107,NA,1577.583,147,123,"ProximitytoHolefrom2030yards",2012
176,176,"Scott Dunlap",57,NA,675.917,63,65,"ProximitytoHolefrom2030yards",2012
176,176,"Troy Kelly",68,NA,836.833,78,46,"ProximitytoHolefrom2030yards",2012
179,179,"Hunter Mahan",88,NA,1031.75,95,157,"ProximitytoHolefrom2030yards",2012
179,179,"Heath Slocum",93,NA,1196,110,70,"ProximitytoHolefrom2030yards",2012
181,181,"Charlie Beljan",61,NA,529.917,48,167,"ProximitytoHolefrom2030yards",2012
181,181,"Scott Brown",65,NA,669.083,61,185,"ProximitytoHolefrom2030yards",2012
183,183,"Alexandre Rocha",62,NA,700.833,63,160,"ProximitytoHolefrom2030yards",2012
184,184,"Derek Lamely",64,NA,1151.667,103,95,"ProximitytoHolefrom2030yards",2012
185,185,"Daniel Chopra",55,NA,819.167,73,165,"ProximitytoHolefrom2030yards",2012
185,185,"Roland Thatcher",55,NA,718.75,64,186,"ProximitytoHolefrom2030yards",2012
187,187,"John Mallinger",74,NA,1028.083,91,53,"ProximitytoHolefrom2030yards",2012
188,188,"Tiger Woods",69,NA,626.75,55,4,"ProximitytoHolefrom2030yards",2012
189,189,"Stewart Cink",71,NA,869.583,75,169,"ProximitytoHolefrom2030yards",2012
190,190,"Boo Weekley",74,NA,741.333,63,168,"ProximitytoHolefrom2030yards",2012
191,191,"Kevin Stadler",85,NA,1033.083,86,58,"ProximitytoHolefrom2030yards",2012
