"PuttsperRoundRound1_RANKTHISWEEK_2015","PuttsperRoundRound1_RANKLASTWEEK_2015","PuttsperRoundRound1_PLAYERNAME_2015","PuttsperRoundRound1__2015","PuttsperRoundRound1_AVG_2015","PuttsperRoundRound1_TOTALPUTTS_2015","PuttsperRoundRound1_TOTALROUNDS_2015","stat_name","year"
1,1,"Aaron Baddeley",NA,27.42,658,24,"PuttsperRoundRound1",2015
2,2,"Phil Mickelson",NA,27.79,528,19,"PuttsperRoundRound1",2015
3,3,"Kevin Na",NA,27.8,695,25,"PuttsperRoundRound1",2015
4,4,"JB Holmes",NA,28,672,24,"PuttsperRoundRound1",2015
4,4,"Patrick Reed",NA,28,700,25,"PuttsperRoundRound1",2015
6,6,"Brian Stuard",NA,28.07,842,30,"PuttsperRoundRound1",2015
7,7,"Chesson Hadley",NA,28.17,845,30,"PuttsperRoundRound1",2015
7,7,"Matt Kuchar",NA,28.17,676,24,"PuttsperRoundRound1",2015
9,9,"KJ Choi",NA,28.22,508,18,"PuttsperRoundRound1",2015
10,10,"Brandt Snedeker",NA,28.23,734,26,"PuttsperRoundRound1",2015
11,11,"Michael Thompson",NA,28.27,735,26,"PuttsperRoundRound1",2015
12,12,"Jason Day",NA,28.37,539,19,"PuttsperRoundRound1",2015
13,13,"Jonathan Byrd",NA,28.38,596,21,"PuttsperRoundRound1",2015
13,13,"Derek Fathauer",NA,28.38,738,26,"PuttsperRoundRound1",2015
13,13,"Sean OHair",NA,28.38,738,26,"PuttsperRoundRound1",2015
16,16,"Carl Pettersson",NA,28.41,909,32,"PuttsperRoundRound1",2015
17,17,"Jordan Spieth",NA,28.42,682,24,"PuttsperRoundRound1",2015
18,18,"Nick Taylor",NA,28.43,796,28,"PuttsperRoundRound1",2015
19,19,"Matt Every",NA,28.44,711,25,"PuttsperRoundRound1",2015
20,20,"David Lingmerth",NA,28.46,797,28,"PuttsperRoundRound1",2015
21,21,"Jonas Blixt",NA,28.48,712,25,"PuttsperRoundRound1",2015
