"Approaches125150yardsRghRTP_RANKTHISWEEK_2006","Approaches125150yardsRghRTP_RANKLASTWEEK_2006","Approaches125150yardsRghRTP_PLAYERNAME_2006","Approaches125150yardsRghRTP_ROUNDS_2006","Approaches125150yardsRghRTP_AVGRTP_2006","stat_name","year"
1,1,"Stephen Ames",63,-0.19,"Approaches125150yardsRghRTP",2006
2,2,"Billy Mayfair",94,-0.087,"Approaches125150yardsRghRTP",2006
3,3,"Vijay Singh",103,-0.067,"Approaches125150yardsRghRTP",2006
4,4,"Bob Estes",85,-0.044,"Approaches125150yardsRghRTP",2006
5,5,"Phil Mickelson",74,-0.033,"Approaches125150yardsRghRTP",2006
6,6,"Kenny Perry",73,-0.025,"Approaches125150yardsRghRTP",2006
7,7,"Rod Pampling",89,-0.024,"Approaches125150yardsRghRTP",2006
8,8,"Joe Ogilvie",95,-0.018,"Approaches125150yardsRghRTP",2006
9,9,"Billy Andrade",78,0,"Approaches125150yardsRghRTP",2006
9,9,"David Branshaw",98,0,"Approaches125150yardsRghRTP",2006
9,9,"Jeff Brehaut",100,0,"Approaches125150yardsRghRTP",2006
9,9,"Mark Calcavecchia",94,0,"Approaches125150yardsRghRTP",2006
9,9,"Chris DiMarco",83,0,"Approaches125150yardsRghRTP",2006
9,9,"Retief Goosen",68,0,"Approaches125150yardsRghRTP",2006
9,9,"Kent Jones",103,0,"Approaches125150yardsRghRTP",2006
9,9,"Tom Lehman",70,0,"Approaches125150yardsRghRTP",2006
9,9,"Bob May",65,0,"Approaches125150yardsRghRTP",2006
18,18,"Jerry Smith",94,0.021,"Approaches125150yardsRghRTP",2006
19,19,"Bernhard Langer",77,0.022,"Approaches125150yardsRghRTP",2006
19,19,"Davis Love III",85,0.022,"Approaches125150yardsRghRTP",2006
21,21,"Ben Curtis",86,0.026,"Approaches125150yardsRghRTP",2006
22,22,"Todd Fischer",101,0.029,"Approaches125150yardsRghRTP",2006
22,22,"Robert Garrigus",85,0.029,"Approaches125150yardsRghRTP",2006
24,24,"Fred Couples",52,0.03,"Approaches125150yardsRghRTP",2006
24,24,"Bill Haas",99,0.03,"Approaches125150yardsRghRTP",2006
26,26,"Greg Owen",79,0.031,"Approaches125150yardsRghRTP",2006
27,27,"JP Hayes",55,0.033,"Approaches125150yardsRghRTP",2006
28,28,"Daniel Chopra",110,0.035,"Approaches125150yardsRghRTP",2006
29,29,"Roger Tambellini",64,0.038,"Approaches125150yardsRghRTP",2006
30,30,"Carlos Franco",86,0.043,"Approaches125150yardsRghRTP",2006
30,30,"Vance Veazey",59,0.043,"Approaches125150yardsRghRTP",2006
32,32,"Ian Poulter",53,0.048,"Approaches125150yardsRghRTP",2006
33,33,"Camilo Villegas",95,0.049,"Approaches125150yardsRghRTP",2006
34,34,"Jose Maria Olazabal",62,0.053,"Approaches125150yardsRghRTP",2006
35,35,"Woody Austin",107,0.054,"Approaches125150yardsRghRTP",2006
35,35,"JJ Henry",96,0.054,"Approaches125150yardsRghRTP",2006
37,37,"Jeff Sluman",101,0.056,"Approaches125150yardsRghRTP",2006
38,38,"Tommy Armour III",65,0.057,"Approaches125150yardsRghRTP",2006
