"3PuttsperRound_RANKTHISWEEK_2009","3PuttsperRound_RANKLASTWEEK_2009","3PuttsperRound_PLAYERNAME_2009","3PuttsperRound_ROUNDS_2009","3PuttsperRound_AVG_2009","3PuttsperRound_TOTAL3PUTTS_2009","3PuttsperRound_TOTALROUNDS_2009","stat_name","year"
72,72,"Cameron Beckman",87,0.55,48,87,"3PuttsperRound",2009
72,72,"Mark Brooks",55,0.55,30,55,"3PuttsperRound",2009
72,72,"Mathew Goggin",76,0.55,41,74,"3PuttsperRound",2009
72,72,"Tom Pernice Jr",82,0.55,45,82,"3PuttsperRound",2009
72,72,"Patrick Sheehan",51,0.55,28,51,"3PuttsperRound",2009
78,78,"Briny Baird",89,0.54,48,89,"3PuttsperRound",2009
78,78,"Brett Quigley",92,0.54,50,92,"3PuttsperRound",2009
78,78,"Kevin Sutherland",96,0.54,51,95,"3PuttsperRound",2009
78,78,"Bo Van Pelt",100,0.54,54,100,"3PuttsperRound",2009
82,82,"Paul Goydos",79,0.53,42,79,"3PuttsperRound",2009
82,82,"Jeff Overton",92,0.53,49,92,"3PuttsperRound",2009
82,82,"Tim Petrovic",97,0.53,51,97,"3PuttsperRound",2009
82,82,"Scott Piercy",85,0.53,45,85,"3PuttsperRound",2009
86,86,"Michael Allen",73,0.52,38,73,"3PuttsperRound",2009
86,86,"Stephen Ames",77,0.52,39,75,"3PuttsperRound",2009
86,86,"Daniel Chopra",89,0.52,46,89,"3PuttsperRound",2009
86,86,"Ben Crane",93,0.52,48,93,"3PuttsperRound",2009
86,86,"Lucas Glover",93,0.52,48,93,"3PuttsperRound",2009
86,86,"JJ Henry",97,0.52,50,97,"3PuttsperRound",2009
86,86,"Tim Herron",87,0.52,45,87,"3PuttsperRound",2009
86,86,"Joe Ogilvie",85,0.52,44,85,"3PuttsperRound",2009
86,86,"Kevin Stadler",65,0.52,34,65,"3PuttsperRound",2009
95,95,"Alex Cejka",82,0.51,42,82,"3PuttsperRound",2009
95,95,"Todd Hamilton",83,0.51,42,83,"3PuttsperRound",2009
95,95,"Dustin Johnson",85,0.51,43,84,"3PuttsperRound",2009
95,95,"Kent Jones",73,0.51,37,73,"3PuttsperRound",2009
95,95,"Pat Perez",74,0.51,37,72,"3PuttsperRound",2009
95,95,"Johnson Wagner",81,0.51,41,81,"3PuttsperRound",2009
95,95,"Nick Watney",86,0.51,44,86,"3PuttsperRound",2009
95,95,"Bubba Watson",73,0.51,37,73,"3PuttsperRound",2009
95,95,"Mike Weir",85,0.51,43,84,"3PuttsperRound",2009
104,104,"Jason Bohn",88,0.5,44,88,"3PuttsperRound",2009
104,104,"Ryan Palmer",78,0.5,39,78,"3PuttsperRound",2009
104,104,"Rory Sabbatini",81,0.5,40,80,"3PuttsperRound",2009
107,107,"Brad Adamonis",70,0.49,34,70,"3PuttsperRound",2009
107,107,"Lee Janzen",74,0.49,36,74,"3PuttsperRound",2009
107,107,"David Mathis",82,0.49,40,82,"3PuttsperRound",2009
107,107,"Jeff Quinney",78,0.49,38,78,"3PuttsperRound",2009
107,107,"John Rollins",92,0.49,45,92,"3PuttsperRound",2009
107,107,"Webb Simpson",94,0.49,46,94,"3PuttsperRound",2009
107,107,"Dean Wilson",81,0.49,40,81,"3PuttsperRound",2009
107,107,"Casey Wittenberg",71,0.49,35,71,"3PuttsperRound",2009
115,115,"Kris Blanks",60,0.48,29,60,"3PuttsperRound",2009
115,115,"Jason Day",61,0.48,29,61,"3PuttsperRound",2009
115,115,"John Mallinger",90,0.48,43,90,"3PuttsperRound",2009
115,115,"Ryan Moore",89,0.48,43,89,"3PuttsperRound",2009
119,119,"Steve Elkington",70,0.47,33,70,"3PuttsperRound",2009
119,119,"Nathan Green",104,0.47,49,104,"3PuttsperRound",2009
119,119,"Zach Johnson",94,0.47,43,92,"3PuttsperRound",2009
119,119,"Anthony Kim",76,0.47,35,74,"3PuttsperRound",2009
119,119,"James Nitties",86,0.47,40,86,"3PuttsperRound",2009
119,119,"Chris Riley",77,0.47,36,77,"3PuttsperRound",2009
125,125,"Charley Hoffman",97,0.46,45,97,"3PuttsperRound",2009
125,125,"Matt Jones",56,0.46,26,56,"3PuttsperRound",2009
125,125,"George McNeill",82,0.46,38,82,"3PuttsperRound",2009
125,125,"Phil Mickelson",66,0.46,29,63,"3PuttsperRound",2009
125,125,"Jimmy Walker",74,0.46,34,74,"3PuttsperRound",2009
130,130,"Brian Bateman",55,0.45,25,55,"3PuttsperRound",2009
130,130,"KJ Choi",65,0.45,29,64,"3PuttsperRound",2009
130,130,"Richard Johnson",85,0.45,38,85,"3PuttsperRound",2009
130,130,"Colt Knost",71,0.45,32,71,"3PuttsperRound",2009
130,130,"Matt Kuchar",82,0.45,37,82,"3PuttsperRound",2009
130,130,"Steve Marino",98,0.45,44,98,"3PuttsperRound",2009
130,130,"Troy Matteson",95,0.45,43,95,"3PuttsperRound",2009
130,130,"Bryce Molder",69,0.45,31,69,"3PuttsperRound",2009
130,130,"Mark Wilson",99,0.45,45,99,"3PuttsperRound",2009
139,139,"Ben Curtis",63,0.44,27,62,"3PuttsperRound",2009
139,139,"Geoff Ogilvy",78,0.44,32,72,"3PuttsperRound",2009
139,139,"Chez Reavie",81,0.44,36,81,"3PuttsperRound",2009
142,142,"Sergio Garcia",59,0.43,25,58,"3PuttsperRound",2009
142,142,"Padraig Harrington",66,0.43,28,65,"3PuttsperRound",2009
142,142,"Ian Poulter",59,0.43,24,56,"3PuttsperRound",2009
145,145,"Stewart Cink",79,0.42,31,73,"3PuttsperRound",2009
145,145,"Bob Estes",78,0.42,33,78,"3PuttsperRound",2009
145,145,"Ryuji Imada",85,0.42,36,85,"3PuttsperRound",2009
145,145,"Kevin Na",91,0.42,38,91,"3PuttsperRound",2009
145,145,"John Senden",100,0.42,42,100,"3PuttsperRound",2009
150,150,"Tommy Armour III",58,0.41,24,58,"3PuttsperRound",2009
150,150,"Tim Clark",81,0.41,32,78,"3PuttsperRound",2009
150,150,"Harrison Frazar",93,0.41,38,93,"3PuttsperRound",2009
150,150,"Retief Goosen",74,0.41,30,73,"3PuttsperRound",2009
150,150,"Jerry Kelly",90,0.41,37,90,"3PuttsperRound",2009
150,150,"Jeff Klauk",97,0.41,40,97,"3PuttsperRound",2009
150,150,"Justin Leonard",95,0.41,37,91,"3PuttsperRound",2009
150,150,"Scott McCarron",91,0.41,37,91,"3PuttsperRound",2009
150,150,"Brandt Snedeker",81,0.41,33,81,"3PuttsperRound",2009
150,150,"David Toms",98,0.41,40,98,"3PuttsperRound",2009
160,160,"Chris DiMarco",97,0.39,38,97,"3PuttsperRound",2009
161,161,"Bart Bryant",58,0.38,22,58,"3PuttsperRound",2009
161,161,"Nick OHern",90,0.38,34,90,"3PuttsperRound",2009
161,161,"Tag Ridings",50,0.38,19,50,"3PuttsperRound",2009
164,164,"John Merrick",91,0.37,34,91,"3PuttsperRound",2009
164,164,"Carl Pettersson",86,0.37,32,86,"3PuttsperRound",2009
164,164,"Tiger Woods",64,0.37,23,62,"3PuttsperRound",2009
167,167,"Charles Howell III",99,0.36,36,99,"3PuttsperRound",2009
167,167,"Spencer Levin",75,0.36,27,75,"3PuttsperRound",2009
169,169,"Eric Axley",71,0.35,25,71,"3PuttsperRound",2009
169,169,"Freddie Jacobson",83,0.35,29,83,"3PuttsperRound",2009
169,169,"Steve Stricker",81,0.35,28,79,"3PuttsperRound",2009
172,172,"Greg Chalmers",85,0.34,29,85,"3PuttsperRound",2009
172,172,"Luke Donald",79,0.34,26,76,"3PuttsperRound",2009
174,174,"Corey Pavin",73,0.33,24,73,"3PuttsperRound",2009
175,175,"Aaron Baddeley",66,0.32,21,65,"3PuttsperRound",2009
175,175,"Brad Faxon",59,0.32,19,59,"3PuttsperRound",2009
175,175,"Vaughn Taylor",88,0.32,28,88,"3PuttsperRound",2009
175,175,"Charlie Wi",92,0.32,29,92,"3PuttsperRound",2009
179,179,"Jarrod Lyle",65,0.31,20,65,"3PuttsperRound",2009
179,179,"Scott Verplank",88,0.31,27,88,"3PuttsperRound",2009
181,181,"Jim Furyk",86,0.3,25,83,"3PuttsperRound",2009
181,181,"Brian Gay",96,0.3,29,96,"3PuttsperRound",2009
183,183,"David Duval",56,0.29,16,56,"3PuttsperRound",2009
183,183,"Bob Heintz",59,0.29,17,59,"3PuttsperRound",2009
