"PuttsperRoundRound1_RANKTHISWEEK_2011","PuttsperRoundRound1_RANKLASTWEEK_2011","PuttsperRoundRound1_PLAYERNAME_2011","PuttsperRoundRound1__2011","PuttsperRoundRound1_AVG_2011","PuttsperRoundRound1_TOTALPUTTS_2011","PuttsperRoundRound1_TOTALROUNDS_2011","stat_name","year"
53,53,"Webb Simpson",NA,29,754,26,"PuttsperRoundRound1",2011
59,59,"Nathan Green",NA,29.04,726,25,"PuttsperRoundRound1",2011
59,59,"Jeff Overton",NA,29.04,726,25,"PuttsperRoundRound1",2011
61,61,"Harrison Frazar",NA,29.05,552,19,"PuttsperRoundRound1",2011
61,61,"Scott McCarron",NA,29.05,610,21,"PuttsperRoundRound1",2011
63,63,"Woody Austin",NA,29.06,465,16,"PuttsperRoundRound1",2011
63,63,"Lee Janzen",NA,29.06,494,17,"PuttsperRoundRound1",2011
65,65,"Brandt Snedeker",NA,29.08,756,26,"PuttsperRoundRound1",2011
66,66,"David Toms",NA,29.1,611,21,"PuttsperRoundRound1",2011
67,67,"Shaun Micheel",NA,29.12,757,26,"PuttsperRoundRound1",2011
68,68,"Zack Miller",NA,29.14,845,29,"PuttsperRoundRound1",2011
68,68,"Martin Piller",NA,29.14,612,21,"PuttsperRoundRound1",2011
70,70,"Kyle Stanley",NA,29.15,758,26,"PuttsperRoundRound1",2011
71,71,"Pat Perez",NA,29.17,700,24,"PuttsperRoundRound1",2011
72,72,"Lucas Glover",NA,29.18,642,22,"PuttsperRoundRound1",2011
73,73,"Charley Hoffman",NA,29.19,759,26,"PuttsperRoundRound1",2011
74,74,"Colt Knost",NA,29.2,730,25,"PuttsperRoundRound1",2011
74,74,"Vijay Singh",NA,29.2,730,25,"PuttsperRoundRound1",2011
76,76,"Kris Blanks",NA,29.21,818,28,"PuttsperRoundRound1",2011
76,76,"Hunter Haas",NA,29.21,847,29,"PuttsperRoundRound1",2011
76,76,"Ryuji Imada",NA,29.21,847,29,"PuttsperRoundRound1",2011
79,79,"Steve Marino",NA,29.22,672,23,"PuttsperRoundRound1",2011
80,80,"Matt Bettencourt",NA,29.24,848,29,"PuttsperRoundRound1",2011
81,81,"Zach Johnson",NA,29.27,644,22,"PuttsperRoundRound1",2011
81,81,"Justin Leonard",NA,29.27,761,26,"PuttsperRoundRound1",2011
83,83,"Keegan Bradley",NA,29.3,791,27,"PuttsperRoundRound1",2011
83,83,"Jason Day",NA,29.3,586,20,"PuttsperRoundRound1",2011
83,83,"Jason Dufner",NA,29.3,674,23,"PuttsperRoundRound1",2011
86,86,"Jonathan Byrd",NA,29.32,733,25,"PuttsperRoundRound1",2011
87,87,"DJ Brigman",NA,29.33,616,21,"PuttsperRoundRound1",2011
87,87,"Hunter Mahan",NA,29.33,704,24,"PuttsperRoundRound1",2011
87,87,"Chez Reavie",NA,29.33,792,27,"PuttsperRoundRound1",2011
90,90,"Dustin Johnson",NA,29.35,587,20,"PuttsperRoundRound1",2011
90,90,"John Rollins",NA,29.35,763,26,"PuttsperRoundRound1",2011
90,90,"John Senden",NA,29.35,763,26,"PuttsperRoundRound1",2011
93,93,"Jarrod Lyle",NA,29.39,823,28,"PuttsperRoundRound1",2011
94,94,"Robert Karlsson",NA,29.41,500,17,"PuttsperRoundRound1",2011
95,95,"Ricky Barnes",NA,29.43,677,23,"PuttsperRoundRound1",2011
95,95,"Jason Bohn",NA,29.43,618,21,"PuttsperRoundRound1",2011
97,97,"Angel Cabrera",NA,29.44,471,16,"PuttsperRoundRound1",2011
97,97,"Robert Garrigus",NA,29.44,736,25,"PuttsperRoundRound1",2011
99,99,"Ben Martin",NA,29.46,707,24,"PuttsperRoundRound1",2011
100,100,"Chris DiMarco",NA,29.47,884,30,"PuttsperRoundRound1",2011
101,101,"Scott Piercy",NA,29.48,619,21,"PuttsperRoundRound1",2011
101,101,"Michael Thompson",NA,29.48,678,23,"PuttsperRoundRound1",2011
103,103,"James Driscoll",NA,29.5,649,22,"PuttsperRoundRound1",2011
104,104,"Alex Cejka",NA,29.52,620,21,"PuttsperRoundRound1",2011
104,104,"Garrett Willis",NA,29.52,679,23,"PuttsperRoundRound1",2011
106,106,"Sung Kang",NA,29.55,591,20,"PuttsperRoundRound1",2011
106,106,"Rocco Mediate",NA,29.55,650,22,"PuttsperRoundRound1",2011
108,108,"Sean OHair",NA,29.57,680,23,"PuttsperRoundRound1",2011
108,108,"Charl Schwartzel",NA,29.57,414,14,"PuttsperRoundRound1",2011
110,110,"Brendan Steele",NA,29.58,769,26,"PuttsperRoundRound1",2011
110,110,"Kevin Streelman",NA,29.58,769,26,"PuttsperRoundRound1",2011
112,112,"Briny Baird",NA,29.59,503,17,"PuttsperRoundRound1",2011
112,112,"Justin Rose",NA,29.59,651,22,"PuttsperRoundRound1",2011
114,114,"Jim Furyk",NA,29.6,740,25,"PuttsperRoundRound1",2011
114,114,"Retief Goosen",NA,29.6,444,15,"PuttsperRoundRound1",2011
116,116,"William McGirt",NA,29.61,918,31,"PuttsperRoundRound1",2011
117,117,"Michael Connell",NA,29.62,770,26,"PuttsperRoundRound1",2011
117,117,"Scott Gutschewski",NA,29.62,622,21,"PuttsperRoundRound1",2011
119,119,"Troy Matteson",NA,29.63,800,27,"PuttsperRoundRound1",2011
120,120,"Bill Haas",NA,29.64,741,25,"PuttsperRoundRound1",2011
120,120,"Billy Mayfair",NA,29.64,830,28,"PuttsperRoundRound1",2011
122,122,"Cameron Beckman",NA,29.65,682,23,"PuttsperRoundRound1",2011
122,122,"Michael Putnam",NA,29.65,593,20,"PuttsperRoundRound1",2011
124,124,"George McNeill",NA,29.68,564,19,"PuttsperRoundRound1",2011
124,124,"Nick OHern",NA,29.68,831,28,"PuttsperRoundRound1",2011
126,126,"Charles Howell III",NA,29.69,861,29,"PuttsperRoundRound1",2011
126,126,"Josh Teater",NA,29.69,861,29,"PuttsperRoundRound1",2011
128,128,"Ben Curtis",NA,29.7,683,23,"PuttsperRoundRound1",2011
128,128,"Tommy Gainey",NA,29.7,980,33,"PuttsperRoundRound1",2011
128,128,"Bio Kim",NA,29.7,683,23,"PuttsperRoundRound1",2011
128,128,"Marc Leishman",NA,29.7,802,27,"PuttsperRoundRound1",2011
132,132,"Rich Beem",NA,29.71,624,21,"PuttsperRoundRound1",2011
132,132,"David Duval",NA,29.71,713,24,"PuttsperRoundRound1",2011
132,132,"Johnson Wagner",NA,29.71,713,24,"PuttsperRoundRound1",2011
135,135,"JB Holmes",NA,29.73,446,15,"PuttsperRoundRound1",2011
135,135,"Graeme McDowell",NA,29.73,446,15,"PuttsperRoundRound1",2011
137,137,"Billy Horschel",NA,29.74,684,23,"PuttsperRoundRound1",2011
137,137,"Kent Jones",NA,29.74,684,23,"PuttsperRoundRound1",2011
139,139,"Fabian Gomez",NA,29.75,714,24,"PuttsperRoundRound1",2011
140,140,"Will Strickler",NA,29.76,506,17,"PuttsperRoundRound1",2011
140,140,"Boo Weekley",NA,29.76,625,21,"PuttsperRoundRound1",2011
142,142,"Troy Merritt",NA,29.77,655,22,"PuttsperRoundRound1",2011
142,142,"Bo Van Pelt",NA,29.77,774,26,"PuttsperRoundRound1",2011
144,144,"JP Hayes",NA,29.78,536,18,"PuttsperRoundRound1",2011
145,145,"Tom Gillis",NA,29.79,566,19,"PuttsperRoundRound1",2011
145,145,"Andres Gonzales",NA,29.79,566,19,"PuttsperRoundRound1",2011
145,145,"Rod Pampling",NA,29.79,566,19,"PuttsperRoundRound1",2011
148,148,"Richard Johnson",NA,29.81,626,21,"PuttsperRoundRound1",2011
148,148,"Aron Price",NA,29.81,477,16,"PuttsperRoundRound1",2011
150,150,"Martin Laird",NA,29.82,656,22,"PuttsperRoundRound1",2011
151,151,"Joseph Bramlett",NA,29.83,686,23,"PuttsperRoundRound1",2011
152,152,"Marc Turnesa",NA,29.84,567,19,"PuttsperRoundRound1",2011
153,153,"JJ Henry",NA,29.85,806,27,"PuttsperRoundRound1",2011
153,153,"Jim Renner",NA,29.85,597,20,"PuttsperRoundRound1",2011
153,153,"Scott Stallings",NA,29.85,776,26,"PuttsperRoundRound1",2011
156,156,"Roland Thatcher",NA,29.86,657,22,"PuttsperRoundRound1",2011
157,157,"Sergio Garcia",NA,29.88,478,16,"PuttsperRoundRound1",2011
158,158,"Shane Bertsch",NA,29.89,538,18,"PuttsperRoundRound1",2011
158,158,"Steven Bowditch",NA,29.89,807,27,"PuttsperRoundRound1",2011
160,160,"Ian Poulter",NA,29.93,449,15,"PuttsperRoundRound1",2011
161,161,"Bubba Watson",NA,29.95,629,21,"PuttsperRoundRound1",2011
162,162,"Michael Bradley",NA,30,690,23,"PuttsperRoundRound1",2011
162,162,"Bobby Gates",NA,30,810,27,"PuttsperRoundRound1",2011
162,162,"Alexandre Rocha",NA,30,600,20,"PuttsperRoundRound1",2011
165,165,"Jhonattan Vegas",NA,30.04,721,24,"PuttsperRoundRound1",2011
166,166,"Robert Allenby",NA,30.08,722,24,"PuttsperRoundRound1",2011
167,167,"Cameron Tringale",NA,30.1,933,31,"PuttsperRoundRound1",2011
168,168,"Ernie Els",NA,30.15,603,20,"PuttsperRoundRound1",2011
168,168,"Jim Herman",NA,30.15,603,20,"PuttsperRoundRound1",2011
168,168,"Chris Stroud",NA,30.15,814,27,"PuttsperRoundRound1",2011
171,171,"Trevor Immelman",NA,30.16,754,25,"PuttsperRoundRound1",2011
172,172,"Davis Love III",NA,30.18,664,22,"PuttsperRoundRound1",2011
173,173,"Adam Scott",NA,30.24,514,17,"PuttsperRoundRound1",2011
173,173,"Gary Woodland",NA,30.24,756,25,"PuttsperRoundRound1",2011
175,175,"John Merrick",NA,30.26,575,19,"PuttsperRoundRound1",2011
176,176,"KJ Choi",NA,30.29,636,21,"PuttsperRoundRound1",2011
177,177,"Daniel Summerhays",NA,30.32,849,28,"PuttsperRoundRound1",2011
178,178,"Bill Lunde",NA,30.35,789,26,"PuttsperRoundRound1",2011
179,179,"Chad Campbell",NA,30.43,852,28,"PuttsperRoundRound1",2011
180,180,"Kevin Stadler",NA,30.44,761,25,"PuttsperRoundRound1",2011
181,181,"Steve Elkington",NA,30.47,518,17,"PuttsperRoundRound1",2011
182,182,"Heath Slocum",NA,30.5,854,28,"PuttsperRoundRound1",2011
183,183,"DJ Trahan",NA,30.67,920,30,"PuttsperRoundRound1",2011
184,184,"Alex Prugh",NA,30.79,862,28,"PuttsperRoundRound1",2011
185,185,"Justin Hicks",NA,30.81,647,21,"PuttsperRoundRound1",2011
186,186,"Joe Durant",NA,31.04,745,24,"PuttsperRoundRound1",2011
