"Approachesfrom250275yardsRgh_RANKTHISWEEK_2010","Approachesfrom250275yardsRgh_RANKLASTWEEK_2010","Approachesfrom250275yardsRgh_PLAYERNAME_2010","Approachesfrom250275yardsRgh_ROUNDS_2010","Approachesfrom250275yardsRgh_AVG_2010","Approachesfrom250275yardsRgh_TOTALDISTANCEFEET_2010","Approachesfrom250275yardsRgh_OFATTEMPTS_2010","Approachesfrom250275yardsRgh_RELATIVETOPAR_2010","stat_name","year"
1,1,"John Merrick",109,NA,199.833,5,-4,"Approachesfrom250275yardsRgh",2010
2,2,"Steve Elkington",74,NA,80.75,2,-2,"Approachesfrom250275yardsRgh",2010
3,3,"Greg Owen",69,NA,350.417,8,-5,"Approachesfrom250275yardsRgh",2010
4,4,"Phil Mickelson",76,NA,266.417,6,-2,"Approachesfrom250275yardsRgh",2010
5,5,"David Lutterus",69,NA,90.833,2,-1,"Approachesfrom250275yardsRgh",2010
6,6,"Nick Watney",91,NA,186.833,4,-3,"Approachesfrom250275yardsRgh",2010
7,7,"Bubba Watson",77,NA,100.167,2,-3,"Approachesfrom250275yardsRgh",2010
8,8,"Cliff Kresge",50,NA,51.417,1,1,"Approachesfrom250275yardsRgh",2010
9,9,"Tom Gillis",97,NA,415.25,8,-8,"Approachesfrom250275yardsRgh",2010
10,10,"Justin Bolli",55,NA,106.167,2,-2,"Approachesfrom250275yardsRgh",2010
11,11,"Stuart Appleby",101,NA,212.917,4,-1,"Approachesfrom250275yardsRgh",2010
11,11,"Kevin Streelman",90,NA,213.083,4,-3,"Approachesfrom250275yardsRgh",2010
13,13,"Ernie Els",72,NA,279,5,-4,"Approachesfrom250275yardsRgh",2010
14,14,"Carl Pettersson",99,NA,284.083,5,-2,"Approachesfrom250275yardsRgh",2010
15,15,"Marc Leishman",87,NA,341.833,6,-3,"Approachesfrom250275yardsRgh",2010
16,16,"Ryan Moore",80,NA,118.667,2,-1,"Approachesfrom250275yardsRgh",2010
17,17,"Michael Letzig",84,NA,358.25,6,-2,"Approachesfrom250275yardsRgh",2010
17,17,"George McNeill",79,NA,837,14,-5,"Approachesfrom250275yardsRgh",2010
19,19,"Brandt Snedeker",89,NA,369.5,6,-2,"Approachesfrom250275yardsRgh",2010
20,20,"Greg Chalmers",93,NA,246.583,4,-4,"Approachesfrom250275yardsRgh",2010
21,21,"Johnson Wagner",85,NA,432.75,7,-6,"Approachesfrom250275yardsRgh",2010
22,22,"Robert Garrigus",71,NA,434.5,7,-4,"Approachesfrom250275yardsRgh",2010
23,23,"Will Ma Kenzie",72,NA,124.667,2,-1,"Approachesfrom250275yardsRgh",2010
24,24,"Mark Wilson",87,NA,250.083,4,-1,"Approachesfrom250275yardsRgh",2010
25,25,"Jerod Turner",54,NA,125.917,2,0,"Approachesfrom250275yardsRgh",2010
26,26,"Troy Matteson",84,NA,444,7,-4,"Approachesfrom250275yardsRgh",2010
27,27,"David Duval",71,NA,317.333,5,-2,"Approachesfrom250275yardsRgh",2010
28,28,"Martin Flores",75,NA,384.75,6,-4,"Approachesfrom250275yardsRgh",2010
29,29,"Matt Bettencourt",91,NA,323.917,5,-3,"Approachesfrom250275yardsRgh",2010
30,30,"Adam Scott",70,NA,391.5,6,-3,"Approachesfrom250275yardsRgh",2010
31,31,"Blake Adams",84,NA,196.167,3,-1,"Approachesfrom250275yardsRgh",2010
32,32,"Mathias Gronberg",61,NA,524.667,8,-6,"Approachesfrom250275yardsRgh",2010
33,33,"Retief Goosen",75,NA,131.583,2,0,"Approachesfrom250275yardsRgh",2010
34,34,"Chad Collins",87,NA,594.833,9,-3,"Approachesfrom250275yardsRgh",2010
35,35,"Kevin Sutherland",86,NA,396.833,6,-3,"Approachesfrom250275yardsRgh",2010
36,36,"Bill Lunde",79,NA,133.5,2,-2,"Approachesfrom250275yardsRgh",2010
37,37,"Henrik Bjornstad",72,NA,604,9,-4,"Approachesfrom250275yardsRgh",2010
38,38,"Ted Purdy",86,NA,805.917,12,-6,"Approachesfrom250275yardsRgh",2010
39,39,"Cameron Percy",73,NA,876.583,13,-3,"Approachesfrom250275yardsRgh",2010
40,40,"Jeff Overton",89,NA,541.583,8,-6,"Approachesfrom250275yardsRgh",2010
41,41,"Jason Day",82,NA,340.167,5,-2,"Approachesfrom250275yardsRgh",2010
41,41,"Bill Haas",87,NA,407.917,6,-3,"Approachesfrom250275yardsRgh",2010
43,43,"Lucas Glover",75,NA,273.917,4,-2,"Approachesfrom250275yardsRgh",2010
44,44,"Chris DiMarco",88,NA,206.083,3,-2,"Approachesfrom250275yardsRgh",2010
45,45,"Woody Austin",93,NA,549.75,8,-3,"Approachesfrom250275yardsRgh",2010
46,46,"Ricky Barnes",103,NA,757.667,11,-4,"Approachesfrom250275yardsRgh",2010
47,47,"Chris Couch",66,NA,417.917,6,-1,"Approachesfrom250275yardsRgh",2010
47,47,"Rory Sabbatini",79,NA,557.333,8,-5,"Approachesfrom250275yardsRgh",2010
49,49,"Heath Slocum",97,NA,631.083,9,-2,"Approachesfrom250275yardsRgh",2010
50,50,"Jay Williamson",76,NA,280.917,4,-1,"Approachesfrom250275yardsRgh",2010
51,51,"Greg Kraft",52,NA,140.583,2,-1,"Approachesfrom250275yardsRgh",2010
52,52,"John Senden",103,NA,776,11,-7,"Approachesfrom250275yardsRgh",2010
52,52,"Cameron Tringale",55,NA,211.833,3,-1,"Approachesfrom250275yardsRgh",2010
54,54,"Andrew McLardy",52,NA,495.667,7,-2,"Approachesfrom250275yardsRgh",2010
55,55,"Kenny Perry",69,NA,283.833,4,-1,"Approachesfrom250275yardsRgh",2010
56,56,"Troy Merritt",86,NA,852.917,12,-3,"Approachesfrom250275yardsRgh",2010
57,57,"Jarrod Lyle",54,NA,143.5,2,-2,"Approachesfrom250275yardsRgh",2010
58,58,"Sergio Garcia",58,NA,287.417,4,-1,"Approachesfrom250275yardsRgh",2010
59,59,"Aaron Baddeley",94,NA,1223.667,17,-9,"Approachesfrom250275yardsRgh",2010
60,60,"Brian Stuard",81,NA,144.333,2,0,"Approachesfrom250275yardsRgh",2010
61,61,"Martin Laird",91,NA,868.833,12,-5,"Approachesfrom250275yardsRgh",2010
