"3PuttAvoidanceRound1_RANKTHISWEEK_2005","3PuttAvoidanceRound1_RANKLASTWEEK_2005","3PuttAvoidanceRound1_PLAYERNAME_2005","3PuttAvoidanceRound1__2005","3PuttAvoidanceRound1_Pct_2005","3PuttAvoidanceRound1_TOTAL3PUTTS_2005","3PuttAvoidanceRound1_TOTALHOLES_2005","stat_name","year"
93,93,"Brandt Jobe",NA,2.99,14,468,"3PuttAvoidanceRound1",2005
94,94,"Scott Verplank",NA,3.01,13,432,"3PuttAvoidanceRound1",2005
95,95,"Steve Elkington",NA,3.06,11,360,"3PuttAvoidanceRound1",2005
96,96,"Paul Claxton",NA,3.07,16,522,"3PuttAvoidanceRound1",2005
96,96,"Todd Hamilton",NA,3.07,16,522,"3PuttAvoidanceRound1",2005
96,96,"Zach Johnson",NA,3.07,16,522,"3PuttAvoidanceRound1",2005
99,99,"John Cook",NA,3.11,14,450,"3PuttAvoidanceRound1",2005
99,99,"James Driscoll",NA,3.11,14,450,"3PuttAvoidanceRound1",2005
99,99,"Lee Janzen",NA,3.11,14,450,"3PuttAvoidanceRound1",2005
99,99,"Michael Long",NA,3.11,14,450,"3PuttAvoidanceRound1",2005
103,103,"Franklin Langham",NA,3.15,17,540,"3PuttAvoidanceRound1",2005
103,103,"Kevin Na",NA,3.15,17,540,"3PuttAvoidanceRound1",2005
103,103,"Tag Ridings",NA,3.15,17,540,"3PuttAvoidanceRound1",2005
106,106,"Mark Brooks",NA,3.17,16,504,"3PuttAvoidanceRound1",2005
106,106,"Mike Weir",NA,3.17,12,378,"3PuttAvoidanceRound1",2005
108,108,"Bart Bryant",NA,3.21,15,468,"3PuttAvoidanceRound1",2005
108,108,"Scott Gutschewski",NA,3.21,15,468,"3PuttAvoidanceRound1",2005
110,110,"Bill Glasson",NA,3.22,11,342,"3PuttAvoidanceRound1",2005
110,110,"Hideto Tanihara",NA,3.22,11,342,"3PuttAvoidanceRound1",2005
112,112,"Briny Baird",NA,3.23,18,558,"3PuttAvoidanceRound1",2005
112,112,"Skip Kendall",NA,3.23,18,558,"3PuttAvoidanceRound1",2005
114,114,"Doug Barron",NA,3.24,14,432,"3PuttAvoidanceRound1",2005
115,115,"Larry Mize",NA,3.27,10,306,"3PuttAvoidanceRound1",2005
116,116,"Paul Azinger",NA,3.28,13,396,"3PuttAvoidanceRound1",2005
117,117,"Hunter Haas",NA,3.29,16,486,"3PuttAvoidanceRound1",2005
117,117,"Brendan Jones",NA,3.29,16,486,"3PuttAvoidanceRound1",2005
117,117,"Andrew Magee",NA,3.29,16,486,"3PuttAvoidanceRound1",2005
120,120,"Brian Gay",NA,3.3,19,576,"3PuttAvoidanceRound1",2005
121,121,"Jim Furyk",NA,3.33,15,450,"3PuttAvoidanceRound1",2005
121,121,"Arron Oberholser",NA,3.33,12,360,"3PuttAvoidanceRound1",2005
121,121,"Joey Snyder III",NA,3.33,18,540,"3PuttAvoidanceRound1",2005
124,124,"Robert Damron",NA,3.37,17,504,"3PuttAvoidanceRound1",2005
125,125,"Sergio Garcia",NA,3.4,11,324,"3PuttAvoidanceRound1",2005
126,126,"Vaughn Taylor",NA,3.41,19,558,"3PuttAvoidanceRound1",2005
127,127,"Mark Calcavecchia",NA,3.42,16,468,"3PuttAvoidanceRound1",2005
128,128,"Alex Cejka",NA,3.45,18,522,"3PuttAvoidanceRound1",2005
128,128,"Hank Kuehne",NA,3.45,18,522,"3PuttAvoidanceRound1",2005
130,130,"Carlos Franco",NA,3.47,15,432,"3PuttAvoidanceRound1",2005
131,131,"Tom Byrum",NA,3.5,17,486,"3PuttAvoidanceRound1",2005
131,131,"Duffy Waldorf",NA,3.5,17,486,"3PuttAvoidanceRound1",2005
133,133,"Steve Jones",NA,3.51,12,342,"3PuttAvoidanceRound1",2005
133,133,"Tom Lehman",NA,3.51,12,342,"3PuttAvoidanceRound1",2005
135,135,"Charles Warren",NA,3.52,19,540,"3PuttAvoidanceRound1",2005
136,136,"Stephen Ames",NA,3.54,14,396,"3PuttAvoidanceRound1",2005
136,136,"Daniel Chopra",NA,3.54,21,594,"3PuttAvoidanceRound1",2005
136,136,"Freddie Jacobson",NA,3.54,14,396,"3PuttAvoidanceRound1",2005
136,136,"Mario Tiziani",NA,3.54,14,396,"3PuttAvoidanceRound1",2005
136,136,"Charlie Wi",NA,3.54,14,396,"3PuttAvoidanceRound1",2005
141,141,"Lee Westwood",NA,3.57,9,252,"3PuttAvoidanceRound1",2005
142,142,"Justin Bolli",NA,3.62,15,414,"3PuttAvoidanceRound1",2005
142,142,"Chris Riley",NA,3.62,15,414,"3PuttAvoidanceRound1",2005
144,144,"Danny Briggs",NA,3.7,18,486,"3PuttAvoidanceRound1",2005
144,144,"Tim Clark",NA,3.7,16,432,"3PuttAvoidanceRound1",2005
144,144,"Ben Curtis",NA,3.7,16,432,"3PuttAvoidanceRound1",2005
144,144,"Tim Herron",NA,3.7,18,486,"3PuttAvoidanceRound1",2005
144,144,"John Huston",NA,3.7,20,540,"3PuttAvoidanceRound1",2005
144,144,"Stephen Leaney",NA,3.7,18,486,"3PuttAvoidanceRound1",2005
144,144,"JL Lewis",NA,3.7,20,540,"3PuttAvoidanceRound1",2005
144,144,"Brenden Pappas",NA,3.7,10,270,"3PuttAvoidanceRound1",2005
152,152,"Craig Barlow",NA,3.78,17,450,"3PuttAvoidanceRound1",2005
152,152,"Dudley Hart",NA,3.78,17,450,"3PuttAvoidanceRound1",2005
154,154,"DA Points",NA,3.82,22,576,"3PuttAvoidanceRound1",2005
155,155,"Fred Funk",NA,3.83,20,522,"3PuttAvoidanceRound1",2005
156,156,"Glen Day",NA,3.85,18,468,"3PuttAvoidanceRound1",2005
156,156,"Peter Lonard",NA,3.85,18,468,"3PuttAvoidanceRound1",2005
158,158,"Greg Owen",NA,3.86,16,414,"3PuttAvoidanceRound1",2005
159,159,"Glen Hnatiuk",NA,3.89,14,360,"3PuttAvoidanceRound1",2005
160,160,"Ted Purdy",NA,3.92,24,612,"3PuttAvoidanceRound1",2005
161,161,"Bob Heintz",NA,3.94,17,432,"3PuttAvoidanceRound1",2005
162,162,"Pat Perez",NA,3.97,20,504,"3PuttAvoidanceRound1",2005
163,163,"Rory Sabbatini",NA,4,18,450,"3PuttAvoidanceRound1",2005
164,164,"Jeff Hart",NA,4.04,16,396,"3PuttAvoidanceRound1",2005
164,164,"Jonathan Kaye",NA,4.04,16,396,"3PuttAvoidanceRound1",2005
164,164,"Justin Leonard",NA,4.04,16,396,"3PuttAvoidanceRound1",2005
167,167,"Chris Smith",NA,4.17,24,576,"3PuttAvoidanceRound1",2005
167,167,"Jay Williamson",NA,4.17,12,288,"3PuttAvoidanceRound1",2005
169,169,"Rich Beem",NA,4.22,19,450,"3PuttAvoidanceRound1",2005
170,170,"Loren Roberts",NA,4.25,13,306,"3PuttAvoidanceRound1",2005
171,171,"Mathias Gronberg",NA,4.32,14,324,"3PuttAvoidanceRound1",2005
171,171,"Sean OHair",NA,4.32,21,486,"3PuttAvoidanceRound1",2005
173,173,"Jason Allred",NA,4.37,22,504,"3PuttAvoidanceRound1",2005
174,174,"Jim Carter",NA,4.4,19,432,"3PuttAvoidanceRound1",2005
174,174,"Will Ma Kenzie",NA,4.4,19,432,"3PuttAvoidanceRound1",2005
176,176,"Woody Austin",NA,4.44,24,540,"3PuttAvoidanceRound1",2005
176,176,"Fred Couples",NA,4.44,16,360,"3PuttAvoidanceRound1",2005
176,176,"Bradley Hughes",NA,4.44,16,360,"3PuttAvoidanceRound1",2005
179,179,"Jose Coceres",NA,4.5,17,378,"3PuttAvoidanceRound1",2005
180,180,"Shaun Micheel",NA,4.56,23,504,"3PuttAvoidanceRound1",2005
181,181,"Robert Allenby",NA,4.6,24,522,"3PuttAvoidanceRound1",2005
182,182,"John Daly",NA,4.63,20,432,"3PuttAvoidanceRound1",2005
183,183,"Paul Gow",NA,4.67,21,450,"3PuttAvoidanceRound1",2005
184,184,"Bernhard Langer",NA,4.68,16,342,"3PuttAvoidanceRound1",2005
185,185,"Darron Stiles",NA,4.89,22,450,"3PuttAvoidanceRound1",2005
186,186,"Kenny Perry",NA,5.05,20,396,"3PuttAvoidanceRound1",2005
187,187,"Rocco Mediate",NA,5.07,21,414,"3PuttAvoidanceRound1",2005
188,188,"David Hearn",NA,5.09,22,432,"3PuttAvoidanceRound1",2005
188,188,"Mark Wilson",NA,5.09,22,432,"3PuttAvoidanceRound1",2005
190,190,"DJ Trahan",NA,5.13,24,468,"3PuttAvoidanceRound1",2005
191,191,"Jay Haas",NA,5.19,14,270,"3PuttAvoidanceRound1",2005
192,192,"Neal Lancaster",NA,5.2,29,558,"3PuttAvoidanceRound1",2005
193,193,"Kevin Stadler",NA,5.38,31,576,"3PuttAvoidanceRound1",2005
194,194,"DJ Brigman",NA,5.56,25,450,"3PuttAvoidanceRound1",2005
194,194,"Thomas Levet",NA,5.56,19,342,"3PuttAvoidanceRound1",2005
196,196,"Joe Durant",NA,5.78,26,450,"3PuttAvoidanceRound1",2005
197,197,"Steve Allan",NA,5.91,33,558,"3PuttAvoidanceRound1",2005
198,198,"Scott Hend",NA,5.97,29,486,"3PuttAvoidanceRound1",2005
199,199,"Roland Thatcher",NA,6.02,26,432,"3PuttAvoidanceRound1",2005
200,200,"Brian Davis",NA,6.04,25,414,"3PuttAvoidanceRound1",2005
201,201,"Matt Davidson",NA,6.11,22,360,"3PuttAvoidanceRound1",2005
202,202,"Brett Wetterich",NA,6.17,30,486,"3PuttAvoidanceRound1",2005
