"ConsecutiveBirdiesEaglesstreak_RANKTHISWEEK_2009","ConsecutiveBirdiesEaglesstreak_RANKLASTWEEK_2009","ConsecutiveBirdiesEaglesstreak_PLAYERNAME_2009","ConsecutiveBirdiesEaglesstreak_EVENTS_2009","ConsecutiveBirdiesEaglesstreak_NUMBEROFHOLES_2009","stat_name","year"
95,95,"Nathan Green",30,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Mathias Gronberg",13,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Scott Gutschewski",19,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Matt Harmon",1,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"JP Hayes",15,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Charley Hoffman",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"JB Holmes",25,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Ryuji Imada",25,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Richard Johnson",26,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jonathan Kaye",17,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Anthony Kim",22,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Danny Lee",12,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Justin Leonard",26,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Michael Letzig",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Thomas Levet",3,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Spencer Levin",25,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"JL Lewis",4,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Davis Love III",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Steve Lowery",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Bill Lunde",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jarrod Lyle",21,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Will Ma Kenzie",24,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jeff Maggert",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Hunter Mahan",25,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Steve Marino",29,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Troy Matteson",30,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"George McNeill",26,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Spike McRoy",1,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Rocco Mediate",22,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"John Merrick",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Phil Mickelson",18,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Garth Mulroy",1,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"James Nitties",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jeff Overton",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Greg Owen",30,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"David Peoples",6,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Kenny Perry",24,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Carl Pettersson",29,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Scott Piercy",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"DA Points",29,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Rick Price",21,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jeff Quinney",26,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Alvaro Quiros",9,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Chez Reavie",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Justin Rose",22,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Patrick Sheehan",15,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Vijay Singh",21,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jeev Milkha Singh",15,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Brandt Snedeker",26,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Paul Stankowski",9,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Kyle Stanley",7,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Henrik Stenson",10,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Darron Stiles",20,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Kevin Streelman",29,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Kevin Sutherland",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Peter Tomasulo",25,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"David Toms",27,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Kirk Triplett",20,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Bo Van Pelt",30,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Jimmy Walker",24,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Charles Warren",20,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Aaron Watkins",18,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Boo Weekley",22,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Mike Weir",24,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Lee Westwood",8,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Dean Wilson",29,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Mark Wilson",28,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Chris Wood",2,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"YE Yang",23,2,"ConsecutiveBirdiesEaglesstreak",2009
95,95,"Azuma Yano",4,2,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Billy Anderson",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Billy Andrade",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Arjun Atwal",12,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Paul Azinger",8,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Chris Baryla",3,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Brian Bateman",25,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Matthew Borchert",19,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Michael Bradley",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Mark Brooks",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Bart Bryant",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Kevin Chappell",3,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"KJ Choi",22,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Brian Davis",32,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jay Delsing",7,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Simon Dyson",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Brad Faxon",23,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Gonzalo Fdez Castano",5,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Robert Floyd",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Fred Funk",6,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Lucas Glover",26,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Rafael Gomez",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Andres Gonzales",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Branden Grace",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Donnie Hammond",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Padraig Harrington",20,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Dudley Hart",13,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Gregory Havret",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Bob Heintz",20,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Mark Hensby",5,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Matt Hill",3,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"John Huston",13,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Hiroshi Iwata",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Miguel Angel Jimenez",8,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Kent Jones",24,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Brendan Jones",2,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Robert Karlsson",6,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Martin Kaymer",11,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jerry Kelly",26,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Troy Kelly",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Drew Kittleson",2,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jeff Klauk",29,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Tomohiro Kondo",2,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Cliff Kresge",28,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Neal Lancaster",6,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Tom Lehman",16,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Frank Lickliter II",14,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Luke List",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jamie Lovemark",5,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"John Lynch",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Andrew Magee",2,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Gregory Main",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"David Mathis",27,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Billy Mayfair",28,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Graeme McDowell",11,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Parker McLachlin",25,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Shaun Micheel",16,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Bryce Molder",21,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Francesco Molinari",4,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Patrick Moore",4,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Arron Oberholser",4,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Joe Ogilvie",29,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Gary Orr",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Rod Pampling",23,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jesper Parnevik",14,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Dennis Paulson",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Ian Poulter",17,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Aron Price",27,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Dicky Pride",10,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Ted Purdy",30,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Kevin Roman",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Curt Sanders",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Phil Schmitt",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Adam Scott",19,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Michael Sim",3,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jeff Sluman",2,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Chris Smith",3,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Tim Stewart",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Graeme Storm",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Roland Thatcher",16,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Kyle Thompson",1,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Brendon Todd",21,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Marc Turnesa",30,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Matt Weibring",22,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Jay Williamson",22,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Garrett Willis",6,1,"ConsecutiveBirdiesEaglesstreak",2009
202,202,"Timothy Wood",1,1,"ConsecutiveBirdiesEaglesstreak",2009
