"Par5Performance_RANKTHISWEEK_2005","Par5Performance_RANKLASTWEEK_2005","Par5Performance_PLAYERNAME_2005","Par5Performance_ROUNDS_2005","Par5Performance_STATUS_2005","Par5Performance_PAR5AVG_2005","Par5Performance_TOTALPAR_2005","stat_name","year"
1,1,"Vijay Singh",111,-159,4.54,1745,"Par5Performance",2005
2,2,"Bo Van Pelt",112,-150,4.6,1885,"Par5Performance",2005
3,3,"Billy Mayfair",114,-148,4.59,1815,"Par5Performance",2005
4,4,"Harrison Frazar",105,-143,4.58,1715,"Par5Performance",2005
5,5,"Carl Pettersson",109,-139,4.62,1825,"Par5Performance",2005
6,6,"Frank Lickliter II",100,-135,4.59,1655,"Par5Performance",2005
7,7,"Ted Purdy",122,-133,4.65,1910,"Par5Performance",2005
8,8,"Charles Howell III",95,-132,4.55,1470,"Par5Performance",2005
9,9,"Woody Austin",100,-131,4.6,1630,"Par5Performance",2005
10,10,"John Senden",101,-124,4.63,1680,"Par5Performance",2005
10,10,"Kevin Stadler",96,-124,4.62,1640,"Par5Performance",2005
12,12,"Billy Andrade",83,-123,4.58,1450,"Par5Performance",2005
13,13,"Daniel Chopra",108,-122,4.65,1755,"Par5Performance",2005
14,14,"Jonathan Byrd",103,-120,4.63,1640,"Par5Performance",2005
14,14,"Joe Ogilvie",103,-120,4.64,1650,"Par5Performance",2005
16,16,"Tim Clark",92,-119,4.56,1345,"Par5Performance",2005
16,16,"Geoff Ogilvy",97,-119,4.61,1515,"Par5Performance",2005
16,16,"Brett Quigley",96,-119,4.63,1600,"Par5Performance",2005
19,19,"John Rollins",97,-118,4.62,1550,"Par5Performance",2005
19,19,"Nick Watney",91,-118,4.61,1530,"Par5Performance",2005
21,21,"Briny Baird",98,-117,4.63,1585,"Par5Performance",2005
21,21,"Hunter Mahan",103,-117,4.65,1650,"Par5Performance",2005
21,21,"Tag Ridings",93,-117,4.63,1590,"Par5Performance",2005
21,21,"Vaughn Taylor",99,-117,4.65,1675,"Par5Performance",2005
25,25,"Tom Pernice Jr",111,-115,4.68,1810,"Par5Performance",2005
26,26,"Neal Lancaster",95,-114,4.65,1630,"Par5Performance",2005
26,26,"Ryan Palmer",101,-114,4.65,1625,"Par5Performance",2005
28,28,"DA Points",94,-113,4.63,1540,"Par5Performance",2005
29,29,"Jason Bohn",91,-112,4.62,1475,"Par5Performance",2005
29,29,"Tiger Woods",76,-112,4.52,1170,"Par5Performance",2005
31,31,"Scott Verplank",87,-111,4.58,1315,"Par5Performance",2005
32,32,"Lucas Glover",88,-110,4.63,1470,"Par5Performance",2005
32,32,"Tim Herron",100,-110,4.66,1615,"Par5Performance",2005
32,32,"Justin Rose",99,-110,4.66,1620,"Par5Performance",2005
35,35,"Brian Bateman",98,-109,4.66,1600,"Par5Performance",2005
35,35,"James Driscoll",73,-109,4.56,1250,"Par5Performance",2005
35,35,"Jim Furyk",94,-109,4.62,1440,"Par5Performance",2005
35,35,"Steve Lowery",100,-109,4.67,1670,"Par5Performance",2005
39,39,"DJ Trahan",81,-108,4.58,1300,"Par5Performance",2005
40,40,"Robert Allenby",95,-107,4.64,1470,"Par5Performance",2005
40,40,"Scott Gutschewski",86,-107,4.61,1370,"Par5Performance",2005
40,40,"JL Lewis",98,-107,4.67,1640,"Par5Performance",2005
40,40,"Dean Wilson",86,-107,4.63,1460,"Par5Performance",2005
44,44,"Bart Bryant",91,-106,4.62,1385,"Par5Performance",2005
44,44,"Robert Damron",89,-106,4.66,1550,"Par5Performance",2005
44,44,"Joey Sindelar",104,-106,4.71,1850,"Par5Performance",2005
44,44,"Kevin Sutherland",89,-106,4.64,1460,"Par5Performance",2005
44,44,"Charles Warren",89,-106,4.64,1490,"Par5Performance",2005
49,49,"John Huston",90,-105,4.64,1440,"Par5Performance",2005
49,49,"Heath Slocum",103,-105,4.67,1615,"Par5Performance",2005
49,49,"Chris Smith",93,-105,4.68,1635,"Par5Performance",2005
49,49,"Hidemichi Tanaka",106,-105,4.7,1775,"Par5Performance",2005
49,49,"Omar Uresti",84,-105,4.62,1370,"Par5Performance",2005
54,54,"JJ Henry",102,-104,4.69,1685,"Par5Performance",2005
54,54,"Zach Johnson",96,-104,4.65,1490,"Par5Performance",2005
54,54,"Jeff Sluman",94,-104,4.68,1620,"Par5Performance",2005
57,57,"Tommy Armour III",103,-103,4.7,1725,"Par5Performance",2005
57,57,"Joey Snyder III",102,-103,4.69,1650,"Par5Performance",2005
59,59,"Mark Calcavecchia",92,-102,4.64,1420,"Par5Performance",2005
59,59,"Todd Fischer",99,-102,4.69,1665,"Par5Performance",2005
59,59,"Shigeki Maruyama",99,-102,4.67,1525,"Par5Performance",2005
62,62,"Dudley Hart",84,-101,4.64,1420,"Par5Performance",2005
62,62,"David Toms",87,-101,4.58,1190,"Par5Performance",2005
64,64,"Sean OHair",103,-100,4.68,1565,"Par5Performance",2005
64,64,"Greg Owen",84,-100,4.64,1400,"Par5Performance",2005
66,66,"Robert Gamez",91,-99,4.67,1490,"Par5Performance",2005
66,66,"Brandt Jobe",96,-99,4.67,1480,"Par5Performance",2005
66,66,"Patrick Sheehan",114,-99,4.74,1895,"Par5Performance",2005
69,69,"Stuart Appleby",84,-98,4.6,1225,"Par5Performance",2005
70,70,"Aaron Baddeley",84,-97,4.65,1395,"Par5Performance",2005
70,70,"Brian Davis",75,-97,4.64,1345,"Par5Performance",2005
70,70,"Stephen Leaney",89,-97,4.67,1485,"Par5Performance",2005
73,73,"Phil Mickelson",81,-95,4.59,1170,"Par5Performance",2005
74,74,"Fred Funk",102,-94,4.69,1540,"Par5Performance",2005
74,74,"Kent Jones",99,-94,4.72,1670,"Par5Performance",2005
76,76,"Davis Love III",80,-93,4.61,1180,"Par5Performance",2005
77,77,"Joe Durant",81,-92,4.66,1355,"Par5Performance",2005
77,77,"Brendan Jones",81,-92,4.66,1340,"Par5Performance",2005
77,77,"Tim Petrovic",97,-92,4.7,1550,"Par5Performance",2005
80,80,"Marco Dawson",82,-90,4.68,1425,"Par5Performance",2005
80,80,"Kevin Na",88,-90,4.69,1465,"Par5Performance",2005
80,80,"Darron Stiles",78,-90,4.65,1290,"Par5Performance",2005
83,83,"Steve Allan",102,-89,4.73,1660,"Par5Performance",2005
83,83,"Sergio Garcia",73,-89,4.56,1020,"Par5Performance",2005
83,83,"Jonathan Kaye",77,-89,4.65,1270,"Par5Performance",2005
86,86,"Carlos Franco",78,-88,4.67,1320,"Par5Performance",2005
86,86,"Phillip Price",77,-88,4.66,1295,"Par5Performance",2005
88,88,"Paul Claxton",79,-87,4.67,1315,"Par5Performance",2005
88,88,"Bob Estes",92,-87,4.69,1425,"Par5Performance",2005
88,88,"Jerry Kelly",101,-87,4.73,1620,"Par5Performance",2005
88,88,"Duffy Waldorf",86,-87,4.69,1395,"Par5Performance",2005
92,92,"Craig Barlow",81,-86,4.68,1340,"Par5Performance",2005
92,92,"Cameron Beckman",96,-86,4.72,1550,"Par5Performance",2005
94,94,"Chad Campbell",95,-85,4.7,1395,"Par5Performance",2005
94,94,"Brian Gay",101,-85,4.74,1645,"Par5Performance",2005
94,94,"Retief Goosen",71,-85,4.55,940,"Par5Performance",2005
94,94,"Ryuji Imada",78,-85,4.67,1305,"Par5Performance",2005
94,94,"Scott McCarron",78,-85,4.67,1270,"Par5Performance",2005
99,99,"Olin Browne",99,-84,4.73,1580,"Par5Performance",2005
99,99,"Adam Scott",72,-84,4.6,1050,"Par5Performance",2005
101,101,"Rod Pampling",89,-83,4.68,1305,"Par5Performance",2005
102,102,"Jeff Brehaut",71,-82,4.64,1145,"Par5Performance",2005
102,102,"Fred Couples",72,-82,4.63,1120,"Par5Performance",2005
102,102,"Todd Hamilton",94,-82,4.73,1540,"Par5Performance",2005
102,102,"Michael Long",72,-82,4.64,1150,"Par5Performance",2005
106,106,"Arjun Atwal",65,-81,4.62,1065,"Par5Performance",2005
106,106,"Hunter Haas",83,-81,4.7,1350,"Par5Performance",2005
108,108,"Lee Janzen",75,-80,4.68,1245,"Par5Performance",2005
108,108,"Andrew Magee",82,-80,4.7,1330,"Par5Performance",2005
108,108,"Shaun Micheel",81,-80,4.7,1340,"Par5Performance",2005
108,108,"Jesper Parnevik",84,-80,4.71,1370,"Par5Performance",2005
112,112,"Ben Crane",78,-79,4.62,1050,"Par5Performance",2005
113,113,"Chris DiMarco",83,-78,4.67,1190,"Par5Performance",2005
113,113,"Peter Lonard",85,-78,4.71,1340,"Par5Performance",2005
115,115,"DJ Brigman",76,-77,4.67,1160,"Par5Performance",2005
115,115,"Will Ma Kenzie",75,-77,4.69,1240,"Par5Performance",2005
115,115,"Brett Wetterich",76,-77,4.69,1240,"Par5Performance",2005
118,118,"KJ Choi",78,-76,4.66,1115,"Par5Performance",2005
118,118,"Steve Flesch",90,-76,4.73,1390,"Par5Performance",2005
120,120,"Michael Allen",90,-75,4.74,1470,"Par5Performance",2005
120,120,"John Daly",78,-75,4.69,1220,"Par5Performance",2005
120,120,"Bob Heintz",67,-75,4.67,1140,"Par5Performance",2005
120,120,"Franklin Langham",91,-75,4.74,1455,"Par5Performance",2005
120,120,"Rocco Mediate",73,-75,4.69,1215,"Par5Performance",2005
120,120,"Pat Perez",89,-75,4.73,1400,"Par5Performance",2005
120,120,"Kenny Perry",82,-75,4.68,1155,"Par5Performance",2005
120,120,"Bob Tway",87,-75,4.72,1340,"Par5Performance",2005
128,128,"Alex Cejka",84,-74,4.73,1355,"Par5Performance",2005
128,128,"Stewart Cink",98,-74,4.74,1440,"Par5Performance",2005
128,128,"Tom Gillis",77,-74,4.72,1300,"Par5Performance",2005
128,128,"Scott Hend",75,-74,4.7,1240,"Par5Performance",2005
132,132,"Tom Byrum",83,-73,4.72,1310,"Par5Performance",2005
132,132,"Paul Gow",78,-73,4.7,1220,"Par5Performance",2005
132,132,"Hank Kuehne",84,-73,4.73,1365,"Par5Performance",2005
132,132,"Bernhard Langer",67,-73,4.66,1080,"Par5Performance",2005
132,132,"Charlie Wi",67,-73,4.68,1145,"Par5Performance",2005
137,137,"Glen Day",80,-72,4.72,1290,"Par5Performance",2005
137,137,"Steve Elkington",67,-72,4.66,1060,"Par5Performance",2005
137,137,"Mathias Gronberg",60,-72,4.61,935,"Par5Performance",2005
137,137,"Mark Hensby",70,-72,4.65,1025,"Par5Performance",2005
137,137,"Corey Pavin",77,-72,4.69,1175,"Par5Performance",2005
142,142,"Steve Stricker",62,-71,4.65,1025,"Par5Performance",2005
143,143,"Dennis Paulson",63,-70,4.68,1110,"Par5Performance",2005
144,144,"Justin Leonard",78,-69,4.68,1095,"Par5Performance",2005
144,144,"Rory Sabbatini",81,-69,4.7,1165,"Par5Performance",2005
146,146,"Doug Barron",70,-67,4.73,1225,"Par5Performance",2005
147,147,"Justin Bolli",65,-65,4.7,1075,"Par5Performance",2005
147,147,"John Cook",72,-65,4.71,1130,"Par5Performance",2005
147,147,"Tom Lehman",69,-65,4.69,1050,"Par5Performance",2005
147,147,"Mike Weir",71,-65,4.69,1060,"Par5Performance",2005
151,151,"Stephen Ames",82,-63,4.74,1200,"Par5Performance",2005
151,151,"Danny Briggs",70,-63,4.73,1175,"Par5Performance",2005
151,151,"Brenden Pappas",51,-63,4.64,865,"Par5Performance",2005
154,154,"Dan Forsman",52,-62,4.65,875,"Par5Performance",2005
154,154,"Mark Wilson",74,-62,4.75,1240,"Par5Performance",2005
156,156,"Chris Anderson",66,-61,4.72,1080,"Par5Performance",2005
157,157,"Luke Donald",67,-60,4.64,825,"Par5Performance",2005
157,157,"David Hearn",68,-60,4.74,1140,"Par5Performance",2005
157,157,"Skip Kendall",80,-60,4.78,1355,"Par5Performance",2005
157,157,"Jeff Maggert",79,-60,4.74,1170,"Par5Performance",2005
157,157,"Arron Oberholser",65,-60,4.7,995,"Par5Performance",2005
157,157,"Mario Tiziani",67,-60,4.73,1095,"Par5Performance",2005
163,163,"JP Hayes",63,-59,4.72,1040,"Par5Performance",2005
164,164,"Gavin Coles",70,-58,4.76,1190,"Par5Performance",2005
164,164,"Jose Maria Olazabal",55,-58,4.66,845,"Par5Performance",2005
166,166,"Jason Allred",75,-57,4.77,1235,"Par5Performance",2005
166,166,"Paul Azinger",66,-57,4.75,1140,"Par5Performance",2005
166,166,"Ian Poulter",62,-57,4.67,865,"Par5Performance",2005
169,169,"Richard Johnson",50,-56,4.66,825,"Par5Performance",2005
169,169,"Jay Williamson",53,-56,4.7,945,"Par5Performance",2005
171,171,"Glen Hnatiuk",59,-55,4.7,925,"Par5Performance",2005
171,171,"Roland Thatcher",75,-55,4.79,1290,"Par5Performance",2005
173,173,"Brent Geiberger",61,-54,4.71,945,"Par5Performance",2005
174,174,"Matt Gogel",78,-53,4.79,1275,"Par5Performance",2005
175,175,"Padraig Harrington",50,-52,4.66,765,"Par5Performance",2005
175,175,"Loren Roberts",54,-52,4.69,830,"Par5Performance",2005
177,177,"Matt Kuchar",60,-50,4.75,985,"Par5Performance",2005
177,177,"Tjaart van der Walt",56,-50,4.74,975,"Par5Performance",2005
179,179,"Jay Haas",54,-49,4.72,890,"Par5Performance",2005
179,179,"Freddie Jacobson",72,-49,4.78,1130,"Par5Performance",2005
179,179,"Len Mattiace",86,-49,4.83,1410,"Par5Performance",2005
182,182,"Rich Beem",66,-47,4.77,1010,"Par5Performance",2005
182,182,"Rob Rashell",65,-47,4.78,1060,"Par5Performance",2005
184,184,"Brad Faxon",75,-45,4.8,1140,"Par5Performance",2005
185,185,"Mark Brooks",72,-44,4.82,1235,"Par5Performance",2005
186,186,"Kirk Triplett",55,-42,4.76,885,"Par5Performance",2005
