"DrivingPct280300Measured_RANKTHISWEEK_2006","DrivingPct280300Measured_RANKLASTWEEK_2006","DrivingPct280300Measured_PLAYERNAME_2006","DrivingPct280300Measured_ROUNDS_2006","DrivingPct280300Measured_Pct_2006","DrivingPct280300Measured_TOTALDRIVESFOR280300_2006","DrivingPct280300Measured_TOTALDRVSOVERALL_2006","DrivingPct280300Measured_RELATIVETOPAR_2006","stat_name","year"
1,1,"Vijay Singh",103,48.86,86,176,-0.34,"DrivingPct280300Measured",2006
2,2,"Pat Perez",50,46.88,45,96,-0.07,"DrivingPct280300Measured",2006
3,3,"David Howell",52,46.77,29,62,-0.24,"DrivingPct280300Measured",2006
4,4,"Sean OHair",100,46.43,78,168,-0.08,"DrivingPct280300Measured",2006
5,5,"Greg Chalmers",71,46.27,62,134,-0.08,"DrivingPct280300Measured",2006
6,6,"Padraig Harrington",54,46.05,35,76,-0.23,"DrivingPct280300Measured",2006
7,7,"Ernie Els",69,45.83,44,96,-0.45,"DrivingPct280300Measured",2006
7,7,"Joey Sindelar",90,45.83,77,168,-0.18,"DrivingPct280300Measured",2006
9,9,"Charles Warren",93,45.35,78,172,-0.15,"DrivingPct280300Measured",2006
10,10,"Todd Hamilton",72,45.16,56,124,-0.11,"DrivingPct280300Measured",2006
11,11,"Brett Quigley",109,44.95,89,198,-0.26,"DrivingPct280300Measured",2006
12,12,"Alex Cejka",93,43.96,80,182,-0.26,"DrivingPct280300Measured",2006
12,12,"Justin Rose",98,43.96,80,182,-0.2,"DrivingPct280300Measured",2006
14,14,"Ted Purdy",103,43.82,78,178,-0.29,"DrivingPct280300Measured",2006
15,15,"Wes Short Jr",96,43.48,80,184,-0.19,"DrivingPct280300Measured",2006
16,16,"Trevor Immelman",86,43.42,66,152,-0.42,"DrivingPct280300Measured",2006
17,17,"Henrik Bjornstad",97,43.16,82,190,-0.15,"DrivingPct280300Measured",2006
18,18,"Frank Lickliter II",99,42.78,83,194,-0.28,"DrivingPct280300Measured",2006
19,19,"Sergio Garcia",59,42.68,35,82,-0.29,"DrivingPct280300Measured",2006
20,20,"Ben Crane",85,42.65,58,136,-0.24,"DrivingPct280300Measured",2006
21,21,"Steve Stricker",64,42.59,46,108,-0.24,"DrivingPct280300Measured",2006
22,22,"Hunter Mahan",98,42.55,80,188,-0.28,"DrivingPct280300Measured",2006
23,23,"David Branshaw",98,42.35,83,196,-0.19,"DrivingPct280300Measured",2006
