"610FinalRoundPerformance_RANKTHISWEEK_2006","610FinalRoundPerformance_RANKLASTWEEK_2006","610FinalRoundPerformance_PLAYERNAME_2006","610FinalRoundPerformance_EVENTS_2006","610FinalRoundPerformance_PctTIMESIMPROVED_2006","610FinalRoundPerformance_OFTIMESIMPROVED_2006","stat_name","year"
43,43,"Tom Pernice Jr",33,50,2,"610FinalRoundPerformance",2006
43,43,"John Rollins",28,50,1,"610FinalRoundPerformance",2006
43,43,"Joey Sindelar",29,50,1,"610FinalRoundPerformance",2006
43,43,"Jeff Sluman",29,50,1,"610FinalRoundPerformance",2006
43,43,"Scott Verplank",25,50,1,"610FinalRoundPerformance",2006
43,43,"Dean Wilson",34,50,3,"610FinalRoundPerformance",2006
63,63,"Jason Bohn",29,33.3,1,"610FinalRoundPerformance",2006
63,63,"Mark Calcavecchia",27,33.3,1,"610FinalRoundPerformance",2006
63,63,"Tim Clark",22,33.3,1,"610FinalRoundPerformance",2006
63,63,"Ernie Els",18,33.3,1,"610FinalRoundPerformance",2006
63,63,"Richard Johnson",29,33.3,1,"610FinalRoundPerformance",2006
63,63,"Jerry Kelly",31,33.3,1,"610FinalRoundPerformance",2006
63,63,"Frank Lickliter II",29,33.3,1,"610FinalRoundPerformance",2006
63,63,"Shigeki Maruyama",30,33.3,1,"610FinalRoundPerformance",2006
63,63,"Vijay Singh",27,33.3,1,"610FinalRoundPerformance",2006
72,72,"Ian Poulter",15,25,1,"610FinalRoundPerformance",2006
72,72,"Bo Van Pelt",28,25,1,"610FinalRoundPerformance",2006
74,74,"Stephen Ames",21,0,NA,"610FinalRoundPerformance",2006
74,74,"Billy Andrade",24,0,NA,"610FinalRoundPerformance",2006
74,74,"Aaron Baddeley",25,0,NA,"610FinalRoundPerformance",2006
74,74,"Rich Beem",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Shane Bertsch",34,0,NA,"610FinalRoundPerformance",2006
74,74,"Henrik Bjornstad",31,0,NA,"610FinalRoundPerformance",2006
74,74,"Mark Brooks",36,0,NA,"610FinalRoundPerformance",2006
74,74,"Olin Browne",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Chad Campbell",25,0,NA,"610FinalRoundPerformance",2006
74,74,"Alex Cejka",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Chris Couch",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Kris Cox",28,0,NA,"610FinalRoundPerformance",2006
74,74,"Ben Curtis",26,0,NA,"610FinalRoundPerformance",2006
74,74,"Robert Damron",31,0,NA,"610FinalRoundPerformance",2006
74,74,"Chris DiMarco",26,0,NA,"610FinalRoundPerformance",2006
74,74,"Bob Estes",25,0,NA,"610FinalRoundPerformance",2006
74,74,"Todd Fischer",35,0,NA,"610FinalRoundPerformance",2006
74,74,"Carlos Franco",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Robert Gamez",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Sergio Garcia",17,0,NA,"610FinalRoundPerformance",2006
74,74,"Jeff Gove",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Mathias Gronberg",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Bill Haas",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Matt Hansen",25,0,NA,"610FinalRoundPerformance",2006
74,74,"Tim Herron",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Charley Hoffman",29,0,NA,"610FinalRoundPerformance",2006
74,74,"JB Holmes",26,0,NA,"610FinalRoundPerformance",2006
74,74,"David Howell",14,0,NA,"610FinalRoundPerformance",2006
74,74,"Zach Johnson",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Steve Jones",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Jonathan Kaye",32,0,NA,"610FinalRoundPerformance",2006
74,74,"Skip Kendall",22,0,NA,"610FinalRoundPerformance",2006
74,74,"Greg Kraft",26,0,NA,"610FinalRoundPerformance",2006
74,74,"Ian Leggatt",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Peter Lonard",22,0,NA,"610FinalRoundPerformance",2006
74,74,"Davis Love III",23,0,NA,"610FinalRoundPerformance",2006
74,74,"Daisuke Maruyama",25,0,NA,"610FinalRoundPerformance",2006
74,74,"Troy Matteson",32,0,NA,"610FinalRoundPerformance",2006
74,74,"Len Mattiace",22,0,NA,"610FinalRoundPerformance",2006
74,74,"Phil Mickelson",19,0,NA,"610FinalRoundPerformance",2006
74,74,"Arron Oberholser",23,0,NA,"610FinalRoundPerformance",2006
74,74,"Joe Ogilvie",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Geoff Ogilvy",20,0,NA,"610FinalRoundPerformance",2006
74,74,"Greg Owen",24,0,NA,"610FinalRoundPerformance",2006
74,74,"Ryan Palmer",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Rod Pampling",24,0,NA,"610FinalRoundPerformance",2006
74,74,"Corey Pavin",23,0,NA,"610FinalRoundPerformance",2006
74,74,"Pat Perez",19,0,NA,"610FinalRoundPerformance",2006
74,74,"Carl Pettersson",28,0,NA,"610FinalRoundPerformance",2006
74,74,"DA Points",28,0,NA,"610FinalRoundPerformance",2006
74,74,"Ted Purdy",33,0,NA,"610FinalRoundPerformance",2006
74,74,"Chris Riley",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Rory Sabbatini",24,0,NA,"610FinalRoundPerformance",2006
74,74,"Wes Short Jr",33,0,NA,"610FinalRoundPerformance",2006
74,74,"Heath Slocum",30,0,NA,"610FinalRoundPerformance",2006
74,74,"Jerry Smith",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Kevin Sutherland",29,0,NA,"610FinalRoundPerformance",2006
74,74,"Nicholas Thompson",32,0,NA,"610FinalRoundPerformance",2006
74,74,"Duffy Waldorf",28,0,NA,"610FinalRoundPerformance",2006
74,74,"Charles Warren",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Bubba Watson",27,0,NA,"610FinalRoundPerformance",2006
74,74,"Mark Wilson",24,0,NA,"610FinalRoundPerformance",2006
