"SandSavesfrom2030yards_RANKTHISWEEK_2009","SandSavesfrom2030yards_RANKLASTWEEK_2009","SandSavesfrom2030yards_PLAYERNAME_2009","SandSavesfrom2030yards_ROUNDS_2009","SandSavesfrom2030yards_Pct_2009","SandSavesfrom2030yards_OFSAVES_2009","SandSavesfrom2030yards_OFBUNKERS_2009","stat_name","year"
31,31,"Kevin Na",91,56.25,27,48,"SandSavesfrom2030yards",2009
32,32,"Padraig Harrington",66,56,14,25,"SandSavesfrom2030yards",2009
33,33,"Hunter Mahan",94,55.81,24,43,"SandSavesfrom2030yards",2009
34,34,"Davis Love III",89,55.26,21,38,"SandSavesfrom2030yards",2009
35,35,"Mike Weir",85,54.29,19,35,"SandSavesfrom2030yards",2009
36,36,"Bob Heintz",59,53.85,14,26,"SandSavesfrom2030yards",2009
36,36,"Bryce Molder",69,53.85,14,26,"SandSavesfrom2030yards",2009
38,38,"Alex Cejka",82,53.57,15,28,"SandSavesfrom2030yards",2009
39,39,"Aaron Baddeley",66,52.94,18,34,"SandSavesfrom2030yards",2009
39,39,"Ken Duke",87,52.94,18,34,"SandSavesfrom2030yards",2009
39,39,"Adam Scott",53,52.94,9,17,"SandSavesfrom2030yards",2009
39,39,"Jimmy Walker",74,52.94,18,34,"SandSavesfrom2030yards",2009
43,43,"Tim Herron",87,52.63,20,38,"SandSavesfrom2030yards",2009
43,43,"Jeff Quinney",78,52.63,20,38,"SandSavesfrom2030yards",2009
45,45,"Joe Ogilvie",85,52.38,22,42,"SandSavesfrom2030yards",2009
46,46,"Nick Watney",86,52.27,23,44,"SandSavesfrom2030yards",2009
47,47,"Steve Elkington",70,51.85,14,27,"SandSavesfrom2030yards",2009
48,48,"Chris DiMarco",97,51.61,16,31,"SandSavesfrom2030yards",2009
49,49,"Jason Dufner",90,51.52,17,33,"SandSavesfrom2030yards",2009
49,49,"YE Yang",83,51.52,17,33,"SandSavesfrom2030yards",2009
51,51,"Stephen Ames",77,50,15,30,"SandSavesfrom2030yards",2009
51,51,"Retief Goosen",74,50,11,22,"SandSavesfrom2030yards",2009
51,51,"Anthony Kim",76,50,15,30,"SandSavesfrom2030yards",2009
51,51,"Michael Letzig",96,50,16,32,"SandSavesfrom2030yards",2009
51,51,"Jarrod Lyle",65,50,14,28,"SandSavesfrom2030yards",2009
51,51,"Phil Mickelson",66,50,15,30,"SandSavesfrom2030yards",2009
51,51,"Jeff Overton",92,50,21,42,"SandSavesfrom2030yards",2009
51,51,"Peter Tomasulo",61,50,13,26,"SandSavesfrom2030yards",2009
51,51,"Dean Wilson",81,50,13,26,"SandSavesfrom2030yards",2009
60,60,"Parker McLachlin",71,48.94,23,47,"SandSavesfrom2030yards",2009
61,61,"Carl Pettersson",86,48.78,20,41,"SandSavesfrom2030yards",2009
62,62,"Marc Leishman",91,48.72,19,39,"SandSavesfrom2030yards",2009
62,62,"George McNeill",82,48.72,19,39,"SandSavesfrom2030yards",2009
64,64,"Bob Estes",78,48.57,17,35,"SandSavesfrom2030yards",2009
64,64,"Steve Stricker",81,48.57,17,35,"SandSavesfrom2030yards",2009
66,66,"Spencer Levin",75,48.39,15,31,"SandSavesfrom2030yards",2009
66,66,"Kenny Perry",92,48.39,15,31,"SandSavesfrom2030yards",2009
68,68,"Brandt Snedeker",81,48.28,14,29,"SandSavesfrom2030yards",2009
69,69,"Richard Johnson",85,47.83,22,46,"SandSavesfrom2030yards",2009
69,69,"Corey Pavin",73,47.83,11,23,"SandSavesfrom2030yards",2009
71,71,"DA Points",99,47.73,21,44,"SandSavesfrom2030yards",2009
71,71,"John Senden",100,47.73,21,44,"SandSavesfrom2030yards",2009
73,73,"Daniel Chopra",89,47.62,20,42,"SandSavesfrom2030yards",2009
74,74,"Lucas Glover",93,47.5,19,40,"SandSavesfrom2030yards",2009
74,74,"DJ Trahan",96,47.5,19,40,"SandSavesfrom2030yards",2009
76,76,"John Rollins",92,47.37,18,38,"SandSavesfrom2030yards",2009
77,77,"Mark Brooks",55,47.06,8,17,"SandSavesfrom2030yards",2009
77,77,"Brian Vranesh",51,47.06,8,17,"SandSavesfrom2030yards",2009
79,79,"Justin Rose",71,46.67,7,15,"SandSavesfrom2030yards",2009
80,80,"Brad Faxon",59,46.51,20,43,"SandSavesfrom2030yards",2009
81,81,"Joe Durant",62,46.15,6,13,"SandSavesfrom2030yards",2009
81,81,"Derek Fathauer",63,46.15,12,26,"SandSavesfrom2030yards",2009
81,81,"Geoff Ogilvy",78,46.15,12,26,"SandSavesfrom2030yards",2009
81,81,"Ryan Palmer",78,46.15,18,39,"SandSavesfrom2030yards",2009
81,81,"Vijay Singh",71,46.15,12,26,"SandSavesfrom2030yards",2009
86,86,"Mark Calcavecchia",72,45.83,11,24,"SandSavesfrom2030yards",2009
86,86,"Glen Day",79,45.83,11,24,"SandSavesfrom2030yards",2009
88,88,"Briny Baird",89,45.45,20,44,"SandSavesfrom2030yards",2009
88,88,"Ben Crane",93,45.45,15,33,"SandSavesfrom2030yards",2009
88,88,"JJ Henry",97,45.45,15,33,"SandSavesfrom2030yards",2009
88,88,"Scott McCarron",91,45.45,20,44,"SandSavesfrom2030yards",2009
92,92,"Charlie Wi",92,45.24,19,42,"SandSavesfrom2030yards",2009
93,93,"Ben Curtis",63,45.16,14,31,"SandSavesfrom2030yards",2009
94,94,"Rod Pampling",72,45,18,40,"SandSavesfrom2030yards",2009
95,95,"Brian Davis",103,44.74,17,38,"SandSavesfrom2030yards",2009
95,95,"Todd Hamilton",83,44.74,17,38,"SandSavesfrom2030yards",2009
97,97,"KJ Choi",65,44.44,8,18,"SandSavesfrom2030yards",2009
97,97,"Ernie Els",70,44.44,8,18,"SandSavesfrom2030yards",2009
97,97,"Camilo Villegas",76,44.44,12,27,"SandSavesfrom2030yards",2009
100,100,"Woody Austin",84,44.12,15,34,"SandSavesfrom2030yards",2009
101,101,"Kevin Streelman",97,43.9,18,41,"SandSavesfrom2030yards",2009
102,102,"Brian Bateman",55,43.75,7,16,"SandSavesfrom2030yards",2009
102,102,"Greg Chalmers",85,43.75,14,32,"SandSavesfrom2030yards",2009
102,102,"Tom Lehman",55,43.75,7,16,"SandSavesfrom2030yards",2009
105,105,"Ryan Moore",89,43.59,17,39,"SandSavesfrom2030yards",2009
106,106,"David Toms",98,43.48,10,23,"SandSavesfrom2030yards",2009
107,107,"Stewart Cink",79,43.33,13,30,"SandSavesfrom2030yards",2009
108,108,"Bo Van Pelt",100,43.18,19,44,"SandSavesfrom2030yards",2009
109,109,"Steve Lowery",83,43.14,22,51,"SandSavesfrom2030yards",2009
110,110,"Fred Couples",54,42.86,9,21,"SandSavesfrom2030yards",2009
110,110,"Tag Ridings",50,42.86,9,21,"SandSavesfrom2030yards",2009
112,112,"JB Holmes",74,42.31,11,26,"SandSavesfrom2030yards",2009
112,112,"Rocco Mediate",79,42.31,11,26,"SandSavesfrom2030yards",2009
114,114,"Brendon de Jonge",90,42.22,19,45,"SandSavesfrom2030yards",2009
115,115,"Steve Marino",98,41.67,15,36,"SandSavesfrom2030yards",2009
115,115,"Chez Reavie",81,41.67,10,24,"SandSavesfrom2030yards",2009
117,117,"Zach Johnson",94,41.38,12,29,"SandSavesfrom2030yards",2009
118,118,"Troy Matteson",95,41.03,16,39,"SandSavesfrom2030yards",2009
119,119,"Ricky Barnes",67,40.91,9,22,"SandSavesfrom2030yards",2009
119,119,"Bubba Watson",73,40.91,9,22,"SandSavesfrom2030yards",2009
121,121,"Bill Haas",91,40.63,13,32,"SandSavesfrom2030yards",2009
122,122,"Justin Leonard",95,40.54,15,37,"SandSavesfrom2030yards",2009
123,123,"Charley Hoffman",97,40,22,55,"SandSavesfrom2030yards",2009
123,123,"Freddie Jacobson",83,40,12,30,"SandSavesfrom2030yards",2009
123,123,"Ian Poulter",59,40,8,20,"SandSavesfrom2030yards",2009
123,123,"Andres Romero",58,40,6,15,"SandSavesfrom2030yards",2009
123,123,"Patrick Sheehan",51,40,4,10,"SandSavesfrom2030yards",2009
128,128,"Jonathan Byrd",89,39.66,23,58,"SandSavesfrom2030yards",2009
129,129,"Vaughn Taylor",88,39.53,17,43,"SandSavesfrom2030yards",2009
130,130,"Ted Purdy",101,39.47,15,38,"SandSavesfrom2030yards",2009
131,131,"Jeff Maggert",79,39.29,11,28,"SandSavesfrom2030yards",2009
131,131,"Boo Weekley",79,39.29,11,28,"SandSavesfrom2030yards",2009
133,133,"Tommy Armour III",58,38.89,7,18,"SandSavesfrom2030yards",2009
133,133,"Rick Price",54,38.89,7,18,"SandSavesfrom2030yards",2009
135,135,"Charles Warren",63,38.71,12,31,"SandSavesfrom2030yards",2009
136,136,"Nicholas Thompson",96,38.46,20,52,"SandSavesfrom2030yards",2009
136,136,"Casey Wittenberg",71,38.46,10,26,"SandSavesfrom2030yards",2009
138,138,"Steve Flesch",77,37.93,11,29,"SandSavesfrom2030yards",2009
138,138,"Kirk Triplett",60,37.93,11,29,"SandSavesfrom2030yards",2009
140,140,"Jeff Klauk",97,37.74,20,53,"SandSavesfrom2030yards",2009
141,141,"Paul Goydos",79,37.5,12,32,"SandSavesfrom2030yards",2009
141,141,"Dustin Johnson",85,37.5,6,16,"SandSavesfrom2030yards",2009
141,141,"Colt Knost",71,37.5,9,24,"SandSavesfrom2030yards",2009
141,141,"Peter Lonard",86,37.5,12,32,"SandSavesfrom2030yards",2009
145,145,"Jason Day",61,36.84,7,19,"SandSavesfrom2030yards",2009
145,145,"Sergio Garcia",59,36.84,7,19,"SandSavesfrom2030yards",2009
145,145,"Brendon Todd",53,36.84,7,19,"SandSavesfrom2030yards",2009
148,148,"Mathew Goggin",76,36.67,11,30,"SandSavesfrom2030yards",2009
149,149,"Jason Gore",74,36.36,8,22,"SandSavesfrom2030yards",2009
149,149,"Kent Jones",73,36.36,12,33,"SandSavesfrom2030yards",2009
149,149,"John Merrick",91,36.36,8,22,"SandSavesfrom2030yards",2009
152,152,"Billy Mayfair",83,36.11,13,36,"SandSavesfrom2030yards",2009
153,153,"Bill Lunde",83,36,9,25,"SandSavesfrom2030yards",2009
154,154,"Johnson Wagner",81,35.9,14,39,"SandSavesfrom2030yards",2009
155,155,"Jason Bohn",88,35.71,10,28,"SandSavesfrom2030yards",2009
156,156,"Robert Garrigus",83,35.29,12,34,"SandSavesfrom2030yards",2009
156,156,"Brett Quigley",92,35.29,12,34,"SandSavesfrom2030yards",2009
158,158,"James Nitties",86,34.48,10,29,"SandSavesfrom2030yards",2009
159,159,"Rory Sabbatini",81,34.38,11,32,"SandSavesfrom2030yards",2009
159,159,"Chris Stroud",88,34.38,11,32,"SandSavesfrom2030yards",2009
161,161,"Eric Axley",71,34.21,13,38,"SandSavesfrom2030yards",2009
162,162,"Harrison Frazar",93,33.33,11,33,"SandSavesfrom2030yards",2009
163,163,"Greg Owen",97,32.5,13,40,"SandSavesfrom2030yards",2009
164,164,"Stuart Appleby",79,32.26,10,31,"SandSavesfrom2030yards",2009
165,165,"Marc Turnesa",77,31.71,13,41,"SandSavesfrom2030yards",2009
166,166,"Kris Blanks",60,31.58,6,19,"SandSavesfrom2030yards",2009
167,167,"John Mallinger",90,30.77,12,39,"SandSavesfrom2030yards",2009
168,168,"Scott Piercy",85,30.56,11,36,"SandSavesfrom2030yards",2009
169,169,"Pat Perez",74,30,9,30,"SandSavesfrom2030yards",2009
169,169,"Jay Williamson",69,30,6,20,"SandSavesfrom2030yards",2009
171,171,"Angel Cabrera",55,28.57,6,21,"SandSavesfrom2030yards",2009
171,171,"Scott Sterling",51,28.57,6,21,"SandSavesfrom2030yards",2009
171,171,"Darron Stiles",52,28.57,4,14,"SandSavesfrom2030yards",2009
174,174,"Charles Howell III",99,28.13,9,32,"SandSavesfrom2030yards",2009
175,175,"Rich Beem",77,27.78,5,18,"SandSavesfrom2030yards",2009
176,176,"Bart Bryant",58,26.92,7,26,"SandSavesfrom2030yards",2009
177,177,"Matt Bettencourt",98,26.83,11,41,"SandSavesfrom2030yards",2009
178,178,"Greg Kraft",51,26.09,6,23,"SandSavesfrom2030yards",2009
179,179,"Heath Slocum",95,25.93,7,27,"SandSavesfrom2030yards",2009
180,180,"Leif Olson",51,25,5,20,"SandSavesfrom2030yards",2009
181,181,"Will Ma Kenzie",69,23.53,8,34,"SandSavesfrom2030yards",2009
182,182,"Martin Laird",72,20,4,20,"SandSavesfrom2030yards",2009
183,183,"David Duval",56,18.75,3,16,"SandSavesfrom2030yards",2009
184,184,"Gary Woodland",53,15.38,2,13,"SandSavesfrom2030yards",2009
