"GIRPercentageLess75yards_RANKTHISWEEK_2015","GIRPercentageLess75yards_RANKLASTWEEK_2015","GIRPercentageLess75yards_PLAYERNAME_2015","GIRPercentageLess75yards_ROUNDS_2015","GIRPercentageLess75yards_Pct_2015","GIRPercentageLess75yards_GREENSHIT_2015","GIRPercentageLess75yards_TOTALHOLES_2015","GIRPercentageLess75yards_RELATIVETOPAR_2015","stat_name","year"
39,39,"Michael Putnam",87,90.07,136,151,-0.53,"GIRPercentageLess75yards",2015
40,40,"Vijay Singh",78,89.88,151,168,-0.53,"GIRPercentageLess75yards",2015
41,41,"Jim Furyk",71,89.77,79,88,-0.59,"GIRPercentageLess75yards",2015
42,42,"Brooks Koepka",84,89.66,156,174,-0.78,"GIRPercentageLess75yards",2015
43,43,"Matt Jones",89,89.6,181,202,-0.65,"GIRPercentageLess75yards",2015
44,44,"Derek Ernst",75,89.58,129,144,-0.7,"GIRPercentageLess75yards",2015
45,45,"Nick Taylor",91,89.57,189,211,-0.66,"GIRPercentageLess75yards",2015
46,46,"Francesco Molinari",56,89.47,68,76,-0.56,"GIRPercentageLess75yards",2015
46,46,"Brendon Todd",96,89.47,119,133,-0.65,"GIRPercentageLess75yards",2015
48,48,"Chad Campbell",97,89.44,144,161,-0.67,"GIRPercentageLess75yards",2015
49,49,"Colt Knost",90,89.42,93,104,-0.68,"GIRPercentageLess75yards",2015
50,50,"Oscar Fraustro",58,89.41,76,85,-0.55,"GIRPercentageLess75yards",2015
51,51,"Aaron Baddeley",76,89.4,135,151,-0.73,"GIRPercentageLess75yards",2015
52,52,"Charley Hoffman",97,89.35,193,216,-0.57,"GIRPercentageLess75yards",2015
53,53,"Zac Blair",108,89.34,109,122,-0.61,"GIRPercentageLess75yards",2015
54,54,"Mark Hubbard",79,89.26,108,121,-0.66,"GIRPercentageLess75yards",2015
55,55,"Brian Davis",86,89.23,116,130,-0.51,"GIRPercentageLess75yards",2015
56,56,"Alex Cejka",94,89.19,132,148,-0.62,"GIRPercentageLess75yards",2015
57,57,"Seung Yul Noh",65,89.17,107,120,-0.71,"GIRPercentageLess75yards",2015
58,58,"Tyrone Van Aswegen",58,89.04,65,73,-0.49,"GIRPercentageLess75yards",2015
59,59,"Charlie Beljan",76,88.97,129,145,-0.67,"GIRPercentageLess75yards",2015
60,60,"Hunter Mahan",88,88.95,161,181,-0.56,"GIRPercentageLess75yards",2015
60,60,"Pat Perez",96,88.95,153,172,-0.63,"GIRPercentageLess75yards",2015
62,62,"Roberto Castro",54,88.89,56,63,-0.77,"GIRPercentageLess75yards",2015
62,62,"Justin Rose",69,88.89,120,135,-0.65,"GIRPercentageLess75yards",2015
62,62,"Jimmy Walker",89,88.89,152,171,-0.64,"GIRPercentageLess75yards",2015
62,62,"Will Wilcox",58,88.89,80,90,-0.71,"GIRPercentageLess75yards",2015
66,66,"Charles Howell III",105,88.81,238,268,-0.63,"GIRPercentageLess75yards",2015
67,67,"Jerry Kelly",79,88.8,111,125,-0.62,"GIRPercentageLess75yards",2015
68,68,"Nick Watney",91,88.76,150,169,-0.61,"GIRPercentageLess75yards",2015
69,69,"Rickie Fowler",76,88.72,118,133,-0.66,"GIRPercentageLess75yards",2015
69,69,"Chris Stroud",84,88.72,118,133,-0.55,"GIRPercentageLess75yards",2015
71,71,"Henrik Stenson",63,88.71,110,124,-0.6,"GIRPercentageLess75yards",2015
72,72,"Sergio Garcia",59,88.7,102,115,-0.54,"GIRPercentageLess75yards",2015
73,73,"Adam Hadwin",95,88.69,149,168,-0.65,"GIRPercentageLess75yards",2015
74,74,"Billy Hurley III",83,88.64,78,88,-0.41,"GIRPercentageLess75yards",2015
74,74,"Zach Johnson",90,88.64,117,132,-0.66,"GIRPercentageLess75yards",2015
76,76,"Hudson Swafford",97,88.59,163,184,-0.71,"GIRPercentageLess75yards",2015
77,77,"Michael Thompson",83,88.57,124,140,-0.73,"GIRPercentageLess75yards",2015
78,78,"Jason Day",75,88.52,185,209,-0.72,"GIRPercentageLess75yards",2015
79,79,"Jon Curran",83,88.41,61,69,-0.64,"GIRPercentageLess75yards",2015
80,80,"Brian Harman",90,88.4,160,181,-0.64,"GIRPercentageLess75yards",2015
81,81,"Russell Henley",87,88.39,137,155,-0.59,"GIRPercentageLess75yards",2015
82,82,"Davis Love III",51,88.37,76,86,-0.59,"GIRPercentageLess75yards",2015
83,83,"Boo Weekley",79,88.34,144,163,-0.65,"GIRPercentageLess75yards",2015
84,84,"Dustin Johnson",75,88.33,159,180,-0.69,"GIRPercentageLess75yards",2015
85,85,"Ryo Ishikawa",90,88.31,136,154,-0.57,"GIRPercentageLess75yards",2015
86,86,"Nicholas Thompson",90,88.18,97,110,-0.54,"GIRPercentageLess75yards",2015
87,87,"George McNeill",93,88.17,149,169,-0.62,"GIRPercentageLess75yards",2015
88,88,"Marc Leishman",74,88.15,119,135,-0.61,"GIRPercentageLess75yards",2015
89,89,"Brice Garnett",81,88.14,104,118,-0.61,"GIRPercentageLess75yards",2015
89,89,"Jason Gore",76,88.14,104,118,-0.62,"GIRPercentageLess75yards",2015
91,91,"Cameron Tringale",96,88.13,141,160,-0.57,"GIRPercentageLess75yards",2015
92,92,"Andrew Putnam",68,88.12,89,101,-0.57,"GIRPercentageLess75yards",2015
93,93,"Jeff Overton",94,88.1,148,168,-0.64,"GIRPercentageLess75yards",2015
94,94,"JB Holmes",89,87.91,189,215,-0.65,"GIRPercentageLess75yards",2015
95,95,"Jamie Donaldson",50,87.88,58,66,-0.59,"GIRPercentageLess75yards",2015
95,95,"Jason Dufner",76,87.88,87,99,-0.59,"GIRPercentageLess75yards",2015
97,97,"Tony Finau",106,87.8,252,287,-0.65,"GIRPercentageLess75yards",2015
98,98,"Justin Thomas",106,87.78,237,270,-0.78,"GIRPercentageLess75yards",2015
99,99,"David Toms",62,87.67,64,73,-0.48,"GIRPercentageLess75yards",2015
100,100,"Tom Hoge",83,87.5,119,136,-0.62,"GIRPercentageLess75yards",2015
100,100,"Cameron Percy",72,87.5,112,128,-0.63,"GIRPercentageLess75yards",2015
100,100,"Byron Smith",59,87.5,77,88,-0.58,"GIRPercentageLess75yards",2015
103,103,"Jim Renner",68,87.27,96,110,-0.49,"GIRPercentageLess75yards",2015
104,104,"Bubba Watson",71,87.22,198,227,-0.69,"GIRPercentageLess75yards",2015
104,104,"Mark Wilson",89,87.22,116,133,-0.59,"GIRPercentageLess75yards",2015
106,106,"Rory Sabbatini",81,87.18,136,156,-0.6,"GIRPercentageLess75yards",2015
107,107,"Sean OHair",86,87.06,175,201,-0.59,"GIRPercentageLess75yards",2015
108,108,"Jhonattan Vegas",90,87.05,168,193,-0.68,"GIRPercentageLess75yards",2015
109,109,"Graham DeLaet",65,86.99,107,123,-0.68,"GIRPercentageLess75yards",2015
109,109,"Andres Romero",69,86.99,127,146,-0.55,"GIRPercentageLess75yards",2015
111,111,"Ben Crane",62,86.96,60,69,-0.55,"GIRPercentageLess75yards",2015
111,111,"Luke Donald",71,86.96,80,92,-0.61,"GIRPercentageLess75yards",2015
111,111,"Andrew Svoboda",80,86.96,120,138,-0.64,"GIRPercentageLess75yards",2015
114,114,"Kevin Chappell",86,86.93,133,153,-0.68,"GIRPercentageLess75yards",2015
115,115,"Harris English",105,86.85,185,213,-0.65,"GIRPercentageLess75yards",2015
116,116,"Angel Cabrera",53,86.78,105,121,-0.59,"GIRPercentageLess75yards",2015
116,116,"Shawn Stefani",94,86.78,197,227,-0.62,"GIRPercentageLess75yards",2015
118,118,"Greg Chalmers",58,86.67,52,60,-0.62,"GIRPercentageLess75yards",2015
118,118,"Whee Kim",71,86.67,91,105,-0.56,"GIRPercentageLess75yards",2015
120,120,"Louis Oosthuizen",68,86.55,103,119,-0.67,"GIRPercentageLess75yards",2015
121,121,"Ricky Barnes",82,86.44,102,118,-0.66,"GIRPercentageLess75yards",2015
122,122,"Bryce Molder",91,86.41,89,103,-0.6,"GIRPercentageLess75yards",2015
123,123,"Carl Pettersson",106,86.38,184,213,-0.65,"GIRPercentageLess75yards",2015
124,124,"Camilo Villegas",83,86.36,133,154,-0.66,"GIRPercentageLess75yards",2015
125,125,"Ryan Palmer",80,86.26,113,131,-0.57,"GIRPercentageLess75yards",2015
126,126,"Ben Martin",93,86.25,138,160,-0.63,"GIRPercentageLess75yards",2015
127,127,"Morgan Hoffmann",85,86.24,163,189,-0.72,"GIRPercentageLess75yards",2015
127,127,"Martin Laird",77,86.24,163,189,-0.62,"GIRPercentageLess75yards",2015
129,129,"Jordan Spieth",91,86.23,144,167,-0.66,"GIRPercentageLess75yards",2015
130,130,"Patrick Reed",103,86.22,169,196,-0.63,"GIRPercentageLess75yards",2015
131,131,"Andres Gonzales",90,86.16,137,159,-0.61,"GIRPercentageLess75yards",2015
132,132,"Derek Fathauer",81,86.13,118,137,-0.68,"GIRPercentageLess75yards",2015
132,132,"Robert Garrigus",70,86.13,118,137,-0.64,"GIRPercentageLess75yards",2015
134,134,"Sangmoon Bae",98,86.11,186,216,-0.58,"GIRPercentageLess75yards",2015
135,135,"SJ Park",79,86.09,99,115,-0.62,"GIRPercentageLess75yards",2015
136,136,"David Hearn",97,86.05,111,129,-0.57,"GIRPercentageLess75yards",2015
137,137,"Brendan Steele",88,86.03,197,229,-0.63,"GIRPercentageLess75yards",2015
138,138,"Chez Reavie",56,86,86,100,-0.65,"GIRPercentageLess75yards",2015
139,139,"Spencer Levin",99,85.96,147,171,-0.54,"GIRPercentageLess75yards",2015
140,140,"Scott Pinckney",88,85.89,140,163,-0.65,"GIRPercentageLess75yards",2015
141,141,"Billy Horschel",99,85.86,170,198,-0.61,"GIRPercentageLess75yards",2015
142,142,"Gonzalo Fdez Castano",81,85.81,127,148,-0.51,"GIRPercentageLess75yards",2015
143,143,"Steve Wheatcroft",87,85.71,138,161,-0.66,"GIRPercentageLess75yards",2015
144,144,"Gary Woodland",81,85.62,131,153,-0.61,"GIRPercentageLess75yards",2015
145,145,"Steven Bowditch",103,85.6,214,250,-0.61,"GIRPercentageLess75yards",2015
146,146,"Daniel Berger",97,85.59,190,222,-0.68,"GIRPercentageLess75yards",2015
147,147,"Greg Owen",58,85.54,71,83,-0.45,"GIRPercentageLess75yards",2015
148,148,"Adam Scott",51,85.39,76,89,-0.7,"GIRPercentageLess75yards",2015
149,149,"Daniel Summerhays",101,85.33,157,184,-0.55,"GIRPercentageLess75yards",2015
150,150,"John Senden",80,85.31,122,143,-0.65,"GIRPercentageLess75yards",2015
151,151,"Jason Kokrak",88,85.22,196,230,-0.63,"GIRPercentageLess75yards",2015
152,152,"Robert Allenby",63,85.19,69,81,-0.55,"GIRPercentageLess75yards",2015
153,153,"Steven Alker",62,85,68,80,-0.69,"GIRPercentageLess75yards",2015
154,154,"Chesson Hadley",101,84.86,185,218,-0.64,"GIRPercentageLess75yards",2015
155,155,"Charl Schwartzel",67,84.82,95,112,-0.68,"GIRPercentageLess75yards",2015
156,156,"Patrick Rodgers",57,84.8,106,125,-0.64,"GIRPercentageLess75yards",2015
157,157,"Padraig Harrington",60,84.69,83,98,-0.63,"GIRPercentageLess75yards",2015
158,158,"Ian Poulter",68,84.62,77,91,-0.55,"GIRPercentageLess75yards",2015
159,159,"Danny Lee",120,84.58,181,214,-0.64,"GIRPercentageLess75yards",2015
160,160,"Brendon de Jonge",106,84.57,159,188,-0.59,"GIRPercentageLess75yards",2015
161,161,"Roger Sloan",56,84.52,71,84,-0.62,"GIRPercentageLess75yards",2015
162,162,"Kevin Kisner",104,84.42,168,199,-0.61,"GIRPercentageLess75yards",2015
163,163,"Jonas Blixt",78,84.38,81,96,-0.68,"GIRPercentageLess75yards",2015
164,164,"Erik Compton",86,84.35,124,147,-0.73,"GIRPercentageLess75yards",2015
165,165,"Fabian Gomez",83,84.25,107,127,-0.55,"GIRPercentageLess75yards",2015
166,166,"Heath Slocum",57,84.21,48,57,-0.73,"GIRPercentageLess75yards",2015
167,167,"Blayne Barber",76,84.06,116,138,-0.56,"GIRPercentageLess75yards",2015
168,168,"Kyle Reifers",96,83.82,145,173,-0.54,"GIRPercentageLess75yards",2015
169,169,"Phil Mickelson",70,83.63,143,171,-0.64,"GIRPercentageLess75yards",2015
170,170,"Matt Every",73,83.59,107,128,-0.65,"GIRPercentageLess75yards",2015
171,171,"Lee Westwood",56,83.56,61,73,-0.56,"GIRPercentageLess75yards",2015
172,172,"Retief Goosen",81,83.55,127,152,-0.6,"GIRPercentageLess75yards",2015
173,173,"Scott Brown",97,83.53,142,170,-0.68,"GIRPercentageLess75yards",2015
174,174,"John Peterson",84,83.33,145,174,-0.58,"GIRPercentageLess75yards",2015
175,175,"David Lingmerth",90,83.13,133,160,-0.65,"GIRPercentageLess75yards",2015
176,176,"Troy Merritt",91,82.78,125,151,-0.48,"GIRPercentageLess75yards",2015
177,177,"Bo Van Pelt",81,82.76,96,116,-0.65,"GIRPercentageLess75yards",2015
178,178,"Justin Leonard",61,82.69,43,52,-0.72,"GIRPercentageLess75yards",2015
179,179,"Max Homa",78,82.1,133,162,-0.59,"GIRPercentageLess75yards",2015
180,180,"Ernie Els",57,81.73,85,104,-0.66,"GIRPercentageLess75yards",2015
181,181,"Johnson Wagner",68,81.08,90,111,-0.7,"GIRPercentageLess75yards",2015
182,182,"James Hahn",94,80.86,131,162,-0.62,"GIRPercentageLess75yards",2015
183,183,"Bill Lunde",50,80.82,59,73,-0.56,"GIRPercentageLess75yards",2015
184,184,"Scott Piercy",90,80,164,205,-0.54,"GIRPercentageLess75yards",2015
