"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2012","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2012","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2012","AveragePuttingDistanceGIR2Putts_ROUNDS_2012","AveragePuttingDistanceGIR2Putts_AVG_2012","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2012","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2012","stat_name","year"
113,113,"Charlie Beljan",61,NA,9382,380,"AveragePuttingDistanceGIR2Putts",2012
113,113,"Sung Kang",75,NA,10855.417,440,"AveragePuttingDistanceGIR2Putts",2012
113,113,"Jeff Overton",101,NA,18285.25,741,"AveragePuttingDistanceGIR2Putts",2012
113,113,"Greg Owen",90,NA,16201.25,657,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Stephen Ames",54,NA,7688.333,313,"AveragePuttingDistanceGIR2Putts",2012
118,118,"KJ Choi",71,NA,11379.583,463,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Brendon de Jonge",115,NA,21381.583,871,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Ernie Els",80,NA,13667.167,556,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Billy Horschel",63,NA,10145.167,413,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Ryo Ishikawa",54,NA,7221.917,294,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Danny Lee",74,NA,11608.25,472,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Louis Oosthuizen",65,NA,10381.25,422,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Ian Poulter",57,NA,7290.25,297,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Andres Romero",68,NA,9692.5,394,"AveragePuttingDistanceGIR2Putts",2012
118,118,"Kevin Streelman",89,NA,16128.833,657,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Gary Christian",91,NA,15674.417,639,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Kevin Na",80,NA,12436.75,507,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Geoff Ogilvy",73,NA,10850.167,443,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Ryan Palmer",81,NA,13628.917,557,"AveragePuttingDistanceGIR2Putts",2012
129,129,"DA Points",88,NA,16407.25,669,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Scott Stallings",78,NA,14328.75,585,"AveragePuttingDistanceGIR2Putts",2012
129,129,"Mark Wilson",84,NA,13915.333,568,"AveragePuttingDistanceGIR2Putts",2012
136,136,"Brian Harman",101,NA,17255.083,707,"AveragePuttingDistanceGIR2Putts",2012
136,136,"Troy Kelly",68,NA,10073.667,412,"AveragePuttingDistanceGIR2Putts",2012
136,136,"Davis Love III",64,NA,10635.833,435,"AveragePuttingDistanceGIR2Putts",2012
136,136,"Vijay Singh",99,NA,16560.333,679,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Kris Blanks",65,NA,12175.833,501,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Bud Cauley",99,NA,18515.167,762,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Matt Every",80,NA,12603.667,518,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Zach Johnson",95,NA,14070.333,579,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Rory McIlroy",60,NA,7746.667,318,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Scott Piercy",95,NA,16966,697,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Justin Rose",69,NA,11261.167,462,"AveragePuttingDistanceGIR2Putts",2012
140,140,"Bubba Watson",68,NA,11110,456,"AveragePuttingDistanceGIR2Putts",2012
148,148,"Arjun Atwal",79,NA,13091.667,539,"AveragePuttingDistanceGIR2Putts",2012
148,148,"Scott Brown",65,NA,10318.5,425,"AveragePuttingDistanceGIR2Putts",2012
148,148,"Chris DiMarco",83,NA,13157.417,542,"AveragePuttingDistanceGIR2Putts",2012
148,148,"Rickie Fowler",84,NA,12870.583,531,"AveragePuttingDistanceGIR2Putts",2012
148,148,"Harrison Frazar",56,NA,8708.25,359,"AveragePuttingDistanceGIR2Putts",2012
153,153,"Jason Bohn",81,NA,13375.75,553,"AveragePuttingDistanceGIR2Putts",2012
153,153,"Chez Reavie",83,NA,13681.333,567,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Robert Allenby",76,NA,13137.75,545,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Brian Davis",91,NA,14849.083,616,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Graham DeLaet",79,NA,14248.5,592,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Jason Dufner",83,NA,12984.083,540,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Jason Kokrak",79,NA,13945.833,580,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Garth Mulroy",59,NA,9114.167,378,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Heath Slocum",93,NA,16074.25,668,"AveragePuttingDistanceGIR2Putts",2012
155,155,"Roland Thatcher",55,NA,8833.833,367,"AveragePuttingDistanceGIR2Putts",2012
163,163,"John Daly",50,NA,6887.333,287,"AveragePuttingDistanceGIR2Putts",2012
163,163,"Marco Dawson",60,NA,8475.083,353,"AveragePuttingDistanceGIR2Putts",2012
163,163,"Scott Dunlap",57,NA,9448.5,394,"AveragePuttingDistanceGIR2Putts",2012
163,163,"Padraig Harrington",67,NA,8307.917,346,"AveragePuttingDistanceGIR2Putts",2012
163,163,"Jeff Maggert",83,NA,15797.333,659,"AveragePuttingDistanceGIR2Putts",2012
163,163,"DJ Trahan",73,NA,12631.333,526,"AveragePuttingDistanceGIR2Putts",2012
169,169,"Nick Watney",97,NA,14957.583,626,"AveragePuttingDistanceGIR2Putts",2012
170,170,"Charley Hoffman",88,NA,14805.917,621,"AveragePuttingDistanceGIR2Putts",2012
170,170,"Chris Kirk",93,NA,16471.417,691,"AveragePuttingDistanceGIR2Putts",2012
170,170,"Graeme McDowell",55,NA,7486.25,314,"AveragePuttingDistanceGIR2Putts",2012
170,170,"Rocco Mediate",70,NA,11397.167,479,"AveragePuttingDistanceGIR2Putts",2012
174,174,"Bob Estes",78,NA,11888.333,501,"AveragePuttingDistanceGIR2Putts",2012
174,174,"Nick OHern",78,NA,12829,541,"AveragePuttingDistanceGIR2Putts",2012
176,176,"Kyle Stanley",86,NA,14448.833,610,"AveragePuttingDistanceGIR2Putts",2012
177,177,"Patrick Sheehan",58,NA,8121.167,344,"AveragePuttingDistanceGIR2Putts",2012
178,178,"Matt Bettencourt",80,NA,9950.25,424,"AveragePuttingDistanceGIR2Putts",2012
178,178,"Freddie Jacobson",61,NA,8286.5,352,"AveragePuttingDistanceGIR2Putts",2012
178,178,"Dustin Johnson",70,NA,10323.333,439,"AveragePuttingDistanceGIR2Putts",2012
178,178,"Kevin Stadler",85,NA,14427.5,614,"AveragePuttingDistanceGIR2Putts",2012
182,182,"Justin Leonard",79,NA,12053.5,515,"AveragePuttingDistanceGIR2Putts",2012
182,182,"Webb Simpson",77,NA,12530.667,536,"AveragePuttingDistanceGIR2Putts",2012
182,182,"Vaughn Taylor",81,NA,12424.583,530,"AveragePuttingDistanceGIR2Putts",2012
182,182,"Boo Weekley",74,NA,12411.417,530,"AveragePuttingDistanceGIR2Putts",2012
186,186,"Lee Westwood",60,NA,7835.333,337,"AveragePuttingDistanceGIR2Putts",2012
187,187,"Robert Karlsson",54,NA,6607.75,287,"AveragePuttingDistanceGIR2Putts",2012
188,188,"Robert Garrigus",89,NA,14211.75,623,"AveragePuttingDistanceGIR2Putts",2012
189,189,"Tim Clark",60,NA,9435.25,417,"AveragePuttingDistanceGIR2Putts",2012
190,190,"Rory Sabbatini",84,NA,11779.167,541,"AveragePuttingDistanceGIR2Putts",2012
191,191,"Kyle Thompson",51,NA,6734.417,311,"AveragePuttingDistanceGIR2Putts",2012
