"FirstTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2011","FirstTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2011","FirstTeeEarlyRound4ScoringAverage_PLAYERNAME_2011","FirstTeeEarlyRound4ScoringAverage__2011","FirstTeeEarlyRound4ScoringAverage_AVG_2011","FirstTeeEarlyRound4ScoringAverage_TOTALSTROKES_2011","FirstTeeEarlyRound4ScoringAverage_TOTALROUNDS_2011","stat_name","year"
25,25,"Kevin Na",NA,69.43,486,7,"FirstTeeEarlyRound4ScoringAverage",2011
26,26,"Derek Lamely",NA,69.5,278,4,"FirstTeeEarlyRound4ScoringAverage",2011
26,26,"Heath Slocum",NA,69.5,556,8,"FirstTeeEarlyRound4ScoringAverage",2011
26,26,"Brandt Snedeker",NA,69.5,139,2,"FirstTeeEarlyRound4ScoringAverage",2011
29,29,"Briny Baird",NA,69.6,348,5,"FirstTeeEarlyRound4ScoringAverage",2011
30,30,"Stewart Cink",NA,69.67,418,6,"FirstTeeEarlyRound4ScoringAverage",2011
30,30,"Nick OHern",NA,69.67,209,3,"FirstTeeEarlyRound4ScoringAverage",2011
32,32,"James Driscoll",NA,69.71,488,7,"FirstTeeEarlyRound4ScoringAverage",2011
33,33,"Webb Simpson",NA,69.75,279,4,"FirstTeeEarlyRound4ScoringAverage",2011
34,34,"Woody Austin",NA,69.8,349,5,"FirstTeeEarlyRound4ScoringAverage",2011
34,34,"Trevor Immelman",NA,69.8,349,5,"FirstTeeEarlyRound4ScoringAverage",2011
34,34,"Nick Watney",NA,69.8,349,5,"FirstTeeEarlyRound4ScoringAverage",2011
37,37,"Charl Schwartzel",NA,69.83,419,6,"FirstTeeEarlyRound4ScoringAverage",2011
38,38,"Geoff Ogilvy",NA,69.86,489,7,"FirstTeeEarlyRound4ScoringAverage",2011
39,39,"Blake Adams",NA,69.91,769,11,"FirstTeeEarlyRound4ScoringAverage",2011
40,40,"Retief Goosen",NA,70,280,4,"FirstTeeEarlyRound4ScoringAverage",2011
40,40,"David Hearn",NA,70,700,10,"FirstTeeEarlyRound4ScoringAverage",2011
40,40,"Matt Kuchar",NA,70,210,3,"FirstTeeEarlyRound4ScoringAverage",2011
40,40,"Tag Ridings",NA,70,700,10,"FirstTeeEarlyRound4ScoringAverage",2011
44,44,"Billy Mayfair",NA,70.11,631,9,"FirstTeeEarlyRound4ScoringAverage",2011
45,45,"JJ Henry",NA,70.13,561,8,"FirstTeeEarlyRound4ScoringAverage",2011
46,46,"Zach Johnson",NA,70.14,491,7,"FirstTeeEarlyRound4ScoringAverage",2011
46,46,"Kent Jones",NA,70.14,491,7,"FirstTeeEarlyRound4ScoringAverage",2011
46,46,"Carl Pettersson",NA,70.14,491,7,"FirstTeeEarlyRound4ScoringAverage",2011
49,49,"Charley Hoffman",NA,70.18,772,11,"FirstTeeEarlyRound4ScoringAverage",2011
50,50,"Kevin Kisner",NA,70.2,351,5,"FirstTeeEarlyRound4ScoringAverage",2011
50,50,"Scott McCarron",NA,70.2,351,5,"FirstTeeEarlyRound4ScoringAverage",2011
52,52,"Jason Bohn",NA,70.22,632,9,"FirstTeeEarlyRound4ScoringAverage",2011
52,52,"Marc Leishman",NA,70.22,632,9,"FirstTeeEarlyRound4ScoringAverage",2011
54,54,"Sean OHair",NA,70.25,281,4,"FirstTeeEarlyRound4ScoringAverage",2011
54,54,"Brendan Steele",NA,70.25,562,8,"FirstTeeEarlyRound4ScoringAverage",2011
54,54,"DJ Trahan",NA,70.25,281,4,"FirstTeeEarlyRound4ScoringAverage",2011
57,57,"Chad Campbell",NA,70.33,633,9,"FirstTeeEarlyRound4ScoringAverage",2011
57,57,"Bio Kim",NA,70.33,211,3,"FirstTeeEarlyRound4ScoringAverage",2011
57,57,"Tim Petrovic",NA,70.33,422,6,"FirstTeeEarlyRound4ScoringAverage",2011
57,57,"Cameron Tringale",NA,70.33,422,6,"FirstTeeEarlyRound4ScoringAverage",2011
61,61,"Chris DiMarco",NA,70.38,563,8,"FirstTeeEarlyRound4ScoringAverage",2011
62,62,"Sergio Garcia",NA,70.4,352,5,"FirstTeeEarlyRound4ScoringAverage",2011
63,63,"Bill Haas",NA,70.43,493,7,"FirstTeeEarlyRound4ScoringAverage",2011
63,63,"Scott Piercy",NA,70.43,493,7,"FirstTeeEarlyRound4ScoringAverage",2011
63,63,"Michael Putnam",NA,70.43,493,7,"FirstTeeEarlyRound4ScoringAverage",2011
63,63,"John Rollins",NA,70.43,493,7,"FirstTeeEarlyRound4ScoringAverage",2011
67,67,"Cameron Beckman",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2011
67,67,"Keegan Bradley",NA,70.5,423,6,"FirstTeeEarlyRound4ScoringAverage",2011
67,67,"Shaun Micheel",NA,70.5,564,8,"FirstTeeEarlyRound4ScoringAverage",2011
67,67,"Marc Turnesa",NA,70.5,141,2,"FirstTeeEarlyRound4ScoringAverage",2011
71,71,"Joseph Bramlett",NA,70.57,494,7,"FirstTeeEarlyRound4ScoringAverage",2011
71,71,"Brandt Jobe",NA,70.57,494,7,"FirstTeeEarlyRound4ScoringAverage",2011
73,73,"Nathan Green",NA,70.63,565,8,"FirstTeeEarlyRound4ScoringAverage",2011
73,73,"Freddie Jacobson",NA,70.63,565,8,"FirstTeeEarlyRound4ScoringAverage",2011
73,73,"Kevin Streelman",NA,70.63,565,8,"FirstTeeEarlyRound4ScoringAverage",2011
73,73,"Bubba Watson",NA,70.63,565,8,"FirstTeeEarlyRound4ScoringAverage",2011
77,77,"Michael Bradley",NA,70.67,424,6,"FirstTeeEarlyRound4ScoringAverage",2011
77,77,"David Duval",NA,70.67,212,3,"FirstTeeEarlyRound4ScoringAverage",2011
77,77,"Anthony Kim",NA,70.67,424,6,"FirstTeeEarlyRound4ScoringAverage",2011
77,77,"Rod Pampling",NA,70.67,212,3,"FirstTeeEarlyRound4ScoringAverage",2011
81,81,"Robert Allenby",NA,70.7,707,10,"FirstTeeEarlyRound4ScoringAverage",2011
82,82,"JB Holmes",NA,70.75,566,8,"FirstTeeEarlyRound4ScoringAverage",2011
82,82,"Ryan Moore",NA,70.75,566,8,"FirstTeeEarlyRound4ScoringAverage",2011
84,84,"Rickie Fowler",NA,70.8,354,5,"FirstTeeEarlyRound4ScoringAverage",2011
84,84,"Lee Janzen",NA,70.8,708,10,"FirstTeeEarlyRound4ScoringAverage",2011
86,86,"Jason Day",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2011
86,86,"Jimmy Walker",NA,70.83,425,6,"FirstTeeEarlyRound4ScoringAverage",2011
88,88,"Ben Crane",NA,70.86,496,7,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Stephen Ames",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Kris Blanks",NA,71,497,7,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Chris Couch",NA,71,284,4,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Steve Flesch",NA,71,497,7,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Ryuji Imada",NA,71,497,7,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Jarrod Lyle",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Graeme McDowell",NA,71,355,5,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"John Merrick",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Bryce Molder",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Adam Scott",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Paul Stankowski",NA,71,568,8,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Kyle Stanley",NA,71,710,10,"FirstTeeEarlyRound4ScoringAverage",2011
89,89,"Steve Stricker",NA,71,142,2,"FirstTeeEarlyRound4ScoringAverage",2011
102,102,"Chez Reavie",NA,71.11,640,9,"FirstTeeEarlyRound4ScoringAverage",2011
102,102,"Johnson Wagner",NA,71.11,640,9,"FirstTeeEarlyRound4ScoringAverage",2011
104,104,"Garrett Willis",NA,71.14,498,7,"FirstTeeEarlyRound4ScoringAverage",2011
105,105,"Chris Riley",NA,71.17,427,6,"FirstTeeEarlyRound4ScoringAverage",2011
106,106,"Brian Gay",NA,71.2,356,5,"FirstTeeEarlyRound4ScoringAverage",2011
107,107,"Aaron Baddeley",NA,71.25,285,4,"FirstTeeEarlyRound4ScoringAverage",2011
108,108,"Padraig Harrington",NA,71.29,499,7,"FirstTeeEarlyRound4ScoringAverage",2011
109,109,"Brian Davis",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2011
109,109,"Troy Matteson",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2011
109,109,"Ian Poulter",NA,71.33,428,6,"FirstTeeEarlyRound4ScoringAverage",2011
109,109,"Nate Smith",NA,71.33,214,3,"FirstTeeEarlyRound4ScoringAverage",2011
113,113,"KJ Choi",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2011
113,113,"Ryan Palmer",NA,71.4,357,5,"FirstTeeEarlyRound4ScoringAverage",2011
115,115,"Rory Sabbatini",NA,71.44,643,9,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Stuart Appleby",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Robert Karlsson",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Bill Lunde",NA,71.5,715,10,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Ben Martin",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Vaughn Taylor",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Josh Teater",NA,71.5,572,8,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Roland Thatcher",NA,71.5,286,4,"FirstTeeEarlyRound4ScoringAverage",2011
116,116,"Boo Weekley",NA,71.5,429,6,"FirstTeeEarlyRound4ScoringAverage",2011
124,124,"Greg Chalmers",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2011
124,124,"Tim Herron",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2011
124,124,"Joe Ogilvie",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2011
124,124,"Mark Wilson",NA,71.57,501,7,"FirstTeeEarlyRound4ScoringAverage",2011
128,128,"Jim Furyk",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2011
128,128,"Troy Merritt",NA,71.6,358,5,"FirstTeeEarlyRound4ScoringAverage",2011
130,130,"DA Points",NA,71.63,573,8,"FirstTeeEarlyRound4ScoringAverage",2011
131,131,"Jonathan Byrd",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2011
131,131,"Dean Wilson",NA,71.75,287,4,"FirstTeeEarlyRound4ScoringAverage",2011
133,133,"Jason Dufner",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2011
133,133,"Dustin Johnson",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2011
133,133,"Scott Stallings",NA,71.8,359,5,"FirstTeeEarlyRound4ScoringAverage",2011
136,136,"Colt Knost",NA,71.83,431,6,"FirstTeeEarlyRound4ScoringAverage",2011
136,136,"Alex Prugh",NA,71.83,431,6,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"DJ Brigman",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Brendon de Jonge",NA,72,432,6,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Ernie Els",NA,72,504,7,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Hunter Haas",NA,72,432,6,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Jim Herman",NA,72,360,5,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Martin Laird",NA,72,144,2,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"William McGirt",NA,72,648,9,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Jim Renner",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Alexandre Rocha",NA,72,432,6,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"John Senden",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2011
138,138,"Daniel Summerhays",NA,72,288,4,"FirstTeeEarlyRound4ScoringAverage",2011
149,149,"Lucas Glover",NA,72.13,577,8,"FirstTeeEarlyRound4ScoringAverage",2011
150,150,"Richard Johnson",NA,72.14,505,7,"FirstTeeEarlyRound4ScoringAverage",2011
151,151,"Andres Gonzales",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2011
151,151,"George McNeill",NA,72.17,433,6,"FirstTeeEarlyRound4ScoringAverage",2011
153,153,"Charlie Wi",NA,72.2,361,5,"FirstTeeEarlyRound4ScoringAverage",2011
154,154,"Harrison Frazar",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2011
154,154,"Scott Gutschewski",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2011
154,154,"YE Yang",NA,72.25,289,4,"FirstTeeEarlyRound4ScoringAverage",2011
157,157,"Robert Garrigus",NA,72.33,651,9,"FirstTeeEarlyRound4ScoringAverage",2011
157,157,"Matt Jones",NA,72.33,217,3,"FirstTeeEarlyRound4ScoringAverage",2011
159,159,"Jhonattan Vegas",NA,72.43,507,7,"FirstTeeEarlyRound4ScoringAverage",2011
160,160,"Matt Bettencourt",NA,72.5,435,6,"FirstTeeEarlyRound4ScoringAverage",2011
160,160,"Angel Cabrera",NA,72.5,145,2,"FirstTeeEarlyRound4ScoringAverage",2011
160,160,"Bobby Gates",NA,72.5,290,4,"FirstTeeEarlyRound4ScoringAverage",2011
160,160,"Jeff Overton",NA,72.5,870,12,"FirstTeeEarlyRound4ScoringAverage",2011
164,164,"Steve Marino",NA,72.6,363,5,"FirstTeeEarlyRound4ScoringAverage",2011
165,165,"Ricky Barnes",NA,72.67,436,6,"FirstTeeEarlyRound4ScoringAverage",2011
165,165,"David Mathis",NA,72.67,218,3,"FirstTeeEarlyRound4ScoringAverage",2011
167,167,"Tom Gillis",NA,72.71,509,7,"FirstTeeEarlyRound4ScoringAverage",2011
168,168,"Justin Leonard",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2011
168,168,"Andres Romero",NA,73,438,6,"FirstTeeEarlyRound4ScoringAverage",2011
168,168,"Michael Thompson",NA,73,146,2,"FirstTeeEarlyRound4ScoringAverage",2011
168,168,"Camilo Villegas",NA,73,219,3,"FirstTeeEarlyRound4ScoringAverage",2011
172,172,"Phil Mickelson",NA,73.2,366,5,"FirstTeeEarlyRound4ScoringAverage",2011
173,173,"Fabian Gomez",NA,73.25,293,4,"FirstTeeEarlyRound4ScoringAverage",2011
174,174,"Alex Cejka",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2011
174,174,"Bo Van Pelt",NA,73.33,220,3,"FirstTeeEarlyRound4ScoringAverage",2011
176,176,"Tommy Gainey",NA,73.43,514,7,"FirstTeeEarlyRound4ScoringAverage",2011
177,177,"Steve Elkington",NA,73.5,147,2,"FirstTeeEarlyRound4ScoringAverage",2011
177,177,"Davis Love III",NA,73.5,294,4,"FirstTeeEarlyRound4ScoringAverage",2011
177,177,"Zack Miller",NA,73.5,588,8,"FirstTeeEarlyRound4ScoringAverage",2011
180,180,"Rich Beem",NA,73.67,221,3,"FirstTeeEarlyRound4ScoringAverage",2011
181,181,"Kevin Stadler",NA,73.71,516,7,"FirstTeeEarlyRound4ScoringAverage",2011
182,182,"Arjun Atwal",NA,74.4,372,5,"FirstTeeEarlyRound4ScoringAverage",2011
183,183,"Rocco Mediate",NA,74.5,298,4,"FirstTeeEarlyRound4ScoringAverage",2011
184,184,"Michael Connell",NA,75,300,4,"FirstTeeEarlyRound4ScoringAverage",2011
185,185,"Martin Piller",NA,75.67,227,3,"FirstTeeEarlyRound4ScoringAverage",2011
186,186,"Paul Goydos",NA,81,162,2,"FirstTeeEarlyRound4ScoringAverage",2011
