"Approaches150175yardsRghRTP_RANKTHISWEEK_2010","Approaches150175yardsRghRTP_RANKLASTWEEK_2010","Approaches150175yardsRghRTP_PLAYERNAME_2010","Approaches150175yardsRghRTP_ROUNDS_2010","Approaches150175yardsRghRTP_AVGRTP_2010","stat_name","year"
1,1,"Luke Donald",71,-0.045,"Approaches150175yardsRghRTP",2010
2,2,"Stewart Cink",84,-0.039,"Approaches150175yardsRghRTP",2010
3,3,"Retief Goosen",75,-0.027,"Approaches150175yardsRghRTP",2010
4,4,"Tim Clark",88,-0.024,"Approaches150175yardsRghRTP",2010
5,5,"Justin Leonard",89,-0.02,"Approaches150175yardsRghRTP",2010
6,6,"Michael Sim",64,0,"Approaches150175yardsRghRTP",2010
7,7,"Kevin Streelman",90,0.02,"Approaches150175yardsRghRTP",2010
8,8,"Chris Couch",66,0.024,"Approaches150175yardsRghRTP",2010
9,9,"Woody Austin",93,0.031,"Approaches150175yardsRghRTP",2010
10,10,"Ryan Palmer",84,0.032,"Approaches150175yardsRghRTP",2010
11,11,"John Senden",103,0.036,"Approaches150175yardsRghRTP",2010
12,12,"Daniel Chopra",74,0.037,"Approaches150175yardsRghRTP",2010
12,12,"Ernie Els",72,0.037,"Approaches150175yardsRghRTP",2010
12,12,"Dean Wilson",54,0.037,"Approaches150175yardsRghRTP",2010
15,15,"Steve Stricker",73,0.042,"Approaches150175yardsRghRTP",2010
16,16,"Zach Johnson",93,0.043,"Approaches150175yardsRghRTP",2010
17,17,"Will Ma Kenzie",72,0.056,"Approaches150175yardsRghRTP",2010
18,18,"Trevor Immelman",55,0.059,"Approaches150175yardsRghRTP",2010
19,19,"JJ Henry",92,0.062,"Approaches150175yardsRghRTP",2010
20,20,"Jeff Quinney",91,0.065,"Approaches150175yardsRghRTP",2010
21,21,"Jeff Overton",89,0.066,"Approaches150175yardsRghRTP",2010
22,22,"Matt Jones",89,0.067,"Approaches150175yardsRghRTP",2010
23,23,"Ben Curtis",78,0.068,"Approaches150175yardsRghRTP",2010
24,24,"Bill Haas",87,0.069,"Approaches150175yardsRghRTP",2010
25,25,"JP Hayes",79,0.071,"Approaches150175yardsRghRTP",2010
26,26,"Bryce Molder",84,0.072,"Approaches150175yardsRghRTP",2010
27,27,"Brenden Pappas",66,0.073,"Approaches150175yardsRghRTP",2010
28,28,"Kevin Na",94,0.075,"Approaches150175yardsRghRTP",2010
28,28,"Justin Rose",78,0.075,"Approaches150175yardsRghRTP",2010
30,30,"Charles Howell III",103,0.077,"Approaches150175yardsRghRTP",2010
30,30,"Mike Weir",59,0.077,"Approaches150175yardsRghRTP",2010
32,32,"Chris Tidland",77,0.078,"Approaches150175yardsRghRTP",2010
33,33,"Paul Casey",64,0.085,"Approaches150175yardsRghRTP",2010
34,34,"David Lutterus",69,0.087,"Approaches150175yardsRghRTP",2010
35,35,"DJ Trahan",92,0.088,"Approaches150175yardsRghRTP",2010
36,36,"Brian Gay",101,0.089,"Approaches150175yardsRghRTP",2010
37,37,"JB Holmes",100,0.093,"Approaches150175yardsRghRTP",2010
37,37,"Jeev Milkha Singh",59,0.093,"Approaches150175yardsRghRTP",2010
39,39,"Skip Kendall",58,0.095,"Approaches150175yardsRghRTP",2010
39,39,"George McNeill",79,0.095,"Approaches150175yardsRghRTP",2010
41,41,"Brett Quigley",96,0.096,"Approaches150175yardsRghRTP",2010
42,42,"DA Points",90,0.097,"Approaches150175yardsRghRTP",2010
43,43,"Jonathan Byrd",85,0.098,"Approaches150175yardsRghRTP",2010
43,43,"Angel Cabrera",64,0.098,"Approaches150175yardsRghRTP",2010
45,45,"Lucas Glover",75,0.1,"Approaches150175yardsRghRTP",2010
46,46,"Spencer Levin",110,0.101,"Approaches150175yardsRghRTP",2010
47,47,"Ryuji Imada",90,0.102,"Approaches150175yardsRghRTP",2010
48,48,"Billy Mayfair",78,0.103,"Approaches150175yardsRghRTP",2010
49,49,"Roland Thatcher",72,0.104,"Approaches150175yardsRghRTP",2010
50,50,"Jarrod Lyle",54,0.105,"Approaches150175yardsRghRTP",2010
51,51,"Stuart Appleby",101,0.106,"Approaches150175yardsRghRTP",2010
51,51,"Aron Price",70,0.106,"Approaches150175yardsRghRTP",2010
51,51,"Kevin Sutherland",86,0.106,"Approaches150175yardsRghRTP",2010
54,54,"Brandt Snedeker",89,0.107,"Approaches150175yardsRghRTP",2010
55,55,"Brian Davis",101,0.109,"Approaches150175yardsRghRTP",2010
55,55,"Steve Flesch",78,0.109,"Approaches150175yardsRghRTP",2010
55,55,"Nicholas Thompson",88,0.109,"Approaches150175yardsRghRTP",2010
58,58,"Brett Wetterich",54,0.111,"Approaches150175yardsRghRTP",2010
59,59,"Padraig Harrington",57,0.114,"Approaches150175yardsRghRTP",2010
59,59,"Chris Riley",73,0.114,"Approaches150175yardsRghRTP",2010
61,61,"Jason Dufner",87,0.118,"Approaches150175yardsRghRTP",2010
