"Par4BirdieorBetterLeaders_RANKTHISWEEK_2010","Par4BirdieorBetterLeaders_RANKLASTWEEK_2010","Par4BirdieorBetterLeaders_PLAYERNAME_2010","Par4BirdieorBetterLeaders_ROUNDS_2010","Par4BirdieorBetterLeaders_Pct_2010","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2010","Par4BirdieorBetterLeaders_PAR4HOLES_2010","stat_name","year"
134,134,"Marc Leishman",87,15.53,150,966,"Par4BirdieorBetterLeaders",2010
135,135,"James Nitties",92,15.52,153,986,"Par4BirdieorBetterLeaders",2010
136,136,"Padraig Harrington",57,15.46,94,608,"Par4BirdieorBetterLeaders",2010
137,137,"David Duval",71,15.45,116,751,"Par4BirdieorBetterLeaders",2010
138,138,"Lee Janzen",77,15.42,128,830,"Par4BirdieorBetterLeaders",2010
139,139,"JJ Henry",92,15.41,153,993,"Par4BirdieorBetterLeaders",2010
140,140,"Mathew Goggin",85,15.4,142,922,"Par4BirdieorBetterLeaders",2010
141,141,"Sean OHair",84,15.39,137,890,"Par4BirdieorBetterLeaders",2010
142,142,"Steve Elkington",74,15.38,120,780,"Par4BirdieorBetterLeaders",2010
142,142,"Brian Stuard",81,15.38,135,878,"Par4BirdieorBetterLeaders",2010
144,144,"Stuart Appleby",101,15.36,169,1100,"Par4BirdieorBetterLeaders",2010
144,144,"Davis Love III",79,15.36,133,866,"Par4BirdieorBetterLeaders",2010
144,144,"Brett Quigley",96,15.36,157,1022,"Par4BirdieorBetterLeaders",2010
147,147,"Tim Herron",79,15.3,131,856,"Par4BirdieorBetterLeaders",2010
148,148,"Kris Blanks",91,15.29,148,968,"Par4BirdieorBetterLeaders",2010
149,149,"Chris DiMarco",88,15.27,144,943,"Par4BirdieorBetterLeaders",2010
150,150,"Alex Cejka",81,15.23,131,860,"Par4BirdieorBetterLeaders",2010
151,151,"Matt Bettencourt",91,15.18,146,962,"Par4BirdieorBetterLeaders",2010
152,152,"John Merrick",109,15.17,179,1180,"Par4BirdieorBetterLeaders",2010
153,153,"John Mallinger",78,15.16,127,838,"Par4BirdieorBetterLeaders",2010
154,154,"Martin Laird",91,15.15,150,990,"Par4BirdieorBetterLeaders",2010
155,155,"Jason Dufner",87,15.13,141,932,"Par4BirdieorBetterLeaders",2010
156,156,"Daniel Chopra",74,15.08,119,789,"Par4BirdieorBetterLeaders",2010
157,157,"Rich Barcelo",70,15.04,114,758,"Par4BirdieorBetterLeaders",2010
158,158,"Mark Wilson",87,15.03,141,938,"Par4BirdieorBetterLeaders",2010
159,159,"Michael Bradley",77,15.02,125,832,"Par4BirdieorBetterLeaders",2010
160,160,"Brenden Pappas",66,14.96,105,702,"Par4BirdieorBetterLeaders",2010
161,161,"Ian Poulter",55,14.89,81,544,"Par4BirdieorBetterLeaders",2010
162,162,"Brent Delahoussaye",57,14.82,91,614,"Par4BirdieorBetterLeaders",2010
163,163,"Cameron Tringale",55,14.8,87,588,"Par4BirdieorBetterLeaders",2010
164,164,"Nathan Green",86,14.78,138,934,"Par4BirdieorBetterLeaders",2010
164,164,"Steve Lowery",67,14.78,106,717,"Par4BirdieorBetterLeaders",2010
166,166,"Chris Wilson",65,14.74,102,692,"Par4BirdieorBetterLeaders",2010
167,167,"Martin Flores",75,14.66,117,798,"Par4BirdieorBetterLeaders",2010
168,168,"Vance Veazey",58,14.63,91,622,"Par4BirdieorBetterLeaders",2010
169,169,"Omar Uresti",74,14.56,115,790,"Par4BirdieorBetterLeaders",2010
170,170,"Ted Purdy",86,14.35,132,920,"Par4BirdieorBetterLeaders",2010
171,171,"Jerod Turner",54,14.33,84,586,"Par4BirdieorBetterLeaders",2010
172,172,"Ben Curtis",78,14.32,123,859,"Par4BirdieorBetterLeaders",2010
173,173,"Steve Flesch",78,14.23,117,822,"Par4BirdieorBetterLeaders",2010
174,174,"Roland Thatcher",72,14.21,110,774,"Par4BirdieorBetterLeaders",2010
175,175,"Troy Matteson",84,14.14,129,912,"Par4BirdieorBetterLeaders",2010
176,176,"Roger Tambellini",77,14.08,116,824,"Par4BirdieorBetterLeaders",2010
177,177,"Brian Davis",101,14.01,151,1078,"Par4BirdieorBetterLeaders",2010
178,178,"Trevor Immelman",55,13.93,84,603,"Par4BirdieorBetterLeaders",2010
179,179,"Rocco Mediate",71,13.91,106,762,"Par4BirdieorBetterLeaders",2010
180,180,"Mike Weir",59,13.89,85,612,"Par4BirdieorBetterLeaders",2010
181,181,"Briny Baird",87,13.87,132,952,"Par4BirdieorBetterLeaders",2010
181,181,"Bill Lunde",79,13.87,115,829,"Par4BirdieorBetterLeaders",2010
183,183,"Garth Mulroy",53,13.83,78,564,"Par4BirdieorBetterLeaders",2010
184,184,"Jeff Gove",57,13.77,84,610,"Par4BirdieorBetterLeaders",2010
185,185,"Craig Bowden",56,13.62,82,602,"Par4BirdieorBetterLeaders",2010
185,185,"Andrew McLardy",52,13.62,76,558,"Par4BirdieorBetterLeaders",2010
187,187,"Brad Faxon",58,13.61,84,617,"Par4BirdieorBetterLeaders",2010
188,188,"Derek Lamely",81,13.59,118,868,"Par4BirdieorBetterLeaders",2010
189,189,"David Lutterus",69,13.01,96,738,"Par4BirdieorBetterLeaders",2010
190,190,"Rod Pampling",77,12.84,105,818,"Par4BirdieorBetterLeaders",2010
191,191,"Greg Kraft",52,12.59,70,556,"Par4BirdieorBetterLeaders",2010
192,192,"Justin Bolli",55,12.41,73,588,"Par4BirdieorBetterLeaders",2010
