"FirstTeeLateLowestRound_RANKTHISWEEK_2014","FirstTeeLateLowestRound_RANKLASTWEEK_2014","FirstTeeLateLowestRound_PLAYERNAME_2014","FirstTeeLateLowestRound_ROUNDS_2014","FirstTeeLateLowestRound_LOWRND_2014","stat_name","year"
54,54,"Patrick Reed",92,65,"FirstTeeLateLowestRound",2014
54,54,"Jim Renner",61,65,"FirstTeeLateLowestRound",2014
54,54,"John Rollins",84,65,"FirstTeeLateLowestRound",2014
54,54,"Justin Rose",70,65,"FirstTeeLateLowestRound",2014
54,54,"Rory Sabbatini",82,65,"FirstTeeLateLowestRound",2014
54,54,"Adam Scott",68,65,"FirstTeeLateLowestRound",2014
54,54,"Vijay Singh",83,65,"FirstTeeLateLowestRound",2014
54,54,"Robert Streb",75,65,"FirstTeeLateLowestRound",2014
54,54,"Chris Stroud",88,65,"FirstTeeLateLowestRound",2014
54,54,"Brian Stuard",91,65,"FirstTeeLateLowestRound",2014
54,54,"Hideto Tanihara",8,65,"FirstTeeLateLowestRound",2014
54,54,"David Toms",64,65,"FirstTeeLateLowestRound",2014
54,54,"Bo Van Pelt",83,65,"FirstTeeLateLowestRound",2014
54,54,"Jhonattan Vegas",77,65,"FirstTeeLateLowestRound",2014
54,54,"Bernd Wiesberger",9,65,"FirstTeeLateLowestRound",2014
112,112,"Kiradech Aphibarnrat",27,66,"FirstTeeLateLowestRound",2014
112,112,"Sangmoon Bae",76,66,"FirstTeeLateLowestRound",2014
112,112,"Ricky Barnes",92,66,"FirstTeeLateLowestRound",2014
112,112,"Scott Brown",100,66,"FirstTeeLateLowestRound",2014
112,112,"Daniel Chopra",37,66,"FirstTeeLateLowestRound",2014
112,112,"Erik Compton",88,66,"FirstTeeLateLowestRound",2014
112,112,"Joel Dahmen",4,66,"FirstTeeLateLowestRound",2014
112,112,"Brian Davis",93,66,"FirstTeeLateLowestRound",2014
112,112,"Brendon de Jonge",109,66,"FirstTeeLateLowestRound",2014
112,112,"Luke Donald",57,66,"FirstTeeLateLowestRound",2014
112,112,"Jamie Donaldson",39,66,"FirstTeeLateLowestRound",2014
112,112,"Victor Dubuisson",40,66,"FirstTeeLateLowestRound",2014
112,112,"Jason Dufner",57,66,"FirstTeeLateLowestRound",2014
112,112,"Joe Durant",47,66,"FirstTeeLateLowestRound",2014
112,112,"Matt Every",85,66,"FirstTeeLateLowestRound",2014
112,112,"Gonzalo Fdez Castano",83,66,"FirstTeeLateLowestRound",2014
112,112,"Rickie Fowler",91,66,"FirstTeeLateLowestRound",2014
112,112,"Tommy Gainey",73,66,"FirstTeeLateLowestRound",2014
112,112,"Robert Garrigus",80,66,"FirstTeeLateLowestRound",2014
112,112,"Brian Gay",81,66,"FirstTeeLateLowestRound",2014
112,112,"Jason Gore",24,66,"FirstTeeLateLowestRound",2014
112,112,"Padraig Harrington",46,66,"FirstTeeLateLowestRound",2014
112,112,"David Hearn",97,66,"FirstTeeLateLowestRound",2014
112,112,"Jim Herman",62,66,"FirstTeeLateLowestRound",2014
112,112,"JB Holmes",86,66,"FirstTeeLateLowestRound",2014
112,112,"Max Homa",25,66,"FirstTeeLateLowestRound",2014
112,112,"Billy Hurley III",86,66,"FirstTeeLateLowestRound",2014
112,112,"Jason Kokrak",65,66,"FirstTeeLateLowestRound",2014
112,112,"David Lingmerth",80,66,"FirstTeeLateLowestRound",2014
112,112,"Will Ma Kenzie",82,66,"FirstTeeLateLowestRound",2014
112,112,"Steve Marino",40,66,"FirstTeeLateLowestRound",2014
112,112,"Hideki Matsuyama",82,66,"FirstTeeLateLowestRound",2014
112,112,"Pat Perez",84,66,"FirstTeeLateLowestRound",2014
112,112,"Carl Pettersson",91,66,"FirstTeeLateLowestRound",2014
112,112,"Dicky Pride",32,66,"FirstTeeLateLowestRound",2014
112,112,"Michael Putnam",106,66,"FirstTeeLateLowestRound",2014
112,112,"Patrick Rodgers",23,66,"FirstTeeLateLowestRound",2014
112,112,"Andres Romero",81,66,"FirstTeeLateLowestRound",2014
112,112,"Brandt Snedeker",89,66,"FirstTeeLateLowestRound",2014
112,112,"Jordan Spieth",102,66,"FirstTeeLateLowestRound",2014
112,112,"Brendan Steele",89,66,"FirstTeeLateLowestRound",2014
112,112,"Shawn Stefani",60,66,"FirstTeeLateLowestRound",2014
112,112,"Henrik Stenson",56,66,"FirstTeeLateLowestRound",2014
112,112,"Nicholas Thompson",85,66,"FirstTeeLateLowestRound",2014
112,112,"Tyrone Van Aswegen",79,66,"FirstTeeLateLowestRound",2014
112,112,"Johnson Wagner",69,66,"FirstTeeLateLowestRound",2014
112,112,"Mike Weir",69,66,"FirstTeeLateLowestRound",2014
112,112,"Tim Wilkinson",86,66,"FirstTeeLateLowestRound",2014
112,112,"Gary Woodland",93,66,"FirstTeeLateLowestRound",2014
112,112,"Tiger Woods",21,66,"FirstTeeLateLowestRound",2014
162,162,"Robert Allenby",83,67,"FirstTeeLateLowestRound",2014
162,162,"Jason Allred",28,67,"FirstTeeLateLowestRound",2014
162,162,"Stephen Ames",48,67,"FirstTeeLateLowestRound",2014
162,162,"Briny Baird",50,67,"FirstTeeLateLowestRound",2014
162,162,"Cameron Beckman",33,67,"FirstTeeLateLowestRound",2014
162,162,"Justin Bolli",15,67,"FirstTeeLateLowestRound",2014
162,162,"Rafa Cabrera Bello",15,67,"FirstTeeLateLowestRound",2014
162,162,"Austin Cook",4,67,"FirstTeeLateLowestRound",2014
162,162,"Ben Crane",81,67,"FirstTeeLateLowestRound",2014
162,162,"David Duval",33,67,"FirstTeeLateLowestRound",2014
162,162,"Brice Garnett",92,67,"FirstTeeLateLowestRound",2014
162,162,"Lucas Glover",68,67,"FirstTeeLateLowestRound",2014
162,162,"Ryuji Imada",28,67,"FirstTeeLateLowestRound",2014
162,162,"Robert Karlsson",24,67,"FirstTeeLateLowestRound",2014
162,162,"Russell Knox",92,67,"FirstTeeLateLowestRound",2014
162,162,"Jeff Maggert",54,67,"FirstTeeLateLowestRound",2014
162,162,"John Mallinger",42,67,"FirstTeeLateLowestRound",2014
162,162,"Peter Malnati",48,67,"FirstTeeLateLowestRound",2014
162,162,"Paul McGinley",3,67,"FirstTeeLateLowestRound",2014
162,162,"John Merrick",87,67,"FirstTeeLateLowestRound",2014
162,162,"Troy Merritt",62,67,"FirstTeeLateLowestRound",2014
162,162,"Francesco Molinari",45,67,"FirstTeeLateLowestRound",2014
162,162,"Sean OHair",77,67,"FirstTeeLateLowestRound",2014
162,162,"DA Points",75,67,"FirstTeeLateLowestRound",2014
162,162,"Ted Potter Jr",68,67,"FirstTeeLateLowestRound",2014
162,162,"Wes Roach",67,67,"FirstTeeLateLowestRound",2014
162,162,"Heath Slocum",71,67,"FirstTeeLateLowestRound",2014
162,162,"Kevin Stadler",90,67,"FirstTeeLateLowestRound",2014
162,162,"Scott Stallings",77,67,"FirstTeeLateLowestRound",2014
162,162,"Kyle Stanley",87,67,"FirstTeeLateLowestRound",2014
162,162,"Marc Warren",8,67,"FirstTeeLateLowestRound",2014
162,162,"Boo Weekley",73,67,"FirstTeeLateLowestRound",2014
162,162,"Lee Westwood",57,67,"FirstTeeLateLowestRound",2014
162,162,"Charlie Wi",72,67,"FirstTeeLateLowestRound",2014
162,162,"Mark Wilson",69,67,"FirstTeeLateLowestRound",2014
197,197,"Mark Anderson",22,68,"FirstTeeLateLowestRound",2014
197,197,"Eric Axley",32,68,"FirstTeeLateLowestRound",2014
197,197,"Shane Bertsch",2,68,"FirstTeeLateLowestRound",2014
197,197,"Matt Bettencourt",37,68,"FirstTeeLateLowestRound",2014
197,197,"Jonas Blixt",64,68,"FirstTeeLateLowestRound",2014
197,197,"Steven Bowditch",93,68,"FirstTeeLateLowestRound",2014
197,197,"Josh Broadaway",4,68,"FirstTeeLateLowestRound",2014
197,197,"Miguel Angel Carballo",40,68,"FirstTeeLateLowestRound",2014
197,197,"Roberto Castro",76,68,"FirstTeeLateLowestRound",2014
197,197,"Bud Cauley",56,68,"FirstTeeLateLowestRound",2014
197,197,"George Coetzee",21,68,"FirstTeeLateLowestRound",2014
197,197,"Ben Curtis",77,68,"FirstTeeLateLowestRound",2014
197,197,"Tommy Fleetwood",8,68,"FirstTeeLateLowestRound",2014
197,197,"Kevin Foley",38,68,"FirstTeeLateLowestRound",2014
197,197,"Harrison Frazar",38,68,"FirstTeeLateLowestRound",2014
197,197,"Stephen Gallacher",33,68,"FirstTeeLateLowestRound",2014
197,197,"Oliver Goss",22,68,"FirstTeeLateLowestRound",2014
197,197,"David Howell",12,68,"FirstTeeLateLowestRound",2014
197,197,"John Huh",87,68,"FirstTeeLateLowestRound",2014
197,197,"Steven Ihm",4,68,"FirstTeeLateLowestRound",2014
197,197,"Mikko Ilonen",15,68,"FirstTeeLateLowestRound",2014
197,197,"Trevor Immelman",84,68,"FirstTeeLateLowestRound",2014
197,197,"Thongchai Jaidee",27,68,"FirstTeeLateLowestRound",2014
197,197,"Lee Janzen",25,68,"FirstTeeLateLowestRound",2014
197,197,"Kent Jones",6,68,"FirstTeeLateLowestRound",2014
197,197,"Masahiro Kawamura",6,68,"FirstTeeLateLowestRound",2014
197,197,"Martin Laird",66,68,"FirstTeeLateLowestRound",2014
197,197,"DH Lee",54,68,"FirstTeeLateLowestRound",2014
197,197,"Spencer Levin",59,68,"FirstTeeLateLowestRound",2014
197,197,"Alexander Levy",8,68,"FirstTeeLateLowestRound",2014
197,197,"Edoardo Molinari",8,68,"FirstTeeLateLowestRound",2014
197,197,"Koumei Oda",8,68,"FirstTeeLateLowestRound",2014
197,197,"Thorbjorn Olesen",37,68,"FirstTeeLateLowestRound",2014
197,197,"Carlos Ortiz",4,68,"FirstTeeLateLowestRound",2014
197,197,"John Peterson",62,68,"FirstTeeLateLowestRound",2014
197,197,"Alex Prugh",40,68,"FirstTeeLateLowestRound",2014
197,197,"Daniel Summerhays",98,68,"FirstTeeLateLowestRound",2014
197,197,"Hudson Swafford",75,68,"FirstTeeLateLowestRound",2014
197,197,"Josh Teater",90,68,"FirstTeeLateLowestRound",2014
197,197,"Michael Thompson",74,68,"FirstTeeLateLowestRound",2014
197,197,"Kevin Tway",64,68,"FirstTeeLateLowestRound",2014
197,197,"Scott Verplank",24,68,"FirstTeeLateLowestRound",2014
197,197,"Bobby Wyatt",14,68,"FirstTeeLateLowestRound",2014
240,240,"Blake Adams",25,69,"FirstTeeLateLowestRound",2014
240,240,"Gaganjeet Bhullar",8,69,"FirstTeeLateLowestRound",2014
240,240,"Thomas Bjorn",30,69,"FirstTeeLateLowestRound",2014
240,240,"Kris Blanks",17,69,"FirstTeeLateLowestRound",2014
240,240,"Michael Block",5,69,"FirstTeeLateLowestRound",2014
240,240,"Patrick Cantlay",14,69,"FirstTeeLateLowestRound",2014
240,240,"Nicolas Colsaerts",32,69,"FirstTeeLateLowestRound",2014
240,240,"Fred Couples",8,69,"FirstTeeLateLowestRound",2014
240,240,"Derek Ernst",80,69,"FirstTeeLateLowestRound",2014
240,240,"Andres Gonzales",6,69,"FirstTeeLateLowestRound",2014
240,240,"Branden Grace",32,69,"FirstTeeLateLowestRound",2014
240,240,"Todd Hamilton",10,69,"FirstTeeLateLowestRound",2014
240,240,"Dudley Hart",12,69,"FirstTeeLateLowestRound",2014
240,240,"Tim Herron",48,69,"FirstTeeLateLowestRound",2014
240,240,"Miguel Angel Jimenez",23,69,"FirstTeeLateLowestRound",2014
240,240,"Bronson La Cassie",51,69,"FirstTeeLateLowestRound",2014
240,240,"Doug LaBelle II",34,69,"FirstTeeLateLowestRound",2014
240,240,"Bernhard Langer",4,69,"FirstTeeLateLowestRound",2014
240,240,"Edward Loar",46,69,"FirstTeeLateLowestRound",2014
240,240,"Joost Luiten",26,69,"FirstTeeLateLowestRound",2014
240,240,"Matteo Manassero",30,69,"FirstTeeLateLowestRound",2014
240,240,"Jay McLuen",6,69,"FirstTeeLateLowestRound",2014
240,240,"Jordan Niebrugge",6,69,"FirstTeeLateLowestRound",2014
240,240,"Greg Owen",28,69,"FirstTeeLateLowestRound",2014
240,240,"Kenny Perry",14,69,"FirstTeeLateLowestRound",2014
240,240,"Alvaro Quiros",6,69,"FirstTeeLateLowestRound",2014
240,240,"Chez Reavie",6,69,"FirstTeeLateLowestRound",2014
240,240,"Kyle Reifers",6,69,"FirstTeeLateLowestRound",2014
240,240,"Tag Ridings",32,69,"FirstTeeLateLowestRound",2014
240,240,"Richard Sterne",24,69,"FirstTeeLateLowestRound",2014
240,240,"Ryan Sullivan",4,69,"FirstTeeLateLowestRound",2014
240,240,"DJ Trahan",13,69,"FirstTeeLateLowestRound",2014
240,240,"Austen Truslow",2,69,"FirstTeeLateLowestRound",2014
240,240,"Marc Turnesa",18,69,"FirstTeeLateLowestRound",2014
240,240,"James Vargas",2,69,"FirstTeeLateLowestRound",2014
240,240,"Armando Villarreal",4,69,"FirstTeeLateLowestRound",2014
240,240,"Eugene Wong",2,69,"FirstTeeLateLowestRound",2014
240,240,"YE Yang",79,69,"FirstTeeLateLowestRound",2014
240,240,"Fabrizio Zanotti",8,69,"FirstTeeLateLowestRound",2014
279,279,"Alex Aragon",41,70,"FirstTeeLateLowestRound",2014
279,279,"Alex Cejka",19,70,"FirstTeeLateLowestRound",2014
279,279,"Gary Christian",6,70,"FirstTeeLateLowestRound",2014
279,279,"Darren Clarke",39,70,"FirstTeeLateLowestRound",2014
279,279,"Jose Coceres",17,70,"FirstTeeLateLowestRound",2014
279,279,"John Daly",41,70,"FirstTeeLateLowestRound",2014
279,279,"Darren Fichardt",8,70,"FirstTeeLateLowestRound",2014
279,279,"Fabian Gomez",11,70,"FirstTeeLateLowestRound",2014
279,279,"Adam Hadwin",4,70,"FirstTeeLateLowestRound",2014
279,279,"Hiroshi Iwata",2,70,"FirstTeeLateLowestRound",2014
279,279,"Jin Jeong",10,70,"FirstTeeLateLowestRound",2014
279,279,"Shiv Kapur",8,70,"FirstTeeLateLowestRound",2014
279,279,"Anirban Lahiri",8,70,"FirstTeeLateLowestRound",2014
279,279,"Scott McCarron",27,70,"FirstTeeLateLowestRound",2014
279,279,"Garth Mulroy",4,70,"FirstTeeLateLowestRound",2014
279,279,"Toshinori Muto",3,70,"FirstTeeLateLowestRound",2014
279,279,"Corey Pavin",2,70,"FirstTeeLateLowestRound",2014
279,279,"Marcel Siem",8,70,"FirstTeeLateLowestRound",2014
279,279,"John Singleton",2,70,"FirstTeeLateLowestRound",2014
279,279,"Danny Willett",10,70,"FirstTeeLateLowestRound",2014
279,279,"Lee Williams",37,70,"FirstTeeLateLowestRound",2014
279,279,"Chris Wood",12,70,"FirstTeeLateLowestRound",2014
301,301,"Woody Austin",63,71,"FirstTeeLateLowestRound",2014
301,301,"Mark Brooks",5,71,"FirstTeeLateLowestRound",2014
301,301,"Mark Calcavecchia",24,71,"FirstTeeLateLowestRound",2014
301,301,"Corey Conners",2,71,"FirstTeeLateLowestRound",2014
301,301,"Jeff Curl",6,71,"FirstTeeLateLowestRound",2014
301,301,"Chris DiMarco",16,71,"FirstTeeLateLowestRound",2014
301,301,"Matthew Fitzpatrick",12,71,"FirstTeeLateLowestRound",2014
301,301,"Bobby Gates",31,71,"FirstTeeLateLowestRound",2014
301,301,"Michael Gligic",2,71,"FirstTeeLateLowestRound",2014
301,301,"Nathan Green",10,71,"FirstTeeLateLowestRound",2014
301,301,"Emiliano Grillo",4,71,"FirstTeeLateLowestRound",2014
301,301,"Scott Hend",12,71,"FirstTeeLateLowestRound",2014
301,301,"Mark Hubbard",4,71,"FirstTeeLateLowestRound",2014
301,301,"Billy Mayfair",12,71,"FirstTeeLateLowestRound",2014
301,301,"Paul McKechnie",2,71,"FirstTeeLateLowestRound",2014
301,301,"Jason Millard",2,71,"FirstTeeLateLowestRound",2014
301,301,"Kevin Penner",4,71,"FirstTeeLateLowestRound",2014
301,301,"Sam Saunders",4,71,"FirstTeeLateLowestRound",2014
301,301,"Scottie Scheffler",6,71,"FirstTeeLateLowestRound",2014
301,301,"Adam Svensson",2,71,"FirstTeeLateLowestRound",2014
301,301,"Tom Watson",14,71,"FirstTeeLateLowestRound",2014
301,301,"Brady Watt",12,71,"FirstTeeLateLowestRound",2014
323,323,"Benjamin Alvarado",14,72,"FirstTeeLateLowestRound",2014
323,323,"Max Alverio",2,72,"FirstTeeLateLowestRound",2014
323,323,"Byeong Hun An",4,72,"FirstTeeLateLowestRound",2014
323,323,"Rich Beem",6,72,"FirstTeeLateLowestRound",2014
323,323,"Lucas Bjerregaard",4,72,"FirstTeeLateLowestRound",2014
323,323,"Mark Blakefield",2,72,"FirstTeeLateLowestRound",2014
323,323,"Fielding Brewbaker",2,72,"FirstTeeLateLowestRound",2014
323,323,"Kristoffer Broberg",4,72,"FirstTeeLateLowestRound",2014
323,323,"Anthony Broussard",2,72,"FirstTeeLateLowestRound",2014
323,323,"Alex Carpenter",2,72,"FirstTeeLateLowestRound",2014
323,323,"Will Collins",2,72,"FirstTeeLateLowestRound",2014
323,323,"Oliver Fisher",4,72,"FirstTeeLateLowestRound",2014
323,323,"Oscar Fraustro",4,72,"FirstTeeLateLowestRound",2014
323,323,"Fred Funk",21,72,"FirstTeeLateLowestRound",2014
323,323,"Cody Gribble",4,72,"FirstTeeLateLowestRound",2014
323,323,"Grant Leaver",2,72,"FirstTeeLateLowestRound",2014
323,323,"Kyoung Hoon Lee",2,72,"FirstTeeLateLowestRound",2014
323,323,"Hao Tong Li",4,72,"FirstTeeLateLowestRound",2014
323,323,"WC Liang",6,72,"FirstTeeLateLowestRound",2014
323,323,"Don Littrell",2,72,"FirstTeeLateLowestRound",2014
323,323,"David Lynn",33,72,"FirstTeeLateLowestRound",2014
323,323,"Yusaku Miyazato",4,72,"FirstTeeLateLowestRound",2014
323,323,"Colin Montgomerie",4,72,"FirstTeeLateLowestRound",2014
323,323,"Zachary Olsen",6,72,"FirstTeeLateLowestRound",2014
323,323,"Jordi Garcia Pinto",2,72,"FirstTeeLateLowestRound",2014
323,323,"Jose de Jesus Rodriguez",2,72,"FirstTeeLateLowestRound",2014
323,323,"Andrew Ruthkoski",2,72,"FirstTeeLateLowestRound",2014
323,323,"Will Strickler",4,72,"FirstTeeLateLowestRound",2014
323,323,"Vaughn Taylor",10,72,"FirstTeeLateLowestRound",2014
323,323,"Justin Thomas",21,72,"FirstTeeLateLowestRound",2014
323,323,"Peter Uihlein",18,72,"FirstTeeLateLowestRound",2014
323,323,"Harold Varner III",6,72,"FirstTeeLateLowestRound",2014
323,323,"Chris Williams",11,72,"FirstTeeLateLowestRound",2014
356,356,"Brian Anania",2,73,"FirstTeeLateLowestRound",2014
356,356,"Billy Andrade",2,73,"FirstTeeLateLowestRound",2014
356,356,"Arjun Atwal",10,73,"FirstTeeLateLowestRound",2014
356,356,"Rhys Enoch",2,73,"FirstTeeLateLowestRound",2014
356,356,"Steve Flesch",14,73,"FirstTeeLateLowestRound",2014
356,356,"Rashid Ismail",4,73,"FirstTeeLateLowestRound",2014
356,356,"Peter Jacobsen",3,73,"FirstTeeLateLowestRound",2014
356,356,"Hyung Tae Kim",2,73,"FirstTeeLateLowestRound",2014
356,356,"Michael Kim",4,73,"FirstTeeLateLowestRound",2014
356,356,"Masanori Kobayashi",2,73,"FirstTeeLateLowestRound",2014
356,356,"Ben Kohles",8,73,"FirstTeeLateLowestRound",2014
356,356,"Changwoo Lee",2,73,"FirstTeeLateLowestRound",2014
356,356,"Frank Lickliter II",8,73,"FirstTeeLateLowestRound",2014
356,356,"Nicholas Lindheim",4,73,"FirstTeeLateLowestRound",2014
356,356,"Brandon McIver",2,73,"FirstTeeLateLowestRound",2014
356,356,"Jamie McLeary",4,73,"FirstTeeLateLowestRound",2014
356,356,"Juvic Pagunsan",2,73,"FirstTeeLateLowestRound",2014
356,356,"Rod Pampling",22,73,"FirstTeeLateLowestRound",2014
356,356,"Chris Rodgers",4,73,"FirstTeeLateLowestRound",2014
356,356,"Brett Rumford",10,73,"FirstTeeLateLowestRound",2014
356,356,"Chris Smith",19,73,"FirstTeeLateLowestRound",2014
356,356,"Billy Walsh",2,73,"FirstTeeLateLowestRound",2014
356,356,"Cameron Wilson",6,73,"FirstTeeLateLowestRound",2014
356,356,"Ian Woosnam",2,73,"FirstTeeLateLowestRound",2014
380,380,"Brian Agee",2,74,"FirstTeeLateLowestRound",2014
380,380,"Wu Ashun",6,74,"FirstTeeLateLowestRound",2014
380,380,"Stuart Deane",4,74,"FirstTeeLateLowestRound",2014
380,380,"Chris Doak",2,74,"FirstTeeLateLowestRound",2014
380,380,"Ross Fisher",4,74,"FirstTeeLateLowestRound",2014
380,380,"Oscar Floren",2,74,"FirstTeeLateLowestRound",2014
380,380,"Rhein Gibson",4,74,"FirstTeeLateLowestRound",2014
380,380,"Talor Gooch",2,74,"FirstTeeLateLowestRound",2014
