"Approachesfrom250275yards_RANKTHISWEEK_2008","Approachesfrom250275yards_RANKLASTWEEK_2008","Approachesfrom250275yards_PLAYERNAME_2008","Approachesfrom250275yards_ROUNDS_2008","Approachesfrom250275yards_AVG_2008","Approachesfrom250275yards_TOTALDISTANCEFEET_2008","Approachesfrom250275yards_OFATTEMPTS_2008","Approachesfrom250275yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Sean OHair",81,NA,1321.5,27,-21,"Approachesfrom250275yards",2008
2,2,"Retief Goosen",59,NA,403.75,8,-3,"Approachesfrom250275yards",2008
3,3,"Andres Romero",69,NA,976.167,19,-5,"Approachesfrom250275yards",2008
3,3,"Bubba Watson",97,NA,1336.917,26,-18,"Approachesfrom250275yards",2008
5,5,"David Duval",51,NA,777,15,-1,"Approachesfrom250275yards",2008
6,6,"Will Ma Kenzie",62,NA,1110.25,21,-15,"Approachesfrom250275yards",2008
7,7,"Chad Campbell",94,NA,1761.25,33,-22,"Approachesfrom250275yards",2008
8,8,"Brandt Jobe",52,NA,1294.417,24,-11,"Approachesfrom250275yards",2008
9,9,"Boo Weekley",86,NA,875.167,16,-12,"Approachesfrom250275yards",2008
10,10,"Fred Couples",60,NA,1047.333,19,-15,"Approachesfrom250275yards",2008
11,11,"Rocco Mediate",87,NA,784.25,14,-11,"Approachesfrom250275yards",2008
12,12,"John Riegger",73,NA,1177.417,21,-16,"Approachesfrom250275yards",2008
13,13,"Rod Pampling",83,NA,2084.333,37,-26,"Approachesfrom250275yards",2008
14,14,"Travis Perkins",53,NA,397.083,7,-3,"Approachesfrom250275yards",2008
15,15,"Charley Hoffman",94,NA,1705.083,30,-13,"Approachesfrom250275yards",2008
15,15,"Ryan Palmer",69,NA,1592.333,28,-15,"Approachesfrom250275yards",2008
15,15,"Rory Sabbatini",77,NA,1251,22,-17,"Approachesfrom250275yards",2008
18,18,"Todd Hamilton",92,NA,1365.917,24,-14,"Approachesfrom250275yards",2008
19,19,"Justin Bolli",87,NA,1540.583,27,-15,"Approachesfrom250275yards",2008
20,20,"Steve Marino",119,NA,2521.25,44,-29,"Approachesfrom250275yards",2008
20,20,"Kyle Thompson",70,NA,631.083,11,-7,"Approachesfrom250275yards",2008
22,22,"Daniel Chopra",84,NA,1496.5,26,-17,"Approachesfrom250275yards",2008
