"GIRPercentage125150yards_RANKTHISWEEK_2008","GIRPercentage125150yards_RANKLASTWEEK_2008","GIRPercentage125150yards_PLAYERNAME_2008","GIRPercentage125150yards_ROUNDS_2008","GIRPercentage125150yards_Pct_2008","GIRPercentage125150yards_GREENSHIT_2008","GIRPercentage125150yards_TOTALHOLES_2008","GIRPercentage125150yards_RELATIVETOPAR_2008","stat_name","year"
1,NA,"Dean Wilson",109,81.78,220,269,-0.27,"GIRPercentage125150yards",2008
2,NA,"Zach Johnson",85,81.48,154,189,-0.21,"GIRPercentage125150yards",2008
3,NA,"Justin Leonard",101,79.91,175,219,-0.21,"GIRPercentage125150yards",2008
4,NA,"Robert Allenby",108,78.95,195,247,-0.18,"GIRPercentage125150yards",2008
4,NA,"Gavin Coles",54,78.95,105,133,-0.35,"GIRPercentage125150yards",2008
6,NA,"John Riegger",73,78.38,145,185,-0.18,"GIRPercentage125150yards",2008
7,NA,"Chad Campbell",94,77.78,210,270,-0.2,"GIRPercentage125150yards",2008
8,NA,"Bob Estes",90,77.29,194,251,-0.19,"GIRPercentage125150yards",2008
9,NA,"Corey Pavin",69,77.27,85,110,-0.29,"GIRPercentage125150yards",2008
10,NA,"JJ Henry",108,77.26,231,299,-0.13,"GIRPercentage125150yards",2008
11,NA,"Sergio Garcia",72,76.88,123,160,-0.28,"GIRPercentage125150yards",2008
12,NA,"Dudley Hart",74,76.73,155,202,-0.24,"GIRPercentage125150yards",2008
13,NA,"Stephen Ames",83,76.65,151,197,-0.15,"GIRPercentage125150yards",2008
14,NA,"Brian Gay",102,76.55,173,226,-0.28,"GIRPercentage125150yards",2008
15,NA,"Kent Jones",68,76.54,137,179,-0.24,"GIRPercentage125150yards",2008
16,NA,"Richard Johnson",60,76.43,107,140,-0.19,"GIRPercentage125150yards",2008
17,NA,"Tom Scherrer",56,76.26,106,139,-0.22,"GIRPercentage125150yards",2008
18,NA,"Ron Whittaker",54,76.19,96,126,-0.14,"GIRPercentage125150yards",2008
19,NA,"Michael Allen",91,75.89,170,224,-0.26,"GIRPercentage125150yards",2008
20,NA,"Chris Riley",51,75.7,81,107,-0.16,"GIRPercentage125150yards",2008
21,NA,"Cliff Kresge",84,75.63,149,197,-0.13,"GIRPercentage125150yards",2008
22,NA,"David Toms",70,75.57,133,176,-0.2,"GIRPercentage125150yards",2008
23,NA,"John Merrick",98,75.54,176,233,-0.16,"GIRPercentage125150yards",2008
24,NA,"Nick OHern",82,75.42,135,179,-0.21,"GIRPercentage125150yards",2008
25,NA,"Stuart Appleby",87,75.41,138,183,-0.23,"GIRPercentage125150yards",2008
26,NA,"Doug LaBelle II",65,75.32,116,154,-0.22,"GIRPercentage125150yards",2008
27,NA,"Brad Elder",67,75.29,131,174,-0.2,"GIRPercentage125150yards",2008
27,NA,"Robert Garrigus",90,75.29,195,259,-0.17,"GIRPercentage125150yards",2008
29,NA,"Tommy Armour III",77,75.26,143,190,-0.19,"GIRPercentage125150yards",2008
30,NA,"Ryuji Imada",80,75.14,136,181,-0.24,"GIRPercentage125150yards",2008
31,NA,"Craig Kanada",65,75,111,148,-0.23,"GIRPercentage125150yards",2008
31,NA,"Hunter Mahan",87,75,174,232,-0.23,"GIRPercentage125150yards",2008
31,NA,"Phil Mickelson",80,75,117,156,-0.17,"GIRPercentage125150yards",2008
