"Total3Putts2025_RANKTHISWEEK_2007","Total3Putts2025_RANKLASTWEEK_2007","Total3Putts2025_PLAYERNAME_2007","Total3Putts2025_ROUNDS_2007","Total3Putts2025_TOTAL3PUTTS2025_2007","Total3Putts2025_TOTAL3PUTTS_2007","stat_name","year"
1,1,"Billy Mayfair",98,8,53,"Total3Putts2025",2007
1,1,"Nick Watney",87,8,54,"Total3Putts2025",2007
3,3,"Billy Andrade",88,7,61,"Total3Putts2025",2007
3,3,"Woody Austin",95,7,65,"Total3Putts2025",2007
3,3,"DJ Brigman",67,7,38,"Total3Putts2025",2007
3,3,"John Mallinger",96,7,62,"Total3Putts2025",2007
3,3,"Ryan Palmer",91,7,44,"Total3Putts2025",2007
3,3,"Carl Pettersson",111,7,48,"Total3Putts2025",2007
3,3,"Ted Purdy",102,7,55,"Total3Putts2025",2007
3,3,"Charles Warren",101,7,75,"Total3Putts2025",2007
11,11,"Jeff Gove",103,6,77,"Total3Putts2025",2007
11,11,"Justin Leonard",95,6,48,"Total3Putts2025",2007
11,11,"John Merrick",92,6,64,"Total3Putts2025",2007
14,14,"Robert Allenby",90,5,57,"Total3Putts2025",2007
14,14,"Jeff Brehaut",59,5,34,"Total3Putts2025",2007
14,14,"John Daly",59,5,43,"Total3Putts2025",2007
14,14,"Glen Day",85,5,39,"Total3Putts2025",2007
14,14,"Harrison Frazar",88,5,53,"Total3Putts2025",2007
14,14,"Jim Furyk",84,5,32,"Total3Putts2025",2007
14,14,"Mathew Goggin",97,5,61,"Total3Putts2025",2007
14,14,"Nathan Green",103,5,37,"Total3Putts2025",2007
14,14,"Bob Heintz",85,5,30,"Total3Putts2025",2007
14,14,"Kent Jones",97,5,60,"Total3Putts2025",2007
14,14,"Anthony Kim",93,5,49,"Total3Putts2025",2007
14,14,"Frank Lickliter II",95,5,52,"Total3Putts2025",2007
14,14,"Jeff Maggert",79,5,46,"Total3Putts2025",2007
14,14,"Michael Putnam",96,5,52,"Total3Putts2025",2007
14,14,"John Rollins",102,5,50,"Total3Putts2025",2007
14,14,"Adam Scott",69,5,34,"Total3Putts2025",2007
14,14,"Kevin Stadler",95,5,55,"Total3Putts2025",2007
14,14,"Bo Van Pelt",104,5,45,"Total3Putts2025",2007
14,14,"Dean Wilson",92,5,31,"Total3Putts2025",2007
33,33,"Ryan Armour",107,4,46,"Total3Putts2025",2007
33,33,"Eric Axley",107,4,59,"Total3Putts2025",2007
33,33,"Briny Baird",115,4,78,"Total3Putts2025",2007
33,33,"Mark Calcavecchia",93,4,56,"Total3Putts2025",2007
33,33,"KJ Choi",87,4,32,"Total3Putts2025",2007
33,33,"Chris Couch",76,4,53,"Total3Putts2025",2007
33,33,"Ben Curtis",80,4,32,"Total3Putts2025",2007
33,33,"Brian Davis",101,4,46,"Total3Putts2025",2007
33,33,"Ken Duke",112,4,47,"Total3Putts2025",2007
33,33,"Steve Flesch",100,4,63,"Total3Putts2025",2007
33,33,"Robert Gamez",88,4,40,"Total3Putts2025",2007
33,33,"Robert Garrigus",95,4,55,"Total3Putts2025",2007
33,33,"Brian Gay",107,4,38,"Total3Putts2025",2007
33,33,"Jason Gore",86,4,57,"Total3Putts2025",2007
33,33,"Paul Gow",70,4,36,"Total3Putts2025",2007
33,33,"Bill Haas",93,4,52,"Total3Putts2025",2007
33,33,"JP Hayes",89,4,46,"Total3Putts2025",2007
33,33,"Jerry Kelly",101,4,49,"Total3Putts2025",2007
33,33,"Peter Lonard",85,4,50,"Total3Putts2025",2007
33,33,"Will Ma Kenzie",100,4,73,"Total3Putts2025",2007
33,33,"Shigeki Maruyama",84,4,34,"Total3Putts2025",2007
33,33,"Troy Matteson",87,4,45,"Total3Putts2025",2007
33,33,"Shaun Micheel",91,4,49,"Total3Putts2025",2007
33,33,"Corey Pavin",81,4,39,"Total3Putts2025",2007
33,33,"Tom Pernice Jr",104,4,44,"Total3Putts2025",2007
33,33,"Kyle Reifers",71,4,50,"Total3Putts2025",2007
33,33,"Brandt Snedeker",105,4,29,"Total3Putts2025",2007
33,33,"Darron Stiles",65,4,45,"Total3Putts2025",2007
33,33,"Camilo Villegas",82,4,39,"Total3Putts2025",2007
33,33,"Duffy Waldorf",69,4,36,"Total3Putts2025",2007
33,33,"Boo Weekley",101,4,46,"Total3Putts2025",2007
33,33,"Mark Wilson",87,4,48,"Total3Putts2025",2007
65,65,"Steve Allan",63,3,36,"Total3Putts2025",2007
65,65,"Stuart Appleby",74,3,34,"Total3Putts2025",2007
65,65,"Craig Barlow",52,3,33,"Total3Putts2025",2007
65,65,"Craig Bowden",78,3,37,"Total3Putts2025",2007
65,65,"David Branshaw",83,3,51,"Total3Putts2025",2007
65,65,"Mark Brooks",53,3,22,"Total3Putts2025",2007
65,65,"Bart Bryant",87,3,40,"Total3Putts2025",2007
65,65,"Chad Campbell",96,3,53,"Total3Putts2025",2007
65,65,"Alex Cejka",80,3,44,"Total3Putts2025",2007
65,65,"Daniel Chopra",106,3,45,"Total3Putts2025",2007
65,65,"Gavin Coles",87,3,36,"Total3Putts2025",2007
65,65,"Chris DiMarco",79,3,27,"Total3Putts2025",2007
65,65,"Jason Dufner",100,3,70,"Total3Putts2025",2007
65,65,"Joe Durant",88,3,57,"Total3Putts2025",2007
65,65,"Ernie Els",59,3,22,"Total3Putts2025",2007
65,65,"Lucas Glover",98,3,45,"Total3Putts2025",2007
65,65,"Padraig Harrington",64,3,26,"Total3Putts2025",2007
65,65,"Matt Hendrix",63,3,32,"Total3Putts2025",2007
65,65,"JB Holmes",71,3,61,"Total3Putts2025",2007
65,65,"Richard Johnson",93,3,41,"Total3Putts2025",2007
65,65,"Stephen Leaney",82,3,34,"Total3Putts2025",2007
65,65,"Steve Lowery",74,3,53,"Total3Putts2025",2007
65,65,"George McNeill",95,3,38,"Total3Putts2025",2007
65,65,"Rocco Mediate",72,3,40,"Total3Putts2025",2007
65,65,"Ryan Moore",92,3,54,"Total3Putts2025",2007
65,65,"Joe Ogilvie",102,3,42,"Total3Putts2025",2007
65,65,"Jeff Overton",60,3,30,"Total3Putts2025",2007
65,65,"Pat Perez",84,3,36,"Total3Putts2025",2007
65,65,"Kenny Perry",83,3,52,"Total3Putts2025",2007
65,65,"Justin Rose",63,3,26,"Total3Putts2025",2007
65,65,"Jason Schultz",63,3,37,"Total3Putts2025",2007
65,65,"Heath Slocum",101,3,30,"Total3Putts2025",2007
65,65,"Chris Tidland",59,3,27,"Total3Putts2025",2007
65,65,"DJ Trahan",99,3,68,"Total3Putts2025",2007
65,65,"Kirk Triplett",77,3,59,"Total3Putts2025",2007
65,65,"Bob Tway",103,3,38,"Total3Putts2025",2007
65,65,"Jaco Van Zyl",51,3,36,"Total3Putts2025",2007
65,65,"Johnson Wagner",97,3,42,"Total3Putts2025",2007
65,65,"Bubba Watson",80,3,42,"Total3Putts2025",2007
65,65,"Charlie Wi",90,3,33,"Total3Putts2025",2007
105,105,"Michael Allen",74,2,36,"Total3Putts2025",2007
105,105,"Stephen Ames",81,2,29,"Total3Putts2025",2007
105,105,"Tommy Armour III",81,2,36,"Total3Putts2025",2007
105,105,"Rich Barcelo",80,2,41,"Total3Putts2025",2007
105,105,"Cameron Beckman",96,2,49,"Total3Putts2025",2007
105,105,"Andrew Buckle",77,2,49,"Total3Putts2025",2007
105,105,"Jonathan Byrd",73,2,31,"Total3Putts2025",2007
105,105,"Stewart Cink",91,2,37,"Total3Putts2025",2007
105,105,"Jose Coceres",50,2,27,"Total3Putts2025",2007
105,105,"Marco Dawson",73,2,30,"Total3Putts2025",2007
105,105,"Bubba Dickerson",51,2,28,"Total3Putts2025",2007
105,105,"Luke Donald",69,2,24,"Total3Putts2025",2007
105,105,"Steve Elkington",87,2,29,"Total3Putts2025",2007
105,105,"Retief Goosen",50,2,13,"Total3Putts2025",2007
105,105,"Paul Goydos",60,2,25,"Total3Putts2025",2007
105,105,"Mathias Gronberg",95,2,59,"Total3Putts2025",2007
105,105,"JJ Henry",86,2,37,"Total3Putts2025",2007
105,105,"Mark Hensby",81,2,31,"Total3Putts2025",2007
105,105,"Charley Hoffman",97,2,42,"Total3Putts2025",2007
105,105,"Trevor Immelman",74,2,30,"Total3Putts2025",2007
105,105,"Tripp Isenhour",86,2,28,"Total3Putts2025",2007
105,105,"Matt Kuchar",85,2,33,"Total3Putts2025",2007
105,105,"Doug LaBelle II",104,2,45,"Total3Putts2025",2007
105,105,"Tom Lehman",62,2,34,"Total3Putts2025",2007
105,105,"Hunter Mahan",91,2,37,"Total3Putts2025",2007
105,105,"Steve Marino",106,2,66,"Total3Putts2025",2007
105,105,"Nick OHern",72,2,16,"Total3Putts2025",2007
105,105,"Arron Oberholser",69,2,20,"Total3Putts2025",2007
105,105,"Geoff Ogilvy",84,2,41,"Total3Putts2025",2007
105,105,"Jose Maria Olazabal",52,2,12,"Total3Putts2025",2007
105,105,"Greg Owen",81,2,61,"Total3Putts2025",2007
105,105,"Rod Pampling",92,2,47,"Total3Putts2025",2007
105,105,"Tim Petrovic",106,2,56,"Total3Putts2025",2007
105,105,"Ian Poulter",63,2,21,"Total3Putts2025",2007
105,105,"Jeff Quinney",95,2,49,"Total3Putts2025",2007
105,105,"Jim Rutledge",59,2,38,"Total3Putts2025",2007
105,105,"John Senden",97,2,64,"Total3Putts2025",2007
105,105,"Michael Sim",52,2,22,"Total3Putts2025",2007
105,105,"Joey Sindelar",75,2,43,"Total3Putts2025",2007
105,105,"Chris Stroud",66,2,35,"Total3Putts2025",2007
105,105,"Vaughn Taylor",91,2,34,"Total3Putts2025",2007
105,105,"David Toms",80,2,29,"Total3Putts2025",2007
105,105,"Mike Weir",82,2,37,"Total3Putts2025",2007
105,105,"Brett Wetterich",88,2,56,"Total3Putts2025",2007
149,149,"Aaron Baddeley",83,1,23,"Total3Putts2025",2007
149,149,"Brian Bateman",55,1,37,"Total3Putts2025",2007
149,149,"Rich Beem",89,1,53,"Total3Putts2025",2007
149,149,"Jason Bohn",57,1,30,"Total3Putts2025",2007
149,149,"Michael Boyd",61,1,26,"Total3Putts2025",2007
149,149,"Tom Byrum",50,1,24,"Total3Putts2025",2007
149,149,"Tim Clark",66,1,16,"Total3Putts2025",2007
149,149,"Brendon de Jonge",76,1,38,"Total3Putts2025",2007
149,149,"Bob Estes",88,1,37,"Total3Putts2025",2007
149,149,"Fred Funk",65,1,28,"Total3Putts2025",2007
149,149,"Sergio Garcia",68,1,14,"Total3Putts2025",2007
149,149,"Scott Gutschewski",67,1,37,"Total3Putts2025",2007
149,149,"Todd Hamilton",76,1,28,"Total3Putts2025",2007
149,149,"Anders Hansen",55,1,17,"Total3Putts2025",2007
149,149,"Tim Herron",98,1,47,"Total3Putts2025",2007
149,149,"Charles Howell III",89,1,33,"Total3Putts2025",2007
149,149,"Ryuji Imada",104,1,45,"Total3Putts2025",2007
149,149,"Tom Johnson",74,1,49,"Total3Putts2025",2007
149,149,"Craig Kanada",109,1,49,"Total3Putts2025",2007
149,149,"Cliff Kresge",107,1,50,"Total3Putts2025",2007
149,149,"Jarrod Lyle",77,1,39,"Total3Putts2025",2007
149,149,"Daisuke Maruyama",86,1,52,"Total3Putts2025",2007
149,149,"Parker McLachlin",83,1,43,"Total3Putts2025",2007
149,149,"Phil Mickelson",73,1,19,"Total3Putts2025",2007
149,149,"Kevin Na",84,1,40,"Total3Putts2025",2007
149,149,"Sean OHair",98,1,60,"Total3Putts2025",2007
149,149,"Jesper Parnevik",88,1,34,"Total3Putts2025",2007
149,149,"Brett Quigley",79,1,28,"Total3Putts2025",2007
149,149,"Tag Ridings",52,1,17,"Total3Putts2025",2007
149,149,"Vijay Singh",102,1,42,"Total3Putts2025",2007
149,149,"Jeff Sluman",60,1,26,"Total3Putts2025",2007
149,149,"Paul Stankowski",52,1,25,"Total3Putts2025",2007
149,149,"Steve Stricker",81,1,15,"Total3Putts2025",2007
149,149,"Scott Verplank",82,1,22,"Total3Putts2025",2007
149,149,"Steve Wheatcroft",73,1,46,"Total3Putts2025",2007
149,149,"Jay Williamson",50,1,16,"Total3Putts2025",2007
