"TenthTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2014","TenthTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2014","TenthTeeEarlyPar3ScoringAverage_PLAYERNAME_2014","TenthTeeEarlyPar3ScoringAverage_ROUNDS_2014","TenthTeeEarlyPar3ScoringAverage_AVG_2014","TenthTeeEarlyPar3ScoringAverage_TOTALSTROKES_2014","TenthTeeEarlyPar3ScoringAverage_TOTALHOLES_2014","stat_name","year"
19,19,"JJ Henry",91,2.95,248,84,"TenthTeeEarlyPar3ScoringAverage",2014
19,19,"Morgan Hoffmann",103,2.95,286,97,"TenthTeeEarlyPar3ScoringAverage",2014
19,19,"Seung Yul Noh",92,2.95,192,65,"TenthTeeEarlyPar3ScoringAverage",2014
19,19,"Louis Oosthuizen",50,2.95,59,20,"TenthTeeEarlyPar3ScoringAverage",2014
26,26,"Justin Leonard",75,2.96,237,80,"TenthTeeEarlyPar3ScoringAverage",2014
26,26,"Hideki Matsuyama",82,2.96,154,52,"TenthTeeEarlyPar3ScoringAverage",2014
26,26,"John Peterson",62,2.96,133,45,"TenthTeeEarlyPar3ScoringAverage",2014
26,26,"Michael Putnam",106,2.96,296,100,"TenthTeeEarlyPar3ScoringAverage",2014
30,30,"KJ Choi",80,2.97,202,68,"TenthTeeEarlyPar3ScoringAverage",2014
30,30,"Derek Ernst",80,2.97,172,58,"TenthTeeEarlyPar3ScoringAverage",2014
30,30,"DH Lee",54,2.97,110,37,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Stuart Appleby",92,2.98,259,87,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Sangmoon Bae",76,2.98,119,40,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Will Ma Kenzie",82,2.98,179,60,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Ben Martin",80,2.98,185,62,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Ian Poulter",57,2.98,119,40,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Wes Roach",67,2.98,134,45,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Rory Sabbatini",82,2.98,185,62,"TenthTeeEarlyPar3ScoringAverage",2014
33,33,"Jhonattan Vegas",77,2.98,167,56,"TenthTeeEarlyPar3ScoringAverage",2014
41,41,"Greg Chalmers",85,2.99,203,68,"TenthTeeEarlyPar3ScoringAverage",2014
41,41,"Daniel Summerhays",98,2.99,269,90,"TenthTeeEarlyPar3ScoringAverage",2014
41,41,"Josh Teater",90,2.99,221,74,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Tim Clark",75,3,144,48,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Chad Collins",78,3,204,68,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Ernie Els",85,3,168,56,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Jim Furyk",84,3,195,65,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Russell Henley",92,3,204,68,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Billy Horschel",92,3,120,40,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Charles Howell III",106,3,171,57,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Matt Kuchar",91,3,255,85,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Richard Lee",80,3,219,73,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Spencer Levin",59,3,183,61,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Troy Merritt",62,3,186,62,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Justin Rose",70,3,159,53,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Brandt Snedeker",89,3,237,79,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Henrik Stenson",56,3,120,40,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Robert Streb",75,3,180,60,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Michael Thompson",74,3,198,66,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Brendon Todd",108,3,279,93,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"David Toms",64,3,216,72,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Camilo Villegas",95,3,195,65,"TenthTeeEarlyPar3ScoringAverage",2014
44,44,"Tim Wilkinson",86,3,192,64,"TenthTeeEarlyPar3ScoringAverage",2014
64,64,"Brendon de Jonge",109,3.01,220,73,"TenthTeeEarlyPar3ScoringAverage",2014
64,64,"James Hahn",82,3.01,277,92,"TenthTeeEarlyPar3ScoringAverage",2014
64,64,"Jimmy Walker",98,3.01,265,88,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Stewart Cink",91,3.02,184,61,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"James Driscoll",71,3.02,172,57,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Ken Duke",80,3.02,148,49,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Matt Every",85,3.02,124,41,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Brooks Koepka",56,3.02,145,48,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Andrew Loupe",65,3.02,160,53,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"William McGirt",96,3.02,272,90,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Jeff Overton",80,3.02,184,61,"TenthTeeEarlyPar3ScoringAverage",2014
67,67,"Scott Stallings",77,3.02,184,61,"TenthTeeEarlyPar3ScoringAverage",2014
76,76,"Robert Allenby",83,3.03,197,65,"TenthTeeEarlyPar3ScoringAverage",2014
76,76,"Tommy Gainey",73,3.03,200,66,"TenthTeeEarlyPar3ScoringAverage",2014
76,76,"Cameron Tringale",111,3.03,291,96,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Jonas Blixt",64,3.04,161,53,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Scott Brown",100,3.04,167,55,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Rickie Fowler",91,3.04,271,89,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"JB Holmes",86,3.04,210,69,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Matt Jones",83,3.04,173,57,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Martin Kaymer",65,3.04,170,56,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Graeme McDowell",66,3.04,158,52,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Sean OHair",77,3.04,219,72,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Adam Scott",68,3.04,158,52,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"John Senden",99,3.04,222,73,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"Bubba Watson",76,3.04,207,68,"TenthTeeEarlyPar3ScoringAverage",2014
79,79,"YE Yang",79,3.04,207,68,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Kevin Chappell",100,3.05,238,78,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Ben Curtis",77,3.05,198,65,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Chris Kirk",105,3.05,171,56,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Jeff Maggert",54,3.05,183,60,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"John Rollins",84,3.05,195,64,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Webb Simpson",87,3.05,235,77,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Heath Slocum",71,3.05,125,41,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Brendan Steele",89,3.05,223,73,"TenthTeeEarlyPar3ScoringAverage",2014
91,91,"Shawn Stefani",60,3.05,122,40,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Jonathan Byrd",76,3.06,211,69,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Brian Davis",93,3.06,165,54,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Brian Harman",111,3.06,263,86,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Patrick Reed",92,3.06,272,89,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Charl Schwartzel",64,3.06,110,36,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Hudson Swafford",75,3.06,162,53,"TenthTeeEarlyPar3ScoringAverage",2014
100,100,"Kevin Tway",64,3.06,147,48,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Woody Austin",63,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Paul Casey",56,3.07,86,28,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Bill Haas",107,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Jerry Kelly",80,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Davis Love III",74,3.07,227,74,"TenthTeeEarlyPar3ScoringAverage",2014
107,107,"Johnson Wagner",69,3.07,215,70,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Briny Baird",50,3.08,151,49,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Robert Garrigus",80,3.08,225,73,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Zach Johnson",97,3.08,271,88,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Martin Laird",66,3.08,111,36,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"George McNeill",79,3.08,151,49,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Ted Potter Jr",68,3.08,163,53,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Brian Stuard",91,3.08,200,65,"TenthTeeEarlyPar3ScoringAverage",2014
113,113,"Gary Woodland",93,3.08,117,38,"TenthTeeEarlyPar3ScoringAverage",2014
121,121,"Ben Crane",81,3.09,235,76,"TenthTeeEarlyPar3ScoringAverage",2014
121,121,"Luke Guthrie",85,3.09,263,85,"TenthTeeEarlyPar3ScoringAverage",2014
121,121,"David Hearn",97,3.09,250,81,"TenthTeeEarlyPar3ScoringAverage",2014
121,121,"Kyle Stanley",87,3.09,229,74,"TenthTeeEarlyPar3ScoringAverage",2014
121,121,"Bo Van Pelt",83,3.09,142,46,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Jason Bohn",81,3.1,217,70,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Brian Gay",81,3.1,251,81,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Retief Goosen",94,3.1,186,60,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Jim Herman",62,3.1,149,48,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Billy Hurley III",86,3.1,248,80,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Jamie Lovemark",64,3.1,211,68,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"John Merrick",87,3.1,267,86,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Jordan Spieth",102,3.1,316,102,"TenthTeeEarlyPar3ScoringAverage",2014
126,126,"Kevin Stadler",90,3.1,149,48,"TenthTeeEarlyPar3ScoringAverage",2014
135,135,"Charlie Beljan",76,3.11,224,72,"TenthTeeEarlyPar3ScoringAverage",2014
135,135,"Marc Leishman",81,3.11,112,36,"TenthTeeEarlyPar3ScoringAverage",2014
135,135,"Vijay Singh",83,3.11,165,53,"TenthTeeEarlyPar3ScoringAverage",2014
138,138,"Jason Dufner",57,3.12,153,49,"TenthTeeEarlyPar3ScoringAverage",2014
138,138,"Charley Hoffman",93,3.12,187,60,"TenthTeeEarlyPar3ScoringAverage",2014
138,138,"Nicholas Thompson",85,3.12,265,85,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Aaron Baddeley",74,3.13,144,46,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Steven Bowditch",93,3.13,194,62,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Bud Cauley",56,3.13,100,32,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Erik Compton",88,3.13,291,93,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"John Huh",87,3.13,166,53,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Hunter Mahan",88,3.13,150,48,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Troy Matteson",62,3.13,169,54,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Phil Mickelson",71,3.13,213,68,"TenthTeeEarlyPar3ScoringAverage",2014
141,141,"Mike Weir",69,3.13,222,71,"TenthTeeEarlyPar3ScoringAverage",2014
150,150,"Roberto Castro",76,3.14,182,58,"TenthTeeEarlyPar3ScoringAverage",2014
150,150,"Justin Hicks",103,3.14,157,50,"TenthTeeEarlyPar3ScoringAverage",2014
150,150,"Bryce Molder",77,3.14,242,77,"TenthTeeEarlyPar3ScoringAverage",2014
150,150,"Kevin Na",94,3.14,204,65,"TenthTeeEarlyPar3ScoringAverage",2014
150,150,"Will Wilcox",51,3.14,91,29,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Martin Flores",85,3.15,205,65,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Brad Fritsch",50,3.15,129,41,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Lucas Glover",68,3.15,195,62,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Ryan Palmer",85,3.15,227,72,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Pat Perez",84,3.15,192,61,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Jim Renner",61,3.15,167,53,"TenthTeeEarlyPar3ScoringAverage",2014
155,155,"Boo Weekley",73,3.15,164,52,"TenthTeeEarlyPar3ScoringAverage",2014
162,162,"Lee Westwood",57,3.16,177,56,"TenthTeeEarlyPar3ScoringAverage",2014
163,163,"Ricky Barnes",92,3.17,203,64,"TenthTeeEarlyPar3ScoringAverage",2014
163,163,"David Lingmerth",80,3.17,209,66,"TenthTeeEarlyPar3ScoringAverage",2014
163,163,"Carl Pettersson",91,3.17,206,65,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Chesson Hadley",84,3.18,156,49,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Trevor Immelman",84,3.18,235,74,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Kevin Kisner",85,3.18,207,65,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Bronson La Cassie",51,3.18,105,33,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Andres Romero",81,3.18,242,76,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Andrew Svoboda",77,3.18,140,44,"TenthTeeEarlyPar3ScoringAverage",2014
166,166,"Charlie Wi",72,3.18,232,73,"TenthTeeEarlyPar3ScoringAverage",2014
173,173,"Mark Wilson",69,3.2,221,69,"TenthTeeEarlyPar3ScoringAverage",2014
174,174,"Geoff Ogilvy",84,3.23,155,48,"TenthTeeEarlyPar3ScoringAverage",2014
175,175,"Danny Lee",84,3.25,211,65,"TenthTeeEarlyPar3ScoringAverage",2014
176,176,"Kevin Streelman",79,3.27,160,49,"TenthTeeEarlyPar3ScoringAverage",2014
177,177,"Angel Cabrera",69,3.3,241,73,"TenthTeeEarlyPar3ScoringAverage",2014
