"Last5EventsShortGame_RANKTHISWEEK_2011","Last5EventsShortGame_RANKLASTWEEK_2011","Last5EventsShortGame_PLAYERNAME_2011","Last5EventsShortGame_EVENTS_2011","Last5EventsShortGame_RATING_2011","stat_name","year"
1,1,"Chris DiMarco",1,9.4,"Last5EventsShortGame",2011
2,2,"Tim Clark",2,9,"Last5EventsShortGame",2011
2,2,"Brett Quigley",1,9,"Last5EventsShortGame",2011
4,4,"Francesco Molinari",1,8.8,"Last5EventsShortGame",2011
5,5,"Davis Love III",1,8.6,"Last5EventsShortGame",2011
6,6,"Richard Green",1,8.4,"Last5EventsShortGame",2011
7,7,"Bobby Gates",1,8.3,"Last5EventsShortGame",2011
8,8,"Chad Collins",1,8.2,"Last5EventsShortGame",2011
8,8,"Ben Curtis",2,8.2,"Last5EventsShortGame",2011
8,8,"Billy Mayfair",3,8.2,"Last5EventsShortGame",2011
11,11,"Joseph Bramlett",2,8.1,"Last5EventsShortGame",2011
11,11,"Ryo Ishikawa",1,8.1,"Last5EventsShortGame",2011
11,11,"Patrick Reed",1,8.1,"Last5EventsShortGame",2011
14,14,"Ryuji Imada",2,7.9,"Last5EventsShortGame",2011
14,14,"Troy Kelly",1,7.9,"Last5EventsShortGame",2011
14,14,"Tom Pernice Jr",3,7.9,"Last5EventsShortGame",2011
17,17,"Bud Cauley",2,7.8,"Last5EventsShortGame",2011
17,17,"Alex Prugh",1,7.8,"Last5EventsShortGame",2011
19,19,"Ernie Els",3,7.7,"Last5EventsShortGame",2011
19,19,"Kenny Perry",2,7.7,"Last5EventsShortGame",2011
21,21,"Stephen Ames",3,7.6,"Last5EventsShortGame",2011
21,21,"Michael Letzig",3,7.6,"Last5EventsShortGame",2011
21,21,"Ryan Moore",2,7.6,"Last5EventsShortGame",2011
21,21,"Alexandre Rocha",2,7.6,"Last5EventsShortGame",2011
25,25,"Aaron Baddeley",3,7.5,"Last5EventsShortGame",2011
25,25,"Patrick Cantlay",4,7.5,"Last5EventsShortGame",2011
25,25,"Bryce Molder",3,7.5,"Last5EventsShortGame",2011
25,25,"Charlie Wi",3,7.5,"Last5EventsShortGame",2011
29,29,"KJ Choi",1,7.4,"Last5EventsShortGame",2011
29,29,"Brian Davis",2,7.4,"Last5EventsShortGame",2011
29,29,"Hennie Otto",2,7.4,"Last5EventsShortGame",2011
29,29,"Michael Thompson",2,7.4,"Last5EventsShortGame",2011
29,29,"DJ Trahan",1,7.4,"Last5EventsShortGame",2011
29,29,"Nick Watney",3,7.4,"Last5EventsShortGame",2011
29,29,"YE Yang",3,7.4,"Last5EventsShortGame",2011
36,36,"Marcus Fraser",1,7.3,"Last5EventsShortGame",2011
36,36,"KT Kim",1,7.3,"Last5EventsShortGame",2011
36,36,"Shaun Micheel",1,7.3,"Last5EventsShortGame",2011
36,36,"Brandt Snedeker",4,7.3,"Last5EventsShortGame",2011
36,36,"Steve Stricker",2,7.3,"Last5EventsShortGame",2011
36,36,"Mark Wilson",2,7.3,"Last5EventsShortGame",2011
42,42,"Keegan Bradley",1,7.2,"Last5EventsShortGame",2011
42,42,"Jonathan Byrd",2,7.2,"Last5EventsShortGame",2011
42,42,"Ben Crane",1,7.2,"Last5EventsShortGame",2011
42,42,"Bob Estes",2,7.2,"Last5EventsShortGame",2011
42,42,"Robin Freeman",1,7.2,"Last5EventsShortGame",2011
42,42,"Jim Furyk",3,7.2,"Last5EventsShortGame",2011
42,42,"Brian Gay",2,7.2,"Last5EventsShortGame",2011
42,42,"Jim Herman",2,7.2,"Last5EventsShortGame",2011
42,42,"David Toms",3,7.2,"Last5EventsShortGame",2011
51,51,"Craig Barlow",3,7.1,"Last5EventsShortGame",2011
51,51,"Mark Brooks",1,7.1,"Last5EventsShortGame",2011
51,51,"Greg Chalmers",4,7.1,"Last5EventsShortGame",2011
51,51,"Todd Hamilton",2,7.1,"Last5EventsShortGame",2011
51,51,"Jerry Kelly",2,7.1,"Last5EventsShortGame",2011
