"AverageDistanceofBirdieputtsmade_RANKTHISWEEK_2006","AverageDistanceofBirdieputtsmade_RANKLASTWEEK_2006","AverageDistanceofBirdieputtsmade_PLAYERNAME_2006","AverageDistanceofBirdieputtsmade_ROUNDS_2006","AverageDistanceofBirdieputtsmade_AVG_2006","AverageDistanceofBirdieputtsmade_TOTDISTFT_2006","AverageDistanceofBirdieputtsmade_TOTBIRDIEPUTTSMADE_2006","AverageDistanceofBirdieputtsmade_LONGESTMADEFT_2006","AverageDistanceofBirdieputtsmade_SHORTESTMADEFT_2006","stat_name","year"
42,42,"Jose Maria Olazabal",62,NA,1317.5,129,52,NA,"AverageDistanceofBirdieputtsmade",2006
42,42,"DA Points",82,NA,2309.167,226,60,NA,"AverageDistanceofBirdieputtsmade",2006
42,42,"Vaughn Taylor",88,NA,3147.167,306,60,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Craig Barlow",77,NA,2094.5,206,50,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Marco Dawson",87,NA,2762.667,272,46,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Nathan Green",108,NA,3428.917,336,55,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Arron Oberholser",82,NA,2278.583,224,59,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Jason Schultz",77,NA,1978.417,195,50,NA,"AverageDistanceofBirdieputtsmade",2006
50,50,"Mike Sposa",68,NA,1827.5,180,56,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Arjun Atwal",97,NA,2700.333,268,59,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"KJ Choi",93,NA,2599.583,258,62,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Michael Connell",51,NA,1238.167,123,65,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Fred Funk",106,NA,2817.167,279,69,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"David Howell",52,NA,1216.833,121,46,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"John Huston",74,NA,2077.25,206,49,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Ryuji Imada",105,NA,2713.167,270,55,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Jerry Kelly",100,NA,2791.583,276,73,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Carl Pettersson",95,NA,2455,243,49,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Kirk Triplett",58,NA,1648.75,164,55,NA,"AverageDistanceofBirdieputtsmade",2006
56,56,"Tjaart van der Walt",60,NA,1549.417,154,62,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"Billy Andrade",78,NA,1899,190,52,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"Shane Bertsch",104,NA,2952,296,56,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"James Driscoll",80,NA,2358.75,235,53,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"JJ Henry",96,NA,2591.833,259,52,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"Steve Jones",83,NA,2017.833,201,48,NA,"AverageDistanceofBirdieputtsmade",2006
67,67,"Patrick Sheehan",104,NA,2408.667,241,51,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Mark Brooks",90,NA,1860.333,188,48,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Jonathan Byrd",66,NA,2094.25,212,64,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Tim Clark",80,NA,2059,207,48,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Paul Goydos",72,NA,2001.25,201,56,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Charles Howell III",96,NA,2440.583,247,69,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Davis Love III",85,NA,2108.083,213,49,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Hunter Mahan",98,NA,3219.417,326,56,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Ryan Palmer",101,NA,2741.167,277,60,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Ian Poulter",53,NA,1517.75,153,47,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"DJ Trahan",92,NA,2450.583,247,46,NA,"AverageDistanceofBirdieputtsmade",2006
73,73,"Vance Veazey",59,NA,1650.333,166,52,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Brian Bateman",69,NA,1715.167,175,60,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Chad Campbell",91,NA,2093.083,212,54,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Danny Ellis",68,NA,1953.083,198,53,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Steve Flesch",119,NA,3305.583,336,75,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Billy Mayfair",94,NA,2267.917,231,48,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Rod Pampling",89,NA,2219.667,226,70,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"John Senden",96,NA,2618.333,266,67,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Steve Stricker",64,NA,1900.083,194,44,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"Kevin Sutherland",100,NA,2710.5,276,49,NA,"AverageDistanceofBirdieputtsmade",2006
84,84,"David Toms",76,NA,2313.417,235,41,NA,"AverageDistanceofBirdieputtsmade",2006
94,94,"Bob Estes",85,NA,2403.833,247,38,NA,"AverageDistanceofBirdieputtsmade",2006
94,94,"Troy Matteson",101,NA,2648.167,271,52,NA,"AverageDistanceofBirdieputtsmade",2006
94,94,"Heath Slocum",96,NA,2669.167,274,62,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"David Branshaw",98,NA,2713.917,281,70,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Luke Donald",66,NA,1533,158,44,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Robert Gamez",94,NA,2410,249,34,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"JP Hayes",55,NA,1849,192,43,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Lee Janzen",79,NA,2163.583,224,48,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Thomas Levet",53,NA,1241.917,129,40,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Frank Lickliter II",99,NA,2946.667,306,44,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Kenny Perry",73,NA,1951.417,202,47,NA,"AverageDistanceofBirdieputtsmade",2006
97,97,"Duffy Waldorf",96,NA,2674.25,276,60,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Alex Aragon",63,NA,1560.75,163,48,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Henrik Bjornstad",97,NA,2615,273,54,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Bart Bryant",87,NA,2132.917,222,47,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Daniel Chopra",110,NA,3271.25,341,65,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Chris DiMarco",83,NA,1885.333,197,38,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Carlos Franco",86,NA,2360.167,246,61,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Mathias Gronberg",92,NA,2576,268,48,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Greg Kraft",79,NA,1948,203,48,NA,"AverageDistanceofBirdieputtsmade",2006
106,106,"Geoff Ogilvy",76,NA,1767.75,184,40,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Robert Allenby",79,NA,2093.25,221,48,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Stephen Ames",63,NA,1478.917,156,46,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Tim Herron",82,NA,1797.917,190,41,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Jon Mills",68,NA,1358.833,143,43,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Pat Perez",50,NA,1277.417,135,71,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Adam Scott",70,NA,1799.167,189,38,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Wes Short Jr",96,NA,2717.5,285,63,NA,"AverageDistanceofBirdieputtsmade",2006
115,115,"Jeff Sluman",101,NA,2801.75,295,42,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Tommy Armour III",65,NA,1709,181,48,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Woody Austin",107,NA,2924.833,311,74,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Brian Davis",92,NA,2429.833,259,53,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Todd Hamilton",72,NA,1403,149,50,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Ryan Hietala",61,NA,1348.917,143,52,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Tag Ridings",103,NA,2822.25,299,60,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Bo Van Pelt",102,NA,3017.083,321,50,NA,"AverageDistanceofBirdieputtsmade",2006
123,123,"Scott Verplank",88,NA,2183.083,232,63,NA,"AverageDistanceofBirdieputtsmade",2006
131,131,"Greg Chalmers",71,NA,1550.833,166,45,NA,"AverageDistanceofBirdieputtsmade",2006
131,131,"Fred Couples",52,NA,970.75,104,45,NA,"AverageDistanceofBirdieputtsmade",2006
131,131,"Jason Gore",86,NA,2248.167,241,49,NA,"AverageDistanceofBirdieputtsmade",2006
131,131,"Skip Kendall",72,NA,1749.833,188,46,NA,"AverageDistanceofBirdieputtsmade",2006
131,131,"Justin Leonard",83,NA,1785.167,192,45,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Michael Allen",84,NA,2259.667,245,48,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Doug Barron",74,NA,1860.583,202,42,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Rich Beem",85,NA,2136.917,231,42,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Robert Damron",91,NA,2374.917,257,39,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Joe Durant",101,NA,3044.583,328,52,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Sergio Garcia",59,NA,1321.417,143,66,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Trevor Immelman",86,NA,2514.417,273,59,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Bob May",65,NA,1660,179,52,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"John Rollins",93,NA,2408.25,261,50,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Joey Sindelar",90,NA,2221.917,241,65,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Vijay Singh",103,NA,3007.167,324,55,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Camilo Villegas",95,NA,2764,299,61,NA,"AverageDistanceofBirdieputtsmade",2006
136,136,"Jimmy Walker",60,NA,1648.667,179,54,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Paul Azinger",87,NA,2159.083,236,61,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Bubba Dickerson",98,NA,2615.417,286,52,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Shaun Micheel",96,NA,2332.917,254,38,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Ryan Moore",68,NA,1803.583,197,61,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Joe Ogilvie",95,NA,2467.917,269,55,NA,"AverageDistanceofBirdieputtsmade",2006
149,149,"Mike Weir",88,NA,2001.583,218,46,NA,"AverageDistanceofBirdieputtsmade",2006
155,155,"Jeff Brehaut",100,NA,2625.083,290,47,NA,"AverageDistanceofBirdieputtsmade",2006
155,155,"Mark Calcavecchia",94,NA,2405.333,264,44,NA,"AverageDistanceofBirdieputtsmade",2006
155,155,"Harrison Frazar",95,NA,2482.75,273,57,NA,"AverageDistanceofBirdieputtsmade",2006
155,155,"Justin Rose",98,NA,2905.917,321,65,NA,"AverageDistanceofBirdieputtsmade",2006
155,155,"Nicholas Thompson",96,NA,2100.417,232,49,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Eric Axley",91,NA,2531.333,281,71,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Retief Goosen",68,NA,1456.917,162,46,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Jeff Gove",91,NA,2445.333,271,55,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Jonathan Kaye",95,NA,2347.167,262,41,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Ian Leggatt",80,NA,1934.583,215,49,NA,"AverageDistanceofBirdieputtsmade",2006
160,160,"Will Ma Kenzie",91,NA,2255.333,250,44,NA,"AverageDistanceofBirdieputtsmade",2006
166,166,"Jason Bohn",104,NA,2637.917,296,45,NA,"AverageDistanceofBirdieputtsmade",2006
166,166,"Daisuke Maruyama",83,NA,1962.833,220,51,NA,"AverageDistanceofBirdieputtsmade",2006
166,166,"Nick Watney",97,NA,2711.667,303,80,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Stuart Appleby",83,NA,2018.167,229,44,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"John Daly",51,NA,1202.083,136,42,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Scott Gutschewski",53,NA,1301.083,147,47,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Peter Lonard",77,NA,1589.333,180,54,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Sean OHair",100,NA,2248.75,255,54,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Jesper Parnevik",84,NA,2206.583,249,36,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Rory Sabbatini",84,NA,1983.833,224,47,NA,"AverageDistanceofBirdieputtsmade",2006
169,169,"Tiger Woods",55,NA,1513.917,171,43,NA,"AverageDistanceofBirdieputtsmade",2006
177,177,"Alex Cejka",93,NA,2461.417,282,60,NA,"AverageDistanceofBirdieputtsmade",2006
177,177,"Jeff Overton",95,NA,2510.5,286,51,NA,"AverageDistanceofBirdieputtsmade",2006
177,177,"Omar Uresti",61,NA,1294.917,148,41,NA,"AverageDistanceofBirdieputtsmade",2006
180,180,"Ernie Els",69,NA,1417.75,164,47,NA,"AverageDistanceofBirdieputtsmade",2006
180,180,"Robert Garrigus",85,NA,2272.5,262,44,NA,"AverageDistanceofBirdieputtsmade",2006
180,180,"JB Holmes",81,NA,1934.083,223,51,NA,"AverageDistanceofBirdieputtsmade",2006
180,180,"Steve Lowery",99,NA,2347.167,271,49,NA,"AverageDistanceofBirdieputtsmade",2006
180,180,"Brett Wetterich",82,NA,2410.167,278,52,NA,"AverageDistanceofBirdieputtsmade",2006
185,185,"Lucas Glover",105,NA,2809.25,326,49,NA,"AverageDistanceofBirdieputtsmade",2006
185,185,"Charley Hoffman",100,NA,2876.25,335,67,NA,"AverageDistanceofBirdieputtsmade",2006
185,185,"Greg Owen",79,NA,1811.667,211,49,NA,"AverageDistanceofBirdieputtsmade",2006
185,185,"Roger Tambellini",64,NA,1381.583,161,46,NA,"AverageDistanceofBirdieputtsmade",2006
185,185,"Charles Warren",93,NA,2224.917,259,46,NA,"AverageDistanceofBirdieputtsmade",2006
190,190,"Padraig Harrington",54,NA,1220.833,144,47,NA,"AverageDistanceofBirdieputtsmade",2006
191,191,"Matt Hansen",68,NA,1511.5,180,33,NA,"AverageDistanceofBirdieputtsmade",2006
192,192,"Kris Cox",83,NA,1965.917,237,51,NA,"AverageDistanceofBirdieputtsmade",2006
192,192,"Bill Haas",99,NA,2357.167,284,75,NA,"AverageDistanceofBirdieputtsmade",2006
194,194,"Chris Couch",75,NA,1871.833,233,45,NA,"AverageDistanceofBirdieputtsmade",2006
195,195,"Phil Mickelson",74,NA,1575.417,202,50,NA,"AverageDistanceofBirdieputtsmade",2006
196,196,"Bubba Watson",83,NA,2006.417,259,44,NA,"AverageDistanceofBirdieputtsmade",2006
