"DistancetoApex_RANKTHISWEEK_2016","DistancetoApex_RANKLASTWEEK_2016","DistancetoApex_PLAYERNAME_2016","DistancetoApex_ROUNDS_2016","DistancetoApex_AVG_2016","DistancetoApex_TOTALAPEXRANGE_2016","DistancetoApex_TOTALATTEMPTS_2016","DistancetoApex_LONGESTDISTTOAPEX_2016","DistancetoApex_SHORTESTDISTTOAPEX_2016","stat_name","year"
49,53,"Dawie van der Walt",48,186,6511.5,35,201.6,159.7,"DistancetoApex",2016
50,49,"Byeong Hun An",23,185.9,3160.5,17,194.2,173.9,"DistancetoApex",2016
50,49,"Russell Henley",42,185.9,7994.8,43,199.4,162.1,"DistancetoApex",2016
52,54,"Sean OHair",45,185.8,7987.4,43,199.7,171,"DistancetoApex",2016
53,52,"Bronson Burgoon",53,185.4,6675.2,36,201.2,170.7,"DistancetoApex",2016
54,47,"Ricky Barnes",57,185.3,7595.9,41,206.7,161.3,"DistancetoApex",2016
54,60,"Angel Cabrera",42,185.3,6301.1,34,205.5,152.4,"DistancetoApex",2016
56,55,"Marc Leishman",41,185.2,6110.4,33,199.3,161.8,"DistancetoApex",2016
56,55,"Scott Piercy",45,185.2,5739.8,31,201.5,164.9,"DistancetoApex",2016
58,57,"Rhein Gibson",36,185.1,4813.3,26,199.4,170.5,"DistancetoApex",2016
59,58,"Andres Gonzales",46,184.8,7021.8,38,198.7,144.5,"DistancetoApex",2016
59,60,"Brett Stegmaier",57,184.8,9979.6,54,198.8,163.8,"DistancetoApex",2016
61,68,"Daniel Berger",52,184.3,7556.4,41,201.6,141,"DistancetoApex",2016
61,62,"Steve Marino",40,184.3,4791.3,26,198.2,159.5,"DistancetoApex",2016
61,63,"Bernd Wiesberger",23,184.3,3501,19,196.9,170.7,"DistancetoApex",2016
64,64,"Hunter Mahan",43,184.2,7366.6,40,200.8,164.4,"DistancetoApex",2016
65,64,"Bill Haas",42,183.9,5884.7,32,195.9,161.9,"DistancetoApex",2016
65,66,"Shawn Stefani",45,183.9,7725.3,42,198.2,159,"DistancetoApex",2016
67,66,"Shane Lowry",35,183.7,4959.7,27,197.6,163,"DistancetoApex",2016
68,72,"James Hahn",45,183.5,7525,41,200,161.8,"DistancetoApex",2016
69,68,"Paul Casey",39,183.4,5318.3,29,196.9,166.9,"DistancetoApex",2016
70,68,"Louis Oosthuizen",25,183.3,3299.4,18,197.2,153.7,"DistancetoApex",2016
71,75,"John Senden",48,183.2,3663.2,20,195.3,172,"DistancetoApex",2016
72,58,"Steven Bowditch",40,183.1,5309.3,29,207.1,141.1,"DistancetoApex",2016
73,71,"Adam Hadwin",53,183,9518,52,195.7,165.6,"DistancetoApex",2016
74,73,"Wes Roach",33,182.9,4024.4,22,196.2,164.1,"DistancetoApex",2016
75,76,"Patton Kizzire",57,182.6,9131.4,50,201.6,159.1,"DistancetoApex",2016
75,82,"Robert Streb",51,182.6,8217.6,45,197.1,152.9,"DistancetoApex",2016
77,77,"Michael Thompson",46,182.4,5836.2,32,195,160.7,"DistancetoApex",2016
78,79,"Padraig Harrington",38,182.3,6381,35,194.8,159.2,"DistancetoApex",2016
78,74,"Ben Martin",48,182.3,8204.1,45,196.3,170.8,"DistancetoApex",2016
80,77,"Jordan Spieth",34,182.2,4555.3,25,192.3,164.1,"DistancetoApex",2016
80,84,"Scott Stallings",46,182.2,8016.5,44,198.7,151.6,"DistancetoApex",2016
82,79,"Si Woo Kim",63,182.1,10016.7,55,199.3,161.9,"DistancetoApex",2016
83,83,"Hiroshi Iwata",51,181.7,7630.1,42,197,158.7,"DistancetoApex",2016
84,85,"Stewart Cink",45,181.4,5804.8,32,199.8,164.2,"DistancetoApex",2016
84,88,"Jamie Donaldson",28,181.4,5080.5,28,192.6,168.8,"DistancetoApex",2016
84,85,"Matthew Fitzpatrick",23,181.4,3265.7,18,196.5,167.2,"DistancetoApex",2016
87,87,"Luke Guthrie",31,181.3,3988.6,22,194.2,172.7,"DistancetoApex",2016
87,79,"Tom Hoge",47,181.3,6344.4,35,190.6,166.2,"DistancetoApex",2016
89,89,"Brandt Snedeker",47,181.1,5975.1,33,193.6,165.1,"DistancetoApex",2016
90,90,"Jimmy Walker",43,181,6517.6,36,208.9,152,"DistancetoApex",2016
91,91,"DJ Trahan",23,180.6,1987.1,11,200,149,"DistancetoApex",2016
92,96,"Retief Goosen",37,180.4,7577.2,42,192.2,152.4,"DistancetoApex",2016
92,92,"Andrew Landry",24,180.4,1623.4,9,196.3,170.4,"DistancetoApex",2016
92,92,"Cameron Percy",22,180.4,2887.1,16,188.7,167.7,"DistancetoApex",2016
92,92,"Will Wilcox",47,180.4,7215.3,40,197.6,120.3,"DistancetoApex",2016
96,99,"Lucas Glover",53,180.3,10098.3,56,200.1,156.1,"DistancetoApex",2016
96,95,"Jason Gore",51,180.3,7933.2,44,195.7,162.4,"DistancetoApex",2016
98,104,"Chesson Hadley",51,180,8818.5,49,193.6,148.9,"DistancetoApex",2016
99,101,"Fabian Gomez",49,179.8,8989.2,50,194.7,158.6,"DistancetoApex",2016
99,97,"Geoff Ogilvy",37,179.8,6472.3,36,193.3,162.3,"DistancetoApex",2016
99,102,"Martin Piller",37,179.8,4854.5,27,187.9,163.6,"DistancetoApex",2016
102,98,"Rory Sabbatini",40,179.6,3951.6,22,191.1,166.3,"DistancetoApex",2016
103,99,"Mark Hubbard",73,179.5,12028,67,196,164.9,"DistancetoApex",2016
104,113,"William McGirt",54,179.2,8420.9,47,191.3,165.5,"DistancetoApex",2016
105,104,"Andy Sullivan",25,179,3939,22,192.3,165.8,"DistancetoApex",2016
106,103,"Luke Donald",49,178.9,6976.1,39,191.4,162.9,"DistancetoApex",2016
106,107,"Danny Lee",53,178.9,7690.6,43,190.8,153.2,"DistancetoApex",2016
108,107,"Blayne Barber",44,178.8,7686.4,43,187.6,168.2,"DistancetoApex",2016
108,107,"Tyrone Van Aswegen",67,178.8,9299.5,52,194.8,136.9,"DistancetoApex",2016
108,104,"Camilo Villegas",50,178.8,8580,48,193.4,146.8,"DistancetoApex",2016
111,111,"Pat Perez",28,178.7,3038.1,17,191.5,164.5,"DistancetoApex",2016
112,114,"Chris Stroud",52,178.6,8038.6,45,201.8,146.2,"DistancetoApex",2016
112,111,"Johnson Wagner",44,178.6,6606.8,37,190.2,155.7,"DistancetoApex",2016
114,107,"Davis Love III",40,178.5,6603.5,37,191.6,165.9,"DistancetoApex",2016
115,115,"Branden Grace",31,178.4,4103.8,23,199.6,147.9,"DistancetoApex",2016
116,118,"Derek Fathauer",58,178.3,9452.5,53,193.5,141.4,"DistancetoApex",2016
116,120,"Nick Taylor",57,178.3,7846.3,44,190.3,153.4,"DistancetoApex",2016
118,116,"David Lingmerth",54,178.2,8554.1,48,187,150.4,"DistancetoApex",2016
119,119,"Morgan Hoffmann",43,178.1,7479.7,42,196.4,152.6,"DistancetoApex",2016
120,116,"Emiliano Grillo",47,177.8,6579.9,37,186.6,161.7,"DistancetoApex",2016
120,129,"Anirban Lahiri",44,177.8,5688.8,32,189.5,145.6,"DistancetoApex",2016
122,124,"Jonas Blixt",46,177.7,7820.5,44,188.4,160.4,"DistancetoApex",2016
122,122,"Sam Saunders",40,177.7,5153,29,189.2,155.9,"DistancetoApex",2016
122,121,"Webb Simpson",34,177.7,5508.4,31,188.5,165.8,"DistancetoApex",2016
125,123,"Matt Every",34,177.3,6383.5,36,191.7,131.2,"DistancetoApex",2016
125,126,"JJ Henry",44,177.3,7445.3,42,188.7,154.2,"DistancetoApex",2016
125,125,"Chris Kirk",51,177.3,8512.7,48,193.1,154.3,"DistancetoApex",2016
125,128,"George McNeill",33,177.3,5673.2,32,194.4,155.4,"DistancetoApex",2016
129,131,"Roberto Castro",55,177.2,8858.9,50,188.5,160.8,"DistancetoApex",2016
130,127,"Freddie Jacobson",54,177.1,7970.4,45,186.4,160.8,"DistancetoApex",2016
131,131,"Kelly Kraft",35,176.9,3715.2,21,187.7,137.6,"DistancetoApex",2016
131,129,"Cameron Smith",45,176.9,4953.2,28,195.5,156.5,"DistancetoApex",2016
133,138,"Thomas Aiken",42,176.8,4420.6,25,191,157.8,"DistancetoApex",2016
133,134,"Sung Kang",51,176.8,8135.1,46,198.4,112.6,"DistancetoApex",2016
135,136,"Scott Brown",59,176.7,9187.2,52,198.6,152.9,"DistancetoApex",2016
135,131,"Matt Kuchar",46,176.7,7244.3,41,190.5,163.1,"DistancetoApex",2016
137,134,"Graeme McDowell",33,176.5,5648.8,32,191.2,150.6,"DistancetoApex",2016
138,138,"Tyler Aldridge",53,176.4,7232.8,41,189.5,149.6,"DistancetoApex",2016
139,141,"Whee Kim",54,176,7566.7,43,191.7,163,"DistancetoApex",2016
139,137,"Scott Langley",41,176,5456.8,31,188.7,152.4,"DistancetoApex",2016
139,149,"Rob Oppenheim",37,176,5456.6,31,192.8,152.3,"DistancetoApex",2016
139,142,"Cameron Tringale",47,176,7920.3,45,189.8,152.1,"DistancetoApex",2016
143,140,"Troy Merritt",41,175.8,5624,32,188.4,159.6,"DistancetoApex",2016
144,144,"Kevin Streelman",46,175.6,5794.3,33,191.5,130.7,"DistancetoApex",2016
145,153,"Erik Compton",45,175.5,6316.5,36,192.2,146,"DistancetoApex",2016
146,143,"Kyle Stanley",57,175.4,10171.1,58,192.3,149.5,"DistancetoApex",2016
147,146,"Jim Herman",55,175.3,7537.9,43,192.2,150,"DistancetoApex",2016
148,144,"Brendon de Jonge",55,175,7876.2,45,191.9,153.5,"DistancetoApex",2016
148,146,"Brice Garnett",29,175,2799.5,16,192.3,153.5,"DistancetoApex",2016
150,153,"Ernie Els",34,174.9,6473,37,191.4,153,"DistancetoApex",2016
150,155,"Henrik Norlander",41,174.9,5247.7,30,190.1,147,"DistancetoApex",2016
152,149,"Steve Wheatcroft",53,174.8,8216.5,47,186.7,159,"DistancetoApex",2016
153,149,"Kevin Na",52,174.5,6456.5,37,190.2,158.9,"DistancetoApex",2016
153,149,"Steve Stricker",25,174.5,4537.7,26,188.7,159.5,"DistancetoApex",2016
155,156,"Russell Knox",48,174,6960.3,40,185,148.9,"DistancetoApex",2016
156,157,"David Hearn",55,173.9,9042.5,52,193.1,155.6,"DistancetoApex",2016
157,159,"Kyle Reifers",63,173.6,9897.1,57,188.1,151.7,"DistancetoApex",2016
158,163,"Ian Poulter",37,173.5,5032,29,185.5,155.8,"DistancetoApex",2016
159,159,"Billy Hurley III",22,173.3,2945.8,17,182.4,161.4,"DistancetoApex",2016
160,161,"Miguel Angel Carballo",24,173.2,1905.3,11,190.7,159.3,"DistancetoApex",2016
160,161,"Michael Kim",62,173.2,10391.8,60,186.5,153.9,"DistancetoApex",2016
160,165,"Will Ma Kenzie",54,173.2,8141,47,183.8,149.6,"DistancetoApex",2016
163,164,"Chez Reavie",56,173,8650.6,50,184.4,158.1,"DistancetoApex",2016
164,158,"Brian Harman",60,172.8,8123.5,47,187.5,139.1,"DistancetoApex",2016
165,172,"Boo Weekley",53,172.6,8455.6,49,187.4,145.2,"DistancetoApex",2016
166,168,"Alex Cejka",47,172.5,5518.7,32,183.8,158.8,"DistancetoApex",2016
166,166,"Francesco Molinari",36,172.5,6726.7,39,186.5,156.4,"DistancetoApex",2016
166,167,"Jeff Overton",51,172.5,9833.3,57,185.6,144,"DistancetoApex",2016
169,169,"Kevin Kisner",49,172.3,6719.6,39,185.1,152.8,"DistancetoApex",2016
170,170,"Vaughn Taylor",30,172.2,6026.6,35,185,131.3,"DistancetoApex",2016
171,174,"Vijay Singh",42,172.1,8431.8,49,186.4,124,"DistancetoApex",2016
172,172,"DA Points",32,171.9,3437.4,20,186.9,158.7,"DistancetoApex",2016
173,170,"Daniel Summerhays",55,171.8,8759.5,51,186.5,150.1,"DistancetoApex",2016
174,174,"Jason Dufner",53,171.7,7899.1,46,186.7,139.6,"DistancetoApex",2016
175,176,"Bryce Molder",50,171.6,8408.7,49,183.9,152.9,"DistancetoApex",2016
176,181,"Tim Wilkinson",40,171,3590.7,21,179.8,158.7,"DistancetoApex",2016
177,178,"Zach Johnson",42,170.8,6149,36,183.4,158.1,"DistancetoApex",2016
178,178,"Chad Collins",45,170.7,6659,39,184.9,145.4,"DistancetoApex",2016
178,180,"Peter Malnati",53,170.7,5461.1,32,186.6,158.2,"DistancetoApex",2016
180,177,"DH Lee",35,170.2,3745.4,22,181.3,150.4,"DistancetoApex",2016
181,182,"John Huh",51,169.6,8142.6,48,186,142.1,"DistancetoApex",2016
181,182,"Ryan Moore",40,169.6,5257.2,31,180.3,153.1,"DistancetoApex",2016
183,184,"Brendon Todd",43,168.9,6925.1,41,179,151.7,"DistancetoApex",2016
184,185,"Jason Bohn",37,168.8,3037.9,18,180.7,158.2,"DistancetoApex",2016
185,186,"Lucas Lee",22,168.7,3036.7,18,179.9,155.6,"DistancetoApex",2016
186,187,"Dicky Pride",33,168.6,4382.4,26,180.2,158.6,"DistancetoApex",2016
187,189,"KJ Choi",47,168.3,8078.1,48,182.8,143,"DistancetoApex",2016
188,192,"Stuart Appleby",39,168,7390.3,44,181.5,119.1,"DistancetoApex",2016
188,188,"Chad Campbell",54,168,8398.2,50,184.9,136.4,"DistancetoApex",2016
188,191,"Ken Duke",26,168,5208.4,31,185.6,145.8,"DistancetoApex",2016
191,193,"Ben Crane",48,167.8,7551.5,45,179.8,154.2,"DistancetoApex",2016
192,193,"Jon Curran",55,167.6,8377.7,50,190.3,153.7,"DistancetoApex",2016
193,195,"Robert Allenby",35,167.4,4183.9,25,178.9,139.7,"DistancetoApex",2016
194,197,"Justin Hicks",26,167.3,5185.8,31,181.1,150.3,"DistancetoApex",2016
195,196,"Carl Pettersson",31,167.2,5016.1,30,186.2,116.6,"DistancetoApex",2016
195,189,"Brian Stuard",24,167.2,3008.9,18,173.5,150.1,"DistancetoApex",2016
197,198,"Abraham Ancer",26,165.7,2485.7,15,177.2,150.8,"DistancetoApex",2016
198,199,"Spencer Levin",62,165.5,9266.7,56,185.8,143.7,"DistancetoApex",2016
199,200,"Zac Blair",56,164.5,8222.5,50,177.3,141.4,"DistancetoApex",2016
200,201,"Mark Wilson",42,163.6,6218,38,176.1,149.2,"DistancetoApex",2016
201,202,"Brian Gay",22,163.2,2774,17,175.3,150.6,"DistancetoApex",2016
202,203,"Jerry Kelly",44,162.3,5354.9,33,177.4,126.8,"DistancetoApex",2016
203,204,"David Toms",38,160.5,6899.7,43,171.6,146,"DistancetoApex",2016
204,205,"Justin Leonard",28,159.4,4464.6,28,173.3,141.2,"DistancetoApex",2016
205,206,"Shane Bertsch",30,159.3,2707.8,17,177.9,134.3,"DistancetoApex",2016
206,207,"Colt Knost",56,158.9,8579.7,54,170.9,141.7,"DistancetoApex",2016
207,208,"Darron Stiles",28,154.4,2778.6,18,165.9,142.3,"DistancetoApex",2016
