"Last15EventsScoring_RANKTHISWEEK_2010","Last15EventsScoring_RANKLASTWEEK_2010","Last15EventsScoring_PLAYERNAME_2010","Last15EventsScoring_EVENTS_2010","Last15EventsScoring_RATING_2010","stat_name","year"
1,1,"Robert Gamez",1,8.9,"Last15EventsScoring",2010
2,2,"Cameron Tringale",2,8.7,"Last15EventsScoring",2010
3,3,"John Ellis",1,8.6,"Last15EventsScoring",2010
3,3,"Jamie Lovemark",3,8.6,"Last15EventsScoring",2010
3,3,"Shigeki Maruyama",1,8.6,"Last15EventsScoring",2010
6,6,"Kevin Chappell",1,8.5,"Last15EventsScoring",2010
6,6,"Luke Donald",8,8.5,"Last15EventsScoring",2010
6,6,"Retief Goosen",9,8.5,"Last15EventsScoring",2010
6,6,"Chris Kirk",1,8.5,"Last15EventsScoring",2010
6,12,"Matt Kuchar",9,8.5,"Last15EventsScoring",2010
6,6,"Jordan Spieth",1,8.5,"Last15EventsScoring",2010
6,6,"Lee Westwood",7,8.5,"Last15EventsScoring",2010
13,12,"Steve Allan",1,8.4,"Last15EventsScoring",2010
13,12,"Paul Casey",7,8.4,"Last15EventsScoring",2010
13,12,"Stewart Cink",9,8.4,"Last15EventsScoring",2010
13,12,"Marc Leishman",7,8.4,"Last15EventsScoring",2010
13,12,"Sean OHair",7,8.4,"Last15EventsScoring",2010
13,12,"Louis Oosthuizen",1,8.4,"Last15EventsScoring",2010
13,12,"Corey Pavin",6,8.4,"Last15EventsScoring",2010
13,12,"Tag Ridings",1,8.4,"Last15EventsScoring",2010
13,12,"Chris Riley",8,8.4,"Last15EventsScoring",2010
13,12,"Michael Sim",8,8.4,"Last15EventsScoring",2010
13,12,"Kyle Stanley",1,8.4,"Last15EventsScoring",2010
13,12,"Bo Van Pelt",11,8.4,"Last15EventsScoring",2010
13,12,"Johnson Wagner",7,8.4,"Last15EventsScoring",2010
13,12,"Garrett Willis",8,8.4,"Last15EventsScoring",2010
13,12,"Mark Wilson",8,8.4,"Last15EventsScoring",2010
28,29,"Jonathan Byrd",11,8.3,"Last15EventsScoring",2010
28,29,"Bob Estes",7,8.3,"Last15EventsScoring",2010
28,29,"Todd Fischer",1,8.3,"Last15EventsScoring",2010
28,29,"Jim Furyk",10,8.3,"Last15EventsScoring",2010
28,29,"Rob Grube",1,8.3,"Last15EventsScoring",2010
28,29,"Alex Hamilton",1,8.3,"Last15EventsScoring",2010
28,29,"Padraig Harrington",8,8.3,"Last15EventsScoring",2010
28,29,"Bob Heintz",3,8.3,"Last15EventsScoring",2010
