"EarlyPar3ScoringAverage_RANKTHISWEEK_2015","EarlyPar3ScoringAverage_RANKLASTWEEK_2015","EarlyPar3ScoringAverage_PLAYERNAME_2015","EarlyPar3ScoringAverage_ROUNDS_2015","EarlyPar3ScoringAverage_AVG_2015","EarlyPar3ScoringAverage_TOTALSTROKES_2015","EarlyPar3ScoringAverage_TOTALHOLES_2015","stat_name","year"
18,18,"Tyrone Van Aswegen",58,2.98,328,110,"EarlyPar3ScoringAverage",2015
18,18,"Bubba Watson",71,2.98,265,89,"EarlyPar3ScoringAverage",2015
18,18,"Will Wilcox",58,2.98,346,116,"EarlyPar3ScoringAverage",2015
28,28,"Ricky Barnes",82,2.99,427,143,"EarlyPar3ScoringAverage",2015
28,28,"Chad Collins",79,2.99,539,180,"EarlyPar3ScoringAverage",2015
28,28,"Jason Gore",76,2.99,451,151,"EarlyPar3ScoringAverage",2015
28,28,"Luke Guthrie",84,2.99,541,181,"EarlyPar3ScoringAverage",2015
28,28,"Billy Horschel",99,2.99,560,187,"EarlyPar3ScoringAverage",2015
28,28,"Mark Hubbard",79,2.99,454,152,"EarlyPar3ScoringAverage",2015
28,28,"Russell Knox",96,2.99,551,184,"EarlyPar3ScoringAverage",2015
28,28,"George McNeill",93,2.99,535,179,"EarlyPar3ScoringAverage",2015
28,28,"Bryce Molder",91,2.99,553,185,"EarlyPar3ScoringAverage",2015
28,28,"Kevin Na",98,2.99,515,172,"EarlyPar3ScoringAverage",2015
28,28,"Michael Putnam",87,2.99,565,189,"EarlyPar3ScoringAverage",2015
28,28,"Jordan Spieth",91,2.99,341,114,"EarlyPar3ScoringAverage",2015
40,40,"Zac Blair",108,3,665,222,"EarlyPar3ScoringAverage",2015
40,40,"Jason Bohn",95,3,537,179,"EarlyPar3ScoringAverage",2015
40,40,"Steven Bowditch",103,3,636,212,"EarlyPar3ScoringAverage",2015
40,40,"Graham DeLaet",65,3,402,134,"EarlyPar3ScoringAverage",2015
40,40,"Harris English",105,3,647,216,"EarlyPar3ScoringAverage",2015
40,40,"Retief Goosen",81,3,462,154,"EarlyPar3ScoringAverage",2015
40,40,"James Hahn",94,3,629,210,"EarlyPar3ScoringAverage",2015
40,40,"Danny Lee",120,3,715,238,"EarlyPar3ScoringAverage",2015
40,40,"Marc Leishman",74,3,435,145,"EarlyPar3ScoringAverage",2015
40,40,"Daniel Summerhays",101,3,634,211,"EarlyPar3ScoringAverage",2015
40,40,"Jimmy Walker",89,3,540,180,"EarlyPar3ScoringAverage",2015
51,51,"Daniel Berger",97,3.01,526,175,"EarlyPar3ScoringAverage",2015
51,51,"Scott Brown",97,3.01,580,193,"EarlyPar3ScoringAverage",2015
51,51,"Ben Crane",62,3.01,382,127,"EarlyPar3ScoringAverage",2015
51,51,"Spencer Levin",99,3.01,572,190,"EarlyPar3ScoringAverage",2015
51,51,"Ben Martin",93,3.01,503,167,"EarlyPar3ScoringAverage",2015
51,51,"Hideki Matsuyama",95,3.01,472,157,"EarlyPar3ScoringAverage",2015
51,51,"William McGirt",103,3.01,713,237,"EarlyPar3ScoringAverage",2015
51,51,"Kyle Reifers",96,3.01,653,217,"EarlyPar3ScoringAverage",2015
51,51,"Vijay Singh",78,3.01,517,172,"EarlyPar3ScoringAverage",2015
51,51,"Kevin Streelman",95,3.01,599,199,"EarlyPar3ScoringAverage",2015
51,51,"Chris Stroud",84,3.01,547,182,"EarlyPar3ScoringAverage",2015
51,51,"Michael Thompson",83,3.01,542,180,"EarlyPar3ScoringAverage",2015
51,51,"Steve Wheatcroft",87,3.01,493,164,"EarlyPar3ScoringAverage",2015
64,64,"Eric Axley",57,3.02,384,127,"EarlyPar3ScoringAverage",2015
64,64,"Erik Compton",86,3.02,540,179,"EarlyPar3ScoringAverage",2015
64,64,"Gonzalo Fdez Castano",81,3.02,456,151,"EarlyPar3ScoringAverage",2015
64,64,"Chris Kirk",76,3.02,432,143,"EarlyPar3ScoringAverage",2015
64,64,"Matt Kuchar",97,3.02,480,159,"EarlyPar3ScoringAverage",2015
64,64,"John Merrick",78,3.02,444,147,"EarlyPar3ScoringAverage",2015
64,64,"Sean OHair",86,3.02,505,167,"EarlyPar3ScoringAverage",2015
64,64,"John Peterson",84,3.02,603,200,"EarlyPar3ScoringAverage",2015
64,64,"Scott Stallings",60,3.02,378,125,"EarlyPar3ScoringAverage",2015
64,64,"Shawn Stefani",94,3.02,588,195,"EarlyPar3ScoringAverage",2015
64,64,"Justin Thomas",106,3.02,544,180,"EarlyPar3ScoringAverage",2015
64,64,"Brendon Todd",96,3.02,549,182,"EarlyPar3ScoringAverage",2015
76,76,"Jonas Blixt",78,3.03,430,142,"EarlyPar3ScoringAverage",2015
76,76,"Luke Donald",71,3.03,442,146,"EarlyPar3ScoringAverage",2015
76,76,"Rickie Fowler",76,3.03,376,124,"EarlyPar3ScoringAverage",2015
76,76,"David Hearn",97,3.03,640,211,"EarlyPar3ScoringAverage",2015
76,76,"Russell Henley",87,3.03,530,175,"EarlyPar3ScoringAverage",2015
76,76,"Charles Howell III",105,3.03,688,227,"EarlyPar3ScoringAverage",2015
76,76,"Louis Oosthuizen",68,3.03,336,111,"EarlyPar3ScoringAverage",2015
76,76,"Scott Piercy",90,3.03,561,185,"EarlyPar3ScoringAverage",2015
76,76,"Scott Pinckney",88,3.03,540,178,"EarlyPar3ScoringAverage",2015
76,76,"Boo Weekley",79,3.03,434,143,"EarlyPar3ScoringAverage",2015
86,86,"Fabian Gomez",83,3.04,562,185,"EarlyPar3ScoringAverage",2015
86,86,"Adam Hadwin",95,3.04,611,201,"EarlyPar3ScoringAverage",2015
86,86,"Dustin Johnson",75,3.04,365,120,"EarlyPar3ScoringAverage",2015
86,86,"Bill Lunde",50,3.04,322,106,"EarlyPar3ScoringAverage",2015
86,86,"Andrew Putnam",68,3.04,377,124,"EarlyPar3ScoringAverage",2015
86,86,"Chez Reavie",56,3.04,398,131,"EarlyPar3ScoringAverage",2015
86,86,"Hudson Swafford",97,3.04,541,178,"EarlyPar3ScoringAverage",2015
86,86,"Nick Taylor",91,3.04,595,196,"EarlyPar3ScoringAverage",2015
86,86,"Jhonattan Vegas",90,3.04,566,186,"EarlyPar3ScoringAverage",2015
86,86,"Camilo Villegas",83,3.04,547,180,"EarlyPar3ScoringAverage",2015
96,96,"Sangmoon Bae",98,3.05,664,218,"EarlyPar3ScoringAverage",2015
96,96,"Alex Cejka",94,3.05,580,190,"EarlyPar3ScoringAverage",2015
96,96,"Greg Chalmers",58,3.05,369,121,"EarlyPar3ScoringAverage",2015
96,96,"KJ Choi",66,3.05,442,145,"EarlyPar3ScoringAverage",2015
96,96,"Stewart Cink",77,3.05,466,153,"EarlyPar3ScoringAverage",2015
96,96,"Tony Finau",106,3.05,629,206,"EarlyPar3ScoringAverage",2015
96,96,"Andres Gonzales",90,3.05,512,168,"EarlyPar3ScoringAverage",2015
96,96,"Brooks Koepka",84,3.05,455,149,"EarlyPar3ScoringAverage",2015
96,96,"Scott Langley",94,3.05,613,201,"EarlyPar3ScoringAverage",2015
96,96,"SJ Park",79,3.05,533,175,"EarlyPar3ScoringAverage",2015
96,96,"Rory Sabbatini",81,3.05,461,151,"EarlyPar3ScoringAverage",2015
96,96,"Sam Saunders",83,3.05,500,164,"EarlyPar3ScoringAverage",2015
96,96,"Brandt Snedeker",98,3.05,586,192,"EarlyPar3ScoringAverage",2015
109,109,"Kevin Chappell",86,3.06,554,181,"EarlyPar3ScoringAverage",2015
109,109,"Jon Curran",83,3.06,484,158,"EarlyPar3ScoringAverage",2015
109,109,"Lucas Glover",79,3.06,486,159,"EarlyPar3ScoringAverage",2015
109,109,"JJ Henry",94,3.06,602,197,"EarlyPar3ScoringAverage",2015
109,109,"Max Homa",78,3.06,465,152,"EarlyPar3ScoringAverage",2015
109,109,"John Huh",102,3.06,807,264,"EarlyPar3ScoringAverage",2015
109,109,"Justin Leonard",61,3.06,367,120,"EarlyPar3ScoringAverage",2015
109,109,"Cameron Percy",72,3.06,410,134,"EarlyPar3ScoringAverage",2015
109,109,"Alex Prugh",84,3.06,544,178,"EarlyPar3ScoringAverage",2015
109,109,"John Senden",80,3.06,490,160,"EarlyPar3ScoringAverage",2015
109,109,"Brendan Steele",88,3.06,554,181,"EarlyPar3ScoringAverage",2015
109,109,"Mark Wilson",89,3.06,602,197,"EarlyPar3ScoringAverage",2015
121,121,"Brian Davis",86,3.07,598,195,"EarlyPar3ScoringAverage",2015
121,121,"Sergio Garcia",59,3.07,264,86,"EarlyPar3ScoringAverage",2015
121,121,"Robert Garrigus",70,3.07,424,138,"EarlyPar3ScoringAverage",2015
121,121,"Brian Harman",90,3.07,516,168,"EarlyPar3ScoringAverage",2015
121,121,"Charley Hoffman",97,3.07,561,183,"EarlyPar3ScoringAverage",2015
121,121,"Ryo Ishikawa",90,3.07,607,198,"EarlyPar3ScoringAverage",2015
121,121,"Kevin Kisner",104,3.07,644,210,"EarlyPar3ScoringAverage",2015
121,121,"Martin Laird",77,3.07,516,168,"EarlyPar3ScoringAverage",2015
121,121,"Davis Love III",51,3.07,347,113,"EarlyPar3ScoringAverage",2015
121,121,"Troy Merritt",91,3.07,518,169,"EarlyPar3ScoringAverage",2015
121,121,"Ryan Palmer",80,3.07,454,148,"EarlyPar3ScoringAverage",2015
121,121,"Pat Perez",96,3.07,645,210,"EarlyPar3ScoringAverage",2015
121,121,"Jim Renner",68,3.07,424,138,"EarlyPar3ScoringAverage",2015
121,121,"Andres Romero",69,3.07,430,140,"EarlyPar3ScoringAverage",2015
121,121,"Justin Rose",69,3.07,304,99,"EarlyPar3ScoringAverage",2015
121,121,"Nick Watney",91,3.07,553,180,"EarlyPar3ScoringAverage",2015
137,137,"Tom Hoge",83,3.08,548,178,"EarlyPar3ScoringAverage",2015
137,137,"Ryan Moore",81,3.08,406,132,"EarlyPar3ScoringAverage",2015
137,137,"Geoff Ogilvy",50,3.08,323,105,"EarlyPar3ScoringAverage",2015
137,137,"Roger Sloan",56,3.08,314,102,"EarlyPar3ScoringAverage",2015
137,137,"Heath Slocum",57,3.08,385,125,"EarlyPar3ScoringAverage",2015
137,137,"Gary Woodland",81,3.08,483,157,"EarlyPar3ScoringAverage",2015
143,143,"Martin Flores",95,3.09,609,197,"EarlyPar3ScoringAverage",2015
143,143,"Jason Kokrak",88,3.09,591,191,"EarlyPar3ScoringAverage",2015
143,143,"David Lingmerth",90,3.09,476,154,"EarlyPar3ScoringAverage",2015
143,143,"Carl Pettersson",106,3.09,708,229,"EarlyPar3ScoringAverage",2015
143,143,"Nicholas Thompson",90,3.09,562,182,"EarlyPar3ScoringAverage",2015
143,143,"Tim Wilkinson",73,3.09,500,162,"EarlyPar3ScoringAverage",2015
149,149,"Chesson Hadley",101,3.1,753,243,"EarlyPar3ScoringAverage",2015
149,149,"Matt Jones",89,3.1,499,161,"EarlyPar3ScoringAverage",2015
149,149,"Jonathan Randolph",72,3.1,390,126,"EarlyPar3ScoringAverage",2015
149,149,"Brian Stuard",97,3.1,651,210,"EarlyPar3ScoringAverage",2015
149,149,"Lee Westwood",56,3.1,335,108,"EarlyPar3ScoringAverage",2015
154,154,"Robert Allenby",63,3.11,426,137,"EarlyPar3ScoringAverage",2015
154,154,"Angel Cabrera",53,3.11,348,112,"EarlyPar3ScoringAverage",2015
154,154,"Paul Casey",87,3.11,488,157,"EarlyPar3ScoringAverage",2015
154,154,"Roberto Castro",54,3.11,342,110,"EarlyPar3ScoringAverage",2015
154,154,"Jason Dufner",76,3.11,472,152,"EarlyPar3ScoringAverage",2015
154,154,"Ernie Els",57,3.11,361,116,"EarlyPar3ScoringAverage",2015
154,154,"Bill Haas",89,3.11,541,174,"EarlyPar3ScoringAverage",2015
154,154,"Phil Mickelson",70,3.11,445,143,"EarlyPar3ScoringAverage",2015
154,154,"Cameron Tringale",96,3.11,557,179,"EarlyPar3ScoringAverage",2015
163,163,"Charlie Beljan",76,3.12,471,151,"EarlyPar3ScoringAverage",2015
163,163,"Ken Duke",93,3.12,662,212,"EarlyPar3ScoringAverage",2015
163,163,"Derek Ernst",75,3.12,462,148,"EarlyPar3ScoringAverage",2015
163,163,"Francesco Molinari",56,3.12,353,113,"EarlyPar3ScoringAverage",2015
163,163,"Seung Yul Noh",65,3.12,418,134,"EarlyPar3ScoringAverage",2015
163,163,"Patrick Rodgers",57,3.12,318,102,"EarlyPar3ScoringAverage",2015
163,163,"Andrew Svoboda",80,3.12,502,161,"EarlyPar3ScoringAverage",2015
170,170,"Derek Fathauer",81,3.13,457,146,"EarlyPar3ScoringAverage",2015
170,170,"Carlos Ortiz",100,3.13,629,201,"EarlyPar3ScoringAverage",2015
170,170,"Greg Owen",58,3.13,357,114,"EarlyPar3ScoringAverage",2015
170,170,"DA Points",72,3.13,514,164,"EarlyPar3ScoringAverage",2015
170,170,"Ian Poulter",68,3.13,341,109,"EarlyPar3ScoringAverage",2015
175,175,"Padraig Harrington",60,3.14,386,123,"EarlyPar3ScoringAverage",2015
175,175,"JB Holmes",89,3.14,486,155,"EarlyPar3ScoringAverage",2015
177,177,"Blayne Barber",76,3.15,470,149,"EarlyPar3ScoringAverage",2015
178,178,"Oscar Fraustro",58,3.16,360,114,"EarlyPar3ScoringAverage",2015
178,178,"Morgan Hoffmann",85,3.16,579,183,"EarlyPar3ScoringAverage",2015
180,180,"Charl Schwartzel",67,3.17,336,106,"EarlyPar3ScoringAverage",2015
181,181,"Hunter Mahan",88,3.18,607,191,"EarlyPar3ScoringAverage",2015
182,182,"Adam Scott",51,3.19,265,83,"EarlyPar3ScoringAverage",2015
183,183,"Jamie Donaldson",50,3.2,330,103,"EarlyPar3ScoringAverage",2015
184,184,"Matt Every",73,3.23,526,163,"EarlyPar3ScoringAverage",2015
