"AverageDistanceofBirdieputtsmade_RANKTHISWEEK_2016","AverageDistanceofBirdieputtsmade_RANKLASTWEEK_2016","AverageDistanceofBirdieputtsmade_PLAYERNAME_2016","AverageDistanceofBirdieputtsmade_ROUNDS_2016","AverageDistanceofBirdieputtsmade_AVG_2016","AverageDistanceofBirdieputtsmade_TOTDISTFT_2016","AverageDistanceofBirdieputtsmade_TOTBIRDIEPUTTSMADE_2016","AverageDistanceofBirdieputtsmade_LONGESTMADEFT_2016","AverageDistanceofBirdieputtsmade_SHORTESTMADEFT_2016","stat_name","year"
26,18,"Colt Knost",56,NA,1340.25,121,60,1,"AverageDistanceofBirdieputtsmade",2016
26,27,"Brian Stuard",24,NA,696.583,63,43,1,"AverageDistanceofBirdieputtsmade",2016
29,32,"Pat Perez",28,NA,599.583,55,53,NA,"AverageDistanceofBirdieputtsmade",2016
29,13,"Sam Saunders",40,NA,840.833,77,45,1,"AverageDistanceofBirdieputtsmade",2016
29,32,"Andy Sullivan",25,NA,555.25,51,37,NA,"AverageDistanceofBirdieputtsmade",2016
29,18,"Jhonattan Vegas",49,NA,1429.75,131,50,NA,"AverageDistanceofBirdieputtsmade",2016
33,44,"Jason Gore",51,NA,1246.167,115,44,NA,"AverageDistanceofBirdieputtsmade",2016
33,31,"Patton Kizzire",57,NA,1709.25,158,74,NA,"AverageDistanceofBirdieputtsmade",2016
33,32,"DH Lee",35,NA,725.083,67,39,1,"AverageDistanceofBirdieputtsmade",2016
36,35,"Ben Crane",48,NA,1310.333,122,50,NA,"AverageDistanceofBirdieputtsmade",2016
36,42,"Justin Hicks",26,NA,787.083,73,39,NA,"AverageDistanceofBirdieputtsmade",2016
36,37,"Billy Hurley III",22,NA,482.583,45,36,NA,"AverageDistanceofBirdieputtsmade",2016
36,35,"Michael Kim",62,NA,1797.333,167,55,NA,"AverageDistanceofBirdieputtsmade",2016
36,44,"Ian Poulter",37,NA,590,55,39,NA,"AverageDistanceofBirdieputtsmade",2016
41,42,"KJ Choi",47,NA,1356.917,127,57,NA,"AverageDistanceofBirdieputtsmade",2016
41,37,"Peter Malnati",53,NA,1395.167,131,53,NA,"AverageDistanceofBirdieputtsmade",2016
43,44,"Jason Dufner",53,NA,1288.917,122,47,NA,"AverageDistanceofBirdieputtsmade",2016
43,37,"Andres Gonzales",46,NA,996.25,94,51,NA,"AverageDistanceofBirdieputtsmade",2016
43,53,"Charles Howell III",63,NA,1921,181,63,NA,"AverageDistanceofBirdieputtsmade",2016
43,44,"Andrew Landry",24,NA,349.083,33,33,2,"AverageDistanceofBirdieputtsmade",2016
47,51,"Brice Garnett",29,NA,484.417,46,42,NA,"AverageDistanceofBirdieputtsmade",2016
47,53,"Michael Thompson",46,NA,1113.5,106,48,NA,"AverageDistanceofBirdieputtsmade",2016
49,51,"Thomas Aiken",42,NA,824,79,40,NA,"AverageDistanceofBirdieputtsmade",2016
49,44,"William McGirt",54,NA,1873.667,180,48,NA,"AverageDistanceofBirdieputtsmade",2016
49,60,"Chris Stroud",52,NA,1366.333,131,59,NA,"AverageDistanceofBirdieputtsmade",2016
49,37,"Steve Wheatcroft",53,NA,1287.833,124,49,NA,"AverageDistanceofBirdieputtsmade",2016
53,56,"Jon Curran",55,NA,1324.5,128,48,NA,"AverageDistanceofBirdieputtsmade",2016
53,87,"Ernie Els",34,NA,878.333,85,40,NA,"AverageDistanceofBirdieputtsmade",2016
53,44,"Scott Langley",41,NA,921.417,89,64,NA,"AverageDistanceofBirdieputtsmade",2016
53,56,"Dicky Pride",33,NA,653.083,63,47,1,"AverageDistanceofBirdieputtsmade",2016
53,56,"Jordan Spieth",34,NA,879.167,85,46,NA,"AverageDistanceofBirdieputtsmade",2016
58,37,"Retief Goosen",37,NA,1014.5,99,81,NA,"AverageDistanceofBirdieputtsmade",2016
58,53,"Chesson Hadley",51,NA,1231.75,120,45,NA,"AverageDistanceofBirdieputtsmade",2016
58,56,"Adam Hadwin",53,NA,1676.833,164,54,NA,"AverageDistanceofBirdieputtsmade",2016
58,60,"Brian Harman",60,NA,1577.833,154,41,NA,"AverageDistanceofBirdieputtsmade",2016
58,60,"Henrik Norlander",41,NA,851.75,83,32,NA,"AverageDistanceofBirdieputtsmade",2016
58,44,"John Senden",48,NA,1381.333,135,47,NA,"AverageDistanceofBirdieputtsmade",2016
64,96,"Angel Cabrera",42,NA,1081,106,49,NA,"AverageDistanceofBirdieputtsmade",2016
64,66,"David Hearn",55,NA,1311.083,129,43,NA,"AverageDistanceofBirdieputtsmade",2016
66,68,"Ken Duke",26,NA,495.333,49,36,NA,"AverageDistanceofBirdieputtsmade",2016
66,68,"Luke Guthrie",31,NA,644.417,64,31,NA,"AverageDistanceofBirdieputtsmade",2016
66,68,"Russell Knox",48,NA,914.083,91,67,NA,"AverageDistanceofBirdieputtsmade",2016
66,60,"Sean OHair",45,NA,1399.167,139,46,NA,"AverageDistanceofBirdieputtsmade",2016
66,68,"Chez Reavie",56,NA,1441.417,143,37,NA,"AverageDistanceofBirdieputtsmade",2016
66,60,"Vijay Singh",42,NA,1176,117,44,NA,"AverageDistanceofBirdieputtsmade",2016
66,60,"David Toms",38,NA,990.333,98,44,NA,"AverageDistanceofBirdieputtsmade",2016
66,117,"Boo Weekley",53,NA,1386.75,137,61,NA,"AverageDistanceofBirdieputtsmade",2016
74,68,"Derek Fathauer",58,NA,1375.667,137,44,NA,"AverageDistanceofBirdieputtsmade",2016
74,76,"Rory Sabbatini",40,NA,749.083,75,58,NA,"AverageDistanceofBirdieputtsmade",2016
74,76,"Kyle Stanley",57,NA,1596.417,160,46,NA,"AverageDistanceofBirdieputtsmade",2016
77,76,"Jeff Overton",51,NA,1337.667,135,41,NA,"AverageDistanceofBirdieputtsmade",2016
77,76,"DA Points",32,NA,574.5,58,37,NA,"AverageDistanceofBirdieputtsmade",2016
77,76,"Cameron Smith",45,NA,804.083,81,35,1,"AverageDistanceofBirdieputtsmade",2016
77,82,"Brett Stegmaier",57,NA,1456.583,147,65,NA,"AverageDistanceofBirdieputtsmade",2016
77,76,"Dawie van der Walt",48,NA,1089,110,64,NA,"AverageDistanceofBirdieputtsmade",2016
82,87,"Abraham Ancer",26,NA,463.75,47,33,NA,"AverageDistanceofBirdieputtsmade",2016
82,87,"Rhein Gibson",36,NA,707.667,72,36,NA,"AverageDistanceofBirdieputtsmade",2016
82,87,"Brooks Koepka",39,NA,1100.25,112,42,NA,"AverageDistanceofBirdieputtsmade",2016
82,82,"Kelly Kraft",35,NA,628.833,64,42,2,"AverageDistanceofBirdieputtsmade",2016
82,87,"Justin Leonard",28,NA,591.833,60,37,NA,"AverageDistanceofBirdieputtsmade",2016
82,96,"Will Ma Kenzie",54,NA,1221.917,124,37,1,"AverageDistanceofBirdieputtsmade",2016
82,87,"Rory McIlroy",37,NA,913.667,93,80,NA,"AverageDistanceofBirdieputtsmade",2016
82,87,"Carl Pettersson",31,NA,789.333,80,51,NA,"AverageDistanceofBirdieputtsmade",2016
82,87,"DJ Trahan",23,NA,421.917,43,41,NA,"AverageDistanceofBirdieputtsmade",2016
91,101,"Stuart Appleby",39,NA,1069.833,110,46,1,"AverageDistanceofBirdieputtsmade",2016
91,82,"Luke Donald",49,NA,913,94,38,NA,"AverageDistanceofBirdieputtsmade",2016
91,68,"Harris English",51,NA,1055.667,108,61,NA,"AverageDistanceofBirdieputtsmade",2016
91,122,"Matt Every",34,NA,807.583,83,42,NA,"AverageDistanceofBirdieputtsmade",2016
91,112,"Mark Hubbard",73,NA,1777.833,183,54,NA,"AverageDistanceofBirdieputtsmade",2016
91,66,"Francesco Molinari",36,NA,974.167,100,40,NA,"AverageDistanceofBirdieputtsmade",2016
91,96,"Hudson Swafford",52,NA,1303.583,134,49,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Miguel Angel Carballo",24,NA,395.75,41,36,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"John Huh",51,NA,1438.167,149,50,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Freddie Jacobson",54,NA,1257.833,130,42,NA,"AverageDistanceofBirdieputtsmade",2016
98,96,"Whee Kim",54,NA,1127.25,117,50,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Matt Kuchar",46,NA,1092.25,113,50,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Marc Leishman",41,NA,868.5,90,56,NA,"AverageDistanceofBirdieputtsmade",2016
98,87,"Spencer Levin",62,NA,1452.917,150,39,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Davis Love III",40,NA,1051.75,109,34,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Bryce Molder",50,NA,1231.75,127,48,NA,"AverageDistanceofBirdieputtsmade",2016
98,101,"Kevin Na",52,NA,1203.333,124,35,NA,"AverageDistanceofBirdieputtsmade",2016
98,82,"Robert Streb",51,NA,969.583,100,54,NA,"AverageDistanceofBirdieputtsmade",2016
98,82,"Johnson Wagner",44,NA,1086.833,112,34,NA,"AverageDistanceofBirdieputtsmade",2016
110,112,"Charlie Beljan",26,NA,345.917,36,43,NA,"AverageDistanceofBirdieputtsmade",2016
110,154,"Jonas Blixt",46,NA,1262.583,132,54,NA,"AverageDistanceofBirdieputtsmade",2016
110,68,"Paul Casey",39,NA,793.083,83,35,NA,"AverageDistanceofBirdieputtsmade",2016
110,112,"Jim Herman",55,NA,1112.083,116,65,NA,"AverageDistanceofBirdieputtsmade",2016
110,145,"JB Holmes",39,NA,1063.833,111,49,NA,"AverageDistanceofBirdieputtsmade",2016
110,117,"David Lingmerth",54,NA,1198.083,125,39,NA,"AverageDistanceofBirdieputtsmade",2016
110,137,"Greg Owen",56,NA,1335.5,139,57,NA,"AverageDistanceofBirdieputtsmade",2016
110,101,"Daniel Summerhays",55,NA,1398.583,146,37,NA,"AverageDistanceofBirdieputtsmade",2016
110,96,"Will Wilcox",47,NA,1196.5,125,45,NA,"AverageDistanceofBirdieputtsmade",2016
119,117,"Chad Campbell",54,NA,1280.917,135,53,NA,"AverageDistanceofBirdieputtsmade",2016
119,101,"Kevin Kisner",49,NA,1223.333,129,39,NA,"AverageDistanceofBirdieputtsmade",2016
119,112,"Danny Lee",53,NA,1254.333,132,40,NA,"AverageDistanceofBirdieputtsmade",2016
119,137,"Kevin Streelman",46,NA,989.25,104,66,NA,"AverageDistanceofBirdieputtsmade",2016
119,129,"Tim Wilkinson",40,NA,851.667,90,42,NA,"AverageDistanceofBirdieputtsmade",2016
124,122,"Aaron Baddeley",51,NA,1116.167,119,36,NA,"AverageDistanceofBirdieputtsmade",2016
124,122,"Seung Yul Noh",54,NA,1406.583,150,46,NA,"AverageDistanceofBirdieputtsmade",2016
124,112,"Nick Taylor",57,NA,1331.5,141,57,NA,"AverageDistanceofBirdieputtsmade",2016
127,137,"Tyler Aldridge",53,NA,1162.75,125,45,NA,"AverageDistanceofBirdieputtsmade",2016
127,137,"Tony Finau",49,NA,1150.333,123,40,NA,"AverageDistanceofBirdieputtsmade",2016
127,117,"Webb Simpson",34,NA,934.167,100,33,1,"AverageDistanceofBirdieputtsmade",2016
130,145,"Blayne Barber",44,NA,1114.417,121,41,NA,"AverageDistanceofBirdieputtsmade",2016
130,129,"Jason Bohn",37,NA,978.167,106,31,NA,"AverageDistanceofBirdieputtsmade",2016
130,161,"Matt Jones",45,NA,848.083,92,40,NA,"AverageDistanceofBirdieputtsmade",2016
130,129,"Jamie Lovemark",57,NA,1654.083,179,43,NA,"AverageDistanceofBirdieputtsmade",2016
130,122,"Phil Mickelson",37,NA,972.833,105,52,NA,"AverageDistanceofBirdieputtsmade",2016
130,137,"Ryan Palmer",46,NA,1407.333,152,51,NA,"AverageDistanceofBirdieputtsmade",2016
130,137,"Wes Roach",33,NA,572,62,52,NA,"AverageDistanceofBirdieputtsmade",2016
130,129,"Shawn Stefani",45,NA,780.083,84,44,NA,"AverageDistanceofBirdieputtsmade",2016
130,161,"Cameron Tringale",47,NA,1228.75,133,49,NA,"AverageDistanceofBirdieputtsmade",2016
139,129,"Ricky Barnes",57,NA,1402.5,153,41,NA,"AverageDistanceofBirdieputtsmade",2016
139,122,"Daniel Berger",52,NA,1140,124,41,NA,"AverageDistanceofBirdieputtsmade",2016
139,129,"Kevin Chappell",49,NA,1238.333,135,45,NA,"AverageDistanceofBirdieputtsmade",2016
139,159,"Morgan Hoffmann",43,NA,1092.333,119,35,NA,"AverageDistanceofBirdieputtsmade",2016
139,117,"Tom Hoge",47,NA,1060.75,116,46,NA,"AverageDistanceofBirdieputtsmade",2016
139,145,"Billy Horschel",45,NA,1191.75,130,44,NA,"AverageDistanceofBirdieputtsmade",2016
139,129,"Si Woo Kim",63,NA,1527.833,167,51,NA,"AverageDistanceofBirdieputtsmade",2016
139,137,"Hideki Matsuyama",40,NA,1056.667,115,31,NA,"AverageDistanceofBirdieputtsmade",2016
139,145,"Troy Merritt",41,NA,897.917,98,52,NA,"AverageDistanceofBirdieputtsmade",2016
139,122,"Martin Piller",37,NA,753.5,82,34,NA,"AverageDistanceofBirdieputtsmade",2016
139,122,"Brendan Steele",48,NA,1190.417,130,77,NA,"AverageDistanceofBirdieputtsmade",2016
139,137,"Camilo Villegas",50,NA,1094.917,119,36,NA,"AverageDistanceofBirdieputtsmade",2016
151,154,"Alex Cejka",47,NA,907.167,100,43,NA,"AverageDistanceofBirdieputtsmade",2016
151,150,"Bill Haas",42,NA,834.417,92,45,NA,"AverageDistanceofBirdieputtsmade",2016
151,150,"Chris Kirk",51,NA,1177.083,129,57,NA,"AverageDistanceofBirdieputtsmade",2016
151,129,"Luke List",51,NA,1168.5,129,51,NA,"AverageDistanceofBirdieputtsmade",2016
155,150,"Roberto Castro",55,NA,1355.833,150,55,NA,"AverageDistanceofBirdieputtsmade",2016
155,161,"Adam Scott",39,NA,956.417,106,60,NA,"AverageDistanceofBirdieputtsmade",2016
157,154,"Sung Kang",51,NA,1081.5,121,62,NA,"AverageDistanceofBirdieputtsmade",2016
157,159,"Smylie Kaufman",57,NA,1429.917,160,47,NA,"AverageDistanceofBirdieputtsmade",2016
157,207,"Ollie Schniederjans",23,NA,595.5,67,53,NA,"AverageDistanceofBirdieputtsmade",2016
160,183,"Steven Bowditch",40,NA,783.667,89,35,NA,"AverageDistanceofBirdieputtsmade",2016
160,154,"Scott Brown",59,NA,1149.5,130,45,NA,"AverageDistanceofBirdieputtsmade",2016
160,161,"Stewart Cink",45,NA,939.25,106,34,NA,"AverageDistanceofBirdieputtsmade",2016
160,145,"Erik Compton",45,NA,838.25,95,46,NA,"AverageDistanceofBirdieputtsmade",2016
160,161,"Jason Day",36,NA,847,96,60,NA,"AverageDistanceofBirdieputtsmade",2016
160,175,"Fabian Gomez",49,NA,1288.667,146,38,NA,"AverageDistanceofBirdieputtsmade",2016
160,161,"Branden Grace",31,NA,494.833,56,33,NA,"AverageDistanceofBirdieputtsmade",2016
160,172,"Jason Kokrak",52,NA,1170.25,133,53,NA,"AverageDistanceofBirdieputtsmade",2016
160,175,"Andrew Loupe",50,NA,1427.5,161,41,NA,"AverageDistanceofBirdieputtsmade",2016
160,161,"Hunter Mahan",43,NA,885.25,100,39,NA,"AverageDistanceofBirdieputtsmade",2016
160,187,"Geoff Ogilvy",37,NA,626.667,71,47,NA,"AverageDistanceofBirdieputtsmade",2016
171,161,"Lucas Glover",53,NA,1369.75,157,42,NA,"AverageDistanceofBirdieputtsmade",2016
171,161,"Steve Marino",40,NA,754.917,86,45,NA,"AverageDistanceofBirdieputtsmade",2016
171,172,"Scott Piercy",45,NA,919.667,105,64,NA,"AverageDistanceofBirdieputtsmade",2016
171,180,"Patrick Rodgers",49,NA,1205.417,138,38,NA,"AverageDistanceofBirdieputtsmade",2016
171,161,"Tyrone Van Aswegen",67,NA,1401.083,160,60,NA,"AverageDistanceofBirdieputtsmade",2016
171,161,"Harold Varner III",58,NA,1554.417,178,38,NA,"AverageDistanceofBirdieputtsmade",2016
177,202,"Chad Collins",45,NA,950.75,110,53,NA,"AverageDistanceofBirdieputtsmade",2016
177,180,"Graham DeLaet",50,NA,1361.667,157,38,NA,"AverageDistanceofBirdieputtsmade",2016
177,150,"Derek Ernst",36,NA,554.75,64,36,NA,"AverageDistanceofBirdieputtsmade",2016
177,175,"Robert Garrigus",34,NA,643.667,74,47,NA,"AverageDistanceofBirdieputtsmade",2016
177,154,"Carlos Ortiz",47,NA,935.75,108,39,NA,"AverageDistanceofBirdieputtsmade",2016
177,175,"Charl Schwartzel",29,NA,695.667,80,64,NA,"AverageDistanceofBirdieputtsmade",2016
183,180,"Brandt Snedeker",47,NA,1160.583,135,36,NA,"AverageDistanceofBirdieputtsmade",2016
184,197,"Byeong Hun An",23,NA,457.167,54,33,NA,"AverageDistanceofBirdieputtsmade",2016
184,183,"Sergio Garcia",28,NA,347.333,41,30,NA,"AverageDistanceofBirdieputtsmade",2016
184,183,"James Hahn",45,NA,1014.25,119,34,NA,"AverageDistanceofBirdieputtsmade",2016
184,172,"Martin Laird",46,NA,1149.667,135,55,NA,"AverageDistanceofBirdieputtsmade",2016
188,187,"Dustin Johnson",37,NA,783.5,93,69,NA,"AverageDistanceofBirdieputtsmade",2016
188,183,"Patrick Reed",53,NA,881.583,105,40,NA,"AverageDistanceofBirdieputtsmade",2016
190,191,"Rickie Fowler",42,NA,1156,139,45,NA,"AverageDistanceofBirdieputtsmade",2016
190,202,"Anirban Lahiri",44,NA,706.083,85,28,NA,"AverageDistanceofBirdieputtsmade",2016
192,187,"Bronson Burgoon",53,NA,968.75,118,38,NA,"AverageDistanceofBirdieputtsmade",2016
192,192,"Jerry Kelly",44,NA,527.417,64,32,NA,"AverageDistanceofBirdieputtsmade",2016
194,175,"Henrik Stenson",30,NA,629.917,77,40,NA,"AverageDistanceofBirdieputtsmade",2016
194,187,"Gary Woodland",45,NA,1002.75,123,48,NA,"AverageDistanceofBirdieputtsmade",2016
196,193,"Graeme McDowell",33,NA,582.667,72,25,NA,"AverageDistanceofBirdieputtsmade",2016
196,193,"Jimmy Walker",43,NA,1070.417,132,61,NA,"AverageDistanceofBirdieputtsmade",2016
198,197,"Emiliano Grillo",47,NA,1030.75,129,34,NA,"AverageDistanceofBirdieputtsmade",2016
198,197,"Andres Romero",22,NA,295.333,37,21,NA,"AverageDistanceofBirdieputtsmade",2016
198,202,"Justin Rose",35,NA,811.083,101,56,NA,"AverageDistanceofBirdieputtsmade",2016
198,193,"Justin Thomas",53,NA,1023.417,128,45,NA,"AverageDistanceofBirdieputtsmade",2016
198,197,"Bubba Watson",30,NA,635,79,29,NA,"AverageDistanceofBirdieputtsmade",2016
203,202,"Brendon de Jonge",55,NA,878.083,111,31,NA,"AverageDistanceofBirdieputtsmade",2016
203,206,"Vaughn Taylor",30,NA,705,89,42,NA,"AverageDistanceofBirdieputtsmade",2016
205,197,"Padraig Harrington",38,NA,758.917,97,54,NA,"AverageDistanceofBirdieputtsmade",2016
205,193,"Scott Stallings",46,NA,962.917,123,32,NA,"AverageDistanceofBirdieputtsmade",2016
207,208,"Keegan Bradley",40,NA,675.583,89,43,NA,"AverageDistanceofBirdieputtsmade",2016
