"Approach250275yardsRTP_RANKTHISWEEK_2012","Approach250275yardsRTP_RANKLASTWEEK_2012","Approach250275yardsRTP_PLAYERNAME_2012","Approach250275yardsRTP_ROUNDS_2012","Approach250275yardsRTP_AVGRTP_2012","stat_name","year"
1,1,"Martin Laird",77,-0.864,"Approach250275yardsRTP",2012
2,2,"Marco Dawson",60,-0.857,"Approach250275yardsRTP",2012
3,3,"Tommy Biershenk",74,-0.846,"Approach250275yardsRTP",2012
3,3,"Geoff Ogilvy",73,-0.846,"Approach250275yardsRTP",2012
5,5,"Rickie Fowler",84,-0.833,"Approach250275yardsRTP",2012
6,6,"Harrison Frazar",56,-0.818,"Approach250275yardsRTP",2012
7,7,"Charles Howell III",98,-0.81,"Approach250275yardsRTP",2012
8,8,"Luke Donald",63,-0.8,"Approach250275yardsRTP",2012
8,8,"Ryo Ishikawa",54,-0.8,"Approach250275yardsRTP",2012
8,8,"John Rollins",81,-0.8,"Approach250275yardsRTP",2012
8,8,"Vaughn Taylor",81,-0.8,"Approach250275yardsRTP",2012
12,12,"Ernie Els",80,-0.778,"Approach250275yardsRTP",2012
12,12,"Tiger Woods",69,-0.778,"Approach250275yardsRTP",2012
14,14,"Jimmy Walker",101,-0.774,"Approach250275yardsRTP",2012
15,15,"Steve Stricker",73,-0.769,"Approach250275yardsRTP",2012
16,16,"Zach Johnson",95,-0.765,"Approach250275yardsRTP",2012
17,17,"Ian Poulter",57,-0.75,"Approach250275yardsRTP",2012
18,18,"Jonas Blixt",72,-0.733,"Approach250275yardsRTP",2012
18,18,"Troy Matteson",100,-0.733,"Approach250275yardsRTP",2012
20,20,"Blake Adams",107,-0.73,"Approach250275yardsRTP",2012
21,21,"Michael Thompson",80,-0.722,"Approach250275yardsRTP",2012
22,22,"Pat Perez",81,-0.72,"Approach250275yardsRTP",2012
23,23,"Tim Herron",88,-0.719,"Approach250275yardsRTP",2012
23,23,"Charley Hoffman",88,-0.719,"Approach250275yardsRTP",2012
25,25,"Freddie Jacobson",61,-0.714,"Approach250275yardsRTP",2012
