"LateLowestRound_RANKTHISWEEK_2011","LateLowestRound_RANKLASTWEEK_2011","LateLowestRound_PLAYERNAME_2011","LateLowestRound__2011","LateLowestRound_LOWRND_2011","stat_name","year"
34,34,"Billy Horschel",NA,64,"LateLowestRound",2011
34,34,"Charles Howell III",NA,64,"LateLowestRound",2011
34,34,"Ryo Ishikawa",NA,64,"LateLowestRound",2011
34,34,"Brandt Jobe",NA,64,"LateLowestRound",2011
34,34,"Dustin Johnson",NA,64,"LateLowestRound",2011
34,34,"Chris Kirk",NA,64,"LateLowestRound",2011
34,34,"Kevin Kisner",NA,64,"LateLowestRound",2011
34,34,"Martin Laird",NA,64,"LateLowestRound",2011
34,34,"Jose Manuel Lara",NA,64,"LateLowestRound",2011
34,34,"Bill Lunde",NA,64,"LateLowestRound",2011
34,34,"George McNeill",NA,64,"LateLowestRound",2011
34,34,"Matt McQuillan",NA,64,"LateLowestRound",2011
34,34,"Bryce Molder",NA,64,"LateLowestRound",2011
34,34,"Francesco Molinari",NA,64,"LateLowestRound",2011
34,34,"Jeff Overton",NA,64,"LateLowestRound",2011
34,34,"Ryan Palmer",NA,64,"LateLowestRound",2011
34,34,"Martin Piller",NA,64,"LateLowestRound",2011
34,34,"Ian Poulter",NA,64,"LateLowestRound",2011
34,34,"Andres Romero",NA,64,"LateLowestRound",2011
34,34,"John Senden",NA,64,"LateLowestRound",2011
34,34,"Vijay Singh",NA,64,"LateLowestRound",2011
34,34,"Heath Slocum",NA,64,"LateLowestRound",2011
34,34,"Brandt Snedeker",NA,64,"LateLowestRound",2011
34,34,"Henrik Stenson",NA,64,"LateLowestRound",2011
34,34,"Chris Stroud",NA,64,"LateLowestRound",2011
34,34,"Daniel Summerhays",NA,64,"LateLowestRound",2011
34,34,"Scott Verplank",NA,64,"LateLowestRound",2011
34,34,"Camilo Villegas",NA,64,"LateLowestRound",2011
34,34,"Charlie Wi",NA,64,"LateLowestRound",2011
34,34,"Dean Wilson",NA,64,"LateLowestRound",2011
34,34,"Mark Wilson",NA,64,"LateLowestRound",2011
34,34,"Gary Woodland",NA,64,"LateLowestRound",2011
85,85,"Blake Adams",NA,65,"LateLowestRound",2011
85,85,"Stephen Ames",NA,65,"LateLowestRound",2011
85,85,"Ricky Barnes",NA,65,"LateLowestRound",2011
85,85,"Matt Bettencourt",NA,65,"LateLowestRound",2011
85,85,"Steven Bowditch",NA,65,"LateLowestRound",2011
85,85,"Angel Cabrera",NA,65,"LateLowestRound",2011
85,85,"Alex Cejka",NA,65,"LateLowestRound",2011
85,85,"Greg Chalmers",NA,65,"LateLowestRound",2011
85,85,"Stewart Cink",NA,65,"LateLowestRound",2011
85,85,"Michael Connell",NA,65,"LateLowestRound",2011
85,85,"Brian Davis",NA,65,"LateLowestRound",2011
85,85,"Jason Dufner",NA,65,"LateLowestRound",2011
85,85,"Ernie Els",NA,65,"LateLowestRound",2011
85,85,"Jim Furyk",NA,65,"LateLowestRound",2011
85,85,"Bobby Gates",NA,65,"LateLowestRound",2011
85,85,"Tom Gillis",NA,65,"LateLowestRound",2011
85,85,"Andres Gonzales",NA,65,"LateLowestRound",2011
85,85,"Retief Goosen",NA,65,"LateLowestRound",2011
85,85,"Jason Gore",NA,65,"LateLowestRound",2011
85,85,"Padraig Harrington",NA,65,"LateLowestRound",2011
85,85,"David Hearn",NA,65,"LateLowestRound",2011
85,85,"Tim Herron",NA,65,"LateLowestRound",2011
85,85,"Charley Hoffman",NA,65,"LateLowestRound",2011
85,85,"Zach Johnson",NA,65,"LateLowestRound",2011
85,85,"Richard Johnson",NA,65,"LateLowestRound",2011
85,85,"Matt Jones",NA,65,"LateLowestRound",2011
85,85,"Sung Kang",NA,65,"LateLowestRound",2011
85,85,"Robert Karlsson",NA,65,"LateLowestRound",2011
85,85,"Jerry Kelly",NA,65,"LateLowestRound",2011
85,85,"Marc Leishman",NA,65,"LateLowestRound",2011
85,85,"Spencer Levin",NA,65,"LateLowestRound",2011
85,85,"Tom Lewis",NA,65,"LateLowestRound",2011
85,85,"Steve Lowery",NA,65,"LateLowestRound",2011
85,85,"John Mallinger",NA,65,"LateLowestRound",2011
85,85,"Ben Martin",NA,65,"LateLowestRound",2011
85,85,"Shigeki Maruyama",NA,65,"LateLowestRound",2011
85,85,"David Mathis",NA,65,"LateLowestRound",2011
85,85,"Scott McCarron",NA,65,"LateLowestRound",2011
85,85,"Rory McIlroy",NA,65,"LateLowestRound",2011
85,85,"Phil Mickelson",NA,65,"LateLowestRound",2011
85,85,"Kevin Na",NA,65,"LateLowestRound",2011
85,85,"Louis Oosthuizen",NA,65,"LateLowestRound",2011
85,85,"Pat Perez",NA,65,"LateLowestRound",2011
85,85,"Carl Pettersson",NA,65,"LateLowestRound",2011
85,85,"Aron Price",NA,65,"LateLowestRound",2011
85,85,"Alex Prugh",NA,65,"LateLowestRound",2011
85,85,"Michael Putnam",NA,65,"LateLowestRound",2011
85,85,"Brett Quigley",NA,65,"LateLowestRound",2011
85,85,"Alvaro Quiros",NA,65,"LateLowestRound",2011
85,85,"Alexandre Rocha",NA,65,"LateLowestRound",2011
85,85,"Justin Rose",NA,65,"LateLowestRound",2011
85,85,"Rory Sabbatini",NA,65,"LateLowestRound",2011
85,85,"Nate Smith",NA,65,"LateLowestRound",2011
85,85,"Kevin Stadler",NA,65,"LateLowestRound",2011
85,85,"Scott Stallings",NA,65,"LateLowestRound",2011
85,85,"Paul Stankowski",NA,65,"LateLowestRound",2011
85,85,"Kyle Stanley",NA,65,"LateLowestRound",2011
85,85,"Josh Teater",NA,65,"LateLowestRound",2011
85,85,"DJ Trahan",NA,65,"LateLowestRound",2011
85,85,"Bo Van Pelt",NA,65,"LateLowestRound",2011
85,85,"Boo Weekley",NA,65,"LateLowestRound",2011
85,85,"Lee Westwood",NA,65,"LateLowestRound",2011
147,147,"Joe Affrunti",NA,66,"LateLowestRound",2011
147,147,"Arjun Atwal",NA,66,"LateLowestRound",2011
147,147,"Woody Austin",NA,66,"LateLowestRound",2011
147,147,"Jason Bohn",NA,66,"LateLowestRound",2011
147,147,"Michael Bradley",NA,66,"LateLowestRound",2011
147,147,"Jonathan Byrd",NA,66,"LateLowestRound",2011
147,147,"Chad Campbell",NA,66,"LateLowestRound",2011
147,147,"Alejandro Canizares",NA,66,"LateLowestRound",2011
147,147,"Bud Cauley",NA,66,"LateLowestRound",2011
147,147,"Kevin Chappell",NA,66,"LateLowestRound",2011
147,147,"Chad Collins",NA,66,"LateLowestRound",2011
147,147,"John Cook",NA,66,"LateLowestRound",2011
147,147,"Ben Curtis",NA,66,"LateLowestRound",2011
147,147,"Chris DiMarco",NA,66,"LateLowestRound",2011
147,147,"David Duval",NA,66,"LateLowestRound",2011
147,147,"Sergio Garcia",NA,66,"LateLowestRound",2011
147,147,"Lucas Glover",NA,66,"LateLowestRound",2011
147,147,"Fabian Gomez",NA,66,"LateLowestRound",2011
147,147,"Paul Goydos",NA,66,"LateLowestRound",2011
147,147,"Adam Hadwin",NA,66,"LateLowestRound",2011
147,147,"Anders Hansen",NA,66,"LateLowestRound",2011
147,147,"JJ Henry",NA,66,"LateLowestRound",2011
147,147,"Mark Hensby",NA,66,"LateLowestRound",2011
147,147,"Jim Herman",NA,66,"LateLowestRound",2011
147,147,"Morgan Hoffmann",NA,66,"LateLowestRound",2011
147,147,"Ryuji Imada",NA,66,"LateLowestRound",2011
147,147,"Kent Jones",NA,66,"LateLowestRound",2011
147,147,"Martin Kaymer",NA,66,"LateLowestRound",2011
147,147,"KT Kim",NA,66,"LateLowestRound",2011
147,147,"Bio Kim",NA,66,"LateLowestRound",2011
147,147,"Colt Knost",NA,66,"LateLowestRound",2011
147,147,"Pablo Larrazabal",NA,66,"LateLowestRound",2011
147,147,"Justin Leonard",NA,66,"LateLowestRound",2011
147,147,"WC Liang",NA,66,"LateLowestRound",2011
147,147,"Frank Lickliter II",NA,66,"LateLowestRound",2011
147,147,"Davis Love III",NA,66,"LateLowestRound",2011
147,147,"Jamie Lovemark",NA,66,"LateLowestRound",2011
147,147,"Jarrod Lyle",NA,66,"LateLowestRound",2011
147,147,"Jeff Maggert",NA,66,"LateLowestRound",2011
147,147,"Troy Matteson",NA,66,"LateLowestRound",2011
147,147,"Billy Mayfair",NA,66,"LateLowestRound",2011
147,147,"John Merrick",NA,66,"LateLowestRound",2011
147,147,"Shaun Micheel",NA,66,"LateLowestRound",2011
147,147,"Sean OHair",NA,66,"LateLowestRound",2011
147,147,"Mark OMeara",NA,66,"LateLowestRound",2011
147,147,"Joe Ogilvie",NA,66,"LateLowestRound",2011
147,147,"Geoff Ogilvy",NA,66,"LateLowestRound",2011
147,147,"Rod Pampling",NA,66,"LateLowestRound",2011
147,147,"Jesper Parnevik",NA,66,"LateLowestRound",2011
147,147,"Carl Paulson",NA,66,"LateLowestRound",2011
147,147,"Cameron Percy",NA,66,"LateLowestRound",2011
147,147,"Tom Pernice Jr",NA,66,"LateLowestRound",2011
147,147,"Kenny Perry",NA,66,"LateLowestRound",2011
147,147,"Tim Petrovic",NA,66,"LateLowestRound",2011
147,147,"Chez Reavie",NA,66,"LateLowestRound",2011
147,147,"Patrick Reed",NA,66,"LateLowestRound",2011
147,147,"Tag Ridings",NA,66,"LateLowestRound",2011
147,147,"Chris Riley",NA,66,"LateLowestRound",2011
147,147,"Charl Schwartzel",NA,66,"LateLowestRound",2011
147,147,"Marcel Siem",NA,66,"LateLowestRound",2011
147,147,"Brendan Steele",NA,66,"LateLowestRound",2011
147,147,"Kevin Streelman",NA,66,"LateLowestRound",2011
147,147,"Will Strickler",NA,66,"LateLowestRound",2011
147,147,"Vaughn Taylor",NA,66,"LateLowestRound",2011
147,147,"Kirk Triplett",NA,66,"LateLowestRound",2011
147,147,"Marc Turnesa",NA,66,"LateLowestRound",2011
147,147,"Bubba Watson",NA,66,"LateLowestRound",2011
147,147,"Garrett Willis",NA,66,"LateLowestRound",2011
147,147,"Tiger Woods",NA,66,"LateLowestRound",2011
147,147,"YE Yang",NA,66,"LateLowestRound",2011
217,217,"Robert Allenby",NA,67,"LateLowestRound",2011
217,217,"Chris Baryla",NA,67,"LateLowestRound",2011
217,217,"Joseph Bramlett",NA,67,"LateLowestRound",2011
217,217,"Mark Calcavecchia",NA,67,"LateLowestRound",2011
217,217,"Patrick Cantlay",NA,67,"LateLowestRound",2011
217,217,"Paul Casey",NA,67,"LateLowestRound",2011
217,217,"Fred Couples",NA,67,"LateLowestRound",2011
217,217,"James Driscoll",NA,67,"LateLowestRound",2011
217,217,"Joe Durant",NA,67,"LateLowestRound",2011
217,217,"Steve Elkington",NA,67,"LateLowestRound",2011
217,217,"Hiroyuki Fujita",NA,67,"LateLowestRound",2011
217,217,"Scott Gordon",NA,67,"LateLowestRound",2011
217,217,"Scott Gutschewski",NA,67,"LateLowestRound",2011
217,217,"Peter Hanson",NA,67,"LateLowestRound",2011
217,217,"Justin Hicks",NA,67,"LateLowestRound",2011
217,217,"Lee Janzen",NA,67,"LateLowestRound",2011
217,217,"Troy Kelly",NA,67,"LateLowestRound",2011
217,217,"Len Mattiace",NA,67,"LateLowestRound",2011
217,217,"Rocco Mediate",NA,67,"LateLowestRound",2011
217,217,"Scott Piercy",NA,67,"LateLowestRound",2011
217,217,"Jeff Quinney",NA,67,"LateLowestRound",2011
217,217,"Michael Sim",NA,67,"LateLowestRound",2011
217,217,"Roland Thatcher",NA,67,"LateLowestRound",2011
217,217,"Peter Tomasulo",NA,67,"LateLowestRound",2011
217,217,"Duffy Waldorf",NA,67,"LateLowestRound",2011
217,217,"Charles Warren",NA,67,"LateLowestRound",2011
217,217,"Matt Weibring",NA,67,"LateLowestRound",2011
244,244,"Fredrik Andersson Hed",NA,68,"LateLowestRound",2011
244,244,"Craig Barlow",NA,68,"LateLowestRound",2011
244,244,"Kurt Barnes",NA,68,"LateLowestRound",2011
244,244,"Brian Bateman",NA,68,"LateLowestRound",2011
244,244,"Rich Beem",NA,68,"LateLowestRound",2011
244,244,"Guy Boros",NA,68,"LateLowestRound",2011
244,244,"Tom Byrum",NA,68,"LateLowestRound",2011
244,244,"Tim Clark",NA,68,"LateLowestRound",2011
244,244,"Darren Clarke",NA,68,"LateLowestRound",2011
244,244,"John Daly",NA,68,"LateLowestRound",2011
244,244,"Marco Dawson",NA,68,"LateLowestRound",2011
244,244,"Simon Dyson",NA,68,"LateLowestRound",2011
244,244,"Steve Flesch",NA,68,"LateLowestRound",2011
244,244,"Robert Gamez",NA,68,"LateLowestRound",2011
244,244,"Richard Green",NA,68,"LateLowestRound",2011
244,244,"Todd Hamilton",NA,68,"LateLowestRound",2011
244,244,"JP Hayes",NA,68,"LateLowestRound",2011
244,244,"Matt Hill",NA,68,"LateLowestRound",2011
244,244,"Junggon Hwang",NA,68,"LateLowestRound",2011
244,244,"Drew Kittleson",NA,68,"LateLowestRound",2011
244,244,"Jeff Klauk",NA,68,"LateLowestRound",2011
244,244,"Greg Kraft",NA,68,"LateLowestRound",2011
244,244,"Michael Letzig",NA,68,"LateLowestRound",2011
244,244,"Matteo Manassero",NA,68,"LateLowestRound",2011
244,244,"Troy Merritt",NA,68,"LateLowestRound",2011
244,244,"Leif Olson",NA,68,"LateLowestRound",2011
244,244,"Ted Purdy",NA,68,"LateLowestRound",2011
244,244,"Sam Saunders",NA,68,"LateLowestRound",2011
244,244,"Richard Scott",NA,68,"LateLowestRound",2011
244,244,"Kevin Sutherland",NA,68,"LateLowestRound",2011
244,244,"Brett Wetterich",NA,68,"LateLowestRound",2011
275,275,"Michael Allen",NA,69,"LateLowestRound",2011
275,275,"Mark Brooks",NA,69,"LateLowestRound",2011
275,275,"George Coetzee",NA,69,"LateLowestRound",2011
275,275,"Graham DeLaet",NA,69,"LateLowestRound",2011
275,275,"Matt Every",NA,69,"LateLowestRound",2011
275,275,"Brad Faxon",NA,69,"LateLowestRound",2011
275,275,"Todd Fischer",NA,69,"LateLowestRound",2011
275,275,"Ross Fisher",NA,69,"LateLowestRound",2011
275,275,"Marcus Fraser",NA,69,"LateLowestRound",2011
275,275,"Fred Funk",NA,69,"LateLowestRound",2011
275,275,"Mathias Gronberg",NA,69,"LateLowestRound",2011
275,275,"Gregory Havret",NA,69,"LateLowestRound",2011
275,275,"Scott Hend",NA,69,"LateLowestRound",2011
275,275,"Russell Henley",NA,69,"LateLowestRound",2011
275,275,"Bobby Hudson",NA,69,"LateLowestRound",2011
275,275,"Yuta Ikeda",NA,69,"LateLowestRound",2011
275,275,"Raphael Jacquelin",NA,69,"LateLowestRound",2011
275,275,"Steve Jones",NA,69,"LateLowestRound",2011
275,275,"Tom Lehman",NA,69,"LateLowestRound",2011
275,275,"JL Lewis",NA,69,"LateLowestRound",2011
275,275,"Peter Lonard",NA,69,"LateLowestRound",2011
275,275,"Bob May",NA,69,"LateLowestRound",2011
275,275,"Kevin Messer",NA,69,"LateLowestRound",2011
275,275,"Edoardo Molinari",NA,69,"LateLowestRound",2011
275,275,"Hennie Otto",NA,69,"LateLowestRound",2011
275,275,"Steve Pate",NA,69,"LateLowestRound",2011
275,275,"Corey Pavin",NA,69,"LateLowestRound",2011
275,275,"Dustin Risdon",NA,69,"LateLowestRound",2011
275,275,"Robert Rock",NA,69,"LateLowestRound",2011
275,275,"Chris Smith",NA,69,"LateLowestRound",2011
275,275,"Shunsuke Sonoda",NA,69,"LateLowestRound",2011
275,275,"Jordan Spieth",NA,69,"LateLowestRound",2011
275,275,"Andre Stolz",NA,69,"LateLowestRound",2011
275,275,"Phil Tataurangi",NA,69,"LateLowestRound",2011
275,275,"Chris Tidland",NA,69,"LateLowestRound",2011
275,275,"Peter Uihlein",NA,69,"LateLowestRound",2011
275,275,"Omar Uresti",NA,69,"LateLowestRound",2011
275,275,"Jay Williamson",NA,69,"LateLowestRound",2011
313,313,"Gregory Bourdy",NA,70,"LateLowestRound",2011
313,313,"Craig Bowden",NA,70,"LateLowestRound",2011
313,313,"Daniel Chopra",NA,70,"LateLowestRound",2011
313,313,"Will Claxton",NA,70,"LateLowestRound",2011
313,313,"Keith Clearwater",NA,70,"LateLowestRound",2011
313,313,"Robert Damron",NA,70,"LateLowestRound",2011
313,313,"Floris De Vries",NA,70,"LateLowestRound",2011
313,313,"Stuart Deane",NA,70,"LateLowestRound",2011
313,313,"Bubba Dickerson",NA,70,"LateLowestRound",2011
313,313,"Do Hoon Kim",NA,70,"LateLowestRound",2011
313,313,"Julian Etulain",NA,70,"LateLowestRound",2011
313,313,"Carlos Franco",NA,70,"LateLowestRound",2011
313,313,"Brad Fritsch",NA,70,"LateLowestRound",2011
313,313,"David Frost",NA,70,"LateLowestRound",2011
313,313,"Mathew Goggin",NA,70,"LateLowestRound",2011
313,313,"Billy Hurley III",NA,70,"LateLowestRound",2011
313,313,"Erick Justesen",NA,70,"LateLowestRound",2011
313,313,"Rick Kulacz",NA,70,"LateLowestRound",2011
313,313,"Paul Lawrie",NA,70,"LateLowestRound",2011
313,313,"Olafur Loftsson",NA,70,"LateLowestRound",2011
313,313,"Michio Matsumura",NA,70,"LateLowestRound",2011
313,313,"Hideki Matsuyama",NA,70,"LateLowestRound",2011
313,313,"Garth Mulroy",NA,70,"LateLowestRound",2011
313,313,"Seung Yul Noh",NA,70,"LateLowestRound",2011
313,313,"Anthony Paolucci",NA,70,"LateLowestRound",2011
313,313,"Nick Price",NA,70,"LateLowestRound",2011
313,313,"Dicky Pride",NA,70,"LateLowestRound",2011
313,313,"Chad Proehl",NA,70,"LateLowestRound",2011
313,313,"Dave Schultz",NA,70,"LateLowestRound",2011
313,313,"Oscar Serna",NA,70,"LateLowestRound",2011
313,313,"Tadahiro Takayama",NA,70,"LateLowestRound",2011
313,313,"Jerod Turner",NA,70,"LateLowestRound",2011
313,313,"Kevin Tway",NA,70,"LateLowestRound",2011
313,313,"Drew Weaver",NA,70,"LateLowestRound",2011
313,313,"Peter Whiteford",NA,70,"LateLowestRound",2011
348,348,"Steve Allan",NA,71,"LateLowestRound",2011
348,348,"Mark Anderson",NA,71,"LateLowestRound",2011
348,348,"Notah Begay III",NA,71,"LateLowestRound",2011
348,348,"Thomas Bjorn",NA,71,"LateLowestRound",2011
348,348,"Gary Boyd",NA,71,"LateLowestRound",2011
348,348,"Olin Browne",NA,71,"LateLowestRound",2011
348,348,"Phillip Choi",NA,71,"LateLowestRound",2011
348,348,"Michael Clark II",NA,71,"LateLowestRound",2011
348,348,"Christopher DeForest",NA,71,"LateLowestRound",2011
348,348,"Johan Edfors",NA,71,"LateLowestRound",2011
348,348,"Kenneth Ferrie",NA,71,"LateLowestRound",2011
348,348,"Tony Finau",NA,71,"LateLowestRound",2011
348,348,"Stephen Gallacher",NA,71,"LateLowestRound",2011
348,348,"Federico Garcia",NA,71,"LateLowestRound",2011
348,348,"Lanto Griffin",NA,71,"LateLowestRound",2011
348,348,"Kevin Hayashi",NA,71,"LateLowestRound",2011
348,348,"Nolan Henke",NA,71,"LateLowestRound",2011
348,348,"Jesse Hutchins",NA,71,"LateLowestRound",2011
348,348,"Miguel Angel Jimenez",NA,71,"LateLowestRound",2011
348,348,"Billy Kennerly",NA,71,"LateLowestRound",2011
348,348,"Russell Knox",NA,71,"LateLowestRound",2011
348,348,"Jason Kokrak",NA,71,"LateLowestRound",2011
348,348,"Brad Lardon",NA,71,"LateLowestRound",2011
348,348,"Mitch Lowe",NA,71,"LateLowestRound",2011
348,348,"Bryden Macpherson",NA,71,"LateLowestRound",2011
348,348,"David May",NA,71,"LateLowestRound",2011
348,348,"Andrew McLardy",NA,71,"LateLowestRound",2011
348,348,"Rod Perry",NA,71,"LateLowestRound",2011
348,348,"Jerry Richardson Jr",NA,71,"LateLowestRound",2011
348,348,"Jason Roets",NA,71,"LateLowestRound",2011
348,348,"David Saka",NA,71,"LateLowestRound",2011
348,348,"Sal Spallone",NA,71,"LateLowestRound",2011
348,348,"Darron Stiles",NA,71,"LateLowestRound",2011
348,348,"Inigo Urquizu",NA,71,"LateLowestRound",2011
348,348,"Tom Watson",NA,71,"LateLowestRound",2011
348,348,"Mike Weir",NA,71,"LateLowestRound",2011
348,348,"Willie Wood",NA,71,"LateLowestRound",2011
348,348,"Adam Wootton",NA,71,"LateLowestRound",2011
348,348,"Fabrizio Zanotti",NA,71,"LateLowestRound",2011
387,387,"Billy Andrade",NA,72,"LateLowestRound",2011
387,387,"Alex Aragon",NA,72,"LateLowestRound",2011
387,387,"Sangmoon Bae",NA,72,"LateLowestRound",2011
387,387,"Justin Bardgett",NA,72,"LateLowestRound",2011
387,387,"Bob Burns",NA,72,"LateLowestRound",2011
387,387,"SSP Chawrasia",NA,72,"LateLowestRound",2011
387,387,"Albin Choi",NA,72,"LateLowestRound",2011
387,387,"Lee Corfield",NA,72,"LateLowestRound",2011
387,387,"John Ellis",NA,72,"LateLowestRound",2011
387,387,"Matt Fast",NA,72,"LateLowestRound",2011
387,387,"Dan Forsman",NA,72,"LateLowestRound",2011
387,387,"David Horsey",NA,72,"LateLowestRound",2011
387,387,"Jason Hrynkiw",NA,72,"LateLowestRound",2011
387,387,"John Huston",NA,72,"LateLowestRound",2011
387,387,"Jonathan Kaye",NA,72,"LateLowestRound",2011
387,387,"Simon Khan",NA,72,"LateLowestRound",2011
387,387,"Matt Marshall",NA,72,"LateLowestRound",2011
387,387,"Brian Maurer",NA,72,"LateLowestRound",2011
387,387,"Richard McEvoy",NA,72,"LateLowestRound",2011
387,387,"Prom Meesawat",NA,72,"LateLowestRound",2011
387,387,"Matthew Millar",NA,72,"LateLowestRound",2011
387,387,"Alexander Noren",NA,72,"LateLowestRound",2011
387,387,"Jose Maria Olazabal",NA,72,"LateLowestRound",2011
387,387,"Nate Olivo",NA,72,"LateLowestRound",2011
387,387,"Jaebum Park",NA,72,"LateLowestRound",2011
387,387,"Phil Schmitt",NA,72,"LateLowestRound",2011
387,387,"Steve Schneiter",NA,72,"LateLowestRound",2011
387,387,"Mike Small",NA,72,"LateLowestRound",2011
387,387,"Nathan Stamey",NA,72,"LateLowestRound",2011
387,387,"Nick Taylor",NA,72,"LateLowestRound",2011
387,387,"Esteban Toledo",NA,72,"LateLowestRound",2011
387,387,"Martin Trainer",NA,72,"LateLowestRound",2011
387,387,"Ted Tryba",NA,72,"LateLowestRound",2011
387,387,"Grant Waite",NA,72,"LateLowestRound",2011
387,387,"Tim Weinhart",NA,72,"LateLowestRound",2011
387,387,"Eugene Wong",NA,72,"LateLowestRound",2011
423,423,"Fulton Allem",NA,73,"LateLowestRound",2011
423,423,"Josh Anderson",NA,73,"LateLowestRound",2011
423,423,"Brad Benjamin",NA,73,"LateLowestRound",2011
423,423,"Lucas Bjerregaard",NA,73,"LateLowestRound",2011
423,423,"Rafael Campos",NA,73,"LateLowestRound",2011
423,423,"Jim Carter",NA,73,"LateLowestRound",2011
423,423,"Glen Day",NA,73,"LateLowestRound",2011
423,423,"Jamie Donaldson",NA,73,"LateLowestRound",2011
423,423,"Erik Flores",NA,73,"LateLowestRound",2011
423,423,"Garrett Frank",NA,73,"LateLowestRound",2011
423,423,"Josh Habig",NA,73,"LateLowestRound",2011
423,423,"Tetsuji Hiratsuka",NA,73,"LateLowestRound",2011
423,423,"Creighton Honeck",NA,73,"LateLowestRound",2011
423,423,"Marty Jertson",NA,73,"LateLowestRound",2011
423,423,"Skip Kendall",NA,73,"LateLowestRound",2011
423,423,"Kenichi Kuboya",NA,73,"LateLowestRound",2011
423,423,"Parker LaBarge",NA,73,"LateLowestRound",2011
423,423,"Doug LaBelle II",NA,73,"LateLowestRound",2011
423,423,"Tyler Leon",NA,73,"LateLowestRound",2011
423,423,"Joost Luiten",NA,73,"LateLowestRound",2011
423,423,"Sandy Lyle",NA,73,"LateLowestRound",2011
423,423,"Martin Maritz",NA,73,"LateLowestRound",2011
423,423,"Parker McLachlin",NA,73,"LateLowestRound",2011
423,423,"Savio Nazareth",NA,73,"LateLowestRound",2011
423,423,"Koumei Oda",NA,73,"LateLowestRound",2011
423,423,"John Riegger",NA,73,"LateLowestRound",2011
423,423,"Neil Schietekat",NA,73,"LateLowestRound",2011
423,423,"Peter Senior",NA,73,"LateLowestRound",2011
423,423,"Roger Sloan",NA,73,"LateLowestRound",2011
423,423,"Brian Smock",NA,73,"LateLowestRound",2011
423,423,"Chris Starkjohann",NA,73,"LateLowestRound",2011
423,423,"Vance Veazey",NA,73,"LateLowestRound",2011
423,423,"Manuel Villegas",NA,73,"LateLowestRound",2011
