"Approach225250yardsRTP_RANKTHISWEEK_2011","Approach225250yardsRTP_RANKLASTWEEK_2011","Approach225250yardsRTP_PLAYERNAME_2011","Approach225250yardsRTP_ROUNDS_2011","Approach225250yardsRTP_AVGRTP_2011","stat_name","year"
115,115,"Steve Elkington",50,-0.2,"Approach225250yardsRTP",2011
117,117,"Chez Reavie",92,-0.197,"Approach225250yardsRTP",2011
118,118,"Zack Miller",86,-0.196,"Approach225250yardsRTP",2011
119,119,"Scott Piercy",78,-0.195,"Approach225250yardsRTP",2011
120,120,"Sergio Garcia",61,-0.194,"Approach225250yardsRTP",2011
120,120,"JJ Henry",96,-0.194,"Approach225250yardsRTP",2011
122,122,"Justin Hicks",60,-0.192,"Approach225250yardsRTP",2011
123,123,"Jimmy Walker",79,-0.191,"Approach225250yardsRTP",2011
124,124,"Roland Thatcher",67,-0.19,"Approach225250yardsRTP",2011
125,125,"Martin Piller",63,-0.189,"Approach225250yardsRTP",2011
126,126,"Andres Gonzales",60,-0.185,"Approach225250yardsRTP",2011
127,127,"Alex Cejka",59,-0.184,"Approach225250yardsRTP",2011
127,127,"Shaun Micheel",77,-0.184,"Approach225250yardsRTP",2011
127,127,"Daniel Summerhays",75,-0.184,"Approach225250yardsRTP",2011
130,130,"Ryan Moore",79,-0.183,"Approach225250yardsRTP",2011
131,131,"Michael Putnam",67,-0.182,"Approach225250yardsRTP",2011
131,131,"YE Yang",63,-0.182,"Approach225250yardsRTP",2011
133,133,"JP Hayes",56,-0.179,"Approach225250yardsRTP",2011
133,133,"Troy Matteson",91,-0.179,"Approach225250yardsRTP",2011
135,135,"Michael Bradley",74,-0.178,"Approach225250yardsRTP",2011
136,136,"Bio Kim",71,-0.175,"Approach225250yardsRTP",2011
137,137,"Joseph Bramlett",73,-0.167,"Approach225250yardsRTP",2011
137,137,"Joe Durant",71,-0.167,"Approach225250yardsRTP",2011
137,137,"Nate Smith",66,-0.167,"Approach225250yardsRTP",2011
140,140,"David Hearn",88,-0.164,"Approach225250yardsRTP",2011
141,141,"DJ Brigman",67,-0.161,"Approach225250yardsRTP",2011
141,141,"Matt McQuillan",59,-0.161,"Approach225250yardsRTP",2011
143,143,"Scott McCarron",65,-0.156,"Approach225250yardsRTP",2011
144,144,"Jeff Overton",92,-0.155,"Approach225250yardsRTP",2011
145,145,"Billy Horschel",75,-0.154,"Approach225250yardsRTP",2011
146,146,"Robert Garrigus",83,-0.153,"Approach225250yardsRTP",2011
146,146,"William McGirt",103,-0.153,"Approach225250yardsRTP",2011
148,148,"Ryuji Imada",83,-0.152,"Approach225250yardsRTP",2011
148,148,"Ryan Palmer",82,-0.152,"Approach225250yardsRTP",2011
150,150,"JB Holmes",57,-0.149,"Approach225250yardsRTP",2011
151,151,"Charl Schwartzel",58,-0.147,"Approach225250yardsRTP",2011
152,152,"Troy Merritt",63,-0.143,"Approach225250yardsRTP",2011
152,152,"Johnson Wagner",81,-0.143,"Approach225250yardsRTP",2011
154,154,"Steve Marino",76,-0.136,"Approach225250yardsRTP",2011
155,155,"Graeme McDowell",50,-0.135,"Approach225250yardsRTP",2011
155,155,"Rory Sabbatini",85,-0.135,"Approach225250yardsRTP",2011
157,157,"Chris DiMarco",93,-0.133,"Approach225250yardsRTP",2011
158,158,"Charlie Wi",83,-0.13,"Approach225250yardsRTP",2011
159,159,"Rocco Mediate",53,-0.129,"Approach225250yardsRTP",2011
160,160,"Alexandre Rocha",65,-0.121,"Approach225250yardsRTP",2011
161,161,"Paul Goydos",81,-0.119,"Approach225250yardsRTP",2011
161,161,"Derek Lamely",65,-0.119,"Approach225250yardsRTP",2011
163,163,"Cameron Beckman",71,-0.116,"Approach225250yardsRTP",2011
163,163,"Michael Thompson",79,-0.116,"Approach225250yardsRTP",2011
165,165,"Aaron Baddeley",77,-0.113,"Approach225250yardsRTP",2011
166,166,"Scott Stallings",84,-0.111,"Approach225250yardsRTP",2011
167,167,"Kent Jones",76,-0.109,"Approach225250yardsRTP",2011
168,168,"Ben Curtis",66,-0.105,"Approach225250yardsRTP",2011
169,169,"Briny Baird",60,-0.103,"Approach225250yardsRTP",2011
170,170,"Steve Flesch",88,-0.1,"Approach225250yardsRTP",2011
170,170,"Brian Gay",90,-0.1,"Approach225250yardsRTP",2011
172,172,"Lee Janzen",62,-0.097,"Approach225250yardsRTP",2011
173,173,"Zach Johnson",79,-0.082,"Approach225250yardsRTP",2011
174,174,"Nick OHern",89,-0.073,"Approach225250yardsRTP",2011
175,175,"David Mathis",83,-0.067,"Approach225250yardsRTP",2011
176,176,"David Duval",67,-0.061,"Approach225250yardsRTP",2011
177,177,"Rod Pampling",72,-0.059,"Approach225250yardsRTP",2011
178,178,"Richard Johnson",64,-0.053,"Approach225250yardsRTP",2011
178,178,"Colt Knost",80,-0.053,"Approach225250yardsRTP",2011
180,180,"Nathan Green",81,-0.05,"Approach225250yardsRTP",2011
181,181,"Harrison Frazar",58,-0.042,"Approach225250yardsRTP",2011
182,182,"Joe Ogilvie",75,-0.027,"Approach225250yardsRTP",2011
183,183,"Geoff Ogilvy",69,-0.025,"Approach225250yardsRTP",2011
184,184,"Anthony Kim",72,0,"Approach225250yardsRTP",2011
185,185,"Padraig Harrington",60,0.075,"Approach225250yardsRTP",2011
186,186,"Rich Beem",53,0.12,"Approach225250yardsRTP",2011
