"GIRPutting25_RANKTHISWEEK_2016","GIRPutting25_RANKLASTWEEK_2016","GIRPutting25_PLAYERNAME_2016","GIRPutting25_ROUNDS_2016","GIRPutting25_Pct_2016","GIRPutting25_ATTEMPTS_2016","GIRPutting25_PUTTSMADE_2016","stat_name","year"
1,1,"Jordan Spieth",34,12.22,90,11,"GIRPutting25",2016
2,2,"Ryan Moore",40,11.61,112,13,"GIRPutting25",2016
3,3,"DJ Trahan",23,11.11,27,3,"GIRPutting25",2016
4,5,"Bernd Wiesberger",23,10.71,56,6,"GIRPutting25",2016
5,3,"Shane Lowry",35,10.47,86,9,"GIRPutting25",2016
6,6,"Charley Hoffman",49,10.22,137,14,"GIRPutting25",2016
7,7,"Ben Martin",48,10.06,179,18,"GIRPutting25",2016
8,8,"Matthew Fitzpatrick",23,9.68,62,6,"GIRPutting25",2016
9,10,"Brian Gay",22,9.62,52,5,"GIRPutting25",2016
10,17,"George McNeill",33,9.38,96,9,"GIRPutting25",2016
11,9,"William McGirt",54,9.31,204,19,"GIRPutting25",2016
12,28,"Rory McIlroy",37,9.3,86,8,"GIRPutting25",2016
13,26,"JB Holmes",39,9.18,98,9,"GIRPutting25",2016
14,12,"Dicky Pride",33,9.09,77,7,"GIRPutting25",2016
15,14,"Russell Henley",42,9.03,155,14,"GIRPutting25",2016
16,16,"Andy Sullivan",25,8.97,78,7,"GIRPutting25",2016
17,19,"Zach Johnson",42,8.76,137,12,"GIRPutting25",2016
18,15,"Hiroshi Iwata",51,8.73,126,11,"GIRPutting25",2016
19,11,"DA Points",32,8.7,69,6,"GIRPutting25",2016
20,21,"Chez Reavie",56,8.59,163,14,"GIRPutting25",2016
21,12,"Kevin Kisner",49,8.57,140,12,"GIRPutting25",2016
22,22,"Michael Thompson",46,8.53,129,11,"GIRPutting25",2016
23,23,"Brooks Koepka",39,8.47,118,10,"GIRPutting25",2016
24,24,"Jason Dufner",53,8.33,132,11,"GIRPutting25",2016
24,18,"Derek Fathauer",58,8.33,156,13,"GIRPutting25",2016
24,24,"Cameron Percy",22,8.33,72,6,"GIRPutting25",2016
27,31,"Michael Kim",62,8.21,207,17,"GIRPutting25",2016
28,30,"Darron Stiles",28,8.06,62,5,"GIRPutting25",2016
29,19,"Jhonattan Vegas",49,8.05,149,12,"GIRPutting25",2016
30,32,"Bubba Watson",30,7.79,77,6,"GIRPutting25",2016
31,33,"Louis Oosthuizen",25,7.69,52,4,"GIRPutting25",2016
32,26,"Adam Scott",39,7.55,106,8,"GIRPutting25",2016
33,35,"JJ Henry",44,7.54,199,15,"GIRPutting25",2016
34,38,"Brice Garnett",29,7.35,68,5,"GIRPutting25",2016
35,33,"DH Lee",35,7.32,82,6,"GIRPutting25",2016
36,45,"Jason Gore",51,7.3,137,10,"GIRPutting25",2016
37,29,"Francesco Molinari",36,7.26,124,9,"GIRPutting25",2016
38,36,"Brett Stegmaier",57,7.21,208,15,"GIRPutting25",2016
39,40,"Jason Day",36,7.14,98,7,"GIRPutting25",2016
39,39,"Kyle Reifers",63,7.14,196,14,"GIRPutting25",2016
41,43,"Rhein Gibson",36,7.08,113,8,"GIRPutting25",2016
42,37,"Mark Wilson",42,7.05,156,11,"GIRPutting25",2016
43,44,"Marc Leishman",41,7,100,7,"GIRPutting25",2016
44,100,"Ollie Schniederjans",23,6.9,87,6,"GIRPutting25",2016
45,47,"Rory Sabbatini",40,6.86,102,7,"GIRPutting25",2016
46,48,"Zac Blair",56,6.67,165,11,"GIRPutting25",2016
46,51,"KJ Choi",47,6.67,165,11,"GIRPutting25",2016
48,55,"Thomas Aiken",42,6.61,121,8,"GIRPutting25",2016
49,50,"Phil Mickelson",37,6.6,106,7,"GIRPutting25",2016
50,42,"Vijay Singh",42,6.47,139,9,"GIRPutting25",2016
51,129,"Boo Weekley",53,6.43,171,11,"GIRPutting25",2016
