"HangTime_RANKTHISWEEK_2010","HangTime_RANKLASTWEEK_2010","HangTime_PLAYERNAME_2010","HangTime_ROUNDS_2010","HangTime_AVG_2010","HangTime_TOTALACTUALHANGTIME_2010","HangTime_TOTALATTEMPTS_2010","HangTime_LONGESTACTHANGTIME_2010","HangTime_SHORTESTACTHANGTIME_2010","stat_name","year"
42,42,"Andrew McLardy",52,6.4,197.7,31,7.6,2.5,"HangTime",2010
42,42,"John Merrick",109,6.4,534.8,83,7.4,2.7,"HangTime",2010
42,42,"Greg Owen",69,6.4,381.7,60,7.2,4.4,"HangTime",2010
42,42,"Cameron Percy",73,6.4,321.8,50,7.3,4.1,"HangTime",2010
42,42,"Andres Romero",73,6.4,399.7,62,7.4,3.8,"HangTime",2010
42,42,"Michael Sim",64,6.4,308.9,48,7.3,4.5,"HangTime",2010
42,42,"Heath Slocum",97,6.4,499.4,78,7.1,5.1,"HangTime",2010
42,42,"Kevin Stadler",86,6.4,389.1,61,7.6,4,"HangTime",2010
42,42,"Roland Thatcher",72,6.4,384.1,60,7.5,2.8,"HangTime",2010
42,42,"Nicholas Thompson",88,6.4,423.2,66,7.4,3.8,"HangTime",2010
42,42,"Cameron Tringale",55,6.4,244.2,38,7.5,3.9,"HangTime",2010
66,66,"Robert Allenby",76,6.3,357.4,57,7.2,5,"HangTime",2010
66,66,"Mark Calcavecchia",50,6.3,245.3,39,7.5,3.1,"HangTime",2010
66,66,"Michael Connell",89,6.3,433.7,69,7.2,4.3,"HangTime",2010
66,66,"Chris DiMarco",88,6.3,390.8,62,7.3,2.4,"HangTime",2010
66,66,"James Driscoll",78,6.3,381.4,61,7.2,4.6,"HangTime",2010
66,66,"Joe Durant",67,6.3,282.1,45,7.2,5.4,"HangTime",2010
66,66,"Bill Haas",87,6.3,469.2,75,7.4,3,"HangTime",2010
66,66,"Tim Herron",79,6.3,363.4,58,7.3,4,"HangTime",2010
66,66,"Ryuji Imada",90,6.3,507.6,80,8,4.4,"HangTime",2010
66,66,"Jarrod Lyle",54,6.3,251.9,40,7.2,4.4,"HangTime",2010
66,66,"Scott McCarron",90,6.3,456.1,72,7.7,2.7,"HangTime",2010
66,66,"George McNeill",79,6.3,359.9,57,7.3,3.4,"HangTime",2010
66,66,"Rocco Mediate",71,6.3,347.1,55,7.2,4.5,"HangTime",2010
66,66,"Tom Pernice Jr",74,6.3,276.5,44,7.3,4.6,"HangTime",2010
66,66,"DA Points",90,6.3,443.3,70,7.3,4.9,"HangTime",2010
66,66,"Justin Rose",78,6.3,406.8,65,7.3,0.7,"HangTime",2010
66,66,"Brandt Snedeker",89,6.3,492.4,78,7.3,4,"HangTime",2010
66,66,"Steve Stricker",73,6.3,396.7,63,7.5,4.4,"HangTime",2010
66,66,"Chris Stroud",90,6.3,369,59,7.3,3.9,"HangTime",2010
66,66,"Roger Tambellini",77,6.3,351.1,56,7.9,0.6,"HangTime",2010
66,66,"Vaughn Taylor",87,6.3,432.4,69,7.1,4.5,"HangTime",2010
66,66,"DJ Trahan",92,6.3,497.8,79,7.4,3.9,"HangTime",2010
66,66,"Bo Van Pelt",104,6.3,501.6,79,7.8,2.5,"HangTime",2010
66,66,"Boo Weekley",88,6.3,440.8,70,7.2,4.4,"HangTime",2010
66,66,"Chris Wilson",65,6.3,276.1,44,7.4,3.5,"HangTime",2010
91,91,"Blake Adams",84,6.2,422.3,68,7.3,1.4,"HangTime",2010
91,91,"Rich Barcelo",70,6.2,295.2,48,7.3,1.8,"HangTime",2010
91,91,"Jason Bohn",84,6.2,476.8,77,7.1,4,"HangTime",2010
91,91,"Brian Davis",101,6.2,461.9,74,7.1,3.7,"HangTime",2010
91,91,"Brendon de Jonge",114,6.2,554.7,90,7.4,2.8,"HangTime",2010
91,91,"Jason Dufner",87,6.2,388.3,63,7.2,4.8,"HangTime",2010
91,91,"David Duval",71,6.2,242.3,39,7.4,4.2,"HangTime",2010
91,91,"Steve Elkington",74,6.2,315,51,6.9,4.7,"HangTime",2010
91,91,"Matt Every",60,6.2,261.6,42,7.3,2.4,"HangTime",2010
91,91,"Martin Flores",75,6.2,333.3,54,7.5,3.3,"HangTime",2010
91,91,"Jeff Gove",57,6.2,215.6,35,7.1,4.3,"HangTime",2010
91,91,"Mathias Gronberg",61,6.2,230.7,37,7.1,4.5,"HangTime",2010
91,91,"Zach Johnson",93,6.2,480.6,78,7,1.3,"HangTime",2010
91,91,"Jerry Kelly",99,6.2,454.8,73,7.2,4.6,"HangTime",2010
91,91,"Martin Laird",91,6.2,450.9,73,7.3,4,"HangTime",2010
91,91,"Michael Letzig",84,6.2,428.7,69,7.5,2.7,"HangTime",2010
91,91,"Spencer Levin",110,6.2,506.3,82,7.4,4.5,"HangTime",2010
91,91,"Hunter Mahan",85,6.2,459.9,74,7.2,4.2,"HangTime",2010
91,91,"Troy Merritt",86,6.2,403.9,65,7.3,3.6,"HangTime",2010
91,91,"Sean OHair",84,6.2,405.2,65,7.3,3.8,"HangTime",2010
91,91,"Jeff Overton",89,6.2,402.1,65,7.5,3.7,"HangTime",2010
91,91,"Pat Perez",90,6.2,459.3,74,7.7,1.9,"HangTime",2010
91,91,"Ian Poulter",55,6.2,228.7,37,7.1,3.4,"HangTime",2010
91,91,"Aron Price",70,6.2,299,48,6.9,3.4,"HangTime",2010
91,91,"Rory Sabbatini",79,6.2,322,52,7.6,3.7,"HangTime",2010
91,91,"John Senden",103,6.2,512.3,82,7.3,4,"HangTime",2010
91,91,"Brian Stuard",81,6.2,412.2,67,7.4,1.1,"HangTime",2010
91,91,"Chris Tidland",77,6.2,369.6,60,7.2,3.4,"HangTime",2010
91,91,"David Toms",86,6.2,413.2,67,7.3,4.2,"HangTime",2010
91,91,"Nick Watney",91,6.2,433.8,70,7.2,4.7,"HangTime",2010
91,91,"Brett Wetterich",54,6.2,234.8,38,7.4,4.1,"HangTime",2010
122,122,"Briny Baird",87,6.1,408.3,67,7,2.9,"HangTime",2010
122,122,"Cameron Beckman",68,6.1,329,54,7.2,4.7,"HangTime",2010
122,122,"Kris Blanks",91,6.1,417.5,68,7.2,1.6,"HangTime",2010
122,122,"Michael Bradley",77,6.1,285.5,47,7.2,2.5,"HangTime",2010
122,122,"Angel Cabrera",64,6.1,328.3,54,7.4,2.2,"HangTime",2010
122,122,"Jason Day",82,6.1,385,63,7.5,4.4,"HangTime",2010
122,122,"Steve Flesch",78,6.1,315.4,52,6.5,5.2,"HangTime",2010
122,122,"Robert Garrigus",71,6.1,255.6,42,7.5,2.6,"HangTime",2010
122,122,"Steve Lowery",67,6.1,282,46,7.4,2.6,"HangTime",2010
122,122,"Bryce Molder",84,6.1,423.8,69,7.1,3.9,"HangTime",2010
122,122,"Ryan Moore",80,6.1,371.9,61,7.3,4.7,"HangTime",2010
122,122,"Rod Pampling",77,6.1,365,60,6.9,4.5,"HangTime",2010
122,122,"Kenny Perry",69,6.1,361,59,7.1,4.8,"HangTime",2010
122,122,"Tim Petrovic",105,6.1,482.9,79,6.8,3.8,"HangTime",2010
122,122,"Carl Pettersson",99,6.1,543.1,89,7.3,2.7,"HangTime",2010
122,122,"Webb Simpson",98,6.1,525.1,86,7.1,3.6,"HangTime",2010
122,122,"Jeev Milkha Singh",59,6.1,206,34,7,4.9,"HangTime",2010
122,122,"Jerod Turner",54,6.1,226,37,7,3.2,"HangTime",2010
122,122,"Vance Veazey",58,6.1,244.8,40,7.4,4.4,"HangTime",2010
122,122,"Bubba Watson",77,6.1,378.2,62,7.8,3.8,"HangTime",2010
122,122,"Charlie Wi",95,6.1,467.9,77,7,3.2,"HangTime",2010
122,122,"Garrett Willis",82,6.1,390.4,64,6.9,4.5,"HangTime",2010
144,144,"Matt Bettencourt",91,6,304.1,51,7.8,3.9,"HangTime",2010
144,144,"Justin Bolli",55,6,222.4,37,6.9,4,"HangTime",2010
144,144,"Greg Chalmers",93,6,512.2,86,7.3,2.1,"HangTime",2010
144,144,"Chad Collins",87,6,442,74,7.2,4.3,"HangTime",2010
144,144,"Jim Furyk",76,6,410.5,68,6.9,4.7,"HangTime",2010
144,144,"Brian Gay",101,6,511,85,6.7,4.7,"HangTime",2010
144,144,"Nathan Green",86,6,394.8,66,7,3.6,"HangTime",2010
144,144,"JP Hayes",79,6,386.1,64,6.9,4.3,"HangTime",2010
144,144,"Charles Howell III",103,6,512.9,86,7.2,4,"HangTime",2010
144,144,"Richard Johnson",90,6,329.5,55,7.3,3.5,"HangTime",2010
144,144,"Greg Kraft",52,6,198.2,33,6.9,4.1,"HangTime",2010
144,144,"Matt Kuchar",97,6,457.3,76,7.1,4.4,"HangTime",2010
144,144,"Jeff Maggert",76,6,352,59,6.6,4.2,"HangTime",2010
144,144,"John Mallinger",78,6,293.7,49,7.2,4,"HangTime",2010
144,144,"Omar Uresti",74,6,323.6,54,6.7,1.9,"HangTime",2010
144,144,"Steve Wheatcroft",74,6,275.4,46,7.1,2.9,"HangTime",2010
144,144,"Jay Williamson",76,6,315.9,53,7.2,4.6,"HangTime",2010
161,161,"Stephen Ames",75,5.9,332.1,56,7.1,4.3,"HangTime",2010
161,161,"Ricky Barnes",103,5.9,451.2,76,7.3,2,"HangTime",2010
161,161,"Craig Bowden",56,5.9,219.9,37,6.9,5.1,"HangTime",2010
161,161,"Chad Campbell",95,5.9,416.1,70,7.4,3.2,"HangTime",2010
161,161,"KJ Choi",82,5.9,354.1,60,7,4.3,"HangTime",2010
161,161,"Ernie Els",72,5.9,342.6,58,7.1,1.4,"HangTime",2010
161,161,"Tom Gillis",97,5.9,492.7,84,7.1,3.5,"HangTime",2010
161,161,"Lucas Glover",75,5.9,333.2,56,7,3.9,"HangTime",2010
161,161,"Paul Goydos",78,5.9,390,66,6.9,2.8,"HangTime",2010
161,161,"Freddie Jacobson",83,5.9,428,73,6.8,4.7,"HangTime",2010
161,161,"Kevin Johnson",62,5.9,249.2,42,6.8,3,"HangTime",2010
161,161,"Skip Kendall",58,5.9,225,38,6.9,3.4,"HangTime",2010
161,161,"Justin Leonard",89,5.9,431.1,73,6.9,4.7,"HangTime",2010
161,161,"David Lutterus",69,5.9,269.8,46,7.1,1.9,"HangTime",2010
161,161,"James Nitties",92,5.9,332.5,56,7.4,2,"HangTime",2010
161,161,"Chris Riley",73,5.9,327.7,56,6.7,4.5,"HangTime",2010
161,161,"Camilo Villegas",78,5.9,303,51,7.2,3.8,"HangTime",2010
161,161,"Johnson Wagner",85,5.9,404.4,68,6.9,3.4,"HangTime",2010
161,161,"Dean Wilson",54,5.9,201,34,6.7,4.4,"HangTime",2010
180,180,"Henrik Bjornstad",72,5.8,297.1,51,6.8,2.4,"HangTime",2010
180,180,"Tim Clark",88,5.8,373.7,64,6.7,4.7,"HangTime",2010
180,180,"Brent Delahoussaye",57,5.8,209.1,36,6.5,4.9,"HangTime",2010
180,180,"Bob Estes",79,5.8,372.5,64,6.8,4.1,"HangTime",2010
180,180,"Trevor Immelman",55,5.8,224.4,39,7,3.3,"HangTime",2010
180,180,"Cliff Kresge",50,5.8,191.6,33,6.9,3.6,"HangTime",2010
180,180,"Shaun Micheel",70,5.8,265,46,6.7,3.3,"HangTime",2010
180,180,"Kevin Na",94,5.8,421,72,7.1,3.8,"HangTime",2010
180,180,"Jeff Quinney",91,5.8,370.8,64,6.7,4.6,"HangTime",2010
180,180,"Scott Verplank",74,5.8,344.7,59,6.9,4.5,"HangTime",2010
180,180,"YE Yang",72,5.8,290.5,50,7.2,3.8,"HangTime",2010
191,191,"Brad Faxon",58,5.7,260.9,46,6.9,3.8,"HangTime",2010
192,192,"Mike Weir",59,5.4,214.8,40,6.6,3.1,"HangTime",2010
