"Par3BirdieorBetterLeaders_RANKTHISWEEK_2007","Par3BirdieorBetterLeaders_RANKLASTWEEK_2007","Par3BirdieorBetterLeaders_PLAYERNAME_2007","Par3BirdieorBetterLeaders_ROUNDS_2007","Par3BirdieorBetterLeaders_Pct_2007","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2007","Par3BirdieorBetterLeaders_PAR3HOLES_2007","stat_name","year"
49,49,"Ryan Palmer",91,13.55,50,369,"Par3BirdieorBetterLeaders",2007
51,51,"Paul Goydos",60,13.52,33,244,"Par3BirdieorBetterLeaders",2007
52,52,"JP Hayes",89,13.5,49,363,"Par3BirdieorBetterLeaders",2007
53,53,"Tom Pernice Jr",104,13.46,56,416,"Par3BirdieorBetterLeaders",2007
54,54,"Scott Verplank",82,13.4,43,321,"Par3BirdieorBetterLeaders",2007
55,55,"Jeff Quinney",95,13.39,51,381,"Par3BirdieorBetterLeaders",2007
56,56,"Scott Gutschewski",67,13.38,36,269,"Par3BirdieorBetterLeaders",2007
57,57,"Jason Dufner",100,13.37,54,404,"Par3BirdieorBetterLeaders",2007
58,58,"Tim Herron",98,13.35,53,397,"Par3BirdieorBetterLeaders",2007
59,59,"Tim Petrovic",106,13.26,57,430,"Par3BirdieorBetterLeaders",2007
60,60,"Woody Austin",95,13.25,51,385,"Par3BirdieorBetterLeaders",2007
60,60,"David Toms",80,13.25,40,302,"Par3BirdieorBetterLeaders",2007
62,62,"Charles Warren",101,13.24,54,408,"Par3BirdieorBetterLeaders",2007
63,63,"Robert Gamez",88,13.2,47,356,"Par3BirdieorBetterLeaders",2007
64,64,"Ryuji Imada",104,13.13,55,419,"Par3BirdieorBetterLeaders",2007
65,65,"Robert Garrigus",95,13.09,50,382,"Par3BirdieorBetterLeaders",2007
66,66,"Harrison Frazar",88,13.07,46,352,"Par3BirdieorBetterLeaders",2007
67,67,"JJ Henry",86,13.06,44,337,"Par3BirdieorBetterLeaders",2007
67,67,"Pat Perez",84,13.06,44,337,"Par3BirdieorBetterLeaders",2007
69,69,"Brett Wetterich",88,13.04,45,345,"Par3BirdieorBetterLeaders",2007
70,70,"Rich Beem",89,13.03,46,353,"Par3BirdieorBetterLeaders",2007
70,70,"Luke Donald",69,13.03,34,261,"Par3BirdieorBetterLeaders",2007
70,70,"Darron Stiles",65,13.03,34,261,"Par3BirdieorBetterLeaders",2007
73,73,"Bob Heintz",85,12.93,45,348,"Par3BirdieorBetterLeaders",2007
73,73,"Carl Pettersson",111,12.93,56,433,"Par3BirdieorBetterLeaders",2007
75,75,"Hunter Mahan",91,12.91,47,364,"Par3BirdieorBetterLeaders",2007
75,75,"Parker McLachlin",83,12.91,43,333,"Par3BirdieorBetterLeaders",2007
77,77,"John Daly",59,12.88,30,233,"Par3BirdieorBetterLeaders",2007
78,78,"Nick Watney",87,12.86,45,350,"Par3BirdieorBetterLeaders",2007
79,79,"Stephen Leaney",82,12.84,43,335,"Par3BirdieorBetterLeaders",2007
80,80,"KJ Choi",87,12.76,43,337,"Par3BirdieorBetterLeaders",2007
81,81,"Bart Bryant",87,12.75,44,345,"Par3BirdieorBetterLeaders",2007
81,81,"Gavin Coles",87,12.75,45,353,"Par3BirdieorBetterLeaders",2007
83,83,"Ryan Armour",107,12.73,55,432,"Par3BirdieorBetterLeaders",2007
83,83,"Greg Owen",81,12.73,41,322,"Par3BirdieorBetterLeaders",2007
83,83,"John Senden",97,12.73,49,385,"Par3BirdieorBetterLeaders",2007
86,86,"Fred Funk",65,12.64,33,261,"Par3BirdieorBetterLeaders",2007
87,87,"Kenny Perry",83,12.61,43,341,"Par3BirdieorBetterLeaders",2007
88,88,"Stephen Ames",81,12.58,38,302,"Par3BirdieorBetterLeaders",2007
89,89,"Charley Hoffman",97,12.56,49,390,"Par3BirdieorBetterLeaders",2007
90,90,"Vaughn Taylor",91,12.53,46,367,"Par3BirdieorBetterLeaders",2007
91,91,"Jeff Gove",103,12.44,52,418,"Par3BirdieorBetterLeaders",2007
91,91,"Brandt Snedeker",105,12.44,53,426,"Par3BirdieorBetterLeaders",2007
93,93,"Matt Kuchar",85,12.43,42,338,"Par3BirdieorBetterLeaders",2007
93,93,"Justin Leonard",95,12.43,47,378,"Par3BirdieorBetterLeaders",2007
95,95,"Steve Flesch",100,12.41,50,403,"Par3BirdieorBetterLeaders",2007
96,96,"Will Ma Kenzie",100,12.38,50,404,"Par3BirdieorBetterLeaders",2007
96,96,"Boo Weekley",101,12.38,50,404,"Par3BirdieorBetterLeaders",2007
98,98,"Anthony Kim",93,12.34,47,381,"Par3BirdieorBetterLeaders",2007
99,99,"Dicky Pride",71,12.28,35,285,"Par3BirdieorBetterLeaders",2007
100,100,"DJ Brigman",67,12.27,33,269,"Par3BirdieorBetterLeaders",2007
100,100,"Frank Lickliter II",95,12.27,47,383,"Par3BirdieorBetterLeaders",2007
102,102,"Paul Stankowski",52,12.26,26,212,"Par3BirdieorBetterLeaders",2007
102,102,"Steve Stricker",81,12.26,39,318,"Par3BirdieorBetterLeaders",2007
104,104,"Jason Schultz",63,12.25,31,253,"Par3BirdieorBetterLeaders",2007
105,105,"Ian Poulter",63,12.24,29,237,"Par3BirdieorBetterLeaders",2007
106,106,"Brett Quigley",79,12.22,38,311,"Par3BirdieorBetterLeaders",2007
107,107,"Davis Love III",66,12.16,31,255,"Par3BirdieorBetterLeaders",2007
108,108,"Mark Brooks",53,12.15,26,214,"Par3BirdieorBetterLeaders",2007
108,108,"Bob Estes",88,12.15,43,354,"Par3BirdieorBetterLeaders",2007
110,110,"Richard Johnson",93,12.11,46,380,"Par3BirdieorBetterLeaders",2007
111,111,"Lee Janzen",66,12.03,32,266,"Par3BirdieorBetterLeaders",2007
112,112,"Chris DiMarco",79,11.97,37,309,"Par3BirdieorBetterLeaders",2007
112,112,"Troy Matteson",87,11.97,42,351,"Par3BirdieorBetterLeaders",2007
114,114,"Jose Maria Olazabal",52,11.94,24,201,"Par3BirdieorBetterLeaders",2007
114,114,"DJ Trahan",99,11.94,48,402,"Par3BirdieorBetterLeaders",2007
116,116,"Cameron Beckman",96,11.89,46,387,"Par3BirdieorBetterLeaders",2007
117,117,"Nathan Green",103,11.88,50,421,"Par3BirdieorBetterLeaders",2007
118,118,"Eric Axley",107,11.86,51,430,"Par3BirdieorBetterLeaders",2007
118,118,"Marco Dawson",73,11.86,35,295,"Par3BirdieorBetterLeaders",2007
120,120,"Stewart Cink",91,11.78,41,348,"Par3BirdieorBetterLeaders",2007
121,121,"Adam Scott",69,11.74,31,264,"Par3BirdieorBetterLeaders",2007
122,122,"John Mallinger",96,11.73,46,392,"Par3BirdieorBetterLeaders",2007
123,123,"Ted Purdy",102,11.71,48,410,"Par3BirdieorBetterLeaders",2007
124,124,"Billy Andrade",88,11.67,42,360,"Par3BirdieorBetterLeaders",2007
125,125,"Michael Sim",52,11.65,24,206,"Par3BirdieorBetterLeaders",2007
126,126,"Phil Mickelson",73,11.62,33,284,"Par3BirdieorBetterLeaders",2007
126,126,"Ryan Moore",92,11.62,43,370,"Par3BirdieorBetterLeaders",2007
128,128,"Steve Lowery",74,11.6,34,293,"Par3BirdieorBetterLeaders",2007
129,129,"Peter Lonard",85,11.59,40,345,"Par3BirdieorBetterLeaders",2007
129,129,"Vijay Singh",102,11.59,46,397,"Par3BirdieorBetterLeaders",2007
131,131,"Trevor Immelman",74,11.57,31,268,"Par3BirdieorBetterLeaders",2007
132,132,"Steve Marino",106,11.56,49,424,"Par3BirdieorBetterLeaders",2007
133,133,"Cliff Kresge",107,11.55,50,433,"Par3BirdieorBetterLeaders",2007
134,134,"Charlie Wi",90,11.51,42,365,"Par3BirdieorBetterLeaders",2007
135,135,"Geoff Ogilvy",84,11.44,35,306,"Par3BirdieorBetterLeaders",2007
136,136,"Sean OHair",98,11.37,44,387,"Par3BirdieorBetterLeaders",2007
137,137,"Jeff Sluman",60,11.29,28,248,"Par3BirdieorBetterLeaders",2007
138,138,"JB Holmes",71,11.27,32,284,"Par3BirdieorBetterLeaders",2007
139,139,"Jerry Kelly",101,11.25,45,400,"Par3BirdieorBetterLeaders",2007
140,140,"Tripp Isenhour",86,11.24,39,347,"Par3BirdieorBetterLeaders",2007
141,141,"Jason Gore",86,11.21,39,348,"Par3BirdieorBetterLeaders",2007
141,141,"Bryce Molder",56,11.21,25,223,"Par3BirdieorBetterLeaders",2007
143,143,"Retief Goosen",50,11.17,21,188,"Par3BirdieorBetterLeaders",2007
144,144,"Robert Allenby",90,11.05,39,353,"Par3BirdieorBetterLeaders",2007
145,145,"Paul Gow",70,10.99,31,282,"Par3BirdieorBetterLeaders",2007
146,146,"David Branshaw",83,10.95,37,338,"Par3BirdieorBetterLeaders",2007
146,146,"Duffy Waldorf",69,10.95,30,274,"Par3BirdieorBetterLeaders",2007
148,148,"Tom Johnson",74,10.93,33,302,"Par3BirdieorBetterLeaders",2007
149,149,"Mathias Gronberg",95,10.91,42,385,"Par3BirdieorBetterLeaders",2007
150,150,"Mathew Goggin",97,10.89,43,395,"Par3BirdieorBetterLeaders",2007
150,150,"Mark Wilson",87,10.89,39,358,"Par3BirdieorBetterLeaders",2007
152,152,"Bill Haas",93,10.88,41,377,"Par3BirdieorBetterLeaders",2007
153,153,"Tom Byrum",50,10.84,22,203,"Par3BirdieorBetterLeaders",2007
153,153,"Bob Tway",103,10.84,45,415,"Par3BirdieorBetterLeaders",2007
155,155,"Rod Pampling",92,10.8,38,352,"Par3BirdieorBetterLeaders",2007
156,156,"Kevin Sutherland",85,10.76,37,344,"Par3BirdieorBetterLeaders",2007
157,157,"Andrew Buckle",77,10.75,33,307,"Par3BirdieorBetterLeaders",2007
157,157,"Joey Sindelar",75,10.75,33,307,"Par3BirdieorBetterLeaders",2007
159,159,"Corey Pavin",81,10.74,35,326,"Par3BirdieorBetterLeaders",2007
160,160,"Kent Jones",97,10.71,42,392,"Par3BirdieorBetterLeaders",2007
161,161,"Craig Bowden",78,10.51,33,314,"Par3BirdieorBetterLeaders",2007
162,162,"Aaron Baddeley",83,10.48,33,315,"Par3BirdieorBetterLeaders",2007
163,163,"Alex Cejka",80,10.46,34,325,"Par3BirdieorBetterLeaders",2007
163,163,"Johnson Wagner",97,10.46,41,392,"Par3BirdieorBetterLeaders",2007
165,165,"John Rollins",102,10.42,42,403,"Par3BirdieorBetterLeaders",2007
166,166,"Bo Van Pelt",104,10.4,44,423,"Par3BirdieorBetterLeaders",2007
167,167,"Ben Curtis",80,10.36,32,309,"Par3BirdieorBetterLeaders",2007
168,168,"Chris Stroud",66,10.27,27,263,"Par3BirdieorBetterLeaders",2007
169,169,"Jaco Van Zyl",51,10.24,21,205,"Par3BirdieorBetterLeaders",2007
170,170,"Steve Wheatcroft",73,10.2,30,294,"Par3BirdieorBetterLeaders",2007
171,171,"Chris Couch",76,10.13,31,306,"Par3BirdieorBetterLeaders",2007
172,172,"Stuart Appleby",74,10.07,29,288,"Par3BirdieorBetterLeaders",2007
173,173,"Doug LaBelle II",104,10,42,420,"Par3BirdieorBetterLeaders",2007
174,174,"Kirk Triplett",77,9.94,31,312,"Par3BirdieorBetterLeaders",2007
175,175,"Jason Bohn",57,9.87,23,233,"Par3BirdieorBetterLeaders",2007
176,176,"Bubba Watson",80,9.82,32,326,"Par3BirdieorBetterLeaders",2007
177,177,"Daisuke Maruyama",86,9.8,34,347,"Par3BirdieorBetterLeaders",2007
178,178,"Joe Durant",88,9.68,33,341,"Par3BirdieorBetterLeaders",2007
178,178,"Anders Hansen",55,9.68,21,217,"Par3BirdieorBetterLeaders",2007
180,180,"Billy Mayfair",98,9.52,38,399,"Par3BirdieorBetterLeaders",2007
181,181,"Charles Howell III",89,9.51,33,347,"Par3BirdieorBetterLeaders",2007
182,182,"Craig Barlow",52,9.48,20,211,"Par3BirdieorBetterLeaders",2007
182,182,"Todd Hamilton",76,9.48,29,306,"Par3BirdieorBetterLeaders",2007
182,182,"Tag Ridings",52,9.48,20,211,"Par3BirdieorBetterLeaders",2007
185,185,"Matt Hendrix",63,9.41,24,255,"Par3BirdieorBetterLeaders",2007
186,186,"Zach Johnson",76,9.33,28,300,"Par3BirdieorBetterLeaders",2007
187,187,"Rich Barcelo",80,9.32,30,322,"Par3BirdieorBetterLeaders",2007
187,187,"Jarrod Lyle",77,9.32,29,311,"Par3BirdieorBetterLeaders",2007
189,189,"Chris Tidland",59,9.21,22,239,"Par3BirdieorBetterLeaders",2007
190,190,"Kyle Reifers",71,8.48,24,283,"Par3BirdieorBetterLeaders",2007
191,191,"Brian Bateman",55,8.22,18,219,"Par3BirdieorBetterLeaders",2007
192,192,"Jim Rutledge",59,8.05,19,236,"Par3BirdieorBetterLeaders",2007
193,193,"Chris Riley",59,8.02,19,237,"Par3BirdieorBetterLeaders",2007
194,194,"Kevin Stadler",95,7.94,30,378,"Par3BirdieorBetterLeaders",2007
195,195,"Nick OHern",72,7.41,20,270,"Par3BirdieorBetterLeaders",2007
196,196,"Bubba Dickerson",51,6.28,13,207,"Par3BirdieorBetterLeaders",2007
