"PercentageofYardagecoveredbyTeeShots_RANKTHISWEEK_2008","PercentageofYardagecoveredbyTeeShots_RANKLASTWEEK_2008","PercentageofYardagecoveredbyTeeShots_PLAYERNAME_2008","PercentageofYardagecoveredbyTeeShots_ROUNDS_2008","PercentageofYardagecoveredbyTeeShots_AVGPct_2008","PercentageofYardagecoveredbyTeeShots_TOTALSHOTDISTANCE_2008","PercentageofYardagecoveredbyTeeShots_TOTALDISTANCE_2008","stat_name","year"
52,NA,"Mark Hensby",71,62.37,254386.1,407868,"PercentageofYardagecoveredbyTeeShots",2008
53,NA,"Matt Jones",95,62.36,334350.7,536182,"PercentageofYardagecoveredbyTeeShots",2008
54,NA,"Padraig Harrington",52,62.34,128555.1,206228,"PercentageofYardagecoveredbyTeeShots",2008
54,NA,"John Merrick",98,62.34,306479.5,491647,"PercentageofYardagecoveredbyTeeShots",2008
56,NA,"James Driscoll",85,62.33,300214.1,481636,"PercentageofYardagecoveredbyTeeShots",2008
56,NA,"Mathew Goggin",91,62.33,325150,521625,"PercentageofYardagecoveredbyTeeShots",2008
58,NA,"Jason Gore",94,62.32,336709.3,540256,"PercentageofYardagecoveredbyTeeShots",2008
59,NA,"Bo Van Pelt",101,62.31,367252.7,589407,"PercentageofYardagecoveredbyTeeShots",2008
60,NA,"Sergio Garcia",72,62.29,223670.6,359064,"PercentageofYardagecoveredbyTeeShots",2008
60,NA,"John Riegger",73,62.29,253039.9,406222,"PercentageofYardagecoveredbyTeeShots",2008
62,NA,"Steve Lowery",74,62.25,265726.2,426864,"PercentageofYardagecoveredbyTeeShots",2008
63,NA,"Brad Adamonis",87,62.22,300549,483023,"PercentageofYardagecoveredbyTeeShots",2008
64,NA,"Jon Mills",95,62.19,307356.4,494251,"PercentageofYardagecoveredbyTeeShots",2008
65,NA,"Nick Flanagan",89,62.17,314975.3,506666,"PercentageofYardagecoveredbyTeeShots",2008
66,NA,"Bob Sowards",61,62.16,205250,330199,"PercentageofYardagecoveredbyTeeShots",2008
66,NA,"Camilo Villegas",79,62.16,251006.2,403794,"PercentageofYardagecoveredbyTeeShots",2008
68,NA,"Todd Demsey",80,61.99,280140.9,451948,"PercentageofYardagecoveredbyTeeShots",2008
69,NA,"Paul Casey",55,61.92,142314.7,229835,"PercentageofYardagecoveredbyTeeShots",2008
70,NA,"Jimmy Walker",73,61.9,243556.1,393455,"PercentageofYardagecoveredbyTeeShots",2008
71,NA,"Kevin Sutherland",98,61.88,347167.7,561005,"PercentageofYardagecoveredbyTeeShots",2008
72,NA,"Hunter Mahan",87,61.83,285309.3,461461,"PercentageofYardagecoveredbyTeeShots",2008
73,NA,"Geoff Ogilvy",65,61.8,193978.5,313876,"PercentageofYardagecoveredbyTeeShots",2008
74,NA,"JJ Henry",108,61.72,389593.5,631229,"PercentageofYardagecoveredbyTeeShots",2008
75,NA,"David Toms",70,61.71,218238.8,353662,"PercentageofYardagecoveredbyTeeShots",2008
76,NA,"Stuart Appleby",87,61.69,265024.2,429574,"PercentageofYardagecoveredbyTeeShots",2008
77,NA,"Tommy Armour III",77,61.65,257124.2,417083,"PercentageofYardagecoveredbyTeeShots",2008
77,NA,"Aaron Baddeley",76,61.65,238559.2,386928,"PercentageofYardagecoveredbyTeeShots",2008
77,NA,"Kyle Thompson",70,61.65,223616,362744,"PercentageofYardagecoveredbyTeeShots",2008
80,NA,"Ernie Els",51,61.64,141878.7,230169,"PercentageofYardagecoveredbyTeeShots",2008
81,NA,"Jeff Maggert",86,61.59,309995.2,503356,"PercentageofYardagecoveredbyTeeShots",2008
82,NA,"Woody Austin",109,61.52,347019.2,564045,"PercentageofYardagecoveredbyTeeShots",2008
82,NA,"John Rollins",94,61.52,311232.8,505919,"PercentageofYardagecoveredbyTeeShots",2008
84,NA,"Brad Elder",67,61.51,210272.6,341844,"PercentageofYardagecoveredbyTeeShots",2008
85,NA,"Rod Pampling",83,61.5,267055.6,434254,"PercentageofYardagecoveredbyTeeShots",2008
86,NA,"Chad Campbell",94,61.48,331433.1,539108,"PercentageofYardagecoveredbyTeeShots",2008
87,NA,"Cody Freeman",66,61.47,215853.4,351177,"PercentageofYardagecoveredbyTeeShots",2008
87,NA,"Chris Stroud",81,61.47,258175.2,420003,"PercentageofYardagecoveredbyTeeShots",2008
89,NA,"Ryan Moore",72,61.46,246847.9,401623,"PercentageofYardagecoveredbyTeeShots",2008
90,NA,"John Senden",93,61.45,321330.9,522943,"PercentageofYardagecoveredbyTeeShots",2008
91,NA,"Mark Calcavecchia",67,61.43,211753.6,344709,"PercentageofYardagecoveredbyTeeShots",2008
92,NA,"Rich Beem",90,61.42,310339.2,505264,"PercentageofYardagecoveredbyTeeShots",2008
93,NA,"Charlie Wi",97,61.41,342148.9,557156,"PercentageofYardagecoveredbyTeeShots",2008
94,NA,"Ben Curtis",80,61.39,246797.5,402022,"PercentageofYardagecoveredbyTeeShots",2008
94,NA,"Mike Weir",88,61.39,259953.4,423461,"PercentageofYardagecoveredbyTeeShots",2008
96,NA,"Ryan Armour",87,61.38,296204.6,482553,"PercentageofYardagecoveredbyTeeShots",2008
96,NA,"Frank Lickliter II",107,61.38,389793.8,635038,"PercentageofYardagecoveredbyTeeShots",2008
96,NA,"Parker McLachlin",88,61.38,309501.1,504269,"PercentageofYardagecoveredbyTeeShots",2008
99,NA,"Vaughn Taylor",103,61.37,367883.4,599422,"PercentageofYardagecoveredbyTeeShots",2008
100,NA,"Joe Durant",92,61.27,308252.6,503106,"PercentageofYardagecoveredbyTeeShots",2008
100,NA,"YE Yang",89,61.27,313301.6,511319,"PercentageofYardagecoveredbyTeeShots",2008
102,NA,"Ben Crane",86,61.26,292228.4,477018,"PercentageofYardagecoveredbyTeeShots",2008
103,NA,"Will Ma Kenzie",62,61.25,221730.4,361986,"PercentageofYardagecoveredbyTeeShots",2008
104,NA,"David Lutterus",59,61.24,193939.7,316685,"PercentageofYardagecoveredbyTeeShots",2008
104,NA,"Mark Wilson",107,61.24,405539.2,662194,"PercentageofYardagecoveredbyTeeShots",2008
106,NA,"Robert Allenby",108,61.21,339124.7,554048,"PercentageofYardagecoveredbyTeeShots",2008
107,NA,"Carl Pettersson",110,61.19,379701.3,620576,"PercentageofYardagecoveredbyTeeShots",2008
108,NA,"Jonathan Byrd",88,61.18,300832.6,491726,"PercentageofYardagecoveredbyTeeShots",2008
108,NA,"Peter Lonard",92,61.18,310851.9,508123,"PercentageofYardagecoveredbyTeeShots",2008
110,NA,"KJ Choi",74,61.17,225186,368158,"PercentageofYardagecoveredbyTeeShots",2008
111,NA,"Jeff Gove",50,61.16,171446.1,280333,"PercentageofYardagecoveredbyTeeShots",2008
112,NA,"Eric Axley",113,61.15,381843.9,624450,"PercentageofYardagecoveredbyTeeShots",2008
113,NA,"Brett Rumford",72,61.12,236925.6,387619,"PercentageofYardagecoveredbyTeeShots",2008
114,NA,"Ken Duke",116,61.11,407959.9,667561,"PercentageofYardagecoveredbyTeeShots",2008
115,NA,"Jesper Parnevik",88,61.1,291587.5,477267,"PercentageofYardagecoveredbyTeeShots",2008
116,NA,"Stephen Ames",83,61.04,256787.9,420694,"PercentageofYardagecoveredbyTeeShots",2008
117,NA,"Justin Leonard",101,61,284912.2,467060,"PercentageofYardagecoveredbyTeeShots",2008
117,NA,"Ian Poulter",51,61,140249.5,229903,"PercentageofYardagecoveredbyTeeShots",2008
117,NA,"Steve Stricker",75,61,227600.4,373116,"PercentageofYardagecoveredbyTeeShots",2008
120,NA,"Kenneth Ferrie",72,60.96,234482.6,384655,"PercentageofYardagecoveredbyTeeShots",2008
120,NA,"JP Hayes",67,60.96,244210.7,400583,"PercentageofYardagecoveredbyTeeShots",2008
122,NA,"Steve Elkington",84,60.94,283755.7,465649,"PercentageofYardagecoveredbyTeeShots",2008
122,NA,"Retief Goosen",59,60.94,163791,268791,"PercentageofYardagecoveredbyTeeShots",2008
122,NA,"Billy Mayfair",103,60.94,367538.6,603124,"PercentageofYardagecoveredbyTeeShots",2008
125,NA,"Trevor Immelman",70,60.93,210538,345538,"PercentageofYardagecoveredbyTeeShots",2008
126,NA,"Tom Scherrer",56,60.92,171502.2,281506,"PercentageofYardagecoveredbyTeeShots",2008
127,NA,"Freddie Jacobson",78,60.91,249354.8,409379,"PercentageofYardagecoveredbyTeeShots",2008
128,NA,"Tim Petrovic",97,60.88,314553,516686,"PercentageofYardagecoveredbyTeeShots",2008
128,NA,"Brett Quigley",80,60.88,282833.8,464593,"PercentageofYardagecoveredbyTeeShots",2008
130,NA,"Johnson Wagner",83,60.87,264727.3,434905,"PercentageofYardagecoveredbyTeeShots",2008
131,NA,"Todd Hamilton",92,60.85,287473.4,472419,"PercentageofYardagecoveredbyTeeShots",2008
132,NA,"Scott McCarron",63,60.82,209331.8,344168,"PercentageofYardagecoveredbyTeeShots",2008
132,NA,"Brandt Snedeker",85,60.82,260461.3,428230,"PercentageofYardagecoveredbyTeeShots",2008
134,NA,"Billy Andrade",71,60.8,238214.9,391771,"PercentageofYardagecoveredbyTeeShots",2008
135,NA,"Marco Dawson",64,60.79,209266.2,344265,"PercentageofYardagecoveredbyTeeShots",2008
136,NA,"Jay Williamson",96,60.77,310010.4,510118,"PercentageofYardagecoveredbyTeeShots",2008
137,NA,"Michael Allen",91,60.76,304383.3,500934,"PercentageofYardagecoveredbyTeeShots",2008
138,NA,"Briny Baird",113,60.73,371277.4,611382,"PercentageofYardagecoveredbyTeeShots",2008
138,NA,"Tom Lehman",51,60.73,147009,242057,"PercentageofYardagecoveredbyTeeShots",2008
140,NA,"Carlos Franco",73,60.72,244450.3,402595,"PercentageofYardagecoveredbyTeeShots",2008
141,NA,"Patrick Sheehan",124,60.71,404039.1,665530,"PercentageofYardagecoveredbyTeeShots",2008
142,NA,"Tim Clark",90,60.69,282792.7,465975,"PercentageofYardagecoveredbyTeeShots",2008
143,NA,"Justin Bolli",87,60.65,284489.3,469070,"PercentageofYardagecoveredbyTeeShots",2008
143,NA,"Steve Flesch",95,60.65,313356.8,516653,"PercentageofYardagecoveredbyTeeShots",2008
145,NA,"Nathan Green",95,60.64,350694.5,578282,"PercentageofYardagecoveredbyTeeShots",2008
146,NA,"Alejandro Canizares",52,60.61,157580.3,259990,"PercentageofYardagecoveredbyTeeShots",2008
146,NA,"David Duval",51,60.61,159861.6,263763,"PercentageofYardagecoveredbyTeeShots",2008
148,NA,"Scott Sterling",89,60.51,285294.5,471466,"PercentageofYardagecoveredbyTeeShots",2008
149,NA,"Bob Tway",70,60.49,218268.7,360834,"PercentageofYardagecoveredbyTeeShots",2008
150,NA,"Jim Furyk",95,60.48,291797.1,482471,"PercentageofYardagecoveredbyTeeShots",2008
151,NA,"Kent Jones",68,60.44,211203,349417,"PercentageofYardagecoveredbyTeeShots",2008
152,NA,"Tom Pernice Jr",104,60.43,374602.3,619897,"PercentageofYardagecoveredbyTeeShots",2008
153,NA,"Kevin Na",97,60.41,348959.7,577652,"PercentageofYardagecoveredbyTeeShots",2008
153,NA,"Scott Verplank",82,60.41,250459.7,414577,"PercentageofYardagecoveredbyTeeShots",2008
155,NA,"Cameron Beckman",87,60.4,285791.2,473140,"PercentageofYardagecoveredbyTeeShots",2008
155,NA,"Rocco Mediate",87,60.4,265419.8,439453,"PercentageofYardagecoveredbyTeeShots",2008
157,NA,"Doug LaBelle II",65,60.31,195955.5,324916,"PercentageofYardagecoveredbyTeeShots",2008
157,NA,"Marc Turnesa",87,60.31,291870.1,483939,"PercentageofYardagecoveredbyTeeShots",2008
159,NA,"Alex Cejka",75,60.3,231251.4,383522,"PercentageofYardagecoveredbyTeeShots",2008
160,NA,"Cliff Kresge",84,60.26,279458.3,463722,"PercentageofYardagecoveredbyTeeShots",2008
161,NA,"Robert Gamez",79,60.24,271412.6,450556,"PercentageofYardagecoveredbyTeeShots",2008
162,NA,"Heath Slocum",104,60.2,329092.9,546704,"PercentageofYardagecoveredbyTeeShots",2008
163,NA,"Bob Estes",90,60.19,329658.4,547682,"PercentageofYardagecoveredbyTeeShots",2008
163,NA,"Jim McGovern",75,60.19,239600.9,398086,"PercentageofYardagecoveredbyTeeShots",2008
165,NA,"Brian Davis",108,60.18,390592.1,649085,"PercentageofYardagecoveredbyTeeShots",2008
165,NA,"John Mallinger",95,60.18,320003,531774,"PercentageofYardagecoveredbyTeeShots",2008
167,NA,"Chez Reavie",102,60.14,343777.4,571644,"PercentageofYardagecoveredbyTeeShots",2008
169,NA,"Tim Wilkinson",95,60.03,306965.7,511354,"PercentageofYardagecoveredbyTeeShots",2008
170,NA,"Zach Johnson",85,60.01,273405.7,455591,"PercentageofYardagecoveredbyTeeShots",2008
171,NA,"Dudley Hart",74,59.9,255983.4,427324,"PercentageofYardagecoveredbyTeeShots",2008
171,NA,"Lee Janzen",89,59.9,285857.8,477212,"PercentageofYardagecoveredbyTeeShots",2008
173,NA,"Chris DiMarco",87,59.85,289172.5,483139,"PercentageofYardagecoveredbyTeeShots",2008
174,NA,"Matt Kuchar",88,59.84,267224.4,446602,"PercentageofYardagecoveredbyTeeShots",2008
175,NA,"Glen Day",64,59.81,211348.2,353352,"PercentageofYardagecoveredbyTeeShots",2008
176,NA,"Bart Bryant",81,59.75,254796.9,426459,"PercentageofYardagecoveredbyTeeShots",2008
177,NA,"Jerry Kelly",89,59.74,281689.9,471506,"PercentageofYardagecoveredbyTeeShots",2008
177,NA,"Greg Kraft",63,59.74,189717.7,317568,"PercentageofYardagecoveredbyTeeShots",2008
179,NA,"Ryuji Imada",80,59.7,260409,436199,"PercentageofYardagecoveredbyTeeShots",2008
180,NA,"Dean Wilson",109,59.63,352582.5,591267,"PercentageofYardagecoveredbyTeeShots",2008
181,NA,"Omar Uresti",74,59.61,239606.8,401962,"PercentageofYardagecoveredbyTeeShots",2008
182,NA,"Chris Riley",51,59.56,151091,253689,"PercentageofYardagecoveredbyTeeShots",2008
183,NA,"Chad Collins",72,59.51,238017.2,399929,"PercentageofYardagecoveredbyTeeShots",2008
184,NA,"Shane Bertsch",96,59.43,337980.7,568695,"PercentageofYardagecoveredbyTeeShots",2008
185,NA,"Ron Whittaker",54,59.42,154284.5,259660,"PercentageofYardagecoveredbyTeeShots",2008
186,NA,"Paul Goydos",78,59.36,253360.8,426824,"PercentageofYardagecoveredbyTeeShots",2008
187,NA,"Craig Kanada",65,59.23,206951.6,349403,"PercentageofYardagecoveredbyTeeShots",2008
188,NA,"Paul Claxton",63,59.19,187736,317201,"PercentageofYardagecoveredbyTeeShots",2008
189,NA,"Olin Browne",77,58.99,261745.6,443737,"PercentageofYardagecoveredbyTeeShots",2008
189,NA,"Nick OHern",82,58.99,267967.2,454297,"PercentageofYardagecoveredbyTeeShots",2008
191,NA,"Jin Park",85,58.92,262728,445936,"PercentageofYardagecoveredbyTeeShots",2008
192,NA,"Shigeki Maruyama",50,58.76,156045.4,265562,"PercentageofYardagecoveredbyTeeShots",2008
193,NA,"Stephen Leaney",53,58.68,168336.4,286879,"PercentageofYardagecoveredbyTeeShots",2008
194,NA,"Jeff Quinney",87,58.6,273258,466306,"PercentageofYardagecoveredbyTeeShots",2008
195,NA,"Brian Gay",102,58.46,319551.3,546573,"PercentageofYardagecoveredbyTeeShots",2008
196,NA,"Gavin Coles",54,58.16,162911.9,280108,"PercentageofYardagecoveredbyTeeShots",2008
197,NA,"Corey Pavin",69,56.37,197641.2,350605,"PercentageofYardagecoveredbyTeeShots",2008
