"Back9LowestRound_RANKTHISWEEK_2009","Back9LowestRound_RANKLASTWEEK_2009","Back9LowestRound_PLAYERNAME_2009","Back9LowestRound_ROUNDS_2009","Back9LowestRound_LOWRND_2009","stat_name","year"
67,67,"Kevin Stadler",65,31,"Back9LowestRound",2009
67,67,"Chris Stroud",88,31,"Back9LowestRound",2009
67,67,"Kevin Sutherland",96,31,"Back9LowestRound",2009
67,67,"Peter Tomasulo",61,31,"Back9LowestRound",2009
67,67,"David Toms",98,31,"Back9LowestRound",2009
67,67,"Scott Verplank",88,31,"Back9LowestRound",2009
67,67,"Camilo Villegas",76,31,"Back9LowestRound",2009
67,67,"Brian Vranesh",51,31,"Back9LowestRound",2009
67,67,"Johnson Wagner",81,31,"Back9LowestRound",2009
67,67,"Charles Warren",63,31,"Back9LowestRound",2009
67,67,"Jay Williamson",69,31,"Back9LowestRound",2009
67,67,"Gary Woodland",53,31,"Back9LowestRound",2009
149,149,"Michael Allen",73,32,"Back9LowestRound",2009
149,149,"Ricky Barnes",67,32,"Back9LowestRound",2009
149,149,"Mark Brooks",55,32,"Back9LowestRound",2009
149,149,"KJ Choi",65,32,"Back9LowestRound",2009
149,149,"Ben Curtis",63,32,"Back9LowestRound",2009
149,149,"Joe Durant",62,32,"Back9LowestRound",2009
149,149,"Steve Elkington",70,32,"Back9LowestRound",2009
149,149,"Ernie Els",70,32,"Back9LowestRound",2009
149,149,"Bob Estes",78,32,"Back9LowestRound",2009
149,149,"Mathew Goggin",76,32,"Back9LowestRound",2009
149,149,"Nathan Green",104,32,"Back9LowestRound",2009
149,149,"Todd Hamilton",83,32,"Back9LowestRound",2009
149,149,"Ryuji Imada",85,32,"Back9LowestRound",2009
149,149,"Jeff Klauk",97,32,"Back9LowestRound",2009
149,149,"Davis Love III",89,32,"Back9LowestRound",2009
149,149,"Will Ma Kenzie",69,32,"Back9LowestRound",2009
149,149,"Parker McLachlin",71,32,"Back9LowestRound",2009
149,149,"George McNeill",82,32,"Back9LowestRound",2009
149,149,"Jeff Overton",92,32,"Back9LowestRound",2009
149,149,"Carl Pettersson",86,32,"Back9LowestRound",2009
149,149,"Ian Poulter",59,32,"Back9LowestRound",2009
149,149,"Jeff Quinney",78,32,"Back9LowestRound",2009
149,149,"Scott Sterling",51,32,"Back9LowestRound",2009
149,149,"Darron Stiles",52,32,"Back9LowestRound",2009
149,149,"Vaughn Taylor",88,32,"Back9LowestRound",2009
149,149,"Brendon Todd",53,32,"Back9LowestRound",2009
149,149,"Kirk Triplett",60,32,"Back9LowestRound",2009
149,149,"Marc Turnesa",77,32,"Back9LowestRound",2009
149,149,"Jimmy Walker",74,32,"Back9LowestRound",2009
149,149,"Nick Watney",86,32,"Back9LowestRound",2009
149,149,"Matt Weibring",65,32,"Back9LowestRound",2009
149,149,"Dean Wilson",81,32,"Back9LowestRound",2009
149,149,"Mark Wilson",99,32,"Back9LowestRound",2009
149,149,"YE Yang",83,32,"Back9LowestRound",2009
183,183,"Stewart Cink",79,33,"Back9LowestRound",2009
183,183,"Greg Kraft",51,33,"Back9LowestRound",2009
