"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2014","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2014","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2014","TenthTeeLatePar3ScoringAverage_ROUNDS_2014","TenthTeeLatePar3ScoringAverage_AVG_2014","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2014","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2014","stat_name","year"
33,33,"Justin Rose",70,3,36,12,"TenthTeeLatePar3ScoringAverage",2014
33,33,"Adam Scott",68,3,12,4,"TenthTeeLatePar3ScoringAverage",2014
33,33,"Jordan Spieth",102,3,12,4,"TenthTeeLatePar3ScoringAverage",2014
33,33,"Henrik Stenson",56,3,84,28,"TenthTeeLatePar3ScoringAverage",2014
33,33,"Mike Weir",69,3,204,68,"TenthTeeLatePar3ScoringAverage",2014
44,44,"David Hearn",97,3.01,208,69,"TenthTeeLatePar3ScoringAverage",2014
44,44,"Seung Yul Noh",92,3.01,217,72,"TenthTeeLatePar3ScoringAverage",2014
44,44,"Kevin Stadler",90,3.01,211,70,"TenthTeeLatePar3ScoringAverage",2014
47,47,"KJ Choi",80,3.02,148,49,"TenthTeeLatePar3ScoringAverage",2014
47,47,"James Driscoll",71,3.02,187,62,"TenthTeeLatePar3ScoringAverage",2014
47,47,"Luke Guthrie",85,3.02,181,60,"TenthTeeLatePar3ScoringAverage",2014
47,47,"JJ Henry",91,3.02,169,56,"TenthTeeLatePar3ScoringAverage",2014
47,47,"Martin Laird",66,3.02,136,45,"TenthTeeLatePar3ScoringAverage",2014
47,47,"Brendan Steele",89,3.02,148,49,"TenthTeeLatePar3ScoringAverage",2014
47,47,"Andrew Svoboda",77,3.02,175,58,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Jason Bohn",81,3.03,185,61,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Angel Cabrera",69,3.03,97,32,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Paul Casey",56,3.03,112,37,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Tim Clark",75,3.03,221,73,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Charles Howell III",106,3.03,318,105,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Carl Pettersson",91,3.03,242,80,"TenthTeeLatePar3ScoringAverage",2014
54,54,"DA Points",75,3.03,200,66,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Shawn Stefani",60,3.03,121,40,"TenthTeeLatePar3ScoringAverage",2014
54,54,"Tim Wilkinson",86,3.03,197,65,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Roberto Castro",76,3.04,234,77,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Kevin Chappell",100,3.04,170,56,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Luke Donald",57,3.04,73,24,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Ken Duke",80,3.04,210,69,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Jim Herman",62,3.04,140,46,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Jerry Kelly",80,3.04,149,49,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Vijay Singh",83,3.04,222,73,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Kyle Stanley",87,3.04,207,68,"TenthTeeLatePar3ScoringAverage",2014
63,63,"Gary Woodland",93,3.04,170,56,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Greg Chalmers",85,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Stewart Cink",91,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2014
72,72,"James Hahn",82,3.05,189,62,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Brian Harman",111,3.05,223,73,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Kevin Kisner",85,3.05,284,93,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Russell Knox",92,3.05,171,56,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Scott Langley",95,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Marc Leishman",81,3.05,198,65,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Ben Martin",80,3.05,186,61,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Phil Mickelson",71,3.05,64,21,"TenthTeeLatePar3ScoringAverage",2014
72,72,"Daniel Summerhays",98,3.05,198,65,"TenthTeeLatePar3ScoringAverage",2014
72,72,"YE Yang",79,3.05,238,78,"TenthTeeLatePar3ScoringAverage",2014
84,84,"Matt Every",85,3.06,245,80,"TenthTeeLatePar3ScoringAverage",2014
84,84,"David Lingmerth",80,3.06,196,64,"TenthTeeLatePar3ScoringAverage",2014
84,84,"Hideki Matsuyama",82,3.06,98,32,"TenthTeeLatePar3ScoringAverage",2014
84,84,"Webb Simpson",87,3.06,101,33,"TenthTeeLatePar3ScoringAverage",2014
84,84,"Cameron Tringale",111,3.06,211,69,"TenthTeeLatePar3ScoringAverage",2014
89,89,"Brian Davis",93,3.07,350,114,"TenthTeeLatePar3ScoringAverage",2014
89,89,"Brendon de Jonge",109,3.07,249,81,"TenthTeeLatePar3ScoringAverage",2014
89,89,"Richard Lee",80,3.07,212,69,"TenthTeeLatePar3ScoringAverage",2014
89,89,"Sean OHair",77,3.07,187,61,"TenthTeeLatePar3ScoringAverage",2014
89,89,"Johnson Wagner",69,3.07,175,57,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Erik Compton",88,3.08,163,53,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Gonzalo Fdez Castano",83,3.08,123,40,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Jim Furyk",84,3.08,37,12,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Morgan Hoffmann",103,3.08,163,53,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Freddie Jacobson",91,3.08,188,61,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Troy Matteson",62,3.08,197,64,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Charl Schwartzel",64,3.08,111,36,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Chris Stroud",88,3.08,151,49,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Nick Watney",80,3.08,237,77,"TenthTeeLatePar3ScoringAverage",2014
94,94,"Boo Weekley",73,3.08,151,49,"TenthTeeLatePar3ScoringAverage",2014
104,104,"John Huh",87,3.09,235,76,"TenthTeeLatePar3ScoringAverage",2014
104,104,"Danny Lee",84,3.09,229,74,"TenthTeeLatePar3ScoringAverage",2014
104,104,"Will Ma Kenzie",82,3.09,278,90,"TenthTeeLatePar3ScoringAverage",2014
104,104,"Jeff Maggert",54,3.09,139,45,"TenthTeeLatePar3ScoringAverage",2014
104,104,"Pat Perez",84,3.09,229,74,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Bud Cauley",56,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Brice Garnett",92,3.1,254,82,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Trevor Immelman",84,3.1,124,40,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Chris Kirk",105,3.1,223,72,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Graeme McDowell",66,3.1,65,21,"TenthTeeLatePar3ScoringAverage",2014
109,109,"John Peterson",62,3.1,189,61,"TenthTeeLatePar3ScoringAverage",2014
109,109,"Jim Renner",61,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2014
116,116,"Stuart Appleby",92,3.11,249,80,"TenthTeeLatePar3ScoringAverage",2014
116,116,"Woody Austin",63,3.11,190,61,"TenthTeeLatePar3ScoringAverage",2014
116,116,"Jhonattan Vegas",77,3.11,230,74,"TenthTeeLatePar3ScoringAverage",2014
119,119,"Chad Collins",78,3.12,215,69,"TenthTeeLatePar3ScoringAverage",2014
119,119,"Jamie Lovemark",64,3.12,128,41,"TenthTeeLatePar3ScoringAverage",2014
119,119,"George McNeill",79,3.12,153,49,"TenthTeeLatePar3ScoringAverage",2014
119,119,"Brian Stuard",91,3.12,240,77,"TenthTeeLatePar3ScoringAverage",2014
119,119,"Charlie Wi",72,3.12,187,60,"TenthTeeLatePar3ScoringAverage",2014
124,124,"Graham DeLaet",80,3.13,166,53,"TenthTeeLatePar3ScoringAverage",2014
124,124,"Sergio Garcia",61,3.13,50,16,"TenthTeeLatePar3ScoringAverage",2014
124,124,"Retief Goosen",94,3.13,216,69,"TenthTeeLatePar3ScoringAverage",2014
124,124,"Robert Streb",75,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Steven Bowditch",93,3.14,330,105,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Ben Curtis",77,3.14,229,73,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Davis Love III",74,3.14,116,37,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Ted Potter Jr",68,3.14,154,49,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Ian Poulter",57,3.14,88,28,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Wes Roach",67,3.14,157,50,"TenthTeeLatePar3ScoringAverage",2014
128,128,"Rory Sabbatini",82,3.14,176,56,"TenthTeeLatePar3ScoringAverage",2014
135,135,"Jonathan Byrd",76,3.15,164,52,"TenthTeeLatePar3ScoringAverage",2014
135,135,"Rickie Fowler",91,3.15,63,20,"TenthTeeLatePar3ScoringAverage",2014
135,135,"Ryo Ishikawa",75,3.15,104,33,"TenthTeeLatePar3ScoringAverage",2014
135,135,"Jeff Overton",80,3.15,192,61,"TenthTeeLatePar3ScoringAverage",2014
135,135,"Andres Romero",81,3.15,167,53,"TenthTeeLatePar3ScoringAverage",2014
135,135,"David Toms",64,3.15,104,33,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Aaron Baddeley",74,3.16,202,64,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Charlie Beljan",76,3.16,196,62,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Derek Ernst",80,3.16,240,76,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Martin Flores",85,3.16,281,89,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Tommy Gainey",73,3.16,193,61,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Brian Gay",81,3.16,193,61,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Charley Hoffman",93,3.16,269,85,"TenthTeeLatePar3ScoringAverage",2014
141,141,"Will Wilcox",51,3.16,155,49,"TenthTeeLatePar3ScoringAverage",2014
149,149,"JB Holmes",86,3.17,152,48,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Spencer Levin",59,3.17,130,41,"TenthTeeLatePar3ScoringAverage",2014
149,149,"William McGirt",96,3.17,190,60,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Michael Putnam",106,3.17,209,66,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Scott Stallings",77,3.17,222,70,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Hudson Swafford",75,3.17,219,69,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Nicholas Thompson",85,3.17,184,58,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Michael Thompson",74,3.17,165,52,"TenthTeeLatePar3ScoringAverage",2014
149,149,"Mark Wilson",69,3.17,165,52,"TenthTeeLatePar3ScoringAverage",2014
158,158,"Robert Garrigus",80,3.18,181,57,"TenthTeeLatePar3ScoringAverage",2014
158,158,"DH Lee",54,3.18,181,57,"TenthTeeLatePar3ScoringAverage",2014
158,158,"Geoff Ogilvy",84,3.18,270,85,"TenthTeeLatePar3ScoringAverage",2014
161,161,"Jason Dufner",57,3.19,51,16,"TenthTeeLatePar3ScoringAverage",2014
161,161,"Lucas Glover",68,3.19,230,72,"TenthTeeLatePar3ScoringAverage",2014
161,161,"Hunter Mahan",88,3.19,204,64,"TenthTeeLatePar3ScoringAverage",2014
164,164,"Brooks Koepka",56,3.21,93,29,"TenthTeeLatePar3ScoringAverage",2014
165,165,"Andrew Loupe",65,3.23,142,44,"TenthTeeLatePar3ScoringAverage",2014
166,166,"Jonas Blixt",64,3.24,159,49,"TenthTeeLatePar3ScoringAverage",2014
166,166,"Chesson Hadley",84,3.24,233,72,"TenthTeeLatePar3ScoringAverage",2014
166,166,"Russell Henley",92,3.24,259,80,"TenthTeeLatePar3ScoringAverage",2014
169,169,"Matt Kuchar",91,3.25,13,4,"TenthTeeLatePar3ScoringAverage",2014
169,169,"Kevin Tway",64,3.25,143,44,"TenthTeeLatePar3ScoringAverage",2014
171,171,"John Merrick",87,3.26,225,69,"TenthTeeLatePar3ScoringAverage",2014
172,172,"Bronson La Cassie",51,3.27,170,52,"TenthTeeLatePar3ScoringAverage",2014
173,173,"John Rollins",84,3.28,292,89,"TenthTeeLatePar3ScoringAverage",2014
174,174,"Sangmoon Bae",76,3.29,260,79,"TenthTeeLatePar3ScoringAverage",2014
174,174,"Kevin Streelman",79,3.29,250,76,"TenthTeeLatePar3ScoringAverage",2014
176,176,"Lee Westwood",57,3.4,68,20,"TenthTeeLatePar3ScoringAverage",2014
177,177,"Dustin Johnson",58,3.44,31,9,"TenthTeeLatePar3ScoringAverage",2014
