"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2007","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2007","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2007","TenthTeeEarlyRound2ScoringAverage__2007","TenthTeeEarlyRound2ScoringAverage_AVG_2007","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2007","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2007","stat_name","year"
1,1,"Jose Maria Olazabal",NA,66,66,1,"TenthTeeEarlyRound2ScoringAverage",2007
1,1,"Tiger Woods",NA,66,198,3,"TenthTeeEarlyRound2ScoringAverage",2007
3,3,"Tim Clark",NA,67,268,4,"TenthTeeEarlyRound2ScoringAverage",2007
4,4,"KJ Choi",NA,67.5,135,2,"TenthTeeEarlyRound2ScoringAverage",2007
5,5,"Mike Weir",NA,67.67,203,3,"TenthTeeEarlyRound2ScoringAverage",2007
6,6,"Stephen Ames",NA,68,408,6,"TenthTeeEarlyRound2ScoringAverage",2007
6,6,"Charles Warren",NA,68,340,5,"TenthTeeEarlyRound2ScoringAverage",2007
8,8,"Daisuke Maruyama",NA,68.2,341,5,"TenthTeeEarlyRound2ScoringAverage",2007
9,9,"Brandt Snedeker",NA,68.5,411,6,"TenthTeeEarlyRound2ScoringAverage",2007
9,9,"Chris Stroud",NA,68.5,411,6,"TenthTeeEarlyRound2ScoringAverage",2007
11,11,"Robert Garrigus",NA,68.75,275,4,"TenthTeeEarlyRound2ScoringAverage",2007
11,11,"Adam Scott",NA,68.75,275,4,"TenthTeeEarlyRound2ScoringAverage",2007
13,13,"Craig Lile",NA,68.8,688,10,"TenthTeeEarlyRound2ScoringAverage",2007
14,14,"Robert Allenby",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2007
14,14,"Phil Mickelson",NA,69,552,8,"TenthTeeEarlyRound2ScoringAverage",2007
14,14,"Steve Stricker",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2007
17,17,"Kevin Sutherland",NA,69.14,484,7,"TenthTeeEarlyRound2ScoringAverage",2007
18,18,"Freddie Jacobson",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2007
19,19,"Ryan Moore",NA,69.2,346,5,"TenthTeeEarlyRound2ScoringAverage",2007
19,19,"Michael Putnam",NA,69.2,346,5,"TenthTeeEarlyRound2ScoringAverage",2007
21,21,"Arron Oberholser",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2007
22,22,"Billy Andrade",NA,69.33,624,9,"TenthTeeEarlyRound2ScoringAverage",2007
22,22,"Tom Johnson",NA,69.33,208,3,"TenthTeeEarlyRound2ScoringAverage",2007
24,24,"DJ Brigman",NA,69.4,347,5,"TenthTeeEarlyRound2ScoringAverage",2007
25,25,"Bob Tway",NA,69.44,625,9,"TenthTeeEarlyRound2ScoringAverage",2007
26,26,"Mark Calcavecchia",NA,69.5,417,6,"TenthTeeEarlyRound2ScoringAverage",2007
26,26,"Cliff Kresge",NA,69.5,417,6,"TenthTeeEarlyRound2ScoringAverage",2007
26,26,"Tom Lehman",NA,69.5,139,2,"TenthTeeEarlyRound2ScoringAverage",2007
26,26,"Vijay Singh",NA,69.5,834,12,"TenthTeeEarlyRound2ScoringAverage",2007
30,30,"Jim Furyk",NA,69.56,626,9,"TenthTeeEarlyRound2ScoringAverage",2007
31,31,"Daniel Chopra",NA,69.57,487,7,"TenthTeeEarlyRound2ScoringAverage",2007
31,31,"Mathias Gronberg",NA,69.57,487,7,"TenthTeeEarlyRound2ScoringAverage",2007
33,33,"Brian Davis",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2007
33,33,"Steve Lowery",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2007
33,33,"John Rollins",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2007
36,36,"Jason Dufner",NA,69.63,557,8,"TenthTeeEarlyRound2ScoringAverage",2007
37,37,"Alex Cejka",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2007
37,37,"Jeff Overton",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2007
37,37,"Boo Weekley",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2007
40,40,"Jason Bohn",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2007
40,40,"Ken Duke",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2007
42,42,"Rich Barcelo",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2007
42,42,"Bill Haas",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2007
42,42,"Craig Kanada",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2007
42,42,"Duffy Waldorf",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2007
46,46,"Ryan Armour",NA,69.91,769,11,"TenthTeeEarlyRound2ScoringAverage",2007
47,47,"Aaron Baddeley",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2007
47,47,"Brendon de Jonge",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2007
47,47,"Jeff Gove",NA,70,420,6,"TenthTeeEarlyRound2ScoringAverage",2007
47,47,"Paul Gow",NA,70,420,6,"TenthTeeEarlyRound2ScoringAverage",2007
47,47,"Michael Sim",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2007
52,52,"Tripp Isenhour",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2007
52,52,"Heath Slocum",NA,70.13,561,8,"TenthTeeEarlyRound2ScoringAverage",2007
54,54,"JP Hayes",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2007
54,54,"Rocco Mediate",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2007
54,54,"John Merrick",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2007
54,54,"Carl Pettersson",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2007
58,58,"Briny Baird",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2007
59,59,"Tommy Armour III",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2007
59,59,"Brian Gay",NA,70.2,702,10,"TenthTeeEarlyRound2ScoringAverage",2007
59,59,"Steve Wheatcroft",NA,70.2,702,10,"TenthTeeEarlyRound2ScoringAverage",2007
62,62,"Bart Bryant",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2007
63,63,"Mark Hensby",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2007
63,63,"Tim Herron",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2007
65,65,"Ryan Palmer",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2007
65,65,"Bubba Watson",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2007
67,67,"Michael Allen",NA,70.5,282,4,"TenthTeeEarlyRound2ScoringAverage",2007
67,67,"Tim Petrovic",NA,70.5,564,8,"TenthTeeEarlyRound2ScoringAverage",2007
69,69,"Steve Flesch",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2007
69,69,"Tom Pernice Jr",NA,70.57,494,7,"TenthTeeEarlyRound2ScoringAverage",2007
71,71,"Tag Ridings",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2007
72,72,"Craig Bowden",NA,70.63,565,8,"TenthTeeEarlyRound2ScoringAverage",2007
72,72,"Michael Boyd",NA,70.63,565,8,"TenthTeeEarlyRound2ScoringAverage",2007
