"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2015","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2015","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2015","TenthTeeEarlyRound4ScoringAverage__2015","TenthTeeEarlyRound4ScoringAverage_AVG_2015","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2015","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2015","stat_name","year"
44,44,"Tom Hoge",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2015
44,44,"Scott Piercy",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2015
48,48,"Cameron Tringale",NA,69.75,279,4,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Stewart Cink",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Sergio Garcia",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Lucas Glover",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Jim Herman",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Charley Hoffman",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Chris Kirk",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Matt Kuchar",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Spencer Levin",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Cameron Percy",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Jim Renner",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Michael Thompson",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Brendon Todd",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2015
49,49,"Jhonattan Vegas",NA,70,420,6,"TenthTeeEarlyRound4ScoringAverage",2015
62,62,"Morgan Hoffmann",NA,70.25,281,4,"TenthTeeEarlyRound4ScoringAverage",2015
63,63,"JJ Henry",NA,70.33,211,3,"TenthTeeEarlyRound4ScoringAverage",2015
63,63,"John Peterson",NA,70.33,211,3,"TenthTeeEarlyRound4ScoringAverage",2015
63,63,"Chris Stroud",NA,70.33,211,3,"TenthTeeEarlyRound4ScoringAverage",2015
66,66,"Gonzalo Fdez Castano",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2015
66,66,"Jason Kokrak",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2015
66,66,"Bryce Molder",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2015
69,69,"Scott Brown",NA,70.6,353,5,"TenthTeeEarlyRound4ScoringAverage",2015
70,70,"Ben Crane",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2015
70,70,"Billy Horschel",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2015
70,70,"Matt Jones",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2015
73,73,"Hudson Swafford",NA,70.75,283,4,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Steven Alker",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Daniel Berger",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Luke Donald",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Jason Dufner",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Martin Flores",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Rickie Fowler",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Brice Garnett",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Fabian Gomez",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Billy Hurley III",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Seung Yul Noh",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Carlos Ortiz",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Alex Prugh",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Patrick Rodgers",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Charl Schwartzel",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Webb Simpson",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Byron Smith",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Camilo Villegas",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Steve Wheatcroft",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2015
74,74,"Tim Wilkinson",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2015
93,93,"Jason Gore",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Mark Hubbard",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Kevin Na",NA,71.5,286,4,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Sean OHair",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Brian Stuard",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Nick Taylor",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2015
94,94,"Nicholas Thompson",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2015
100,100,"Andrew Putnam",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2015
100,100,"Brendan Steele",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Matt Every",NA,72,288,4,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Andres Gonzales",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Luke Guthrie",NA,72,216,3,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Adam Hadwin",NA,72,216,3,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Max Homa",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"DA Points",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Roger Sloan",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Kevin Streelman",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2015
102,102,"Jimmy Walker",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2015
111,111,"Danny Lee",NA,72.25,289,4,"TenthTeeEarlyRound4ScoringAverage",2015
112,112,"Justin Leonard",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2015
113,113,"Jon Curran",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2015
113,113,"Charles Howell III",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2015
115,115,"Derek Fathauer",NA,72.75,291,4,"TenthTeeEarlyRound4ScoringAverage",2015
116,116,"Robert Allenby",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2015
116,116,"Alex Cejka",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2015
116,116,"Zach Johnson",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2015
116,116,"Troy Merritt",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2015
116,116,"David Toms",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2015
121,121,"Chad Campbell",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2015
121,121,"KJ Choi",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Jonathan Byrd",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Brooks Koepka",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"David Lingmerth",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Davis Love III",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Justin Rose",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"John Senden",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Heath Slocum",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
123,123,"Gary Woodland",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2015
131,131,"Eric Axley",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2015
131,131,"Angel Cabrera",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2015
131,131,"Brian Davis",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2015
131,131,"Whee Kim",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2015
131,131,"Michael Putnam",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2015
136,136,"Greg Chalmers",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2015
136,136,"Retief Goosen",NA,76,152,2,"TenthTeeEarlyRound4ScoringAverage",2015
138,138,"SJ Park",NA,78,78,1,"TenthTeeEarlyRound4ScoringAverage",2015
138,138,"Andres Romero",NA,78,78,1,"TenthTeeEarlyRound4ScoringAverage",2015
