"LowestRound_RANKTHISWEEK_2016","LowestRound_RANKLASTWEEK_2016","LowestRound_PLAYERNAME_2016","LowestRound_ROUNDS_2016","LowestRound_VALUE_2016","LowestRound_TOURNCOURSE_2016","LowestRound_ROUND_2016","stat_name","year"
72,72,"Kiradech Aphibarnrat",19,65,NA,4,"LowestRound",2016
72,72,"Daniel Berger",52,65,NA,2,"LowestRound",2016
72,72,"Shane Bertsch",30,65,NA,3,"LowestRound",2016
72,72,"Ryan Blaum",4,65,NA,2,"LowestRound",2016
72,72,"Scott Brown",59,65,NA,1,"LowestRound",2016
72,72,"Rafa Cabrera Bello",19,65,NA,4,"LowestRound",2016
72,72,"Chad Campbell",54,65,NA,1,"LowestRound",2016
72,72,"Bud Cauley",17,65,NA,2,"LowestRound",2016
72,72,"Kevin Chappell",49,65,NA,2,"LowestRound",2016
72,72,"Tim Clark",19,65,NA,3,"LowestRound",2016
72,72,"Brian Davis",17,65,NA,1,"LowestRound",2016
72,72,"Jason Day",36,65,NA,2,"LowestRound",2016
72,72,"Brendon de Jonge",55,65,NA,4,"LowestRound",2016
72,72,"Luke Donald",49,65,NA,2,"LowestRound",2016
72,72,"Ken Duke",26,65,NA,2,"LowestRound",2016
72,72,"Harris English",51,65,NA,2,"LowestRound",2016
72,72,"Derek Fathauer",58,65,NA,2,"LowestRound",2016
72,72,"Tony Finau",49,65,NA,1,"LowestRound",2016
72,72,"Ross Fisher",8,65,NA,3,"LowestRound",2016
72,72,"Rickie Fowler",42,65,NA,1,"LowestRound",2016
72,72,"Fred Funk",10,65,NA,4,"LowestRound",2016
72,72,"Sergio Garcia",28,65,NA,1,"LowestRound",2016
72,72,"Brice Garnett",29,65,NA,2,"LowestRound",2016
72,72,"Lucas Glover",53,65,NA,3,"LowestRound",2016
72,72,"Retief Goosen",37,65,NA,1,"LowestRound",2016
72,72,"Emiliano Grillo",47,65,NA,3,"LowestRound",2016
72,72,"Luke Guthrie",31,65,NA,3,"LowestRound",2016
72,72,"Russell Henley",42,65,NA,3,"LowestRound",2016
72,72,"Ryo Ishikawa",17,65,NA,1,"LowestRound",2016
72,72,"Michael Kim",62,65,NA,2,"LowestRound",2016
72,72,"Chris Kirk",51,65,NA,3,"LowestRound",2016
72,72,"Colt Knost",56,65,NA,1,"LowestRound",2016
72,72,"Russell Knox",48,65,NA,2,"LowestRound",2016
72,72,"Martin Laird",46,65,NA,1,"LowestRound",2016
72,72,"DH Lee",35,65,NA,1,"LowestRound",2016
72,72,"Marc Leishman",41,65,NA,2,"LowestRound",2016
72,72,"Justin Leonard",28,65,NA,1,"LowestRound",2016
72,72,"Luke List",51,65,NA,2,"LowestRound",2016
72,72,"Jamie Lovemark",57,65,NA,3,"LowestRound",2016
72,72,"Shane Lowry",35,65,NA,1,"LowestRound",2016
72,72,"Hideki Matsuyama",40,65,NA,1,"LowestRound",2016
72,72,"Rory McIlroy",37,65,NA,4,"LowestRound",2016
72,72,"George McNeill",33,65,NA,1,"LowestRound",2016
72,72,"Phil Mickelson",37,65,NA,2,"LowestRound",2016
72,72,"Francesco Molinari",36,65,NA,2,"LowestRound",2016
72,72,"Trey Mullinax",8,65,NA,1,"LowestRound",2016
72,72,"Seung Yul Noh",54,65,NA,3,"LowestRound",2016
72,72,"Henrik Norlander",41,65,NA,1,"LowestRound",2016
72,72,"Sean OHair",45,65,NA,1,"LowestRound",2016
72,72,"Rob Oppenheim",37,65,NA,1,"LowestRound",2016
72,72,"Ryan Palmer",46,65,NA,1,"LowestRound",2016
72,72,"Martin Piller",37,65,NA,3,"LowestRound",2016
72,72,"DA Points",32,65,NA,3,"LowestRound",2016
72,72,"Patrick Reed",53,65,NA,1,"LowestRound",2016
72,72,"Kyle Reifers",63,65,NA,4,"LowestRound",2016
72,72,"John Senden",48,65,NA,4,"LowestRound",2016
72,72,"Webb Simpson",34,65,NA,2,"LowestRound",2016
72,72,"Shawn Stefani",45,65,NA,3,"LowestRound",2016
72,72,"Steve Stricker",25,65,NA,2,"LowestRound",2016
72,72,"Chris Stroud",52,65,NA,2,"LowestRound",2016
72,72,"Daniel Summerhays",55,65,NA,3,"LowestRound",2016
72,72,"Hudson Swafford",52,65,NA,2,"LowestRound",2016
72,72,"Vaughn Taylor",30,65,NA,4,"LowestRound",2016
72,72,"Brendon Todd",43,65,NA,1,"LowestRound",2016
72,72,"Cameron Tringale",47,65,NA,3,"LowestRound",2016
72,72,"Tyrone Van Aswegen",67,65,NA,3,"LowestRound",2016
72,72,"Johnson Wagner",44,65,NA,1,"LowestRound",2016
72,143,"Steve Wheatcroft",53,65,NA,1,"LowestRound",2016
72,72,"Will Wilcox",47,65,NA,4,"LowestRound",2016
72,72,"Tim Wilkinson",40,65,NA,3,"LowestRound",2016
72,72,"Gary Woodland",45,65,NA,4,"LowestRound",2016
144,143,"Joe Affrunti",6,66,NA,3,"LowestRound",2016
144,143,"Thomas Aiken",42,66,NA,2,"LowestRound",2016
144,143,"Blayne Barber",44,66,NA,2,"LowestRound",2016
144,143,"Jonas Blixt",46,66,NA,3,"LowestRound",2016
144,143,"Gregory Bourdy",4,66,NA,4,"LowestRound",2016
144,143,"Keegan Bradley",40,66,NA,4,"LowestRound",2016
144,143,"Angel Cabrera",42,66,NA,2,"LowestRound",2016
144,143,"Alex Cejka",47,66,NA,1,"LowestRound",2016
144,143,"Ben Crane",48,66,NA,1,"LowestRound",2016
144,143,"Jon Curran",55,66,NA,2,"LowestRound",2016
144,143,"Bryson DeChambeau",16,66,NA,4,"LowestRound",2016
144,143,"Andrew Dodt",8,66,NA,4,"LowestRound",2016
144,143,"Ernie Els",34,66,NA,4,"LowestRound",2016
144,143,"Derek Ernst",36,66,NA,3,"LowestRound",2016
144,143,"Gonzalo Fdez Castano",6,66,NA,2,"LowestRound",2016
144,143,"Marcus Fraser",7,66,NA,1,"LowestRound",2016
144,143,"Robert Garrigus",34,66,NA,2,"LowestRound",2016
144,143,"Andres Gonzales",46,66,NA,2,"LowestRound",2016
144,143,"Bill Haas",42,66,NA,2,"LowestRound",2016
144,143,"Padraig Harrington",38,66,NA,3,"LowestRound",2016
144,143,"Jim Herman",55,66,NA,3,"LowestRound",2016
144,143,"Tim Herron",21,66,NA,4,"LowestRound",2016
144,143,"Justin Hicks",26,66,NA,1,"LowestRound",2016
144,143,"JB Holmes",39,66,NA,2,"LowestRound",2016
144,143,"Billy Horschel",45,66,NA,2,"LowestRound",2016
144,143,"Hiroshi Iwata",51,66,NA,2,"LowestRound",2016
144,143,"Thongchai Jaidee",19,66,NA,3,"LowestRound",2016
144,143,"KT Kim",8,66,NA,4,"LowestRound",2016
144,143,"Danny Lee",53,66,NA,2,"LowestRound",2016
144,143,"Ben Leong",4,66,NA,4,"LowestRound",2016
144,143,"Hao Tong Li",8,66,NA,3,"LowestRound",2016
144,143,"Frank Lickliter II",12,66,NA,1,"LowestRound",2016
144,143,"Davis Love III",40,66,NA,1,"LowestRound",2016
144,143,"Jarrod Lyle",18,66,NA,3,"LowestRound",2016
144,143,"Will Ma Kenzie",54,66,NA,1,"LowestRound",2016
144,143,"Peter Malnati",53,66,NA,2,"LowestRound",2016
144,143,"Steve Marino",40,66,NA,1,"LowestRound",2016
144,143,"Ben Martin",48,66,NA,1,"LowestRound",2016
144,143,"Nick Mason",4,66,NA,4,"LowestRound",2016
144,143,"Lee McCoy",4,66,NA,3,"LowestRound",2016
144,143,"Troy Merritt",41,66,NA,2,"LowestRound",2016
144,143,"Ryan Moore",40,66,NA,3,"LowestRound",2016
144,143,"Alexander Noren",4,66,NA,3,"LowestRound",2016
144,143,"Rod Pampling",20,66,NA,2,"LowestRound",2016
144,143,"Pat Perez",28,66,NA,2,"LowestRound",2016
144,143,"John Peterson",8,66,NA,4,"LowestRound",2016
144,143,"Scott Pinckney",53,66,NA,1,"LowestRound",2016
144,143,"Ian Poulter",37,66,NA,2,"LowestRound",2016
144,143,"Jon Rahm",4,66,NA,3,"LowestRound",2016
144,143,"Wes Roach",33,66,NA,1,"LowestRound",2016
144,143,"Andres Romero",22,66,NA,1,"LowestRound",2016
144,143,"Justin Rose",35,66,NA,2,"LowestRound",2016
144,143,"Rory Sabbatini",40,66,NA,4,"LowestRound",2016
144,143,"Sam Saunders",40,66,NA,1,"LowestRound",2016
144,143,"Scott Stallings",46,66,NA,3,"LowestRound",2016
144,143,"Brett Stegmaier",57,66,NA,2,"LowestRound",2016
144,143,"Henrik Stenson",30,66,NA,3,"LowestRound",2016
144,143,"Robert Streb",51,66,NA,2,"LowestRound",2016
144,143,"Kevin Streelman",46,66,NA,3,"LowestRound",2016
144,143,"Hideto Tanihara",4,66,NA,1,"LowestRound",2016
144,143,"Nick Taylor",57,66,NA,3,"LowestRound",2016
144,143,"David Toms",38,66,NA,3,"LowestRound",2016
144,143,"DJ Trahan",23,66,NA,1,"LowestRound",2016
144,143,"Nick Watney",17,66,NA,2,"LowestRound",2016
144,143,"Bubba Watson",30,66,NA,1,"LowestRound",2016
144,143,"Bernd Wiesberger",23,66,NA,2,"LowestRound",2016
144,143,"Mark Wilson",42,66,NA,2,"LowestRound",2016
211,211,"Abraham Ancer",26,67,NA,3,"LowestRound",2016
211,211,"Stuart Appleby",39,67,NA,3,"LowestRound",2016
211,211,"Matt Atkins",4,67,NA,3,"LowestRound",2016
211,211,"Cameron Beckman",17,67,NA,1,"LowestRound",2016
211,211,"Michael Bradley",16,67,NA,1,"LowestRound",2016
211,211,"Jonathan Byrd",20,67,NA,1,"LowestRound",2016
211,211,"Miguel Angel Carballo",24,67,NA,3,"LowestRound",2016
211,211,"Paul Casey",39,67,NA,4,"LowestRound",2016
211,211,"KJ Choi",47,67,NA,2,"LowestRound",2016
211,211,"Erik Compton",45,67,NA,3,"LowestRound",2016
211,211,"Charlie Danielson",4,67,NA,1,"LowestRound",2016
211,211,"Jamie Donaldson",28,67,NA,2,"LowestRound",2016
211,211,"Paul Dunne",9,67,NA,1,"LowestRound",2016
211,211,"Trevor Fisher Jr",4,67,NA,1,"LowestRound",2016
211,211,"Matthew Fitzpatrick",23,67,NA,4,"LowestRound",2016
211,211,"Tommy Fleetwood",4,67,NA,1,"LowestRound",2016
211,211,"Martin Flores",4,67,NA,3,"LowestRound",2016
211,211,"Rhein Gibson",36,67,NA,1,"LowestRound",2016
211,211,"Tom Gillis",16,67,NA,1,"LowestRound",2016
211,260,"Chesson Hadley",51,67,NA,2,"LowestRound",2016
211,211,"Scott Hend",12,67,NA,3,"LowestRound",2016
211,211,"JJ Henry",44,67,NA,1,"LowestRound",2016
211,211,"Matt Jones",45,67,NA,3,"LowestRound",2016
211,211,"Martin Kaymer",21,67,NA,4,"LowestRound",2016
211,211,"Hyung Sung Kim",2,67,NA,2,"LowestRound",2016
211,211,"Whee Kim",54,67,NA,1,"LowestRound",2016
211,211,"Satoshi Kodaira",7,67,NA,2,"LowestRound",2016
211,211,"Kelly Kraft",35,67,NA,2,"LowestRound",2016
211,211,"Scott Langley",41,67,NA,2,"LowestRound",2016
211,211,"Hunter Mahan",43,67,NA,3,"LowestRound",2016
211,211,"Prayad Marksaeng",4,67,NA,4,"LowestRound",2016
211,211,"Billy Mayfair",10,67,NA,1,"LowestRound",2016
211,211,"Yusaku Miyazato",8,67,NA,2,"LowestRound",2016
211,211,"Geoff Ogilvy",37,67,NA,1,"LowestRound",2016
211,211,"Carlos Ortiz",47,67,NA,2,"LowestRound",2016
211,211,"Cameron Percy",22,67,NA,1,"LowestRound",2016
211,211,"Paul Peterson",4,67,NA,2,"LowestRound",2016
211,211,"Tim Petrovic",8,67,NA,1,"LowestRound",2016
211,211,"Carl Pettersson",31,67,NA,1,"LowestRound",2016
211,211,"Thomas Pieters",11,67,NA,1,"LowestRound",2016
211,211,"Alex Prugh",17,67,NA,2,"LowestRound",2016
211,211,"Michael Putnam",17,67,NA,4,"LowestRound",2016
211,211,"Ryan Ruffels",17,67,NA,1,"LowestRound",2016
211,211,"Xander Schauffele",5,67,NA,3,"LowestRound",2016
211,211,"Ollie Schniederjans",23,67,NA,2,"LowestRound",2016
211,211,"Charl Schwartzel",29,67,NA,4,"LowestRound",2016
211,211,"Darron Stiles",28,67,NA,1,"LowestRound",2016
211,211,"Adam Svensson",6,67,NA,1,"LowestRound",2016
211,211,"Marc Turnesa",14,67,NA,3,"LowestRound",2016
211,211,"Xinjun Zhang",4,67,NA,1,"LowestRound",2016
261,260,"Blake Adams",12,68,NA,1,"LowestRound",2016
261,260,"Robert Allenby",35,68,NA,2,"LowestRound",2016
261,260,"Mark Anderson",2,68,NA,1,"LowestRound",2016
261,260,"Eric Axley",7,68,NA,1,"LowestRound",2016
261,260,"Charlie Beljan",26,68,NA,2,"LowestRound",2016
261,260,"Rodolfo Cazaubon",10,68,NA,4,"LowestRound",2016
261,260,"Greg Chalmers",13,68,NA,1,"LowestRound",2016
261,260,"Matt Dobyns",13,68,NA,1,"LowestRound",2016
261,260,"James Driscoll",4,68,NA,3,"LowestRound",2016
261,260,"Matt Every",34,68,NA,3,"LowestRound",2016
261,260,"Jorge Fernandez Valdes",4,68,NA,3,"LowestRound",2016
261,260,"Steve Flesch",10,68,NA,1,"LowestRound",2016
261,260,"Oscar Fraustro",2,68,NA,1,"LowestRound",2016
261,260,"Brian Gay",22,68,NA,3,"LowestRound",2016
261,260,"Ben Geyer",2,68,NA,1,"LowestRound",2016
261,260,"Mark Hensby",6,68,NA,1,"LowestRound",2016
261,260,"David Howell",4,68,NA,2,"LowestRound",2016
261,260,"Billy Hurley III",22,68,NA,1,"LowestRound",2016
261,260,"Marty Jertson",2,68,NA,1,"LowestRound",2016
261,260,"Robert Karlsson",3,68,NA,1,"LowestRound",2016
261,260,"Soren Kjeldsen",17,68,NA,1,"LowestRound",2016
261,260,"Romain Langasque",4,68,NA,4,"LowestRound",2016
261,260,"Richard Lee",8,68,NA,1,"LowestRound",2016
261,260,"Lucas Lee",22,68,NA,2,"LowestRound",2016
261,260,"John Merrick",17,68,NA,1,"LowestRound",2016
261,260,"Byron Meth",2,68,NA,2,"LowestRound",2016
261,260,"James Morrison",4,68,NA,3,"LowestRound",2016
261,260,"Louis Oosthuizen",25,68,NA,1,"LowestRound",2016
261,260,"Jin Park",3,68,NA,1,"LowestRound",2016
261,260,"Dicky Pride",33,68,NA,3,"LowestRound",2016
261,260,"Ted Purdy",13,68,NA,1,"LowestRound",2016
261,260,"Chris Riley",4,68,NA,2,"LowestRound",2016
261,260,"John Rollins",14,68,NA,2,"LowestRound",2016
261,260,"Hunter Stewart",19,68,NA,4,"LowestRound",2016
261,260,"Miguel Tabuena",2,68,NA,2,"LowestRound",2016
261,260,"Bo Van Pelt",14,68,NA,2,"LowestRound",2016
261,260,"Chris Wood",19,68,NA,1,"LowestRound",2016
298,298,"Wu Ashun",4,69,NA,1,"LowestRound",2016
298,298,"Dean Burmester",4,69,NA,1,"LowestRound",2016
298,298,"SSP Chawrasia",8,69,NA,1,"LowestRound",2016
298,298,"George Coetzee",8,69,NA,2,"LowestRound",2016
298,298,"Austin Cook",2,69,NA,1,"LowestRound",2016
298,298,"Glen Day",4,69,NA,1,"LowestRound",2016
298,298,"Tommy Gainey",9,69,NA,1,"LowestRound",2016
298,298,"Trevor Immelman",17,69,NA,1,"LowestRound",2016
298,298,"Miguel Angel Jimenez",4,69,NA,4,"LowestRound",2016
298,298,"Andrew Landry",24,69,NA,2,"LowestRound",2016
298,298,"Maverick McNealy",4,69,NA,1,"LowestRound",2016
298,298,"Toshinori Muto",2,69,NA,2,"LowestRound",2016
298,298,"Jonathan Randolph",2,69,NA,1,"LowestRound",2016
298,298,"Benjamin Taylor",3,69,NA,3,"LowestRound",2016
298,298,"Curtis Thompson",2,69,NA,1,"LowestRound",2016
298,298,"Lee Westwood",13,69,NA,4,"LowestRound",2016
298,298,"Greg Yates",4,69,NA,1,"LowestRound",2016
315,315,"Yi Cao",4,70,NA,1,"LowestRound",2016
315,315,"Austin Connelly",8,70,NA,1,"LowestRound",2016
315,315,"Nick Cullen",4,70,NA,3,"LowestRound",2016
315,315,"Zecheng Dou",4,70,NA,1,"LowestRound",2016
315,315,"Nacho Elvira",2,70,NA,1,"LowestRound",2016
315,315,"Domenico Geminiani",2,70,NA,1,"LowestRound",2016
315,315,"Brandon Hagy",8,70,NA,1,"LowestRound",2016
315,315,"Tyrrell Hatton",4,70,NA,4,"LowestRound",2016
315,315,"Nathan Holman",4,70,NA,2,"LowestRound",2016
315,315,"Nick Killpack",2,70,NA,2,"LowestRound",2016
315,315,"Bernhard Langer",4,70,NA,3,"LowestRound",2016
315,315,"Davis Love IV",2,70,NA,1,"LowestRound",2016
315,315,"Parker McLachlin",2,70,NA,2,"LowestRound",2016
315,315,"Renato Paratore",2,70,NA,1,"LowestRound",2016
315,315,"Brett Quigley",3,70,NA,3,"LowestRound",2016
315,315,"Heath Slocum",4,70,NA,1,"LowestRound",2016
315,315,"Joel Stalter",3,70,NA,2,"LowestRound",2016
315,315,"Andy Sullivan",25,70,NA,3,"LowestRound",2016
315,315,"Nicholas Thompson",11,70,NA,1,"LowestRound",2016
315,315,"Tim Weinhart",2,70,NA,1,"LowestRound",2016
315,315,"Scott Wolfes",2,70,NA,1,"LowestRound",2016
336,336,"Max Alverio",2,71,NA,1,"LowestRound",2016
336,336,"Arjun Atwal",2,71,NA,2,"LowestRound",2016
336,336,"Craig Barlow",2,71,NA,1,"LowestRound",2016
336,336,"Matt Bettencourt",5,71,NA,2,"LowestRound",2016
336,336,"Frankie Capan",2,71,NA,2,"LowestRound",2016
336,336,"Danny Chia",8,71,NA,4,"LowestRound",2016
336,336,"Gavin Coles",2,71,NA,1,"LowestRound",2016
336,336,"John Daly",2,71,NA,2,"LowestRound",2016
336,336,"Chris DiMarco",4,71,NA,2,"LowestRound",2016
336,336,"David Duval",3,71,NA,1,"LowestRound",2016
336,336,"Edward Figueroa",2,71,NA,1,"LowestRound",2016
336,336,"Kramer Hickok",2,71,NA,2,"LowestRound",2016
336,336,"Bo Hoag",2,71,NA,1,"LowestRound",2016
336,336,"WC Liang",4,71,NA,4,"LowestRound",2016
336,336,"Matt Mabrey",2,71,NA,2,"LowestRound",2016
336,336,"Jack Maguire",4,71,NA,2,"LowestRound",2016
336,336,"Curtis Reed",4,71,NA,2,"LowestRound",2016
336,336,"Michael Schoolcraft",2,71,NA,1,"LowestRound",2016
336,336,"Brian Smock",4,71,NA,1,"LowestRound",2016
336,336,"Chad Sorensen",3,71,NA,2,"LowestRound",2016
336,336,"Omar Uresti",4,71,NA,1,"LowestRound",2016
336,336,"Danie van Tonder",4,71,NA,3,"LowestRound",2016
336,336,"Sebastian Vazquez",2,71,NA,2,"LowestRound",2016
336,336,"Yoshio Yamamoto",2,71,NA,1,"LowestRound",2016
361,361,"Chris Baker",2,72,NA,2,"LowestRound",2016
361,361,"Wil Bateman",2,72,NA,2,"LowestRound",2016
361,361,"Mark Brooks",3,72,NA,3,"LowestRound",2016
361,361,"Julien Brun",4,72,NA,2,"LowestRound",2016
361,361,"Fred Couples",2,72,NA,2,"LowestRound",2016
361,361,"Ben Curtis",4,72,NA,2,"LowestRound",2016
361,361,"Victor Dubuisson",11,72,NA,4,"LowestRound",2016
361,361,"Jacob Eggers",2,72,NA,2,"LowestRound",2016
361,361,"Vince India",2,72,NA,1,"LowestRound",2016
361,361,"Arie Ahmad Irawan",4,72,NA,3,"LowestRound",2016
361,361,"Jeff Maggert",2,72,NA,2,"LowestRound",2016
361,361,"Mardan Mamat",4,72,NA,4,"LowestRound",2016
361,361,"Brian Maurer",2,72,NA,2,"LowestRound",2016
361,361,"Jon McLean",2,72,NA,2,"LowestRound",2016
361,361,"Robby Ormand",2,72,NA,2,"LowestRound",2016
361,361,"Clayton Rask",2,72,NA,1,"LowestRound",2016
361,361,"Cory Renfrew",2,72,NA,2,"LowestRound",2016
361,361,"Dalton Ward",2,72,NA,2,"LowestRound",2016
361,361,"Zach Wright",2,72,NA,1,"LowestRound",2016
361,361,"Fabrizio Zanotti",2,72,NA,1,"LowestRound",2016
381,381,"David Bradshaw",2,73,NA,1,"LowestRound",2016
381,381,"Kristoffer Broberg",4,73,NA,2,"LowestRound",2016
381,381,"Case Cochran",2,73,NA,2,"LowestRound",2016
381,381,"Brad Dalke",2,73,NA,1,"LowestRound",2016
381,NA,"Jim Furyk",2,73,NA,1,"LowestRound",2016
381,381,"Ricardo Gouveia",2,73,NA,1,"LowestRound",2016
381,NA,"Mackenzie Hughes",2,73,NA,1,"LowestRound",2016
381,381,"Steven Jeffress",4,73,NA,3,"LowestRound",2016
381,381,"Shawn Lu",2,73,NA,2,"LowestRound",2016
381,381,"Paul McConnell",4,73,NA,1,"LowestRound",2016
381,406,"Kelly Mitchum",4,73,NA,2,"LowestRound",2016
381,381,"Larry Mize",4,73,NA,2,"LowestRound",2016
381,NA,"Corey Nagy",2,73,NA,2,"LowestRound",2016
381,381,"David Skinns",2,73,NA,2,"LowestRound",2016
381,381,"Chris Smith",4,73,NA,2,"LowestRound",2016
381,NA,"Ethan Tracy",2,73,NA,1,"LowestRound",2016
381,381,"Marc Warren",4,73,NA,4,"LowestRound",2016
381,381,"Mike Weir",14,73,NA,2,"LowestRound",2016
381,381,"Brett Wetterich",2,73,NA,2,"LowestRound",2016
381,381,"Casey Wittenberg",2,73,NA,2,"LowestRound",2016
381,381,"Tim Yelverton",2,73,NA,1,"LowestRound",2016
402,397,"Cory Cooper",1,74,NA,1,"LowestRound",2016
402,397,"Bob Estes",2,74,NA,1,"LowestRound",2016
402,397,"Denny McCarthy",2,74,NA,1,"LowestRound",2016
402,397,"Alan Morin",4,74,NA,2,"LowestRound",2016
402,397,"Garrett Okamura",2,74,NA,1,"LowestRound",2016
402,397,"Rod Perry",2,74,NA,2,"LowestRound",2016
402,397,"David Solomon",2,74,NA,1,"LowestRound",2016
402,397,"Tom Watson",2,74,NA,1,"LowestRound",2016
402,397,"Jordan Zunic",4,74,NA,2,"LowestRound",2016
411,406,"Mark Blakefield",2,75,NA,2,"LowestRound",2016
411,406,"Robert Gamez",2,75,NA,1,"LowestRound",2016
411,406,"Eric Hallberg",2,75,NA,2,"LowestRound",2016
411,406,"Jeff Karlsson",2,75,NA,1,"LowestRound",2016
411,406,"John Mallinger",1,75,NA,1,"LowestRound",2016
411,406,"David Mathis",2,75,NA,2,"LowestRound",2016
411,406,"Sammy Schmitz",2,75,NA,2,"LowestRound",2016
411,406,"JJ Spaun",2,75,NA,2,"LowestRound",2016
411,406,"Miguel Suarez",2,75,NA,2,"LowestRound",2016
411,406,"Charlie Wi",1,75,NA,1,"LowestRound",2016
421,417,"Connor Arendell",2,76,NA,2,"LowestRound",2016
421,417,"Derek Bard",2,76,NA,1,"LowestRound",2016
421,417,"Darren Clarke",4,76,NA,1,"LowestRound",2016
421,417,"Sandy Lyle",2,76,NA,1,"LowestRound",2016
