"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2010","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2010","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2010","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2010","FirstTeeEarlyPar3ScoringAverage_AVG_2010","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2010","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
1,1,"John Mallinger",78,2.86,186,65,"FirstTeeEarlyPar3ScoringAverage",2010
2,2,"Michael Letzig",84,2.9,365,126,"FirstTeeEarlyPar3ScoringAverage",2010
2,2,"Chris Tidland",77,2.9,316,109,"FirstTeeEarlyPar3ScoringAverage",2010
4,4,"Chad Collins",87,2.92,333,114,"FirstTeeEarlyPar3ScoringAverage",2010
4,4,"Padraig Harrington",57,2.92,146,50,"FirstTeeEarlyPar3ScoringAverage",2010
4,4,"Paul Stankowski",62,2.92,248,85,"FirstTeeEarlyPar3ScoringAverage",2010
7,7,"Jason Day",82,2.93,302,103,"FirstTeeEarlyPar3ScoringAverage",2010
7,7,"David Duval",71,2.93,246,84,"FirstTeeEarlyPar3ScoringAverage",2010
7,7,"Dean Wilson",54,2.93,199,68,"FirstTeeEarlyPar3ScoringAverage",2010
10,10,"Rickie Fowler",98,2.94,282,96,"FirstTeeEarlyPar3ScoringAverage",2010
10,10,"Dustin Johnson",83,2.94,265,90,"FirstTeeEarlyPar3ScoringAverage",2010
12,12,"Luke Donald",71,2.95,180,61,"FirstTeeEarlyPar3ScoringAverage",2010
12,12,"Charley Hoffman",85,2.95,286,97,"FirstTeeEarlyPar3ScoringAverage",2010
12,12,"Shaun Micheel",70,2.95,236,80,"FirstTeeEarlyPar3ScoringAverage",2010
15,15,"Spencer Levin",110,2.96,411,139,"FirstTeeEarlyPar3ScoringAverage",2010
15,15,"Garth Mulroy",53,2.96,169,57,"FirstTeeEarlyPar3ScoringAverage",2010
15,15,"Pat Perez",90,2.96,391,132,"FirstTeeEarlyPar3ScoringAverage",2010
15,15,"Charles Warren",64,2.96,225,76,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Tom Gillis",97,2.97,460,155,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Nathan Green",86,2.97,336,113,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Jeff Maggert",76,2.97,267,90,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Jeff Quinney",91,2.97,365,123,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Roger Tambellini",77,2.97,273,92,"FirstTeeEarlyPar3ScoringAverage",2010
19,19,"Boo Weekley",88,2.97,347,117,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Michael Bradley",77,2.98,385,129,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Chad Campbell",95,2.98,465,156,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Paul Casey",64,2.98,179,60,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Ryuji Imada",90,2.98,444,149,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Freddie Jacobson",83,2.98,397,133,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Derek Lamely",81,2.98,262,88,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Hunter Mahan",85,2.98,283,95,"FirstTeeEarlyPar3ScoringAverage",2010
25,25,"Heath Slocum",97,2.98,346,116,"FirstTeeEarlyPar3ScoringAverage",2010
33,33,"KJ Choi",82,2.99,308,103,"FirstTeeEarlyPar3ScoringAverage",2010
33,33,"Alex Prugh",88,2.99,317,106,"FirstTeeEarlyPar3ScoringAverage",2010
33,33,"Michael Sim",64,2.99,221,74,"FirstTeeEarlyPar3ScoringAverage",2010
33,33,"Josh Teater",101,2.99,353,118,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Rich Barcelo",70,3,282,94,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Graham DeLaet",88,3,354,118,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Matt Jones",89,3,345,115,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Jerry Kelly",99,3,351,117,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Matt Kuchar",97,3,309,103,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Sean OHair",84,3,249,83,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Ian Poulter",55,3,198,66,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Ted Purdy",86,3,270,90,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Webb Simpson",98,3,324,108,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Kevin Stadler",86,3,375,125,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Brian Stuard",81,3,255,85,"FirstTeeEarlyPar3ScoringAverage",2010
37,37,"Kevin Sutherland",86,3,285,95,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Jason Bohn",84,3.01,358,119,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Greg Chalmers",93,3.01,370,123,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Chris DiMarco",88,3.01,461,153,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Charles Howell III",103,3.01,508,169,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Lee Janzen",77,3.01,307,102,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"George McNeill",79,3.01,250,83,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Bryce Molder",84,3.01,262,87,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Geoff Ogilvy",62,3.01,217,72,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Cameron Percy",73,3.01,253,84,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Scott Piercy",88,3.01,403,134,"FirstTeeEarlyPar3ScoringAverage",2010
49,49,"Jeev Milkha Singh",59,3.01,238,79,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Woody Austin",93,3.02,347,115,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Briny Baird",87,3.02,389,129,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Mark Calcavecchia",50,3.02,187,62,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Kevin Na",94,3.02,347,115,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Aron Price",70,3.02,196,65,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Justin Rose",78,3.02,314,104,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Adam Scott",70,3.02,178,59,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Brandt Snedeker",89,3.02,347,115,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"David Toms",86,3.02,335,111,"FirstTeeEarlyPar3ScoringAverage",2010
60,60,"Jerod Turner",54,3.02,284,94,"FirstTeeEarlyPar3ScoringAverage",2010
