"ProximitytoHolefrom2030yards_RANKTHISWEEK_2009","ProximitytoHolefrom2030yards_RANKLASTWEEK_2009","ProximitytoHolefrom2030yards_PLAYERNAME_2009","ProximitytoHolefrom2030yards_ROUNDS_2009","ProximitytoHolefrom2030yards_AVGDTP_2009","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2009","ProximitytoHolefrom2030yards_OFSHOTS_2009","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2009","stat_name","year"
24,24,"Ian Poulter",59,NA,536.167,64,4,"ProximitytoHolefrom2030yards",2009
29,29,"Brian Davis",103,NA,1145.917,135,95,"ProximitytoHolefrom2030yards",2009
29,29,"Nathan Green",104,NA,1177.5,139,40,"ProximitytoHolefrom2030yards",2009
29,29,"Justin Leonard",95,NA,848.583,100,63,"ProximitytoHolefrom2030yards",2009
29,29,"Michael Letzig",96,NA,953.917,112,29,"ProximitytoHolefrom2030yards",2009
29,29,"Joe Ogilvie",85,NA,1049,123,41,"ProximitytoHolefrom2030yards",2009
29,29,"Tim Petrovic",97,NA,1065.833,125,5,"ProximitytoHolefrom2030yards",2009
29,29,"Justin Rose",71,NA,660.917,78,87,"ProximitytoHolefrom2030yards",2009
29,29,"Vijay Singh",71,NA,793.083,93,147,"ProximitytoHolefrom2030yards",2009
29,29,"Jay Williamson",69,NA,450.917,53,86,"ProximitytoHolefrom2030yards",2009
38,38,"Ken Duke",87,NA,848.583,99,53,"ProximitytoHolefrom2030yards",2009
38,38,"Tom Pernice Jr",82,NA,792.167,92,12,"ProximitytoHolefrom2030yards",2009
38,38,"Brian Vranesh",51,NA,591.75,69,38,"ProximitytoHolefrom2030yards",2009
38,38,"Charlie Wi",92,NA,1030.083,120,83,"ProximitytoHolefrom2030yards",2009
42,42,"Woody Austin",84,NA,936.417,108,39,"ProximitytoHolefrom2030yards",2009
42,42,"Cameron Beckman",87,NA,782.917,90,77,"ProximitytoHolefrom2030yards",2009
42,42,"Derek Fathauer",63,NA,674.667,78,161,"ProximitytoHolefrom2030yards",2009
45,45,"Brian Gay",96,NA,1081.083,124,7,"ProximitytoHolefrom2030yards",2009
45,45,"Nick OHern",90,NA,938.25,107,70,"ProximitytoHolefrom2030yards",2009
47,47,"Tim Clark",81,NA,655.333,74,19,"ProximitytoHolefrom2030yards",2009
47,47,"Charles Howell III",99,NA,1136.5,129,118,"ProximitytoHolefrom2030yards",2009
47,47,"Geoff Ogilvy",78,NA,673.917,76,62,"ProximitytoHolefrom2030yards",2009
47,47,"Brendon Todd",53,NA,563.583,64,180,"ProximitytoHolefrom2030yards",2009
47,47,"Mark Wilson",99,NA,1174.5,133,21,"ProximitytoHolefrom2030yards",2009
47,47,"Tiger Woods",64,NA,493.5,56,1,"ProximitytoHolefrom2030yards",2009
53,53,"Brad Adamonis",70,NA,794.333,89,36,"ProximitytoHolefrom2030yards",2009
53,53,"Robert Allenby",71,NA,722.083,81,56,"ProximitytoHolefrom2030yards",2009
53,53,"Briny Baird",89,NA,885,99,126,"ProximitytoHolefrom2030yards",2009
53,53,"Greg Chalmers",85,NA,916.333,103,55,"ProximitytoHolefrom2030yards",2009
53,53,"Ben Crane",93,NA,969.083,109,32,"ProximitytoHolefrom2030yards",2009
53,53,"Mathew Goggin",76,NA,787.5,88,134,"ProximitytoHolefrom2030yards",2009
53,53,"Freddie Jacobson",83,NA,950,107,51,"ProximitytoHolefrom2030yards",2009
53,53,"Kenny Perry",92,NA,942.083,106,13,"ProximitytoHolefrom2030yards",2009
53,53,"Rick Price",54,NA,412,46,161,"ProximitytoHolefrom2030yards",2009
53,53,"Scott Verplank",88,NA,905.833,102,75,"ProximitytoHolefrom2030yards",2009
63,63,"Retief Goosen",74,NA,593.833,66,64,"ProximitytoHolefrom2030yards",2009
63,63,"Parker McLachlin",71,NA,1248.25,139,98,"ProximitytoHolefrom2030yards",2009
63,63,"Andres Romero",58,NA,521.75,58,181,"ProximitytoHolefrom2030yards",2009
63,63,"Darron Stiles",52,NA,431.667,48,133,"ProximitytoHolefrom2030yards",2009
67,67,"Rich Beem",77,NA,711.083,78,132,"ProximitytoHolefrom2030yards",2009
67,67,"Bart Bryant",58,NA,728.833,80,153,"ProximitytoHolefrom2030yards",2009
67,67,"Jonathan Byrd",89,NA,1186.25,131,148,"ProximitytoHolefrom2030yards",2009
67,67,"Ryuji Imada",85,NA,1040.583,115,54,"ProximitytoHolefrom2030yards",2009
67,67,"John Mallinger",90,NA,1005.667,111,104,"ProximitytoHolefrom2030yards",2009
67,67,"Aron Price",89,NA,1099.083,121,93,"ProximitytoHolefrom2030yards",2009
67,67,"Kirk Triplett",60,NA,700.75,77,24,"ProximitytoHolefrom2030yards",2009
74,74,"KJ Choi",65,NA,579.083,63,141,"ProximitytoHolefrom2030yards",2009
74,74,"Jason Dufner",90,NA,913.083,100,52,"ProximitytoHolefrom2030yards",2009
74,74,"Martin Laird",72,NA,863.167,94,179,"ProximitytoHolefrom2030yards",2009
74,74,"Peter Lonard",86,NA,957.417,104,144,"ProximitytoHolefrom2030yards",2009
74,74,"John Merrick",91,NA,871,95,159,"ProximitytoHolefrom2030yards",2009
79,79,"Jason Bohn",88,NA,733.5,79,163,"ProximitytoHolefrom2030yards",2009
79,79,"Ernie Els",70,NA,645.917,70,59,"ProximitytoHolefrom2030yards",2009
79,79,"Paul Goydos",79,NA,741.167,80,145,"ProximitytoHolefrom2030yards",2009
79,79,"Will Ma Kenzie",69,NA,959.417,104,164,"ProximitytoHolefrom2030yards",2009
79,79,"Bryce Molder",69,NA,655.75,71,37,"ProximitytoHolefrom2030yards",2009
79,79,"James Nitties",86,NA,1056.417,114,106,"ProximitytoHolefrom2030yards",2009
79,79,"Brandt Snedeker",81,NA,731,79,25,"ProximitytoHolefrom2030yards",2009
79,79,"DJ Trahan",96,NA,906.333,98,149,"ProximitytoHolefrom2030yards",2009
87,87,"Fred Couples",54,NA,466.75,50,175,"ProximitytoHolefrom2030yards",2009
87,87,"Sergio Garcia",59,NA,515.167,55,101,"ProximitytoHolefrom2030yards",2009
87,87,"Tim Herron",87,NA,1162.083,124,69,"ProximitytoHolefrom2030yards",2009
87,87,"Steve Marino",98,NA,932.75,100,60,"ProximitytoHolefrom2030yards",2009
87,87,"Kevin Na",91,NA,1133.5,121,6,"ProximitytoHolefrom2030yards",2009
87,87,"Ryan Palmer",78,NA,979.083,105,138,"ProximitytoHolefrom2030yards",2009
87,87,"Carl Pettersson",86,NA,1199.833,128,164,"ProximitytoHolefrom2030yards",2009
87,87,"Tag Ridings",50,NA,605.167,65,140,"ProximitytoHolefrom2030yards",2009
87,87,"John Senden",100,NA,991.167,106,128,"ProximitytoHolefrom2030yards",2009
87,87,"Bubba Watson",73,NA,701.833,75,166,"ProximitytoHolefrom2030yards",2009
97,97,"Kent Jones",73,NA,670.917,71,139,"ProximitytoHolefrom2030yards",2009
97,97,"Davis Love III",89,NA,1110.083,118,109,"ProximitytoHolefrom2030yards",2009
97,97,"Bill Lunde",83,NA,1022.833,109,49,"ProximitytoHolefrom2030yards",2009
97,97,"DA Points",99,NA,1142.917,121,111,"ProximitytoHolefrom2030yards",2009
97,97,"Chez Reavie",81,NA,859.833,91,71,"ProximitytoHolefrom2030yards",2009
97,97,"Scott Sterling",51,NA,479.583,51,44,"ProximitytoHolefrom2030yards",2009
103,103,"Anthony Kim",76,NA,991.5,104,124,"ProximitytoHolefrom2030yards",2009
103,103,"Steve Lowery",83,NA,1249.25,131,82,"ProximitytoHolefrom2030yards",2009
103,103,"Jeff Overton",92,NA,1303,137,95,"ProximitytoHolefrom2030yards",2009
103,103,"Pat Perez",74,NA,787.667,83,78,"ProximitytoHolefrom2030yards",2009
103,103,"Webb Simpson",94,NA,1333.167,140,17,"ProximitytoHolefrom2030yards",2009
103,103,"Camilo Villegas",76,NA,625.167,66,129,"ProximitytoHolefrom2030yards",2009
109,109,"Brendon de Jonge",90,NA,1149.167,120,155,"ProximitytoHolefrom2030yards",2009
109,109,"Zach Johnson",94,NA,871,91,31,"ProximitytoHolefrom2030yards",2009
109,109,"Richard Johnson",85,NA,946.167,99,87,"ProximitytoHolefrom2030yards",2009
112,112,"Brian Bateman",55,NA,655,68,158,"ProximitytoHolefrom2030yards",2009
112,112,"Daniel Chopra",89,NA,1252.333,130,152,"ProximitytoHolefrom2030yards",2009
112,112,"Dustin Johnson",85,NA,766.417,79,143,"ProximitytoHolefrom2030yards",2009
112,112,"Billy Mayfair",83,NA,982.667,102,169,"ProximitytoHolefrom2030yards",2009
112,112,"Jeff Quinney",78,NA,1022.667,106,58,"ProximitytoHolefrom2030yards",2009
117,117,"Michael Allen",73,NA,763.583,78,123,"ProximitytoHolefrom2030yards",2009
117,117,"Tommy Armour III",58,NA,839.583,86,137,"ProximitytoHolefrom2030yards",2009
117,117,"Chris DiMarco",97,NA,1138.833,117,15,"ProximitytoHolefrom2030yards",2009
117,117,"Tom Lehman",55,NA,401.417,41,150,"ProximitytoHolefrom2030yards",2009
117,117,"Brett Quigley",92,NA,1150.417,118,76,"ProximitytoHolefrom2030yards",2009
117,117,"John Rollins",92,NA,1227.25,126,93,"ProximitytoHolefrom2030yards",2009
117,117,"Steve Stricker",81,NA,728.333,75,2,"ProximitytoHolefrom2030yards",2009
117,117,"Charles Warren",63,NA,642.667,66,121,"ProximitytoHolefrom2030yards",2009
125,125,"Mark Calcavecchia",72,NA,980.083,100,101,"ProximitytoHolefrom2030yards",2009
125,125,"Jason Day",61,NA,690,70,35,"ProximitytoHolefrom2030yards",2009
125,125,"David Duval",56,NA,719.417,73,183,"ProximitytoHolefrom2030yards",2009
125,125,"Lee Janzen",74,NA,995.417,101,66,"ProximitytoHolefrom2030yards",2009
125,125,"Ryan Moore",89,NA,1102.583,112,46,"ProximitytoHolefrom2030yards",2009
125,125,"Rory Sabbatini",81,NA,1245.75,127,129,"ProximitytoHolefrom2030yards",2009
125,125,"Johnson Wagner",81,NA,1249.667,127,115,"ProximitytoHolefrom2030yards",2009
125,125,"Nick Watney",86,NA,1047.917,107,84,"ProximitytoHolefrom2030yards",2009
133,133,"Steve Elkington",70,NA,863.917,87,99,"ProximitytoHolefrom2030yards",2009
133,133,"Charley Hoffman",97,NA,1404,141,79,"ProximitytoHolefrom2030yards",2009
133,133,"Cliff Kresge",78,NA,975.417,98,72,"ProximitytoHolefrom2030yards",2009
133,133,"Jarrod Lyle",65,NA,831.083,84,65,"ProximitytoHolefrom2030yards",2009
133,133,"Rod Pampling",72,NA,951.583,96,74,"ProximitytoHolefrom2030yards",2009
133,133,"Kevin Sutherland",96,NA,1200.5,121,81,"ProximitytoHolefrom2030yards",2009
139,139,"Jason Gore",74,NA,788.833,79,127,"ProximitytoHolefrom2030yards",2009
139,139,"Troy Matteson",95,NA,1322.917,132,103,"ProximitytoHolefrom2030yards",2009
139,139,"Sean OHair",80,NA,933.5,93,113,"ProximitytoHolefrom2030yards",2009
139,139,"David Toms",98,NA,1010.25,101,47,"ProximitytoHolefrom2030yards",2009
143,143,"Brad Faxon",59,NA,1145.5,114,120,"ProximitytoHolefrom2030yards",2009
143,143,"Jeff Klauk",97,NA,1432.333,142,34,"ProximitytoHolefrom2030yards",2009
143,143,"Casey Wittenberg",71,NA,848.333,84,61,"ProximitytoHolefrom2030yards",2009
146,146,"Kris Blanks",60,NA,638.417,63,131,"ProximitytoHolefrom2030yards",2009
146,146,"Ben Curtis",63,NA,826.75,81,85,"ProximitytoHolefrom2030yards",2009
146,146,"Colt Knost",71,NA,719.667,71,157,"ProximitytoHolefrom2030yards",2009
146,146,"Kevin Streelman",97,NA,1282,126,167,"ProximitytoHolefrom2030yards",2009
150,150,"David Mathis",82,NA,1085.083,106,47,"ProximitytoHolefrom2030yards",2009
150,150,"Greg Owen",97,NA,1176.75,115,136,"ProximitytoHolefrom2030yards",2009
150,150,"Nicholas Thompson",96,NA,1387.833,135,122,"ProximitytoHolefrom2030yards",2009
153,153,"Stephen Ames",77,NA,793.417,77,142,"ProximitytoHolefrom2030yards",2009
153,153,"Eric Axley",71,NA,1195.417,116,182,"ProximitytoHolefrom2030yards",2009
155,155,"Vaughn Taylor",88,NA,1123.333,108,156,"ProximitytoHolefrom2030yards",2009
155,155,"Bo Van Pelt",100,NA,1219.667,117,57,"ProximitytoHolefrom2030yards",2009
157,157,"Todd Hamilton",83,NA,1088.583,104,105,"ProximitytoHolefrom2030yards",2009
157,157,"Bob Heintz",59,NA,754.083,72,26,"ProximitytoHolefrom2030yards",2009
159,159,"Lucas Glover",93,NA,1253.5,118,97,"ProximitytoHolefrom2030yards",2009
159,159,"Bill Haas",91,NA,1228.583,116,72,"ProximitytoHolefrom2030yards",2009
159,159,"Ted Purdy",101,NA,1324.25,125,151,"ProximitytoHolefrom2030yards",2009
159,159,"Peter Tomasulo",61,NA,771.5,73,172,"ProximitytoHolefrom2030yards",2009
163,163,"JB Holmes",74,NA,993.083,93,174,"ProximitytoHolefrom2030yards",2009
163,163,"Hunter Mahan",94,NA,1183.667,111,100,"ProximitytoHolefrom2030yards",2009
165,165,"Harrison Frazar",93,NA,1296.167,121,134,"ProximitytoHolefrom2030yards",2009
165,165,"Spencer Levin",75,NA,977.917,91,15,"ProximitytoHolefrom2030yards",2009
167,167,"Stewart Cink",79,NA,874.583,81,113,"ProximitytoHolefrom2030yards",2009
167,167,"Boo Weekley",79,NA,1090.333,101,154,"ProximitytoHolefrom2030yards",2009
169,169,"Jeff Maggert",79,NA,994,91,68,"ProximitytoHolefrom2030yards",2009
169,169,"George McNeill",82,NA,1295.167,119,29,"ProximitytoHolefrom2030yards",2009
169,169,"Scott Piercy",85,NA,1416.917,130,107,"ProximitytoHolefrom2030yards",2009
169,169,"Heath Slocum",95,NA,1091.333,100,91,"ProximitytoHolefrom2030yards",2009
173,173,"Robert Garrigus",83,NA,1141.167,104,111,"ProximitytoHolefrom2030yards",2009
174,174,"Matt Bettencourt",98,NA,1526.667,138,125,"ProximitytoHolefrom2030yards",2009
174,174,"Chris Stroud",88,NA,994.167,90,168,"ProximitytoHolefrom2030yards",2009
174,174,"YE Yang",83,NA,911.917,82,90,"ProximitytoHolefrom2030yards",2009
177,177,"Angel Cabrera",55,NA,511.75,45,117,"ProximitytoHolefrom2030yards",2009
177,177,"Joe Durant",62,NA,655.583,58,176,"ProximitytoHolefrom2030yards",2009
179,179,"Rocco Mediate",79,NA,951.583,82,145,"ProximitytoHolefrom2030yards",2009
179,179,"Marc Turnesa",77,NA,1346.75,116,170,"ProximitytoHolefrom2030yards",2009
181,181,"Marc Leishman",91,NA,1593.333,135,116,"ProximitytoHolefrom2030yards",2009
182,182,"Greg Kraft",51,NA,839.333,69,177,"ProximitytoHolefrom2030yards",2009
183,183,"Gary Woodland",53,NA,622.167,49,184,"ProximitytoHolefrom2030yards",2009
184,184,"Leif Olson",51,NA,807.417,61,173,"ProximitytoHolefrom2030yards",2009
