"Last15EventsAccuracy_RANKTHISWEEK_2012","Last15EventsAccuracy_RANKLASTWEEK_2012","Last15EventsAccuracy_PLAYERNAME_2012","Last15EventsAccuracy_EVENTS_2012","Last15EventsAccuracy_RATING_2012","stat_name","year"
1,1,"Glen Day",1,8.7,"Last15EventsAccuracy",2012
2,2,"Fred Funk",1,8.6,"Last15EventsAccuracy",2012
3,3,"Mark Brooks",1,8.2,"Last15EventsAccuracy",2012
4,4,"Jim Furyk",8,8.1,"Last15EventsAccuracy",2012
4,4,"Dustin Morris",1,8.1,"Last15EventsAccuracy",2012
6,6,"Anders Hansen",2,8,"Last15EventsAccuracy",2012
6,6,"Boo Weekley",6,8,"Last15EventsAccuracy",2012
8,8,"Jason Dufner",8,7.9,"Last15EventsAccuracy",2012
8,8,"Richard Johnson",2,7.9,"Last15EventsAccuracy",2012
8,8,"Kyle Stanley",8,7.9,"Last15EventsAccuracy",2012
8,8,"Kyle Thompson",3,7.9,"Last15EventsAccuracy",2012
8,8,"Danny Willett",1,7.9,"Last15EventsAccuracy",2012
13,13,"Rory McIlroy",8,7.8,"Last15EventsAccuracy",2012
13,13,"Steve Stricker",9,7.8,"Last15EventsAccuracy",2012
15,15,"Michael Putnam",1,7.7,"Last15EventsAccuracy",2012
15,15,"Heath Slocum",8,7.7,"Last15EventsAccuracy",2012
15,15,"Kevin Stadler",8,7.7,"Last15EventsAccuracy",2012
18,18,"Woody Austin",3,7.6,"Last15EventsAccuracy",2012
18,18,"Tim Clark",9,7.6,"Last15EventsAccuracy",2012
18,18,"Paul Goydos",6,7.6,"Last15EventsAccuracy",2012
18,18,"Dustin Johnson",8,7.6,"Last15EventsAccuracy",2012
18,18,"Hunter Mahan",9,7.6,"Last15EventsAccuracy",2012
18,18,"Chez Reavie",7,7.6,"Last15EventsAccuracy",2012
18,18,"David Toms",6,7.6,"Last15EventsAccuracy",2012
18,18,"Tiger Woods",8,7.6,"Last15EventsAccuracy",2012
26,26,"Simon Dyson",3,7.5,"Last15EventsAccuracy",2012
26,26,"Robert Garrigus",11,7.5,"Last15EventsAccuracy",2012
26,26,"Adam Hadwin",1,7.5,"Last15EventsAccuracy",2012
26,26,"Roland Thatcher",5,7.5,"Last15EventsAccuracy",2012
26,26,"Marc Turnesa",2,7.5,"Last15EventsAccuracy",2012
31,31,"Thomas Aiken",1,7.4,"Last15EventsAccuracy",2012
31,31,"Notah Begay III",1,7.4,"Last15EventsAccuracy",2012
31,31,"Kris Blanks",5,7.4,"Last15EventsAccuracy",2012
31,31,"Gary Christian",9,7.4,"Last15EventsAccuracy",2012
31,31,"Robert Damron",2,7.4,"Last15EventsAccuracy",2012
31,31,"Steve Elkington",1,7.4,"Last15EventsAccuracy",2012
31,31,"Bill Lunde",8,7.4,"Last15EventsAccuracy",2012
31,31,"Graeme McDowell",5,7.4,"Last15EventsAccuracy",2012
31,31,"Ryan Moore",14,7.4,"Last15EventsAccuracy",2012
31,31,"Justin Rose",7,7.4,"Last15EventsAccuracy",2012
31,31,"Lee Slattery",1,7.4,"Last15EventsAccuracy",2012
31,31,"Bo Van Pelt",10,7.4,"Last15EventsAccuracy",2012
43,43,"Robert Allenby",3,7.3,"Last15EventsAccuracy",2012
43,43,"Keegan Bradley",6,7.3,"Last15EventsAccuracy",2012
43,43,"Graham DeLaet",12,7.3,"Last15EventsAccuracy",2012
43,43,"Joe Durant",4,7.3,"Last15EventsAccuracy",2012
43,43,"Matt Every",9,7.3,"Last15EventsAccuracy",2012
43,43,"Robert Gamez",3,7.3,"Last15EventsAccuracy",2012
43,43,"Bobby Gates",5,7.3,"Last15EventsAccuracy",2012
43,43,"John Huh",11,7.3,"Last15EventsAccuracy",2012
43,43,"Brandt Jobe",8,7.3,"Last15EventsAccuracy",2012
43,43,"Zach Johnson",9,7.3,"Last15EventsAccuracy",2012
43,43,"Russell Knox",8,7.3,"Last15EventsAccuracy",2012
43,43,"Davis Love III",8,7.3,"Last15EventsAccuracy",2012
43,43,"Louis Oosthuizen",7,7.3,"Last15EventsAccuracy",2012
43,43,"Kenny Perry",5,7.3,"Last15EventsAccuracy",2012
43,43,"Scott Piercy",9,7.3,"Last15EventsAccuracy",2012
43,43,"Alexandre Rocha",7,7.3,"Last15EventsAccuracy",2012
43,43,"Vijay Singh",11,7.3,"Last15EventsAccuracy",2012
43,43,"Vaughn Taylor",6,7.3,"Last15EventsAccuracy",2012
43,43,"Camilo Villegas",9,7.3,"Last15EventsAccuracy",2012
43,43,"Nick Watney",9,7.3,"Last15EventsAccuracy",2012
63,63,"Stephen Ames",3,7.2,"Last15EventsAccuracy",2012
63,63,"Charlie Beljan",5,7.2,"Last15EventsAccuracy",2012
63,63,"Ben Curtis",9,7.2,"Last15EventsAccuracy",2012
63,63,"Scott Dunlap",6,7.2,"Last15EventsAccuracy",2012
63,63,"JJ Henry",9,7.2,"Last15EventsAccuracy",2012
63,63,"Jeff Maggert",9,7.2,"Last15EventsAccuracy",2012
