"FirstTeeLateLowestRound_RANKTHISWEEK_2011","FirstTeeLateLowestRound_RANKLASTWEEK_2011","FirstTeeLateLowestRound_PLAYERNAME_2011","FirstTeeLateLowestRound_ROUNDS_2011","FirstTeeLateLowestRound_LOWRND_2011","stat_name","year"
109,109,"Fabian Gomez",84,66,"FirstTeeLateLowestRound",2011
109,109,"Paul Goydos",81,66,"FirstTeeLateLowestRound",2011
109,109,"Hunter Haas",96,66,"FirstTeeLateLowestRound",2011
109,109,"Adam Hadwin",20,66,"FirstTeeLateLowestRound",2011
109,109,"Anders Hansen",21,66,"FirstTeeLateLowestRound",2011
109,109,"Jim Herman",69,66,"FirstTeeLateLowestRound",2011
109,109,"Morgan Hoffmann",12,66,"FirstTeeLateLowestRound",2011
109,109,"Ryuji Imada",83,66,"FirstTeeLateLowestRound",2011
109,109,"Kent Jones",76,66,"FirstTeeLateLowestRound",2011
109,109,"Matt Jones",71,66,"FirstTeeLateLowestRound",2011
109,109,"Robert Karlsson",61,66,"FirstTeeLateLowestRound",2011
109,109,"Martin Kaymer",38,66,"FirstTeeLateLowestRound",2011
109,109,"KT Kim",29,66,"FirstTeeLateLowestRound",2011
109,109,"Bio Kim",71,66,"FirstTeeLateLowestRound",2011
109,109,"Colt Knost",80,66,"FirstTeeLateLowestRound",2011
109,109,"WC Liang",6,66,"FirstTeeLateLowestRound",2011
109,109,"Davis Love III",70,66,"FirstTeeLateLowestRound",2011
109,109,"Jamie Lovemark",22,66,"FirstTeeLateLowestRound",2011
109,109,"Jeff Maggert",49,66,"FirstTeeLateLowestRound",2011
109,109,"David Mathis",83,66,"FirstTeeLateLowestRound",2011
109,109,"Troy Matteson",91,66,"FirstTeeLateLowestRound",2011
109,109,"Billy Mayfair",94,66,"FirstTeeLateLowestRound",2011
109,109,"John Merrick",71,66,"FirstTeeLateLowestRound",2011
109,109,"Shaun Micheel",77,66,"FirstTeeLateLowestRound",2011
109,109,"Sean OHair",71,66,"FirstTeeLateLowestRound",2011
109,109,"Nick OHern",89,66,"FirstTeeLateLowestRound",2011
109,109,"Mark OMeara",8,66,"FirstTeeLateLowestRound",2011
109,109,"Joe Ogilvie",75,66,"FirstTeeLateLowestRound",2011
109,109,"Geoff Ogilvy",69,66,"FirstTeeLateLowestRound",2011
109,109,"Louis Oosthuizen",46,66,"FirstTeeLateLowestRound",2011
109,109,"Jesper Parnevik",26,66,"FirstTeeLateLowestRound",2011
109,109,"Carl Paulson",28,66,"FirstTeeLateLowestRound",2011
109,109,"Cameron Percy",39,66,"FirstTeeLateLowestRound",2011
109,109,"Kenny Perry",36,66,"FirstTeeLateLowestRound",2011
109,109,"Tim Petrovic",88,66,"FirstTeeLateLowestRound",2011
109,109,"Carl Pettersson",95,66,"FirstTeeLateLowestRound",2011
109,109,"Ian Poulter",52,66,"FirstTeeLateLowestRound",2011
109,109,"Chez Reavie",92,66,"FirstTeeLateLowestRound",2011
109,109,"Patrick Reed",9,66,"FirstTeeLateLowestRound",2011
109,109,"Jim Renner",65,66,"FirstTeeLateLowestRound",2011
109,109,"Tag Ridings",87,66,"FirstTeeLateLowestRound",2011
109,109,"Chris Riley",76,66,"FirstTeeLateLowestRound",2011
109,109,"Alexandre Rocha",65,66,"FirstTeeLateLowestRound",2011
109,109,"Charl Schwartzel",58,66,"FirstTeeLateLowestRound",2011
109,109,"Marcel Siem",4,66,"FirstTeeLateLowestRound",2011
109,109,"Scott Stallings",84,66,"FirstTeeLateLowestRound",2011
109,109,"Brendan Steele",89,66,"FirstTeeLateLowestRound",2011
109,109,"Kevin Streelman",90,66,"FirstTeeLateLowestRound",2011
109,109,"Will Strickler",51,66,"FirstTeeLateLowestRound",2011
109,109,"Daniel Summerhays",75,66,"FirstTeeLateLowestRound",2011
109,109,"Vaughn Taylor",89,66,"FirstTeeLateLowestRound",2011
109,109,"Josh Teater",104,66,"FirstTeeLateLowestRound",2011
109,109,"Cameron Tringale",110,66,"FirstTeeLateLowestRound",2011
109,109,"Kirk Triplett",26,66,"FirstTeeLateLowestRound",2011
109,109,"Marc Turnesa",54,66,"FirstTeeLateLowestRound",2011
109,109,"Bubba Watson",85,66,"FirstTeeLateLowestRound",2011
109,109,"Boo Weekley",66,66,"FirstTeeLateLowestRound",2011
109,109,"Garrett Willis",71,66,"FirstTeeLateLowestRound",2011
109,109,"Dean Wilson",62,66,"FirstTeeLateLowestRound",2011
109,109,"Tiger Woods",27,66,"FirstTeeLateLowestRound",2011
109,109,"YE Yang",63,66,"FirstTeeLateLowestRound",2011
182,182,"Robert Allenby",84,67,"FirstTeeLateLowestRound",2011
182,182,"Arjun Atwal",91,67,"FirstTeeLateLowestRound",2011
182,182,"Ricky Barnes",78,67,"FirstTeeLateLowestRound",2011
182,182,"Chris Baryla",45,67,"FirstTeeLateLowestRound",2011
182,182,"Jason Bohn",74,67,"FirstTeeLateLowestRound",2011
182,182,"Michael Bradley",74,67,"FirstTeeLateLowestRound",2011
182,182,"Joseph Bramlett",73,67,"FirstTeeLateLowestRound",2011
182,182,"Chad Campbell",99,67,"FirstTeeLateLowestRound",2011
182,182,"Alejandro Canizares",6,67,"FirstTeeLateLowestRound",2011
182,182,"Paul Casey",48,67,"FirstTeeLateLowestRound",2011
182,182,"Chad Collins",47,67,"FirstTeeLateLowestRound",2011
182,182,"Fred Couples",18,67,"FirstTeeLateLowestRound",2011
182,182,"James Driscoll",71,67,"FirstTeeLateLowestRound",2011
182,182,"Joe Durant",71,67,"FirstTeeLateLowestRound",2011
182,182,"Steve Elkington",50,67,"FirstTeeLateLowestRound",2011
182,182,"Hiroyuki Fujita",17,67,"FirstTeeLateLowestRound",2011
182,182,"Scott Gordon",43,67,"FirstTeeLateLowestRound",2011
182,182,"Nathan Green",81,67,"FirstTeeLateLowestRound",2011
182,182,"Scott Gutschewski",67,67,"FirstTeeLateLowestRound",2011
182,182,"Peter Hanson",35,67,"FirstTeeLateLowestRound",2011
182,182,"Justin Hicks",60,67,"FirstTeeLateLowestRound",2011
182,182,"Lee Janzen",62,67,"FirstTeeLateLowestRound",2011
182,182,"Sung Kang",63,67,"FirstTeeLateLowestRound",2011
182,182,"Marc Leishman",87,67,"FirstTeeLateLowestRound",2011
182,182,"Justin Leonard",82,67,"FirstTeeLateLowestRound",2011
182,182,"Jarrod Lyle",83,67,"FirstTeeLateLowestRound",2011
182,182,"Will Ma Kenzie",48,67,"FirstTeeLateLowestRound",2011
182,182,"Len Mattiace",10,67,"FirstTeeLateLowestRound",2011
182,182,"Rory McIlroy",36,67,"FirstTeeLateLowestRound",2011
182,182,"Rocco Mediate",53,67,"FirstTeeLateLowestRound",2011
182,182,"Francesco Molinari",31,67,"FirstTeeLateLowestRound",2011
182,182,"Tom Pernice Jr",39,67,"FirstTeeLateLowestRound",2011
182,182,"Scott Piercy",78,67,"FirstTeeLateLowestRound",2011
182,182,"Aron Price",58,67,"FirstTeeLateLowestRound",2011
182,182,"Jeff Quinney",42,67,"FirstTeeLateLowestRound",2011
182,182,"Paul Stankowski",78,67,"FirstTeeLateLowestRound",2011
182,182,"Roland Thatcher",67,67,"FirstTeeLateLowestRound",2011
182,182,"Duffy Waldorf",36,67,"FirstTeeLateLowestRound",2011
182,182,"Charles Warren",29,67,"FirstTeeLateLowestRound",2011
221,221,"Fredrik Andersson Hed",6,68,"FirstTeeLateLowestRound",2011
221,221,"Woody Austin",59,68,"FirstTeeLateLowestRound",2011
221,221,"Craig Barlow",18,68,"FirstTeeLateLowestRound",2011
221,221,"Kurt Barnes",2,68,"FirstTeeLateLowestRound",2011
221,221,"Brian Bateman",4,68,"FirstTeeLateLowestRound",2011
221,221,"Rich Beem",53,68,"FirstTeeLateLowestRound",2011
221,221,"Darren Clarke",10,68,"FirstTeeLateLowestRound",2011
221,221,"Marco Dawson",12,68,"FirstTeeLateLowestRound",2011
221,221,"David Duval",67,68,"FirstTeeLateLowestRound",2011
221,221,"Steve Flesch",88,68,"FirstTeeLateLowestRound",2011
221,221,"Bobby Gates",82,68,"FirstTeeLateLowestRound",2011
221,221,"Retief Goosen",50,68,"FirstTeeLateLowestRound",2011
221,221,"Todd Hamilton",32,68,"FirstTeeLateLowestRound",2011
221,221,"JP Hayes",56,68,"FirstTeeLateLowestRound",2011
221,221,"JJ Henry",96,68,"FirstTeeLateLowestRound",2011
221,221,"Junggon Hwang",4,68,"FirstTeeLateLowestRound",2011
221,221,"Richard Johnson",64,68,"FirstTeeLateLowestRound",2011
221,221,"Drew Kittleson",2,68,"FirstTeeLateLowestRound",2011
221,221,"Jeff Klauk",20,68,"FirstTeeLateLowestRound",2011
221,221,"Greg Kraft",4,68,"FirstTeeLateLowestRound",2011
221,221,"Pablo Larrazabal",12,68,"FirstTeeLateLowestRound",2011
221,221,"Michael Letzig",33,68,"FirstTeeLateLowestRound",2011
221,221,"Matteo Manassero",27,68,"FirstTeeLateLowestRound",2011
221,221,"Troy Merritt",63,68,"FirstTeeLateLowestRound",2011
221,221,"Leif Olson",2,68,"FirstTeeLateLowestRound",2011
221,221,"Rod Pampling",72,68,"FirstTeeLateLowestRound",2011
221,221,"Michael Putnam",67,68,"FirstTeeLateLowestRound",2011
221,221,"Richard Scott",4,68,"FirstTeeLateLowestRound",2011
221,221,"Michael Sim",45,68,"FirstTeeLateLowestRound",2011
221,221,"Nate Smith",66,68,"FirstTeeLateLowestRound",2011
221,221,"Peter Tomasulo",36,68,"FirstTeeLateLowestRound",2011
221,221,"Brett Wetterich",28,68,"FirstTeeLateLowestRound",2011
253,253,"Mark Brooks",14,69,"FirstTeeLateLowestRound",2011
253,253,"Mark Calcavecchia",16,69,"FirstTeeLateLowestRound",2011
253,253,"Patrick Cantlay",20,69,"FirstTeeLateLowestRound",2011
253,253,"George Coetzee",4,69,"FirstTeeLateLowestRound",2011
253,253,"John Daly",49,69,"FirstTeeLateLowestRound",2011
253,253,"Graham DeLaet",5,69,"FirstTeeLateLowestRound",2011
253,253,"Brad Faxon",27,69,"FirstTeeLateLowestRound",2011
253,253,"Todd Fischer",8,69,"FirstTeeLateLowestRound",2011
253,253,"Ross Fisher",24,69,"FirstTeeLateLowestRound",2011
253,253,"Robert Gamez",23,69,"FirstTeeLateLowestRound",2011
253,253,"Andres Gonzales",60,69,"FirstTeeLateLowestRound",2011
253,253,"Gregory Havret",10,69,"FirstTeeLateLowestRound",2011
253,253,"Russell Henley",4,69,"FirstTeeLateLowestRound",2011
253,253,"Mark Hensby",17,69,"FirstTeeLateLowestRound",2011
253,253,"Raphael Jacquelin",6,69,"FirstTeeLateLowestRound",2011
253,253,"Steve Jones",4,69,"FirstTeeLateLowestRound",2011
253,253,"Peter Lonard",8,69,"FirstTeeLateLowestRound",2011
253,253,"Kevin Messer",2,69,"FirstTeeLateLowestRound",2011
253,253,"Edoardo Molinari",44,69,"FirstTeeLateLowestRound",2011
253,253,"Hennie Otto",4,69,"FirstTeeLateLowestRound",2011
253,253,"Fran Quinn",26,69,"FirstTeeLateLowestRound",2011
253,253,"Robert Rock",8,69,"FirstTeeLateLowestRound",2011
253,253,"Shunsuke Sonoda",2,69,"FirstTeeLateLowestRound",2011
253,253,"Jordan Spieth",4,69,"FirstTeeLateLowestRound",2011
253,253,"Kevin Sutherland",33,69,"FirstTeeLateLowestRound",2011
253,253,"Phil Tataurangi",2,69,"FirstTeeLateLowestRound",2011
253,253,"Peter Uihlein",16,69,"FirstTeeLateLowestRound",2011
253,253,"Matt Weibring",14,69,"FirstTeeLateLowestRound",2011
281,281,"Michael Allen",16,70,"FirstTeeLateLowestRound",2011
281,281,"Gregory Bourdy",6,70,"FirstTeeLateLowestRound",2011
281,281,"Craig Bowden",9,70,"FirstTeeLateLowestRound",2011
281,281,"Will Claxton",4,70,"FirstTeeLateLowestRound",2011
281,281,"Robert Damron",10,70,"FirstTeeLateLowestRound",2011
281,281,"Floris De Vries",4,70,"FirstTeeLateLowestRound",2011
281,281,"Do Hoon Kim",4,70,"FirstTeeLateLowestRound",2011
281,281,"Simon Dyson",12,70,"FirstTeeLateLowestRound",2011
281,281,"Matt Every",16,70,"FirstTeeLateLowestRound",2011
281,281,"Carlos Franco",6,70,"FirstTeeLateLowestRound",2011
281,281,"David Frost",2,70,"FirstTeeLateLowestRound",2011
281,281,"Richard Green",11,70,"FirstTeeLateLowestRound",2011
281,281,"Erick Justesen",4,70,"FirstTeeLateLowestRound",2011
281,281,"Rick Kulacz",2,70,"FirstTeeLateLowestRound",2011
281,281,"Paul Lawrie",4,70,"FirstTeeLateLowestRound",2011
281,281,"Tom Lehman",18,70,"FirstTeeLateLowestRound",2011
281,281,"Frank Lickliter II",39,70,"FirstTeeLateLowestRound",2011
281,281,"Olafur Loftsson",2,70,"FirstTeeLateLowestRound",2011
281,281,"Hideki Matsuyama",6,70,"FirstTeeLateLowestRound",2011
281,281,"Garth Mulroy",10,70,"FirstTeeLateLowestRound",2011
281,281,"Steve Pate",4,70,"FirstTeeLateLowestRound",2011
281,281,"Nick Price",4,70,"FirstTeeLateLowestRound",2011
281,281,"Dicky Pride",23,70,"FirstTeeLateLowestRound",2011
281,281,"Chad Proehl",2,70,"FirstTeeLateLowestRound",2011
281,281,"Ted Purdy",14,70,"FirstTeeLateLowestRound",2011
281,281,"Dave Schultz",4,70,"FirstTeeLateLowestRound",2011
281,281,"Andre Stolz",8,70,"FirstTeeLateLowestRound",2011
281,281,"Tadahiro Takayama",3,70,"FirstTeeLateLowestRound",2011
281,281,"Jerod Turner",10,70,"FirstTeeLateLowestRound",2011
281,281,"Kevin Tway",8,70,"FirstTeeLateLowestRound",2011
281,281,"Drew Weaver",6,70,"FirstTeeLateLowestRound",2011
281,281,"Peter Whiteford",2,70,"FirstTeeLateLowestRound",2011
313,313,"Steve Allan",4,71,"FirstTeeLateLowestRound",2011
313,313,"Mark Anderson",2,71,"FirstTeeLateLowestRound",2011
313,313,"Notah Begay III",9,71,"FirstTeeLateLowestRound",2011
313,313,"Thomas Bjorn",16,71,"FirstTeeLateLowestRound",2011
313,313,"Gary Boyd",4,71,"FirstTeeLateLowestRound",2011
313,313,"Olin Browne",2,71,"FirstTeeLateLowestRound",2011
313,313,"Christopher DeForest",4,71,"FirstTeeLateLowestRound",2011
313,313,"Kenneth Ferrie",4,71,"FirstTeeLateLowestRound",2011
313,313,"Tony Finau",2,71,"FirstTeeLateLowestRound",2011
313,313,"Stephen Gallacher",8,71,"FirstTeeLateLowestRound",2011
313,313,"Lanto Griffin",4,71,"FirstTeeLateLowestRound",2011
313,313,"Nolan Henke",2,71,"FirstTeeLateLowestRound",2011
313,313,"Billy Hurley III",9,71,"FirstTeeLateLowestRound",2011
313,313,"Yuta Ikeda",27,71,"FirstTeeLateLowestRound",2011
313,313,"Miguel Angel Jimenez",26,71,"FirstTeeLateLowestRound",2011
313,313,"Russell Knox",2,71,"FirstTeeLateLowestRound",2011
313,313,"Bryden Macpherson",2,71,"FirstTeeLateLowestRound",2011
313,313,"Andrew McLardy",2,71,"FirstTeeLateLowestRound",2011
313,313,"Seung Yul Noh",19,71,"FirstTeeLateLowestRound",2011
313,313,"Jerry Richardson Jr",2,71,"FirstTeeLateLowestRound",2011
313,313,"Chris Tidland",30,71,"FirstTeeLateLowestRound",2011
313,313,"Tom Watson",8,71,"FirstTeeLateLowestRound",2011
313,313,"Mike Weir",34,71,"FirstTeeLateLowestRound",2011
313,313,"Jay Williamson",16,71,"FirstTeeLateLowestRound",2011
313,313,"Willie Wood",4,71,"FirstTeeLateLowestRound",2011
313,313,"Adam Wootton",2,71,"FirstTeeLateLowestRound",2011
313,313,"Fabrizio Zanotti",2,71,"FirstTeeLateLowestRound",2011
340,340,"Billy Andrade",7,72,"FirstTeeLateLowestRound",2011
340,340,"Alex Aragon",6,72,"FirstTeeLateLowestRound",2011
340,340,"Sangmoon Bae",6,72,"FirstTeeLateLowestRound",2011
340,340,"Lee Corfield",2,72,"FirstTeeLateLowestRound",2011
340,340,"John Ellis",4,72,"FirstTeeLateLowestRound",2011
340,340,"Matt Fast",2,72,"FirstTeeLateLowestRound",2011
340,340,"Dan Forsman",2,72,"FirstTeeLateLowestRound",2011
340,340,"Mathias Gronberg",4,72,"FirstTeeLateLowestRound",2011
340,340,"David Horsey",2,72,"FirstTeeLateLowestRound",2011
340,340,"John Huston",6,72,"FirstTeeLateLowestRound",2011
340,340,"Troy Kelly",4,72,"FirstTeeLateLowestRound",2011
340,340,"Simon Khan",4,72,"FirstTeeLateLowestRound",2011
340,340,"Jose Manuel Lara",4,72,"FirstTeeLateLowestRound",2011
340,340,"Richard McEvoy",4,72,"FirstTeeLateLowestRound",2011
340,340,"Prom Meesawat",2,72,"FirstTeeLateLowestRound",2011
340,340,"Matthew Millar",4,72,"FirstTeeLateLowestRound",2011
340,340,"Alexander Noren",14,72,"FirstTeeLateLowestRound",2011
340,340,"Jose Maria Olazabal",14,72,"FirstTeeLateLowestRound",2011
340,340,"Jaebum Park",4,72,"FirstTeeLateLowestRound",2011
340,340,"Corey Pavin",12,72,"FirstTeeLateLowestRound",2011
340,340,"Phil Schmitt",4,72,"FirstTeeLateLowestRound",2011
340,340,"Steve Schneiter",2,72,"FirstTeeLateLowestRound",2011
340,340,"Mike Small",16,72,"FirstTeeLateLowestRound",2011
340,340,"Sal Spallone",4,72,"FirstTeeLateLowestRound",2011
340,340,"Nick Taylor",4,72,"FirstTeeLateLowestRound",2011
340,340,"Esteban Toledo",2,72,"FirstTeeLateLowestRound",2011
340,340,"Martin Trainer",4,72,"FirstTeeLateLowestRound",2011
340,340,"Ted Tryba",2,72,"FirstTeeLateLowestRound",2011
340,340,"Tim Weinhart",2,72,"FirstTeeLateLowestRound",2011
340,340,"Eugene Wong",4,72,"FirstTeeLateLowestRound",2011
370,370,"Fulton Allem",4,73,"FirstTeeLateLowestRound",2011
370,370,"Brad Benjamin",4,73,"FirstTeeLateLowestRound",2011
370,370,"Lucas Bjerregaard",2,73,"FirstTeeLateLowestRound",2011
370,370,"Rafael Campos",2,73,"FirstTeeLateLowestRound",2011
370,370,"Jim Carter",2,73,"FirstTeeLateLowestRound",2011
370,370,"Tim Clark",11,73,"FirstTeeLateLowestRound",2011
370,370,"Glen Day",4,73,"FirstTeeLateLowestRound",2011
370,370,"Johan Edfors",8,73,"FirstTeeLateLowestRound",2011
370,370,"Matt Hill",5,73,"FirstTeeLateLowestRound",2011
370,370,"Tetsuji Hiratsuka",4,73,"FirstTeeLateLowestRound",2011
370,370,"Marty Jertson",4,73,"FirstTeeLateLowestRound",2011
370,370,"Skip Kendall",14,73,"FirstTeeLateLowestRound",2011
370,370,"Parker LaBarge",2,73,"FirstTeeLateLowestRound",2011
370,370,"Tyler Leon",2,73,"FirstTeeLateLowestRound",2011
370,370,"Joost Luiten",4,73,"FirstTeeLateLowestRound",2011
370,370,"Sandy Lyle",4,73,"FirstTeeLateLowestRound",2011
370,370,"Martin Maritz",2,73,"FirstTeeLateLowestRound",2011
370,370,"Bob May",6,73,"FirstTeeLateLowestRound",2011
370,370,"Koumei Oda",2,73,"FirstTeeLateLowestRound",2011
370,370,"Sam Saunders",22,73,"FirstTeeLateLowestRound",2011
